,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230210572489434,-0.0230210572489434,-0.0230210572489434,-0.0230210572489434,-0.0230210572489434,-0.0230210572489434,-0.0230210572489434,-0.0230210572489434,-0.0230210572489434,-0.02187000438649623,-0.02071895152404906,-0.01956789866160189,-0.01841684579915472,-0.01726579293670755,-0.01611474007426038,-0.014963687211813211,-0.013812634349366039,-0.01266158148691887,-0.0115105286244717,-0.01035947576202453,-0.00920842289957736,-0.00805737003713019,-0.006906317174683019,-0.00575526431223585,-0.00460421144978868,-0.0034531585873415096,-0.00230210572489434,-0.00115105286244717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.05179737881012265,-0.0460421144978868,-0.040286850185650945,-0.0345315858734151,-0.02877632156117925,-0.0230210572489434,-0.01726579293670755,-0.0115105286244717,-0.00575526431223585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.05179737881012265,-0.0460421144978868,-0.040286850185650945,-0.0345315858734151,-0.02877632156117925,-0.0230210572489434,-0.01726579293670755,-0.0115105286244717,-0.00575526431223585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.0575526431223585,-0.05179737881012265,-0.0460421144978868,-0.040286850185650945,-0.0345315858734151,-0.02877632156117925,-0.0230210572489434,-0.01726579293670755,-0.0115105286244717,-0.00575526431223585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690631717468302,-0.0690631717468302,-0.0690631717468302,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06474672351265331,-0.060430275278476414,-0.056113827044299534,-0.05179737881012265,-0.04748093057594576,-0.043164482341768874,-0.03884803410759199,-0.0345315858734151,-0.030215137639238214,-0.025898689405061324,-0.021582241170884437,-0.017265792936707457,-0.01294934470253057,-0.008632896468353697,-0.004316448234176801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690631717468302,-0.0690631717468302,-0.0690631717468302,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06906317174683022,-0.06474672351265331,-0.060430275278476414,-0.056113827044299534,-0.05179737881012265,-0.04748093057594576,-0.043164482341768874,-0.03884803410759199,-0.0345315858734151,-0.030215137639238214,-0.025898689405061324,-0.021582241170884437,-0.017265792936707457,-0.01294934470253057,-0.008632896468353697,-0.004316448234176801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
