,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6247155608313264,1.3060244407355992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.201122656700216,15.905886590566896,16.61263805925926,16.986555957699185,19.470439140192934,19.203354927021557,17.680974911944734,14.582798039156842,19.560311887305435,19.640722539368397,14.965304578313615,0.0,0.0,0.3375143614295275,0.0,17.09113475524672,5.549146951912139,4.851180850754021,7.247735319891023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.173579304858638,17.969791504628557,18.768249136378785,19.19068561211721,21.996870772379648,21.69513043256648,19.97521049563144,16.475022553798738,16.408032051648586,19.692972021710986,25.550442009643927,38.17413492865524,43.04549906674569,43.187514748559416,32.095054733353386,21.542294822145426,34.75507300116212,34.992709011527666,36.85430352618263,44.86198105583024,39.899746873542796,28.562411995430683,36.54307058940676,40.990554083098026,50.127019703377165,50.119574658817726,56.62747423433206,64.06274717278077,63.091168857774775,62.13913378473728,61.2289770873466,60.31323660653634,59.43658260966312,51.83146959220234,45.322639386118084,39.686740654627336,34.80139547778442,30.518633594970602,33.09508432781937,35.870224687348006,38.871973590654385,42.16826706934334,45.834951514864066,43.855500292624825,43.994629562829225,39.91195325255018,39.93382307094351,36.60309626116719,36.67615076090662,36.709653461424075,38.318713716831525,36.73850300909188,36.82272507567046,36.95766650831019,37.21638180675048,37.430426837834176,37.64865970648256,37.8464187025925,37.69193402798426,37.48905656373971,37.32480026814722,37.162870548979555,36.91253092566862,36.69197148059542,36.52445797800818,36.38114087023909,36.20571700780745,36.03913413579014
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94133034897854,6.216786013912734,6.4930185031148575,6.639163614117442,7.6099847086346175,7.50559534363277,6.910575963122245,5.699659329100824,5.610858972780242,3.6176793284900057,2.59833960899292,5.754843329251959,3.6767663131930783,6.919642232633323,9.533645942520868,24.622936848875977,16.536230305650648,25.540009431310324,23.564056715827107,29.239366424705434,28.999661140072927,38.195485421031925,31.735872041998835,26.527410339209002,26.647463534486075,21.41944565509002,13.559492340773573,8.664472690811206,11.40776968696146,15.067490847964287,19.963053725054607,26.50676770834688,35.27445355346869,46.44157362274806,61.29720589081163,80.99081896040276,107.16078584942031,141.8583321930055,108.7372309747328,83.47879920641627,64.13393795296939,49.344579394515776,38.04056608899286,43.42666306262253,50.44787369138333,55.821476441070125,65.48711672869419,73.36716944674481,71.86840580072926,70.25719413922793,69.19681478546848,65.61531833089052,64.25073178547875,60.80775824852819,57.32404267698134,54.010357196483014,50.90201157034999,47.97184444218475,45.507222962673126,43.13332041352923,40.922929229898465,38.8211834718578,36.7748468808681,36.725956439352544,36.73953711755131,36.737907436167454,36.72052416807304,36.71128930689788
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1061987792506105,1.1574850573045243,1.2089159699783645,1.2361262972769118,1.416880614331555,1.3974446662611637,1.2866597622599307,1.0612027646433868,1.913067821734835,1.931397142033188,1.9345302727100508,1.2893417795382451,1.1091765003187055,0.6569886280996129,0.653313728249194,0.6768386449700527,15.63660467763557,15.369254328183212,3.835252687055228,1.9144711827590213,8.18731858532508,6.944354446031574,7.8987641758459715,7.897264647763228,7.932503557707676,7.931753793666306,8.095952118726606,8.272896432490217,8.42584829692995,8.588547093907508,8.757244003216034,8.925191148483192,9.102135462246803,8.76474164362975,8.461836970915769,8.18367451156704,7.914509220714767,7.654341098358947,7.268962381094132,6.895579888491257,6.5394419688399195,6.214794138926175,5.919387106625908,6.325759217049117,6.314512756428549,7.483394896926306,7.439908582526774,8.578050397328308,8.49182753257062,8.470084375370853,8.060713208782158,8.660524441879147,8.596794498362591,8.55405794800443,8.55255841992169,8.556307240128545,8.559306296294029,8.566054172666371,8.5600560603354,8.547310071632088,8.539062667177006,8.53531384697015,8.51132139764627,8.454339330502055,8.40860372397841,8.37711363424082,8.342624488337743,8.309634870517408
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.259640730384552,4.350642389315824,4.817817771126957,8.369040691264223,15.033999074964877,15.049230025056314,15.061625987919376,15.454287896926308,15.028822626480995,14.712415392704928,17.7031757549944,17.725056826045876,17.766387738031995,17.661497524420167,17.56285904539448,17.480544540010367,17.386768521218336,17.315220892065902,16.273959764886264,15.349745001902603,14.491173452073365,13.69477192951736,12.940395956123705,12.19227171731619,11.500065771195773,10.843286321063452,10.244161756558828,9.704081352034367,8.915320838416969,8.388091221652898,7.54688560122959,7.1196837378436815,6.4816594914697685,6.068350371608605,5.7005399867909805,5.433451992527759,5.001387668908192,4.709292736300427,4.576964354227232,4.452971618268883,4.3275896079580605,4.2074173764690155,4.089329056508683,3.9830495685443847,3.8722549389345433,3.7725745041444982,3.675672618059402,3.568698492918866,3.478048341419905,3.40094361485757,3.3280067113526592,3.254027852083392,3.184564134459667
Direct Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.440955546582713,7.785937770670304,8.131892893840366,8.314925852865711,9.530787652105511,9.400049824230262,8.654844205341352,7.138285401988488,10.259873191637784,11.682618760675721,11.139839341983404,12.807536751298294,13.381186913877105,16.833929298305627,14.196404464008124,35.91814641509648,28.98104133926001,37.60646500547549,17.781231706636714,9.969679993747427,12.820256622395705,15.59039239492377,12.679364337721973,14.222509527575369,17.392592787961583,17.390009577767227,19.648058188908635,22.227877919884513,21.89076898952106,21.56044098591779,21.244643539657773,20.926908685751986,20.622735685366575,17.98398647183195,15.725614959416248,13.770124842288782,12.075054602879826,10.589062938576554,11.483015116460866,12.445906716407052,13.48742477664395,14.631141090195056,15.903372110915369,15.216561100490978,15.264834840998002,13.848266950668048,13.85585513061397,12.700191469913968,12.725539219946086,12.737163665820688,13.295459969075873,12.747173605323818,12.776396170647468,12.823216855420172,12.912983409674043,12.987250702761774,13.062971051583835,13.131587572371417,13.077985960838529,13.007593483042326,12.950601408129348,12.894416586402107,12.807556143616887,12.731028541609092,12.672906312236083,12.62317951599473,12.562312625790218,12.504513297691503
