,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Oil,5.079586446565376e-05,1.7831577703492955e-06,2.3936938019665854e-05,3.1436823271382194e-05,3.6800612630780124e-05,-1.4651379290492749e-05,-3.8305572045095836e-05,-2.0441200354113786e-05,4.714429548474978e-06,2.6453232341097387e-06,1.0857714098833637e-05,9.770069221973209e-05,5.438440999277258e-05,-3.389762729129201e-05,6.564661915458615e-05,0.00024856276880039517,-3.804555101556261e-05,-3.7766428431857114e-05,-3.537432798777986e-05,-3.371368316059005e-05,-3.495734615087832e-05,-3.4916595629433216e-05,-3.0664427328132105e-05,-3.077390229665102e-05,-2.825353873775905e-05,-1.1846038632175727e-05,2.5503824349272837e-05,1.7281279886938454e-05,1.3936516037851756e-07,1.7699375368074332e-05,0.0004420710319991477,2.0093226337111487e-05,0.0010645088912479787,-3.07563042324481e-06,-0.0009576961980943359,6.605164645369192e-07,3.004038066631905e-06,-0.00045661903507914094,-0.0010221651468282679,0.0004690953861919862,0.000491855452239899,-9.87635455910042e-07,-0.00044243873700411867,-0.0005175244659718566,0.0005826131308268536,-3.842103043867704e-06,-1.498411698004653e-05,-4.303126676780709e-06,1.1851049999375956e-05,-5.630065009676788e-05,-1.1296254420731493e-05,3.609847696108167e-05,1.2156396530183185e-05,1.2260355400381482e-05,1.2384622818714513e-05,1.3126113378449447e-05,1.3299748199967406e-05,1.3573946250194315e-05,1.3850821633133207e-05,1.4130178446391778e-05,1.4247458679353506e-05,1.4520873120006162e-05,1.4795071170233076e-05,1.5070705838012878e-05,1.5347515920154333e-05,1.7465547298842025e-05,1.7828750336556352e-05,1.8196002023737785e-05,1.8567041157195856e-05,1.8942586045706195e-05,1.762377113206405e-05,1.7938194473774544e-05,1.8256078757772032e-05,1.857788108964112e-05,1.8903993274168988e-05,1.6054201154628266e-05,1.627165281151198e-05,1.6492891914672117e-05,1.671889797607597e-05,1.695038930450048e-05,1.7247638536373048e-05,1.7550111832074708e-05,1.7857939793200755e-05,1.8171187720550028e-05,1.8489920914919628e-05,1.8814139376309352e-05,1.9144104307911506e-05,1.9479881010523413e-05,1.982160008574037e-05,2.0169261533563472e-05
Indirect Heating Gas,0.00020019658407107723,7.027778702834148e-06,9.434022385618536e-05,0.00012389876024715332,0.00014503851874371823,-5.7743993861343774e-05,-0.0001509698625072526,-8.056282786511429e-05,1.8580502593604567e-05,1.0425743922337033e-05,4.279240635577048e-05,0.000385057820149816,0.00021433975426554328,-0.00013359727732205036,0.0002587263559506777,0.000979635207797971,-0.00014994506801961453,-0.00014884499051561522,-0.00013941724786969284,-0.00013287231699282264,-0.00013777383968586847,-0.00013761323379248925,-0.00012085459452587439,-0.0001212860571059354,-0.00011135280406624143,-4.668758950916382e-05,0.00010051563388443779,6.810895410748734e-05,5.492657589303493e-07,6.975675138428143e-05,0.00040785404009186215,0.0005729385681575707,-0.0020723507748950125,-9.614020663018408e-05,0.00014697163747734877,-0.0004350761012324876,-9.495222600017443e-05,1.076367933721973e-05,-0.00034570715357716206,0.00020139160021300688,0.0016984998215283384,-0.000806694511507249,0.00012675333307449882,0.001903539249422994,0.00021060482969454883,-3.3050874617197856e-05,-0.00012889768074996532,-3.7016732407317905e-05,0.00010194613812783242,-0.000484314373136065,-9.717362711014407e-05,0.0003105294736477039,0.00010457281674349991,0.00010546710082308309,0.00010653608487048039,0.00011291459977229648,0.00011440825641024969,0.00011676698684377675,0.00011914874846277561,0.00012155185605854536,0.00012256073432923356,0.00012491272392799267,0.00012727145436152495,0.00012964254299213402,0.00013202374287489983,0.00015024365752399228,0.000153368034440232,0.00015652723900278984,0.0001597190242667379,0.000162949569330619,0.00015160474441145225,0.00015430950436321354,0.00015704403633521376,0.00015981227248106943,0.00016261758321815638,0.0001381028523656505,0.00013997343401453077,0.00014187659636480558,0.00014382076545993612,0.00014581212039845717,0.00014836914372149367,0.00015097110594300411,0.0001536191305354425,0.00015631377923505142,0.00015905561377804918,0.00016184463416444618,0.00016468308733916077,0.0001675715350384268,0.00017051110073470176,0.00017350178442798736
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6812293864483054e-05,-2.096883554297016e-08,-2.679132502894009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
