,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,3.601534264495465e-05,3.4858815971774114e-05,3.232017107909356e-05,2.891285194434848e-05,8.487925194469812e-06,3.1246074158600015e-05,6.552593326271676e-05,-5.270732023854329e-05,4.833125626639372e-05,-7.812790051631028e-05,-2.5377668382208997e-06,7.004629108855543e-05,2.8806051167104328e-05,2.2042743124519494e-05,6.051578959909133e-05,5.871461742772729e-05,6.844433718990269e-05,-5.9719333657489626e-05,9.58533806137943e-05,8.771238263264192e-05,7.851475204172471e-05,0.00011985655743660859,-2.5218896999797822e-05,7.017736306958269e-05,4.503582325883493e-05,-0.00011683964982931221,-8.740788599929266e-05,5.472636540147335e-05,0.00010246299933424252,-2.237865735394513e-05,-0.0008565937933458168,0.00030068391166063337,-1.5439494986245906e-06,-0.00029161098111280963,0.0006076249131869679,-0.0005707951474241124,0.00029932445438470684,-0.0002891518716897257,0.0006670498477246582,-0.00030395842387904103,1.3750953519977476e-05,0.0003679898862167265,-0.0003256712625864329,0.00032290678217555,0.0003525661258095595,8.158372660217955e-05,0.0001829765300178001,-4.5313201914694984e-05,2.639358886001369e-05,-0.00016220669246086146,0.00013258496969831586,0.00011532151139865197,4.5299097370928114e-05,3.9266017496642196e-05,3.332443004259349e-05,2.8744118176452386e-05,2.055056545473104e-05,1.9903575966246853e-05,1.988038670261124e-05,1.989525260784677e-05,1.7327477184967462e-05,1.7879438438951536e-05,1.792557178201693e-05,1.8252957212397305e-05,1.8323544453397077e-05,1.851357511353617e-05,2.211345988238069e-05,2.3298035088018584e-05,2.344221630258677e-05,2.3957877390407088e-05,3.571655034216451e-05,3.6450231802322933e-05,3.734119247514973e-05,3.756020648872484e-05,3.814620963333952e-05,3.845949051995258e-05,3.9023298042167344e-05,3.8912152172566536e-05,3.722425251574549e-05,3.9187635978940067e-05,4.043093925291258e-05,4.1221090505869425e-05,4.238021817233855e-05,4.279180501908344e-05,4.316582706536277e-05,4.3753585212680506e-05,4.391539388085312e-05,4.437233980476633e-05,4.486709571334879e-05,4.5726040491309364e-05
Indirect Heating Oil,0.00035241390453641565,0.00034109716975995984,0.0003162562632696205,0.00028291528822699084,8.305523811572534e-05,0.0003057461122672189,0.0006411781283647278,-0.0005157466556969786,0.0004729264108327466,-0.0007644896994487612,-2.483231463537919e-05,0.0006854103037187213,0.00028187023142197364,0.00021569055298974532,0.0005921533472265148,0.0005745286886494772,0.000669735016831206,-0.0005843599423174441,0.0009379353809883617,0.0008582748620355601,0.0007682750821921858,0.0011728089832971774,-0.0002467695517272897,0.0006866928567979652,0.0004406802532775749,-0.0011432882259911831,-0.0008552953305471372,0.0005355032243437967,0.001002611193286835,-0.00021897750895036666,0.008116591423022422,-0.0064318724914137,0.005775855440781144,0.0033949608612350336,-0.0018167151664673328,-7.34705653604728e-05,-0.003379078400766719,-0.0017630199187583587,0.0011513061229138294,0.00019769500755088476,-0.0002554514486984398,0.001190159805102925,-0.001509577656273315,-0.004435754852110119,-0.000424292967920379,0.0006856076642150245,0.001537685474499055,-0.0003807999440173654,0.0002218046118045644,-0.0013631413539175706,0.0011142083742771043,0.000969130920548844,0.00038068141323051313,0.0003299810349455222,0.00028004953431716087,0.0002415578270771324,0.00017270141689434967,0.00016726429149633085,0.0001670694151706606,0.00016719434423418877,0.0001456154511971959,0.00015025398490779368,0.00015064167709714568,0.00015339293607450483,0.00015398613223557844,0.00015558309871960968,0.0001858355607068686,0.0001957904116759168,0.00019700207176868992,0.00020133554866010733,0.00030015226900969097,0.0003063179303875833,0.0003138053239064333,0.00031564585868624345,0.0003205704712767148,0.0003232031994672181,0.0003279412860253371,0.00032700724607374535,0.00031282259198476756,0.00032932233778239234,0.00033977072361962915,0.00034641094192637214,0.00035615193863041544,0.0003596108036317061,0.0003627539841677442,0.0003676933453282336,0.0003690531417932241,0.0003728931922618029,0.00037705098765761225,0.0003842693282193263
Indirect Heating Gas,0.001915660721882456,0.0018541449189241888,0.0017191140695537591,0.0015378783251740193,0.0004514738361818815,0.0016619827157757644,0.003485332844213859,-0.0028035091636369885,0.0025707457563710623,-0.004155633108302623,-0.00013498414554045934,0.00372577126017401,0.0015321975780532712,0.0011724563506853858,0.0032188426563511396,0.003123038076174173,0.003640563125625093,-0.0031764790620608663,0.0050984536815788795,0.0046654329486330035,0.0041762097908499,0.006375185753606183,-0.001341396385089802,0.0037327429957554202,0.0023954612495315076,-0.006214716048741187,-0.0046492367334198675,0.0029109024363448005,0.005450020154073781,-0.0011903236718872055,-0.00311648182838796,0.04114541338059756,-0.03704020468969914,-0.0070520003840863765,0.007611952242019619,-0.0015421347168862733,-0.004097371569297917,0.005983637280631282,0.003730981283629004,0.01114442267589362,0.0002583497605562757,0.01247641657453752,-0.02052320970352202,-0.004493100912046022,0.014047515989873943,0.004446621358128552,0.009972912249777754,-0.002469740717062241,0.001438550319169507,-0.008840877625570316,0.007226381811438448,0.00628545810535705,0.002468971966133965,0.0021401463174219593,0.001816307351310581,0.0015666630482233102,0.0011200834661331538,0.0010848200944069408,0.0010835561919198542,0.001084366439924822,0.0009444129772211153,0.0009744969511096547,0.0009770113926183266,0.0009948551355765114,0.0009987024069199324,0.0010090597959148127,0.001205267117725506,0.0012698309422659315,0.0012776893632383823,0.0013057948409132825,0.0019466869460937344,0.001986675357835616,0.002035236080936087,0.0020471731722049857,0.0020791125577575564,0.0020961875497875764,0.0021269171900551165,0.002120859320204782,0.002028862411299348,0.002135874228548218,0.0022036389547126782,0.00224670518352918,0.002309882021033327,0.0023323150593324853,0.002352700674070507,0.0023847357139016034,0.002393554897699435,0.0024184601770906307,0.0024454262435082423,0.00249224197936887
Indirect Heating Biomass,4.339300294931925e-05,4.199956444076347e-05,3.8940883966686636e-05,3.483558332521125e-05,1.0226657195189661e-05,3.7646760756521274e-05,7.894877034369434e-05,-6.350429385355914e-05,5.823180321750266e-05,-9.413222167423412e-05,-3.0576225521783142e-06,8.439511309828998e-05,3.470690465380089e-05,2.6558148476961068e-05,7.291231024624564e-05,7.074217208832984e-05,8.246500261914587e-05,-7.1952702132458e-05,0.00011548872569894121,0.00010568006296070385,9.459831884700696e-05,0.00014440889821912013,-3.038493018597127e-05,8.45530348738883e-05,5.426130831964618e-05,-0.00014077398401069957,-0.0001053131908906736,6.593693578545862e-05,0.00012345230964864182,-2.696287396553639e-05,0.00037593865562575386,-0.00010956598971444304,-0.0004502053595621201,-0.0006265028901280105,-0.00018222994440703037,0.0034269518677610663,0.0002286571374237436,-0.002244914141857148,0.0011557172201260284,0.001353063238122486,-1.0868997345555784e-05,-0.00016333378346199828,-4.0278541917610974e-05,-0.0014211355079970182,0.000667731548705963,0.0001562229156837876,0.00035037780463829504,-8.676927148229541e-05,5.0540513148859295e-05,-0.00031060609137437915,0.0002538840943503073,0.0002208266709806941,8.674226299612304e-05,7.518964867255904e-05,6.381223120807081e-05,5.5041490960337086e-05,3.93518338521583e-05,3.811292765704046e-05,3.8068523037048184e-05,3.8096989437842906e-05,3.318001175013196e-05,3.423695043181744e-05,3.4325290173873625e-05,3.495219346226659e-05,3.5087359445218e-05,3.54512450512429e-05,4.2344586629728016e-05,4.461290410158903e-05,4.488899359474021e-05,4.5876421872396635e-05,6.839285069469743e-05,6.979776147362626e-05,7.150384281933049e-05,7.192322802274284e-05,7.304535278541968e-05,7.364524758763855e-05,7.472487043245785e-05,7.451203960774904e-05,7.127991701722392e-05,7.503955759752353e-05,7.742033217878613e-05,7.893337574407973e-05,8.115296427291252e-05,8.194110303456991e-05,8.265730977129616e-05,8.378279515073445e-05,8.409263907399688e-05,8.496763495266946e-05,8.591503235420416e-05,8.755980715443624e-05
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.00011931741496804111,0.00011548588754524414,0.00010707545677127086,9.57871423676879e-05,2.8120162638189776e-05,0.00010351701588006811,0.0002170848420727425,-0.00017461728082813696,0.00016011955284484566,-0.0002588346643924641,-8.407521814054845e-06,0.00023206060992331503,9.543331558939036e-05,7.302674180695995e-05,0.00020048643298760645,0.00019451922036052997,0.00022675339960549076,-0.0001978478057496364,0.0003175584834367185,0.0002905876770238304,0.00026011628829491785,0.0003970800650513334,-8.354921478951217e-05,0.00023249484624601836,0.00014920191278408948,-0.0003870851686970552,-0.0002895788916426698,0.0001813062981150075,0.0003394558905341011,-7.413961244937072e-05,5.327299468727616e-05,0.0009464870684650289,-0.0008434570137513688,0.00040634064602053903,0.0009076948668565844,0.0005682365413369438,0.0004612787195749299,0.0007387740275407641,0.005934060860120534,0.0007006652222657192,-0.00043622437975549336,0.0011629654824536935,-0.0004460902911093377,0.0004211616632759478,0.022623353818207726,0.0014323863383854385,0.0032125657010091398,-0.0007955754667546207,0.0004633989850499759,-0.0028479043548547273,0.002327828197860753,0.0020247292484549748,0.000795327829674973,0.0006894035044421737,0.0005850855350142263,0.0005046678289857207,0.00036081152981638775,0.00034945217001530055,0.00034904503018719224,0.00034930603468467936,0.00030422294533636457,0.00031391387013784267,0.00031472384503239414,0.00032047183470376023,0.0003217111529340705,0.00032504756980042404,0.0003882516667130381,0.00040904955634143286,0.0004115809827741485,0.00042063457628096346,0.0006270846024702957,0.0006399660353739664,0.0006556088596104404,0.0006594541446204027,0.0006697427515958074,0.0006752431041875326,0.000685142016947915,0.0006831906005096491,0.0006535557148567156,0.0006880273401038277,0.0007098563334371684,0.0007237292209250276,0.0007440803216046192,0.0007513066570625572,0.0007578734577182443,0.0007681928777246022,0.000771033793865325,0.0007790565102335777,0.0007877430661657607,0.0008028237791537912
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,4.234481865882599e-05,4.098503950212868e-05,3.800024330903248e-05,3.3994108693130106e-05,9.9796260913782e-06,3.673738042949109e-05,7.704171493836342e-05,-6.197030914008219e-05,5.6825178711452685e-05,-9.185840079801197e-05,-2.9837638259398035e-06,8.235649798222079e-05,3.386853833303163e-05,2.5916620301309626e-05,7.11510691937887e-05,6.903335203858798e-05,8.047301049170902e-05,-7.021464099569172e-05,0.00011269902552197794,0.00010312729697805905,9.231323911103492e-05,0.00014092061374391298,-2.965096377839519e-05,8.251060506160287e-05,5.295059352471284e-05,-0.00013737350309163312,-0.00010276928692527516,6.434418913148048e-05,0.00012047024427395622,-2.631156940036952e-05,0.002491458144428428,-0.0023657921450332287,0.0008803717264825306,0.0010182639427365188,0.0004901311621833852,0.0004373646811394122,-0.0012509838566596382,-0.0007630261220804152,0.001944582973446085,0.0006972185104467859,-0.00016798999461876442,-0.0005546584494309444,-0.0005660258838369276,-0.000576466399557665,0.0008209734828382782,0.00017493892998486638,0.0003923542072274289,-9.716451291565814e-05,5.659543129411371e-05,-0.0003478177131311533,0.00028430023605319904,0.0002472824256569148,9.713426872484405e-05,8.419761356483809e-05,7.145714441844295e-05,6.163564091239519e-05,4.4066311762948514e-05,4.267898056907991e-05,4.262925613093393e-05,4.266113289929339e-05,3.71550852642016e-05,3.8338648643648075e-05,3.8437571774630794e-05,3.9139580119532814e-05,3.929093942764157e-05,3.969841971486911e-05,4.741760607419529e-05,4.995767536976944e-05,5.0266841283747726e-05,5.1372566686286494e-05,7.658653704404467e-05,7.815976071174312e-05,8.007023616137409e-05,8.053986507859049e-05,8.179642404391659e-05,8.246818819800886e-05,8.367715337724048e-05,8.343882472629065e-05,7.981948331858748e-05,8.402954108998901e-05,8.669554022307497e-05,8.838985133725625e-05,9.08753538036598e-05,9.17579141568592e-05,9.255992479417689e-05,9.382024698910332e-05,9.416721122389865e-05,9.514703445972876e-05,9.62079331567594e-05,9.804975733702924e-05
Direct Heating Gas,0.0003892862962076478,0.00037678551315232026,0.00034934555020651835,0.00031251617282036445,9.17451485611797e-05,0.0003377357422402541,0.0007082633675558059,-0.0005697082402065357,0.0005224077951579057,-0.0008444767920800251,-2.7430472141515286e-05,0.0007571234706763608,0.0003113617737239855,0.00023825784232551532,0.0006541092174896112,0.0006346405246512657,0.0007398081085527725,-0.0006455004035556301,0.0010360697629889957,0.0009480745165530852,0.0008486582321678045,0.0012955177403326107,-0.0002725885771593141,0.000758540214827165,0.0004867877839154523,-0.0012629082827460628,-0.0009447832423932906,0.0005915319007809179,0.0011075124816212686,-0.00024188870619110472,-0.001640773289951214,0.007032836621501447,-0.0038668334748376454,-0.0001443607307928495,0.0007460792283281066,0.0005637597833135638,0.0002565646976738292,0.0006967843561119237,0.0010473909112963251,0.0016706235672163498,0.00046127279071628974,0.002884482020351187,-0.002084174935907606,-0.00031390887819436267,0.005627690901234907,0.0012342936285024279,0.0027682820407031877,-0.0006855508903519381,0.0003993129502662188,-0.002454051749574596,0.0020058998301439035,0.0017447181279510587,0.0006853375003876491,0.0005940620419204456,0.0005041707873387202,0.00043487449519335336,0.0003109128874019887,0.0003011244769357546,0.00030077364274928164,0.00030099855147648624,0.00026215025444614043,0.00027050096711089133,0.0002711989260517078,0.0002761519941157642,0.0002772199201035927,0.00028009492524000423,0.00033455817445140335,0.00035247980771939413,0.00035466114904691287,0.00036246267052270764,0.0005403615690956072,0.0005514615566708098,0.0005649410473427332,0.0005682545464039888,0.0005771202844354063,0.0005818599625352014,0.0005903898993419103,0.0005887083551860128,0.0005631718434485068,0.0005928761950374923,0.0006116863349179963,0.0006236406632834021,0.0006411772965426582,0.0006474042616945314,0.0006530629027969859,0.0006619551925531389,0.000664403222527761,0.000671316432624261,0.0006788016762023508,0.0006917967931310344
