,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,28.829217095613732,29.488612205675434,30.168997086854812,30.84536413291321,31.54130651238542,32.19767515896157,32.88581354723816,33.60423472551006,34.3536674123656,35.12731393895473,35.91904503048744,36.72389195970821,37.54822861673893,38.392209626853145,39.25614203435442,40.140999270679885,41.036294572830855,41.94405150295779,42.8642813055012,43.79753952568842,44.744557940251035,45.70727566805488,46.68617164750101,47.68275707727434,48.69776954092562,49.73248940967407,50.78279013872932,51.849395652608955,52.933372054540904,54.03615446211578,55.15826953284362,56.300635969839966,57.46317521578308,58.645689430647906,59.84805407282734,61.06964573054427,62.310183900962365,63.56907380133236,64.84604394033245,66.14103879928378,67.45356077251698,68.78252883531212,70.12756238634985,71.48718816681381,72.8616364280315,74.25031625833658
Indirect Heating Oil,75.34451831662726,76.09641585000202,76.87844553976831,77.66376150478966,78.46386641516202,79.19065400548838,79.95071984450071,80.75225562696208,81.58095760954723,82.42969553325027,83.29329610225683,84.16648058325144,85.04942405536416,85.94183055928332,86.8437099031456,87.75500618929141,88.6724180894566,89.59622807129116,90.52634312681528,91.46282736412785,92.40588669924419,93.35672602290569,94.31533713421021,95.2817144802575,96.25596256278936,97.23842086609041,98.23231735300054,99.23794727515934,100.25566486753429,101.28569933214695,102.32819787787336,103.38385850599094,104.45276343355837,105.53505675667877,106.63072498338232,107.73977358014768,108.86255530759722,109.99920901665578,111.15003970063354,112.31508456575553,113.49431208498356,114.6878599376824,115.89611053286256,117.11870098551428,118.35594974244572,119.60832549643203
Indirect Heating Gas,247.77508527825,254.3264351447617,261.07267113632304,267.82317539065633,274.6742476617117,280.93435324376134,287.4620601761977,294.3149529339068,301.37129267351094,308.5794212280664,315.9029698163748,323.3076576547006,330.7949322684847,338.3644493345008,346.0191462602817,353.75988995621316,361.53898873641566,369.3604932535919,377.2235601997017,385.1300707307949,393.08247924381584,401.0905936346596,409.1573999930733,417.2836902428861,425.47115217273176,433.7219101387372,442.0681388182937,450.50968751571787,459.0499704428583,467.6891265818691,476.42840719399305,485.2700452056321,494.2140921747679,503.26083591921287,512.4084793725553,521.6559643515216,531.0043133484395,540.4531018357613,550.0042287251233,559.6568924547288,569.410307242792,579.2657260946505,589.2270732652598,599.2888161524538,609.4552421646363,619.7313796957037
Indirect Heating Biomass,14.111304235886474,14.605552268641516,15.118503087303779,15.626659531668107,16.147642123683372,16.618635021209133,17.11426672867542,17.639946796776734,18.18681182637914,18.749723033867774,19.324735644334506,19.907036455551783,20.4964796806422,21.0929107984832,21.696299582671916,22.3066773688372,22.921923925408866,23.542046010193964,24.167051560471283,24.796921334077126,25.431784454176857,26.072607472906885,26.719278100614915,27.37204192505391,28.03076732777912,28.695630391497932,29.368759091071,30.05035899141699,30.740720519660627,31.440129063682164,32.14870248817111,32.867237587654024,33.595915966633804,34.334843583340344,35.08411212690953,35.84378985579979,36.61420293215303,37.39553036551497,38.187951338581904,38.9915761637062,39.80641151014858,40.63248973404214,41.46992786647189,42.31846869278816,43.178188590220174,44.04943413219883
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,15.346495084914636,16.131969062438564,16.94312139282367,17.767835207819573,18.604099827582587,19.382652981403147,20.197179560723885,21.05164900303701,21.932046758417567,22.832529673398884,23.74764324085768,24.675368434622087,25.61620182530873,26.569983983850538,27.536801687531327,28.5169501804456,29.503000711532692,30.49513392864473,31.493323631509046,32.49765357070178,33.508309184951074,34.526199031980866,35.5516408324896,36.58429470937337,37.624709701067346,38.6733848654383,39.73365517080265,40.80591063796236,41.890378581020045,42.98740466702116,44.097274913241094,45.22042795773785,46.35675763713312,47.50675543187987,48.67099369448576,49.849657732472565,51.04282433531129,52.25078874392536,53.47371505975614,54.71134096256925,55.96323766064789,57.22897393097092,58.5082594515966,59.80031585134007,61.10469948596776,62.421106188027366
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447,0.0618947211366447
Direct Heating Oil,16.310892172194396,16.579980985554947,16.857945195416406,17.135520105596427,17.419661639164573,17.67890687871763,17.950234772870864,18.237044152132228,18.53457267928008,18.84036279805462,19.152473149667767,19.468812515180982,19.78949198872326,20.114392929709442,20.44348927339665,20.77682411694071,21.113174563547926,21.45267633070621,21.79532748369872,22.14112836160136,22.49016632250636,22.843035219992643,23.199711423729447,23.56029610621495,23.92478383626654,24.293329544528326,24.66681208910864,25.045428262047462,25.42930616406229,25.818640992977677,26.21351870092157,26.614311245064464,27.021056547752643,27.433852429422302,27.852806473510554,28.277947359416075,28.70939276635941,29.147234942520644,29.59157069127257,30.04242246817612,30.499752891580602,30.96351525954793,31.433727534140967,31.91023643321927,32.39303463737761,32.882184918371635
Direct Heating Gas,47.813928596544784,49.25415000907083,50.74064682132236,52.232413968815095,53.749394806624025,55.14462274287388,56.60149748842547,58.12904587815196,59.704503867722295,61.31610165461046,62.95508643207757,64.61390684890173,66.29493959267393,67.99816092508544,69.72417322752625,71.47340196731719,73.23292664126943,75.00391591871056,76.78621590527148,78.58029569533194,80.3868057235634,82.20796838867392,84.04447131065761,85.89685319880526,87.76563857579359,89.65160295704445,91.55944736376465,93.48937235915844,95.44229264788021,97.41861442255262,99.41871266762848,101.44335237410942,103.49254162025505,105.56629605913216,107.66424518554274,109.7860387407662,111.93179947588499,114.1012877199771,116.29477435446884,118.51207247447037,120.75285553671057,123.01704303509476,125.30521873711704,127.61584034839115,129.9496889436065,132.30755359838415
