,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.4652028284331969,0.023260141421659844,46850.94901377001,2342.5474506885002,25.0,1,-0.05,0.05,0.3875039272049939,132.11293900184842,26.422587800369676,0,0.95,0.1,-0.05
Indirect Heating Oil,0.05117231112765167,0.002558615556382583,9830.666170450317,491.5333085225159,25.0,1,-0.05,0.05,0.4101215603697781,206.1450092421442,41.22900184842885,0,0.95,0.1,-0.05
Indirect Heating Gas,0.05117231112765167,0.002558615556382583,10832.340900632676,541.6170450316339,25.0,1,-0.05,0.05,0.4690628972627602,257.84870609981516,51.569741219963035,0,0.95,0.1,-0.05
Indirect Heating Biomass,0.5749906959434313,0.02874953479717157,46850.94901377001,2342.5474506885002,25.0,1,-0.05,0.05,0.3949120905192069,242.3769870609981,48.47539741219962,0,0.9,0.1,-0.05
Indirect Heating Electric,0.07443245254931151,0.003721622627465576,8335.876442128769,416.7938221064386,25.0,1,-0.05,0.05,0.9,1059.602125693161,211.92042513863225,0,0.98,0.1,-0.05
Indirect Heating Steam Distributed,0.9304056568663938,0.04652028284331969,0.0,0.0,20.0,1,-0.05,0.05,0.467618246027775,0.0,0.0,0,1.0,0.1,-0.05
Heat Pumps (Electricity),1.0169333829549685,0.05084666914774842,28577.127420915516,1428.856371045776,20.0,1,-0.432959407,0.05,3.0,1059.602125693161,211.92042513863225,0,0.95,0.1,-0.432959407
Direct Heating Coal,0.20468924451060666,0.010234462225530332,5854.838109415706,292.74190547078524,15.0,1,-0.05,0.05,0.2457392545951674,132.11293900184842,26.422587800369676,0,0.9,0.1,-0.05
Direct Heating Oil,0.013956084852995905,0.0006978042426497952,2452.826741533309,122.64133707666544,15.0,1,-0.05,0.05,0.3878285718665853,206.1450092421442,41.22900184842885,0,0.9,0.1,-0.05
Direct Heating Gas,0.013956084852995905,0.0006978042426497952,2452.826741533309,122.64133707666544,15.0,1,-0.05,0.05,0.41996122822939,257.84870609981516,51.569741219963035,0,0.95,0.1,-0.05
Direct Heating Biomass,0.20468924451060666,0.010234462225530332,5854.838109415706,292.74190547078524,15.0,1,-0.05,0.05,0.11289263143445169,242.3769870609981,48.47539741219962,0,0.9,0.1,-0.05
Direct Heating Electric,0.05582433941198362,0.002791216970599181,1468.0684778563452,73.40342389281727,12.5,1,-0.05,0.05,0.622435425833533,1059.602125693161,211.92042513863225,0,0.98,0.1,-0.05
Direct Heating Steam Distributed,0.9304056568663938,0.04652028284331969,0.0,0.0,20.0,1,-0.05,0.05,0.0712540523955947,0.0,0.0,0,1.0,0.1,-0.05
