,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.482392667631452,0.0241196333815726,48582.151471297635,2429.107573564882,25.0,1,-0.05,0.05,0.3653004736111394,117.4212700547603,23.484254010952053,0,0.95,0.1,-0.05
Indirect Heating Oil,0.05306319343945972,0.0026531596719729864,10193.921852387844,509.6960926193922,25.0,1,-0.05,0.05,0.4354383986127343,262.02469017196654,52.404938034393304,0,0.95,0.1,-0.05
Indirect Heating Gas,0.05306319343945972,0.0026531596719729864,11232.609744331887,561.6304872165944,25.0,1,-0.05,0.05,0.4742672332108014,390.87991161494864,78.17598232298973,0,0.95,0.1,-0.05
Indirect Heating Biomass,0.5962373371924747,0.029811866859623736,48582.151471297635,2429.107573564882,25.0,1,-0.05,0.05,0.399293710129282,82.04303967720243,16.408607935440486,0,0.9,0.1,-0.05
Indirect Heating Electric,0.07718282682103232,0.0038591413410516157,8643.897732754464,432.1948866377232,25.0,1,-0.05,0.05,0.9,850.1224901527527,170.02449803055055,0,0.98,0.1,-0.05
Indirect Heating Steam Distributed,0.964785335262904,0.0482392667631452,0.0,0.0,20.0,1,-0.05,0.05,0.467618246027775,0.0,0.0,0,1.0,0.1,-0.05
Heat Pumps (Electricity),1.054510371442354,0.052725518572117706,29633.088810419682,1481.6544405209845,20.0,1,-0.432959407,0.05,3.0,850.1224901527527,170.02449803055055,0,0.95,0.1,-0.432959407
Direct Heating Coal,0.21225277375783888,0.010612638687891944,6071.181862035697,303.55909310178487,15.0,1,-0.05,0.05,0.2457392545951674,117.4212700547603,23.484254010952053,0,0.9,0.1,-0.05
Direct Heating Oil,0.01447178002894356,0.0007235890014471783,2543.461825180897,127.17309125904484,15.0,1,-0.05,0.05,0.3658416565353451,262.02469017196654,52.404938034393304,0,0.9,0.1,-0.05
Direct Heating Gas,0.01447178002894356,0.0007235890014471783,2543.461825180897,127.17309125904484,15.0,1,-0.05,0.05,0.3985516905993871,390.87991161494864,78.17598232298973,0,0.95,0.1,-0.05
Direct Heating Biomass,0.21225277375783888,0.010612638687891944,6071.181862035697,303.55909310178487,15.0,1,-0.05,0.05,0.11289263143445169,82.04303967720243,16.408607935440486,0,0.9,0.1,-0.05
Direct Heating Electric,0.05788712011577424,0.0028943560057887122,1522.3154848046308,76.11577424023154,12.5,1,-0.05,0.05,0.6333555852358906,850.1224901527527,170.02449803055055,0,0.98,0.1,-0.05
Direct Heating Steam Distributed,0.964785335262904,0.0482392667631452,0.0,0.0,20.0,1,-0.05,0.05,0.0712540523955947,0.0,0.0,0,1.0,0.1,-0.05
