,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03822911639851295,0.03749857251039504,0.04622183987519561,0.04701475216631235,0.04727073172486185,0.04789171027871642,0.05037946658882226,0.04942758763001343,0.04107613562737463,0.0395607558590133,0.045358229275013213,0.025036269853273417,0.02377001013685462,0.017216122751777082,0.015174511831718113,0.014717004671602087,0.01421470589184934,0.015342221685221119,0.015769628273193368,0.0206569318750795,0.018231808846233728,0.019484837948957345,0.02273127608886075,0.022755630723235973,0.022928162466878756,0.02329166503056813,0.023717082738327087,0.022134149818817662,0.022526570883158327,0.02399743877596269,0.024611800138284626,0.02519219806091236,0.02562171772323809,0.02589534320684985,0.026189420794092963,0.026473759169207533,0.026766125655402814,0.0270664889996916,0.027319411239596456,0.02757179938827405,0.027831819590831763,0.028108912853812187,0.028387795722367788,0.0286686841769635,0.028934648586064177,0.02920610645177969,0.02947568244119599,0.029739074245774943,0.029901688560850386,0.030057757421439117,0.030214903393907287,0.030351235435005664,0.030514939884038524,0.030688870384887088,0.03086423591873012,0.03103607005105203,0.03120133491708745,0.03136483752391148,0.031517007574350074,0.03166976640874348,0.03182115159993867,0.03197438276370373,0.032128678389329625,0.03227996554288052,0.0324310529005491,0.03257892101450892,0.03272622973720424,0.032880085588653435
Indirect Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012047962243265192,0.011817730262767858,0.014566880799062041,0.014816768273467994,0.014897440607725031,0.015093142912029626,0.01587716297103799,0.01557717691757185,0.03645353721323108,0.03008540541309063,0.0308070771120428,0.028364791341399083,0.02110395455196629,0.01702592751960257,0.009300488512283465,0.009662760181274405,0.007204326720435245,0.007469716911576272,0.00251934045913605,0.0020831609819530997,0.0008334793811850428,0.0009080422948240149,0.00224837586156683,0.0022507848056064197,0.002267850112729699,0.0023038045565815066,0.002345883096363839,0.0021893134364471857,0.002228128241440305,0.0023736134246217107,0.0024343805919344536,0.00249178839756043,0.0025342726662423262,0.00256133726789765,0.0025904248099256704,0.002618549035623584,0.002647467330739215,0.002677176604004754,0.0027021934247425114,0.0027271574179215104,0.0027528763060589412,0.002780283909637929,0.002807868525099625,0.0028356515153126253,0.002861958351546553,0.0028888085516990338,0.0029154726133686125,0.002941524990421041,0.0029576093536275586,0.0029730462986331174,0.002988589781975569,0.0030020745361603084,0.0030182667257319692,0.003035470385489979,0.0030528159859614227,0.003069812291571171,0.003086158823728298,0.0031023310488620453,0.0031173823582087822,0.003132491904832941,0.003147465582876854,0.003162621848125773,0.0031778834004841387,0.0031928473815153514,0.003207791600513088,0.003222417400526384,0.003236987870526029,0.003252205924330265
Indirect Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09066496078650184,0.08893238783664405,0.10962066860450873,0.11150115574503887,0.11210824214473758,0.11358096768847198,0.11948098185439945,0.11722348608666425,0.1114984067062268,0.1116784913225331,0.1298480049363708,0.1316185734895592,0.12515819312094806,0.13039867550983214,0.13009602750564914,0.0922520980160217,0.09599952416683794,0.10738869623910367,0.1106784565636442,0.10845144701960167,0.11329077914017532,0.12113084558964345,0.11960816669915267,0.1197363167051999,0.12064414983669018,0.12255683943068245,0.12479531614037052,0.11646618830037915,0.11853104220019685,0.12627050264347525,0.12950316921049335,0.13255712584760093,0.13481718635503526,0.1362569578104094,0.13780434480883208,0.13930048570460588,0.14083886917596874,0.14241933077493782,0.14375016523025858,0.14507818938701555,0.14644637213272213,0.14790439046219092,0.14937182539639066,0.15084981338834574,0.1522492735530721,0.15367763936620865,0.155096103061522,0.1564820266122332,0.15733767589602954,0.15815888409485085,0.1589857598759375,0.15970311623703162,0.1605645016230862,0.16147969478066512,0.1624024388414555,0.16330660125904334,0.16417619729795488,0.1650365206241204,0.16583721393708395,0.1666410053325811,0.16743756884769004,0.1682438455612133,0.16905572329472324,0.16985177095217185,0.17064676731715872,0.17142482456105732,0.17219993838183464,0.17300950209730034
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.114854132640604e-06,7.959782353639205e-06,9.811461097334532e-06,9.97977175132183e-06,1.0034108261664183e-05,1.0165922722963744e-05,1.0693996125540483e-05,1.0491941785017876e-05,0.0,4.3911980527385855e-05,0.00022087481989221055,0.0003531367495670154,0.0006216195871493855,0.0008478749993297463,0.0004014494126196321,0.0008898000909876841,0.0010220284454910246,0.0008159183127107532,0.0007797448385541747,0.0008670210596353553,0.0010394142188564603,0.0013965128462055322,0.0054592071955065855,0.00546505627299372,0.005506491981779532,0.005593791779798819,0.005695961292949541,0.005315799671120277,0.005410044617587082,0.005763292387428399,0.005910839140048796,0.006050229137472615,0.006153383787568535,0.006219098453263843,0.0062897249536872655,0.006358012457535094,0.00642822801511852,0.00650036412063225,0.006561106637092592,0.006621720884701706,0.006684168067835248,0.006750715565176608,0.006817692859226028,0.006885151820459404,0.006949026580953938,0.007014220665439022,0.007078962793219455,0.007142219709776792,0.007181273621025855,0.007218755557516785,0.007256496176225977,0.007289238062639781,0.007328553783525978,0.007370325421776232,0.0074124417015863624,0.007453709870075373,0.007493400345097457,0.007532667590991109,0.007569213178271274,0.007605900169561939,0.007642257262838846,0.007679057690079798,0.007716113761474964,0.0077524473097554955,0.007788732874495024,0.007824245296611571,0.007859623373748794,0.007896573827740856
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04967133756032215,0.0487221371736047,0.06005633473624587,0.06108657079133085,0.06141916668312995,0.062226008124211,0.0654583659469488,0.06422158347500549,0.06337790203241621,0.06296177574338085,0.06967564485733692,0.06421716366408442,0.05077804457956426,0.05616749863473668,0.05587686806833048,0.055353608182792516,0.036352703490603565,0.03219139262883644,0.03823331955996002,0.03718481357142398,0.03688539942346974,0.03720313339448253,0.04410495483189901,0.04415220955023807,0.0444869687925563,0.04519226417897133,0.04601769204813496,0.04294636491964606,0.04370777018568442,0.04656166020585878,0.047753690958102855,0.04887982325538153,0.04971321004951633,0.050244119073205785,0.05081471082756787,0.0513664058200698,0.051933677565729634,0.05251646542511896,0.053007204437015135,0.05349690716439466,0.05400141818455727,0.05453905565815094,0.055080165460915716,0.055625166654615366,0.05614121107748112,0.05666791432367563,0.05719096621000577,0.057702019069450834,0.058017535760787727,0.05832035246232368,0.0586252590584439,0.05888978087812875,0.05920741273047837,0.05954488594816431,0.05988514352626879,0.060218549209918426,0.0605392087022979,0.060856448925006114,0.061151700857855186,0.06144809519422052,0.061741824283330186,0.06203913506915139,0.06233851120502632,0.06263205007402448,0.0629252012838199,0.06321210627154612,0.06349792588569465,0.06379644873818494
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003747150333181119,0.0036755437141520963,0.004530582943196689,0.004608302802710811,0.00463339346601852,0.004694260684886939,0.00493810615568231,0.004844804664733194,0.0038045346475030608,0.0030077536109693183,0.001453689076693074,0.0004998178613253255,0.0004787137721060218,0.0005044624744104068,0.0005010741481442823,0.000972156655879234,0.0009811902811759452,0.0004925869672731493,0.0005045032233170737,0.0005179678118351738,0.0005171964428380457,0.0010639363164303152,0.0010894287569747096,0.0010905959874878692,0.00109886481684354,0.001116286194533432,0.0011366749436184855,0.0010608106306721232,0.0010796179686616007,0.0011501114057158068,0.001179555548344282,0.0012073719447897454,0.0012279572858851814,0.0012410711766022025,0.0012551652634925285,0.0012687925847810625,0.0012828046647184867,0.001297200005460912,0.001309321663759094,0.0013214177249751087,0.0013338795632350194,0.0013471596522135155,0.0013605255105861105,0.0013739874895239632,0.0013867342123420475,0.001399744216886508,0.001412664029831103,0.0014252874569162365,0.0014330809793936554,0.0014405608016495185,0.0014480922460251146,0.0014546261531181005,0.0014624719218168714,0.001470807788602296,0.0014792124313862732,0.0014874478267265722,0.001495368380630926,0.0015032044757545828,0.0015104974419853413,0.0015178186265250714,0.0015250739772596036,0.0015324177988566747,0.0015398126363033336,0.0015470632884442381,0.0015543043650831393,0.0015613911548857755,0.0015684511350659534,0.0015758248957093214
Direct Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030974276615354287,0.0303823699588065,0.03745019997429532,0.038092639218266944,0.03830004086395858,0.038803174687371836,0.040818822951316766,0.040047584561521625,0.03883969299234684,0.038409128256161176,0.04503938164024137,0.04220382153419395,0.038366572385948525,0.038453616497792026,0.03672803915210008,0.03211039060115228,0.02920624817199092,0.030966702854886945,0.031884902089229165,0.03226838057058897,0.03146404393434436,0.032692573497232355,0.035501053152920514,0.035539089520350765,0.035808544634867184,0.03637625248304574,0.03704065762230429,0.034568478520113466,0.03518135045079713,0.03747850961771961,0.03843800152189737,0.03934445030288546,0.04001526175679776,0.040442602166536334,0.040901884083441864,0.0413459555789838,0.04180256514749092,0.04227166397894679,0.042666670658172236,0.04306084320908158,0.04346693528221242,0.04389969157002173,0.04433524281234212,0.04477392632125129,0.04518930188518168,0.045613256971639315,0.046034272997823096,0.046445630742009886,0.04669959710185488,0.04694334095915604,0.04718876701880842,0.047401686479139615,0.047657355378842664,0.04792899503212921,0.048202875878669234,0.04847124148389079,0.04872934739798459,0.04898470106633168,0.04922235587408575,0.04946093022768469,0.0496973592648481,0.0499366712888736,0.050177645758815136,0.05041392168360565,0.0506498855729341,0.05088082174003658,0.0511108842659525,0.051351171909234564
