,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,107.76618803274329,111.963901287969,116.0001360894203,121.15779833651743,123.0616927200938,120.53748818999662,124.67031859372702,126.59677486384432,129.09800228552598,132.90650095305978,137.40934569647533,136.76980043872146,141.31809048193372,138.2214053556346,138.17739507008108,135.50942949125076,132.12810712232806,132.52261511845168,142.4797688448023,146.28287540848018,147.9708709808235,147.56535995051075,144.6741526984307,135.7860464274843,137.99654742547222,135.17371922492623,131.9477084648978,134.52590183028445,138.2302840558264,131.91610761637858,142.43156238222053,165.31820860861018,122.73237677943277,178.74699005726848,208.36417519659585,83.79801929513985,63.79923275343426,119.78720665893499,129.86773935184922,222.2396366402399,157.5744144470158,119.59643978682041,118.5066005470334,94.9694002229894,91.58879689122335,85.36015655656551,76.28117728805387,82.33726328905766,94.44822358918431,92.9890315990465,91.55255901917656,90.04368725191965,88.23552512006734,86.41524596940546,84.4422923817435,82.52204782590302,74.27369019678474,67.07618102392307,60.70899056498455,54.9840021029512,49.790041990245555,42.097552599014534,35.74429671170697,30.3997826402929,25.89194871767698,22.07114976156148,17.500004415665753,13.978495824145682,11.138569540661758,8.886318669440104,7.105722755379463,6.233903252033676,5.4817393094320135,4.827420293717318,4.260949664371724,3.7696045516452243,3.4130612731747627,3.091960274722181,2.805392779876762,2.5524500122277938,2.3282851642514624,2.1765195036620812,2.0383854892334234,1.912065568144058,1.7969538894535098,1.6924446022213009,1.6000523337986239,1.5158390530723804,1.4385930581616178,1.3680114235960974,1.3028824474948657
Indirect Heating Oil,383.04794038187316,397.9684404578282,412.31497582125587,430.6475524577758,437.41482181792037,428.4427001904713,443.1325783702166,449.98004249579145,458.8704934785313,472.40755549377747,488.41262569539435,486.13940347017103,502.3060060485465,491.29903919471616,491.142607483206,481.65949651272035,469.64080500263884,471.0430581410112,506.43511660173584,519.9530127328206,525.9528837421154,524.5115210308703,514.2349119817508,482.6427135090088,490.49979623549484,480.46623609933744,468.9995896507945,478.163611098946,491.3305979598893,468.8872664800437,506.263769850569,518.6238717639188,509.28698846292303,595.3101959997919,591.6290027952907,496.90132821671784,383.8210395814969,303.2988713637322,147.25840053333332,195.6406221029806,286.0601670726024,169.48599413492408,40.75176764606908,44.628931023241776,30.019514868160005,41.69533460005866,38.30629742028382,28.13715042319368,28.13782890911555,16.095043038762505,9.399743961681803,7.188897585246105,5.5086271997181,4.290066484027287,3.3859839931263918,2.7275134059449146,6.584027385892899,19.121429493294173,59.9883327827412,193.50147097558852,630.0864678827207,638.0919232749455,645.8253058124978,653.4799839831124,660.4002011432954,667.4764700655098,725.2841490953388,785.9899807404648,851.3288535031268,919.9420993247664,993.5849612852793,959.0646153090682,926.4752402665187,894.398461337947,863.1765746709402,833.7112880556725,117.2820587267485,17.25457547925003,3.2862465626104957,1.3352602942536298,1.062848196620077,1.062848196620077,1.0621697106982,1.0608127388544464,1.0587772810888159,1.0564025803622468,1.054027879635678,1.050974692987232,1.0489392352216016,1.0472430204169094,1.0448683196903406
Indirect Heating Gas,315.88993923687235,328.1944979239086,340.0257224429461,355.1441342897565,360.724930011682,353.32584844268786,365.4402190903164,371.0871494050914,378.4188792609585,389.5825516022813,402.78152781510283,400.9068589945845,414.23904686918434,405.16187995589297,405.0328746836171,397.212393139566,387.3008825149655,388.4572851789077,417.64421981032854,428.79208653218484,433.7400282615301,432.5513729229329,424.07651360153534,398.02322730540084,404.5027645209629,396.2283414850878,386.7720884472309,394.32942494024536,405.18790567059335,386.6794583718728,417.50291448243513,307.06130096766395,428.64284218668,1432.5814462816056,1452.779130157608,1326.5186767611785,1697.2048194898182,1556.0744510258514,1473.294416322878,1792.6648474484073,2448.952779293027,2555.799396063161,2903.423494228833,2865.2518438725633,2957.464516519228,3171.565861501549,3366.5275033481194,3476.2282412480577,3650.9060357339813,3600.1972299213953,3550.1949702701777,3549.58430961432,3530.5798836810172,3519.0646845404144,3496.505587896466,3473.0485803746406,3387.4723918844675,3309.348863680655,3234.56426380009,3163.2636393845823,3094.970000673668,2971.2382879970182,2854.834096896148,2746.9864682785565,2645.543260098948,2551.857026797343,2459.6269530370523,2370.1511497931024,2286.3801278325204,2204.363079292656,2126.296432320926,2122.494328250721,2119.0156346143567,2113.6757058053477,2107.4524927209986,2101.429989126999,2133.1632159168375,2162.4217028165695,2191.929654548435,2222.183563009612,2252.9099919915884,2251.557843846083,2249.4776159299204,2246.3706817746674,2242.6408981281097,2238.6592118823296,2247.543654039113,2256.049023413517,2263.886444605466,2272.2865837005174,2279.875758943878
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.71433932674241,17.56710968753116,24.626109626856394,158.46275034385695,176.12045914084752,217.69057352667545,226.9531330873457,250.77290311946086,234.0533981637746,221.75673261046947,246.36791575087346,240.2228148079249,246.96595888296204,253.89870386863566,265.76014914979805,277.25224200764274,290.7680783515825,303.73419517215103,317.97211550367683,327.303804478799,337.4151348608077,347.42273877060126,357.7064336168248,368.1538747040526,365.98793053498025,363.6782467145001,361.5941756659299,359.3925274292702,357.43896090360556,354.425045129333,351.3486472367825,348.6634551192627,345.63014834276595,342.9227950798471,320.9444791303262,300.3398464018612,280.86666326349274,262.74961910607254,245.87021336045282,241.07940463633594,235.7902779344262,230.96653528589678,226.25421395173487,221.61176178431728,222.97067090844035,224.29110582180118,225.62354468891988,226.99261100468422,228.37398906789252,230.40942871405923,232.45902686978647,234.49538989701148,236.63117028484618,238.67061124893223
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.40878385069317,192.07031551616,140.52930977287392,146.68841756289578,126.8914350599902,199.17959371086727,207.3347341596673,207.07529928578282,236.4581393262476,255.1040267114988,228.59180592386141,212.68585343914808,244.51527363922065,249.8446806366515,255.29085583838815,268.89116705262643,281.46710265636375,294.67464809248247,307.7250872173534,321.2171224603263,338.48395528976755,357.7708780536995,379.28701199074266,403.0631414456685,428.8487455437847,428.64864730276963,428.5706249117108,428.7075621694876,428.80097673293227,429.1465044647645,443.2611265425135,457.2977262292036,471.8109524952875,486.27322536312886,501.09111048953787,504.5607184511159,508.36364655953065,511.82157770067806,515.1431023486138,518.4720577004598,524.9335855150921,531.0617931828878,536.9803488474978,542.8208821210493,548.7123687928431,553.7758627431956,558.7830956496554,563.5822688466247,568.2673276621134,572.870648734588,576.0897358214735,579.3603070711667,582.6282244980347,586.1286168043843,589.6741240987612
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,17.9501093820996,18.6493028254373,19.321599558767744,20.18068721122501,20.497809984712895,20.077365054395166,20.765751264939123,21.086632066233953,21.503249807181163,22.13761359893968,22.887631365647398,22.78110530639773,23.53869268391887,23.02289234103117,23.01556175382154,22.57117121870182,22.007960182974553,22.0736715328126,23.73218800987375,24.365653664138645,24.646815183472143,24.57927110974513,24.097696254323978,22.61724600665688,22.98543880838303,22.515253531426975,21.97791202322824,22.40734962106584,23.02437122455227,21.972648417844766,23.724158485102905,30.4310638461336,24.457482708251266,0.0,15.954641521539823,0.305250287944592,0.5638244947074208,0.0,7.850442204017928,8.165597595621026,8.405519474532083,8.55680767715556,4.332518853341987,4.391572666659116,4.448827960025056,4.518057364626452,4.1508252861230455,3.0489084908059154,3.0489820107415513,1.7440399131647295,1.018545188305546,0.7789804780346046,0.5969083574312638,0.4648665530284371,0.36690123879304365,0.29555014125799733,0.7134374554148275,2.071975586070525,6.500265109285034,20.967591563735276,68.27542778766885,69.14288950824175,69.9808697346245,70.81032164847345,71.56018823199607,72.32696440071504,78.59093643686494,85.16894887808539,92.24899219979841,99.68384273089232,107.66369654485827,103.92311249958587,100.39176619113442,96.91596419405623,93.53279731587979,90.33997355106578,12.70854579419043,1.8696854831671965,0.356093808254505,0.14468723333227332,0.11516897917429175,0.11516897917429175,0.11509545923865544,0.1149484193673828,0.11472785956047385,0.11447053978574673,0.11421322001101962,0.11388238030065617,0.11366182049374725,0.11347802065465644,0.11322070087992933
Direct Heating Gas,182.3359825349416,189.43834167711486,196.26748587993987,204.9940394546296,208.21535088272503,203.94450005728282,210.93708006842218,214.196565285768,218.42853978353068,224.87236376213139,232.49099290250263,231.40890848366158,239.10442921258468,233.8649646327155,233.7905010295712,229.2764123894716,223.555353236692,224.22284463083176,241.06994149013573,247.5046422495481,250.36066171925748,249.67455364129185,244.78274922059552,229.74443693199902,233.48451421152686,228.7084043493361,223.25012608659046,227.61232381320977,233.87998703030289,223.19665874336482,240.98837812708248,229.88932569874817,237.5135260457926,394.75837546321543,384.8319452566802,358.69457340912385,421.6736290568852,418.8471343884809,372.8128818212135,438.88336573445196,538.2842874720081,547.2553255583895,585.4366821619285,602.9138881986203,630.1226903264571,659.1427540852103,699.6613998140056,722.4603734636688,758.7634513636407,748.2247006709921,737.8327906252132,737.7058777487065,733.7562105507013,731.3630204336331,726.6745902572133,721.7995483329024,704.0143510427466,687.7780312600842,672.2356369725197,657.4173131547125,643.2239275930768,617.5089131734316,593.316768832162,570.9029246766751,549.8201035899676,530.3494053497446,511.1813390119835,492.58568943392896,475.17565775276796,458.1301522777809,441.9056540538084,441.11546729509257,440.3924945414994,439.2827034996312,437.98934053924967,436.73769079310256,443.3327695067958,449.4135259777728,455.5461284275755,461.83376217562613,468.2195993005077,467.9385839625075,467.5062526732763,466.8605422496923,466.08538575845364,465.25787665015963,467.10431967781926,468.87198046078106,470.50082236884134,472.2466132682269,473.82386251657624
