,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,-0.12909870021720182,-0.0773100915860625,-0.12685343734708876,-0.08894428196778376,-0.03452733182037093,-0.06065613794289215,-0.043984409894422094,-0.030384953973931095,-0.017859882182879844,-0.009854361812578122,-0.01119257929914061,-0.02524569598915588,-0.017437431045778384,-0.00746477182255395,-0.004639983300594813,-0.015393065892649329,-0.00895335074070827,-0.0033015852054504857,-0.004547990171467592,-0.009150763947978452,-0.01833069202311427,-0.008957494245848005,0.0004216508372689026,0.006859998049090807,-0.004347774217020831,-0.0009461392015870236,0.0005553052838090934,-0.0013677814812122074,0.002427067650919989,0.0021700339683364267,0.0014952959672062255,0.00032174007325734555,-0.010646412398485336,0.02077922379844876,-0.023944688953981955,0.010045630762008569,-0.01974533388400568,-0.0051530824961646396,0.007523400773660774,0.0020611021415628816,0.007380177416946938,0.006971573495105729,-0.009656183587155712,0.006766171020302914,-0.006908052713879037,0.0020859766031731952,0.0024131683634628504,-0.00047444838394898603,0.0005289123211033864,-0.0063754747262518285,0.002166581723378455,0.003506747717150191,0.002649168294025811,0.0016269805830735615,0.001193395910432174,0.0011289416988029682,0.0011502092918005966,0.001216476364614999,0.001288127023395272,0.0013291162497496706,0.000707175782141467,0.0006521781925769021,0.000617820369645139,0.0006396452213242447,0.0006854451044170927,0.0006311381740799621,0.000654179351445433,0.0006536928111256918,0.0006271043645724866,0.0006103963479933555,0.0011987167137615662,0.0012324467103284607,0.0012676677693988778,0.0012812287686544965,0.0012531257537786306,0.001233804372285999,0.0012192859127109351,0.0011879023795132724,0.001175306675850224,0.00117261480752813,0.0011809100512699675,0.0011965821041209355,0.0012081184386888988,0.001206548822550543,0.0012096095011924768,0.001212882083789016,0.001213015484335042,0.0012146085560664072,0.0012234374019922392,0.0012414795244837518
Indirect Heating Oil,-0.3895953349174697,-0.23330715935402546,-0.38281955841168336,-0.2684169342056273,-0.10419692360753617,-0.18304869326261874,-0.13273658739502425,-0.0916960147546727,-0.05389772917092861,-0.029738590584645893,-0.03377707655694895,-0.0761867111564406,-0.052622851949326484,-0.02252726226830648,-0.014002587516104724,-0.0464533465616897,-0.02701951045665973,-0.009963556501435931,-0.013724969740773418,-0.02761526598691788,-0.05531854376534312,-0.027032014767469026,0.0012724620688482349,0.02070216999065183,-0.013120756052353078,-0.002855268244379483,0.0016758057800974056,-0.004127704487885964,0.007324428772223556,0.006548749981633573,-0.009266886432903576,-0.04802449563225242,0.0014236372140541964,-0.005408213385609539,-0.005198797368591772,-0.010109291981012486,-0.015316217340743647,-0.012624140354698415,-0.020319549135871858,-0.031047314172623162,-0.015340712710820506,-0.012195470305739768,-0.01861360925208846,-0.013685697199642508,-0.003663112370923746,0.0016786868111451634,0.0019419939315980376,-0.00038181168642674457,0.0004256414651716417,-0.0051306545439999685,0.0017435536711058325,0.002822050416979041,0.0021319145521191685,0.001309310393338134,0.0009603837225544977,0.0009085142841244869,0.0009256293504275453,0.0009789576864105837,0.001036618455817706,0.0010696044795226595,0.0005690987410099657,0.0005248395062197458,0.0004971900953263109,0.0005147536147891568,0.0005516110079080289,0.0005079075801840693,0.0005264499360752295,0.0005260583934200702,0.0005046613775140096,0.00049121562408172,0.0009646656317380127,0.0009918098002252018,0.0010201538992175435,0.001031067094773866,0.0010084512320869127,0.000992902376823937,0.0009812186663883534,0.0009559628110801383,0.0009458264358283424,0.0009436601584872084,0.0009503357445141136,0.000962947807556666,0.0009722316569817924,0.0009709685105467046,0.0009734315874870143,0.0009760651938442859,0.0009761725477507588,0.0009774545700421966,0.0009845595716950343,0.000999078945031026
Indirect Heating Gas,-0.9877576776100244,-0.5915135969021375,-0.9705787622958092,-0.6805289073040814,-0.26417490676188704,-0.464091163167895,-0.3365327342201465,-0.2324808191026129,-0.13664921271608144,-0.07539751772825376,-0.08563646354599097,-0.1931594198697817,-0.13341696209399867,-0.057114329322675024,-0.03550135765452312,-0.1177751518167134,-0.06850371784991592,-0.025261029967618587,-0.03479750146209082,-0.07001416226813706,-0.14025146458696414,-0.06853542056270112,0.0032261273822458136,0.05248709498994897,-0.033265612714550086,-0.007239083421312853,0.004248741905046427,-0.010465145327467671,0.018569936817657732,0.01660332527974795,-0.013836493435994246,0.0692391987921861,0.027195310354680258,0.015032220110428597,0.0023037563016922173,-0.02735414708273332,0.0692709389529299,-0.04836592042652865,0.0077201244421261075,0.1073900146309048,0.01140639404900401,0.016739221911079016,0.04040006035334498,-0.013852194863719136,0.0066015442607536565,0.0253220523566704,0.02929389311083885,-0.005759415901701814,0.006420563618352304,-0.07739305636083971,0.026300532686194256,0.04256905334423744,0.032158739528001856,0.019750215532237325,0.014486851712636641,0.013704430222865271,0.01396260143272854,0.01476702957673326,0.015636810057619188,0.016134385789881245,0.00858453644854662,0.007916910627467688,0.007499834716925058,0.007764770592070479,0.008320743768299721,0.007661501986184759,0.00794120306179602,0.007935296859669094,0.007612534833154605,0.007409713157230602,0.01455144191958424,0.01496089653079946,0.015388451423065996,0.015553070878833397,0.015211923229821343,0.014977377438169182,0.01480113519607551,0.014420164733818241,0.01426726317819216,0.014234586095196457,0.014335283579541837,0.014525529501870247,0.014665571181863957,0.014646517323841481,0.014683671462915047,0.014723397942934868,0.014725017316617572,0.0147443559063829,0.014851530885451991,0.015070547517594068
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005933143918834765,0.0012321998856464744,0.003185625426468411,0.008736862016438855,-0.0003471765359250936,-0.0005317569019426052,0.006808319124064689,-0.009455152710008484,-0.0001177671661298837,0.007965421168279899,-0.006255535834334473,0.026466535200828586,-0.02673851605375694,0.00043049580342069063,0.0004980203765650969,-9.791482700191591e-05,0.00010915488422359383,-0.001315745876675184,0.00044713077714464417,0.0007237090644217832,0.0005467251317192966,0.0003357699756529748,0.00024628844373370684,0.00023298663220956695,0.00023737575599957692,0.00025105169882086095,0.00026583868534328994,0.00027429788373707983,0.00014594420955131235,0.00013459401920412964,0.00012750338426397237,0.00013200751295066107,0.00014145951612205485,0.00013025186136159453,0.00013500701065070206,0.00013490660033664562,0.0001294193793183393,0.0001259712433182153,0.00024738653059655155,0.00025434759715374164,0.0002616163834377287,0.00026441505014415667,0.0002586152583588241,0.00025462778619052273,0.0002516315225173406,0.00024515471001735484,0.00024255525729107236,0.00024199971989230518,0.0002437116602917108,0.0002469459980944874,0.00024932682231410333,0.0002490028909912234,0.00024963454204087604,0.000250309925011169,0.00025033745570116755,0.0002506662276988286,0.000252488290858284,0.00025621175448945285
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,-0.046188005226655386,-0.027659448997105263,-0.04538471121203319,-0.031821846025539835,-0.01235294065624723,-0.0217011171423223,-0.015736426088542657,-0.010870910478559705,-0.006389780301602061,-0.0035256227532805546,-0.0040044005888417175,-0.009032223688820076,-0.006238638769614335,-0.002670692418868907,-0.0016600598811521911,-0.005507220496470969,-0.003203265486888401,-0.001181217428750499,-0.0016271472404997404,-0.003273894565522531,-0.006558223262878367,-0.003204747920380967,0.0001508552064647603,0.002454320804261924,-0.0015555154151220346,-0.00033850288433982106,0.00019867313387208344,-0.0004893550291123276,0.0008683388226026628,0.0007763791587592496,0.0005135327306736992,-0.0005096386596677716,0.02607782447899648,0.0013234414357381832,0.0093979516263559,-0.0008424109586367968,0.024036949416930187,-0.014565051697978225,-0.002733222629005175,-0.01203323386585406,0.03419975055876106,0.0058918921472720385,0.01273265286408444,0.0050919312789951135,-0.004865604604696552,0.002997032284023441,0.003467125892534145,-0.0006816649437173805,0.0007599161464003079,-0.009159979815442726,0.003112841899119423,0.0050383288596032435,0.0038061994036408813,0.002337568564064113,0.0017146146633408574,0.001622009907947114,0.00165256617723622,0.001747775565630355,0.001850719835095937,0.0019096112121585183,0.0010160366354700356,0.000937018706305609,0.0008876550152753793,0.0009190119274175844,0.0009848150280011292,0.0009067894052693926,0.0009398938764898779,0.0009391948384260552,0.0009009938190182588,0.0008769885329504845,0.0017222593412969391,0.0017707210011723427,0.001821324948959202,0.0018408087497414907,0.0018004316703756351,0.0017726716255040964,0.0017518121911294369,0.0017067218185735367,0.0016886249087324225,0.0016847573599530208,0.0016966755728707596,0.0017191924353704426,0.001735767293922108,0.0017335121438723786,0.00173790958183348,0.001742611473350142,0.001742803136929788,0.0017450919868633177,0.0017577768541003902,0.001783698920290816
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,-0.08940090691869118,-0.05353727256845081,-0.08784606138948581,-0.06159395454619876,-0.0239101925350943,-0.042004402315099804,-0.03045922327822817,-0.02104159404689479,-0.01236797629971545,-0.006824149907529636,-0.007750866108016813,-0.017482655622611587,-0.012075428700691173,-0.005169357784041317,-0.003213190484976661,-0.0106597049292263,-0.006200199342315346,-0.0022863492129665537,-0.0031494852024259307,-0.006336908075540243,-0.012694012322017736,-0.00620306872145461,0.00029199339103680444,0.004750551678811166,-0.0030108355655432822,-0.0006552018149748595,0.0003845491542962959,-0.0009471892798396386,0.0016807454202110855,0.0015027494814993795,0.0032695866225925236,-0.0037981092920508774,-0.023798155261153076,-0.006212917041830357,0.00014177783553694784,0.0014553737913881243,0.021426808739781682,-0.028290259589381313,0.00035582300602832184,0.006874892340753485,-0.012304205440481395,-0.0060813501343659,-0.0036156808518653678,-0.0033436520776620425,-0.002375318726220587,0.00023344126046387007,0.00027005723056594023,-5.3095431945695756e-05,5.919048119975255e-05,-0.0007134782115426255,0.00024246176473603082,0.0003924394961933187,0.000296467939667951,0.00018207509973274663,0.00013355271825193395,0.0001263396592070514,0.00012871971165291825,0.00013613564766174442,0.00014415405979220294,0.00014874115662303654,7.913991254815747e-05,7.298514235040167e-05,6.914016466474937e-05,7.158257982782697e-05,7.67080363751442e-05,7.063055772532288e-05,7.320909167367849e-05,7.315464303541025e-05,7.017913484048954e-05,6.830934375838538e-05,0.00013414816838018886,0.00013792288613207436,0.00014186446841625046,0.00014338207736476485,0.00014023707410563448,0.00013807482183364123,0.00013645006367573632,0.0001329379382107015,0.0001315283553155449,0.00013122710882354158,0.00013215542803478832,0.00013390928460538766,0.00013520031369870615,0.00013502465824350232,0.00013536717823099852,0.00013573341235133954,0.00013574834118206848,0.00013592662154839928,0.000136914656082553,0.00013893374671351298
Direct Heating Gas,-0.17085493078762606,-0.10231559516012634,-0.1678834505819562,-0.1177127973712625,-0.045694998311569424,-0.08027501619026127,-0.05821091378613835,-0.04021279222383278,-0.023636558145800124,-0.01304169834871749,-0.014812754568964082,-0.03341127086218304,-0.02307746762305121,-0.009879209247979082,-0.006140759158265008,-0.02037186434312005,-0.011849260438311028,-0.004369463912631461,-0.006019011381691308,-0.012110525809751388,-0.0242596487155117,-0.011854744136308493,0.0005580313705476346,0.009078824882889773,-0.005754036730652848,-0.0012521624736007294,0.0007349155775509957,-0.0018101825185841273,0.003212088695061621,0.0028719189491693826,-0.0037819092063016146,0.008811724432476103,0.03233704983608679,0.01033810464381027,0.00013957013983231792,-0.001155213724487708,-0.016165641727205526,0.023437164440053254,-0.0004156995501090888,-0.002753036349228549,0.017737306764450067,0.01087925703457024,0.00594655065430974,0.006189340620637168,-0.0005291447622932656,0.00551048080932226,0.006374816446309661,-0.0012533403830069512,0.0013972166278473641,-0.016841958378577576,0.005723413671248012,0.009263702176282943,0.006998252532021436,0.0042979606130426895,0.0031525690424123176,0.002982301698223222,0.003038483854291507,0.003213540195996289,0.003402818244265693,0.003511098627119125,0.0018681314883300935,0.0017228455050678493,0.001632083162082909,0.0016897374167669788,0.0018107260110147292,0.0016672645278034692,0.0017281319246396645,0.001726846641242452,0.0016566084975077056,0.0016124712791989462,0.0031666248973974964,0.0032557287245918447,0.0033487714604480967,0.0033845952688454357,0.00331035612161712,0.0032593152318188268,0.0032209621205002703,0.0031380568965626576,0.0031047830893639605,0.003097672037059962,0.003119585409136316,0.003160985943709227,0.003191461237703641,0.00318731481554535,0.0031954001463657122,0.0032040452594352953,0.003204397660870717,0.003208606045178586,0.0032319290229955717,0.00327959052101906
