,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,9.713139728006396,10.013064696950783,10.303358458718929,10.572511147414296,10.813288704551244,10.883973599193233,11.144181530963804,11.689861845395727,11.250931094645214,11.65341929745486,11.002793580325184,10.981659819426534,11.564984317724695,11.80487247002899,11.98843782194705,12.492395162991405,12.981352882544286,13.55133678936064,13.054012094461164,13.852250292198658,14.582692701048513,15.236540001626382,16.234669454991227,16.02465404644601,16.609070072880574,16.984114898233173,16.01110934634961,15.2832026941133,15.738947447267153,16.59222856682292,16.405865821976473,9.272409689130516,11.776415100266776,11.763557552027075,9.335108784613931,14.395226774161046,9.641816024957263,12.134500283736784,9.726530241866259,15.281521258762893,12.750246692225408,12.864760507853722,15.929269883300755,13.217177309859714,15.906248119783044,18.842313045687312,11.594096589482806,15.2171156245692,11.594096589482806,11.789788267998846,11.989110589901083,11.620600286202047,11.2647972343547,10.919523048327328,10.587319178490265,10.264554981457312,8.675422371318708,7.349511406679415,6.245069688598163,5.3257907832129785,4.5600880930639445,3.611037911911943,2.8976164865241523,2.3602812653669356,1.9565537208217838,1.6526688693970606,1.35894981945369,1.1585383045355933,1.0220261132145705,0.9294447068665367,0.8666345762853215,0.8394047508888409,0.8179839549102762,0.8012829953337682,0.7878496148048377,0.777683813323485,0.7733270412600481,0.7696963978738507,0.7664288188262731,0.7642504327945545,0.7617089824242164,0.7598936607311176,0.7588044677152583,0.7577152746993993,0.7569891460221598,0.75662608168354,0.75662608168354,0.7569891460221598,0.7573522103607795,0.7577152746993993,0.7580783390380189
Indirect Heating Oil,95.04409080872776,97.97888808153566,100.81944298214569,103.4531302657761,105.809163911544,106.50082301800032,109.04698491712809,114.38652401671101,110.09154059206327,114.02992986355514,107.6634889934557,107.45669292686665,113.16458431314504,115.5119150393578,117.3081212574905,122.23939668718874,127.023899247655,132.60125154732023,127.73487725568329,135.54572172794002,142.69317729651357,149.09114169848544,158.85794306868934,156.80292027276997,162.52149237632642,166.1913453215461,156.67038396195932,149.54774103776188,154.00725123912972,162.3566964734645,160.53311747217853,228.1256558656824,174.56295131893646,222.66254267312956,250.9347582372366,235.80569934544656,235.19385851829415,207.0539073202292,192.3720063427852,201.9597383425747,203.60608305695615,201.4787600276302,211.39005383658585,198.81874398843854,161.87910830652112,158.34572375757057,136.0316856611864,113.72882059853208,76.56284119948728,74.38856883565428,72.27761032962388,71.45304044035935,70.63517437133275,69.8396543697659,69.0396651547071,68.2396759396483,69.55287983736586,70.90854126325695,72.31336403755947,73.75915460220486,75.24293348153181,59.11205225125854,46.54611364972964,36.760025840192796,29.131823278351817,23.190003940806108,20.617971576189674,18.370702058654842,16.402758384366795,14.670193287321375,13.149170962228192,12.63074219716215,12.135404368471178,11.666881820731895,11.216980995875735,10.789426238479313,7.900079715934527,5.984276865719215,4.7142753650904785,3.8718286218581626,3.3139218042799086,3.2841270476669178,3.2535874221386023,3.226027272271585,3.1977222534892444,3.170162103622228,3.158989069892356,3.1470711672471596,3.1358981335172884,3.1247250997874163,3.113552066057545
Indirect Heating Gas,516.6431552943893,532.5962030880098,548.0369657293348,562.3532319663576,575.1602212949093,578.9199599604813,592.7604534226471,621.7852597494067,598.438476487387,619.8468759227184,585.2400100867064,584.1159026178892,615.1430079412404,627.9026897119946,637.6665544635972,664.4721104528927,690.4798346398484,720.7973521811165,694.3445874959923,736.8029802200766,775.6553061864076,810.4335284616683,863.5241628619748,852.3534161858623,883.4385800316147,903.3872626793384,851.6329718402362,812.9155230953355,837.1566453144841,882.5427781515642,872.6301197091893,846.6769939869229,1189.3236529965252,880.8639404021178,822.1369968035616,885.5270514894282,872.6846162076145,838.5629349899722,888.3928711718852,919.4633640075624,1012.270772725602,1014.4222320265864,1118.3220863343624,947.4109528863423,909.9937564210964,1026.9772553299697,955.4424261160832,942.4331942814633,935.9383411456984,958.1594082200266,980.9076654977792,968.4734614961534,956.2058756328937,944.2656683774396,932.1783685467088,919.9898612139626,836.183215598147,760.1946054434808,691.1935434665453,628.4510753119883,571.5015163001189,553.2757048600116,535.7127862868026,518.740841423111,502.3182157343453,486.40781065063493,488.834838142695,491.82875781646186,494.93690203430396,497.99590691837017,501.129434368229,519.5228402248568,538.571328723147,558.4922844654989,579.0240649065096,600.3505357652745,592.1468704331018,584.0531991063349,575.9549718148471,567.732757197739,559.8753451843586,556.3776659828753,552.8783596511345,549.5141051307647,546.0577550378216,542.6521714089117,538.7988015331429,534.9216755556148,531.1864353365391,527.3981506710696,523.7361313135807
Indirect Heating Biomass,11.086914424444604,11.429259181912967,11.760610545611925,12.067830755578699,12.34266260666462,12.423344795940352,12.72035515025285,13.343213579002393,12.842202803074123,13.301616791378288,12.558970041701588,12.534847234338427,13.200674039616079,13.474490693191775,13.684018549785913,14.259252930242644,14.817366222716313,15.467965614379802,14.900301966175988,15.811438718705215,16.645191007427393,17.391514984138972,18.53081454574889,18.29109567753969,18.958168390873748,19.386257556730765,18.27563528727675,17.44477739906387,17.964980260249668,18.938944911991662,18.72622401412796,21.69215444382178,20.827744524568654,17.275894360839267,12.333162459463338,10.895477536058516,37.93207160157267,39.73603922156355,22.025013590795773,31.142929027258074,41.8177861381016,41.73203627044358,40.443430719198496,40.125657190593685,28.913750713802013,34.18175199416284,31.75492848859743,24.482230802666706,26.90613949669505,27.25494527729678,27.608366176165532,31.165650756188096,35.1854187667578,39.72305162707883,44.85943535730464,50.64995137663942,54.1372804797725,57.85026457606645,61.846471193378235,66.12444292593933,70.68442267471117,73.60312062715576,76.64181165454275,79.8017102616792,83.09544729855908,86.52277986422096,86.35955041814552,86.16887316342937,86.03479183272454,85.86694726838205,85.69618789250251,85.74476808478687,85.79140506937986,85.84994420108252,85.89706698759836,85.94856199141978,88.32243308739523,90.76577385833734,93.27348338405619,95.8492051789732,98.48298030366999,99.31005807731128,100.1240191990358,100.94963956690859,101.78230406266258,102.61083924207239,104.30434474510534,106.02505515581751,107.77224177132466,109.55683513489078,111.35575965518078
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,33.87289499291564,34.91883145252549,35.9311807427471,36.86980419680406,37.70947428679922,37.95597563248558,38.863405793690255,40.76637151929992,39.23567643556047,40.639284435798395,38.370339767734045,38.29663943151204,40.33088273809983,41.16745118255643,41.80760360123623,43.565067672805604,45.270223158486004,47.25794345942773,45.523609594226414,48.30732726003269,50.854618836823576,53.13479822001683,56.61560207025683,55.88320965341196,57.92125947560457,59.229163443069886,55.8359748542715,53.297526290131856,54.886857299408035,57.862527635829935,57.212619793098746,57.679610864527426,65.97651650669187,58.582772324147356,62.14475442716341,70.10160763002823,75.08276915138788,79.12633840718172,85.60243153260406,137.62040903242064,143.76244037080195,139.93849745786528,150.13305287705435,146.22262538518993,149.9145285254669,348.2308480958758,324.26958641626396,348.1936784045193,372.12496452658553,383.76387401037226,395.7672862739127,413.86173183070923,432.6755907685991,452.7580153018165,473.27208786368993,494.68183008502444,503.80039469038115,513.6071980969837,523.6190343171978,533.7255932992558,544.2841836891008,546.0563386511939,547.900434951396,549.8416520580461,551.8248349452597,553.7912315202478,574.9156064337487,598.2593716279222,622.4256661211455,647.4828341846227,673.6143262305325,612.1572391283415,556.3691294691652,505.80396095672575,459.76510163366453,417.88205360871865,421.81964284790223,425.7212614180311,429.5689239845781,433.04009354835296,437.01485247889303,440.7629961943887,444.55190666814644,448.50987928646106,452.3539447861025,456.2195926871768,458.8502476173744,461.40176707565166,464.0899750763367,466.69425151589417,469.4555998769904
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,10.819103285784333,11.153178498111274,11.476525868759367,11.77632498832165,12.044518109445233,12.123251371530547,12.413087260690975,13.020900166525701,12.531991609595936,12.98030817452207,12.255600507266236,12.232060400937865,12.881803756118796,13.149006202443411,13.353472786648572,13.914812031946047,14.459443759519287,15.094327528492572,14.54037613982116,15.429503831774252,16.243116328552954,16.971412397195554,18.08319148726678,17.84926317363351,18.50022234120652,18.91797075376039,17.834176238469258,17.023388226200993,17.531025271934894,18.481463217109845,18.27388072148257,37.929990606136215,19.265310057111048,26.21091475602233,34.24440630584782,38.11124709677742,41.56179201215871,31.692279973428146,25.67246168588693,41.014054596592466,46.51469031291135,45.18935004936606,40.81342767842557,36.347823070482505,31.79984905781227,38.27683725331658,32.88287532992888,27.49161425872433,18.50749955667296,17.981913721830733,17.471632716026384,17.272309824909442,17.074607445102394,16.882306769661664,16.688925753347668,16.495544737033672,16.81298489696065,17.140688295183626,17.480275443012484,17.82976571551292,18.188438885436092,14.289128560207121,11.25157013821725,8.885983739396687,7.042021925549725,5.605708734547163,4.983972561984566,4.4407411595457145,3.9650310616857705,3.546218916484322,3.178542905950634,3.053223364652178,2.9334855845322454,2.820229849651888,2.7114755350767914,2.6081229248680065,1.9096825503037682,1.446576429298555,1.1395795644797801,0.9359353098697896,0.8010727575241811,0.7938704850357642,0.7864881557351368,0.7798260536833509,0.7729838948193549,0.7663217927675692,0.7636209405844128,0.7607400315890459,0.7580391794058896,0.7553383272227331,0.7526374750395768
Direct Heating Gas,104.98837194299654,108.23023143192495,111.36798814980357,114.27723308825836,116.87977402065451,117.64380009432743,120.45636203498164,126.35456688097608,121.61020756900814,125.96066296474464,118.92811358333981,118.6996808404869,125.00477796723844,127.59770541027969,129.58184524381386,135.0290705743021,140.31416647144042,146.47506645703538,141.09953274634515,149.72761091158858,157.62289106308776,164.69026222311155,175.4789453092794,173.2089094152698,179.525804762286,183.57962739039868,173.06250608417432,165.19463467649572,170.12073488662898,179.3437665798264,177.32939000127877,163.66552227455205,222.2328758074296,190.03104667902417,188.82885382120048,195.04197781094854,199.73680015844886,201.87339399126725,207.67600507366046,216.3983623656629,230.3108142463705,234.15215566561847,258.17325658649713,240.81687297273936,238.20273400780013,285.06845552601413,265.2118100409418,261.6007060876382,259.7978640649237,265.9659902217036,272.2804538910998,268.8289662247055,265.4237284388418,262.109364441677,258.7541704718561,255.3708833128848,232.10782572857593,211.01489925728904,191.86157715075439,174.44551618165056,158.63745154716648,153.5783288733441,148.7032120718671,143.99213781539711,139.43354363380146,135.01713170211823,135.69082625094097,136.5218787917253,137.38463779357647,138.23375669394306,139.10356157603135,144.20920512577806,149.4966865847203,155.02634759386282,160.72556138768493,166.64536543200657,164.36819113845962,162.12154899260676,159.87364220158312,157.59131899555527,155.410257734986,154.43937157103497,153.46803374809434,152.53418362128693,151.57476959567063,150.62944733052845,149.5598285114603,148.48361547114465,147.4467870947183,146.39523463523244,145.37873091333614
