,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.4652028284331969,0.023260141421659844,46850.94901377001,2342.5474506885002,25.0,1,-0.05,0.05,0.16013656906387166,177.12711028958716,35.42542205791744,0,0.95,0.1,-0.05
Indirect Heating Oil,0.05117231112765167,0.002558615556382583,9830.666170450317,491.5333085225159,25.0,1,-0.05,0.05,0.47256513636467645,242.28937153419602,48.4578743068392,0,0.95,0.1,-0.05
Indirect Heating Gas,0.05117231112765167,0.002558615556382583,10832.340900632676,541.6170450316339,25.0,1,-0.05,0.05,0.5277280862528517,283.90369685767104,56.78073937153422,0,0.95,0.1,-0.05
Indirect Heating Biomass,0.5749906959434313,0.02874953479717157,46850.94901377001,2342.5474506885002,25.0,1,-0.05,0.05,0.44581008693357305,242.3769870609981,48.47539741219962,0,0.9,0.1,-0.05
Indirect Heating Electric,0.07443245254931151,0.003721622627465576,8335.876442128769,416.7938221064386,25.0,1,-0.05,0.05,0.9,1059.602125693161,211.92042513863225,0,0.98,0.1,-0.05
Indirect Heating Steam Distributed,0.9304056568663938,0.04652028284331969,0.0,0.0,20.0,1,-0.05,0.05,0.1021020805794429,0.0,0.0,0,1.0,0.1,-0.05
Heat Pumps (Electricity),1.0169333829549685,0.05084666914774842,28577.127420915516,1428.856371045776,20.0,1,-0.432959407,0.05,3.0,1059.602125693161,211.92042513863225,0,0.95,0.1,-0.432959407
Direct Heating Coal,0.20468924451060666,0.010234462225530332,5854.838109415706,292.74190547078524,15.0,1,-0.05,0.05,0.15168029285966725,177.12711028958716,35.42542205791744,0,0.9,0.1,-0.05
Direct Heating Oil,0.013956084852995905,0.0006978042426497952,2452.826741533309,122.64133707666544,15.0,1,-0.05,0.05,0.396787128691152,242.28937153419602,48.4578743068392,0,0.9,0.1,-0.05
Direct Heating Gas,0.013956084852995905,0.0006978042426497952,2452.826741533309,122.64133707666544,15.0,1,-0.05,0.05,0.43787121413550445,283.90369685767104,56.78073937153422,0,0.95,0.1,-0.05
Direct Heating Biomass,0.20468924451060666,0.010234462225530332,5854.838109415706,292.74190547078524,15.0,1,-0.05,0.05,0.11949189051148952,242.3769870609981,48.47539741219962,0,0.9,0.1,-0.05
Direct Heating Electric,0.05582433941198362,0.002791216970599181,1468.0684778563452,73.40342389281727,12.5,1,-0.05,0.05,0.322423198329317,1059.602125693161,211.92042513863225,0,0.98,0.1,-0.05
Direct Heating Steam Distributed,0.9304056568663938,0.04652028284331969,0.0,0.0,20.0,1,-0.05,0.05,0.17813513098898673,0.0,0.0,0,1.0,0.1,-0.05
