,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.4314808422506041,0.02157404211253021,43454.78080773214,2172.739040386607,25.0,1,-0.05,0.05,0.3197003625668289,310.40747637184364,62.08149527436874,0,0.95,0.1,-0.05
Indirect Heating Oil,0.04746289264756645,0.002373144632378323,9118.053158439765,455.9026579219883,25.0,1,-0.05,0.05,0.4445507569306585,127.66195514176891,25.5323910283538,0,0.95,0.1,-0.05
Indirect Heating Gas,0.04746289264756645,0.002373144632378323,10047.117707973763,502.35588539868826,25.0,1,-0.05,0.05,0.3944572566123811,272.2970235576245,54.4594047115249,0,0.95,0.1,-0.05
Indirect Heating Biomass,0.5333103210217466,0.02666551605108733,43454.78080773214,2172.739040386607,25.0,1,-0.05,0.05,0.3265914828594751,395.5509098603469,79.11018197206941,0,0.9,0.1,-0.05
Indirect Heating Electric,0.06903693476009665,0.0034518467380048323,7731.618916120125,386.58094580600624,25.0,1,-0.05,0.05,0.9,874.6624629707999,174.93249259415995,0,0.98,0.1,-0.05
Indirect Heating Steam Distributed,0.8629616845012081,0.04314808422506041,0.0,0.0,20.0,1,-0.05,0.05,0.5231532518474756,0.0,0.0,0,1.0,0.1,-0.05
Heat Pumps (Electricity),0.9432171211598204,0.04716085605799103,26505.60627545737,1325.2803137728686,20.0,1,-0.432959407,0.05,3.0,874.6624629707999,174.93249259415995,0,0.95,0.1,-0.432959407
Direct Heating Coal,0.18985157059026567,0.009492578529513287,5430.428028995512,271.5214014497757,15.0,1,-0.05,0.05,0.23201697723880027,310.40747637184364,62.08149527436874,0,0.9,0.1,-0.05
Direct Heating Oil,0.01294442526751812,0.0006472212633759063,2275.0243198136004,113.75121599068001,15.0,1,-0.05,0.05,0.3850267880960795,127.66195514176891,25.5323910283538,0,0.9,0.1,-0.05
Direct Heating Gas,0.01294442526751812,0.0006472212633759063,2275.0243198136004,113.75121599068001,15.0,1,-0.05,0.05,0.3393861473255546,272.2970235576245,54.4594047115249,0,0.95,0.1,-0.05
Direct Heating Biomass,0.18985157059026567,0.009492578529513287,5430.428028995512,271.5214014497757,15.0,1,-0.05,0.05,0.140423637258716,395.5509098603469,79.11018197206941,0,0.9,0.1,-0.05
Direct Heating Electric,0.051777701070072485,0.002588885053503624,1361.649982740766,68.08249913703831,12.5,1,-0.05,0.05,0.2972675881573817,874.6624629707999,174.93249259415995,0,0.98,0.1,-0.05
Direct Heating Steam Distributed,0.8629616845012081,0.04314808422506041,0.0,0.0,20.0,1,-0.05,0.05,0.18970309521934792,0.0,0.0,0,1.0,0.1,-0.05
