,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6015001189072303e-05,5.3213216912841333e-05,4.9333922557685495e-05,4.685020091289211e-05,4.7047089425292636e-05,4.842078763423063e-05,0.0002583102771576935,0.010707515000482072,0.00034687304727416525,0.0,0.0,9.535147741242741e-05,0.0,0.0,9.672967450051622e-05,0.0,0.00017335242386784817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028867494800956024,0.031713631824953015,0.028270706467807407,0.02637621894301202,0.028379898467315413,0.03200824941049101,0.047116313861617576,0.049600586011471735,0.033019681531560714,0.0774603307880497,0.026880229287974858,0.02746272755717117,0.0569342871057054,0.042791522302663344,0.009156945116325484,0.011763561447767731,0.009565612320040915,0.01001917162259492,0.005419428963673083,0.005157451616572664,0.010611692420899814,0.011037170942884192,0.012052826063899545,0.012269059430735064,0.012638254259047112,0.011531065932553966,0.011416461410816613,0.012113139891087086,0.012402119762402077,0.012691066373870795,0.012964084961734092,0.013185715227299754,0.013443702465024595,0.01370998535944912,0.013978483665371608,0.014248501666739175,0.014425358047318038,0.014613299693713562,0.014793977244773524,0.014980843192484612,0.015168175731477962,0.015338228277801506,0.015509175785278112,0.01565775320173666,0.01584237829021198,0.016011429418521368,0.01610403299907522,0.016193618437372208,0.016281553383633532,0.016372293557328103,0.01646869401360303,0.016505762507003183,0.01654790478051183,0.016600508912850746,0.016645726177161632,0.016686514630509578,0.016730870967811354,0.016776449665720873,0.01682021176603523,0.01685963226244306,0.01689835210411214,0.016933939880295044,0.016966043953270282,0.01699484913901355,0.017019893675742533,0.017071882356942906
Indirect Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13445501838508728,0.14938423442200874,0.12903811845138954,0.12123584635671868,0.1318161045414628,0.1537872996359766,0.1395396973160347,0.1613483812246656,0.1757165629509142,0.14096029807593602,0.15140300131349646,0.13646343085084306,0.13323821134966926,0.15499445423522204,0.0847771701038241,0.1407187150317877,0.07125495514545302,0.08105871811741032,0.09128917073569844,0.10061872946132287,0.11863844414554545,0.12842736657630585,0.14275453357218096,0.14380972828924574,0.14683886011068964,0.13279572424803926,0.13012233770525145,0.13774988681990782,0.14056659671029978,0.14331605490322125,0.145919321907284,0.14762665111528525,0.14949038220357186,0.15146182633295968,0.1535083165465312,0.1556476035076929,0.15689132555687146,0.15837752791949788,0.15985356071313253,0.16137429257416552,0.1628741244865634,0.16432795501662287,0.16597947410823188,0.16719577127640767,0.1686692483641854,0.17013587103517033,0.17128966565467085,0.17245452528588762,0.1736422408752979,0.17491780885277974,0.17625575513298702,0.17738392149852436,0.1785892784259815,0.1797686592750408,0.18100577688225453,0.1821853210793462,0.1834410458197378,0.18471122690613484,0.18612215969567214,0.18760363591606508,0.18925960852339524,0.19090822432485133,0.1926666825862559,0.19445444712926027,0.19629722255975296,0.19787692411428284
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057600145918659314,0.06913126621353917,0.060682276822404166,0.055831804325042235,0.06415700378981967,0.07057795440829154,0.06023105044485692,0.08166190288236731,0.1395107576993051,0.06860882055586452,0.07396483093002805,0.10710155995141712,0.14084580869800042,0.07821331610962863,0.07019550431897327,0.08801172455831456,0.06689211321394932,0.08316720340856143,0.08608051373482165,0.09165166181385737,0.08899788976524946,0.09318311265166704,0.10258704981980003,0.10462631565212002,0.10790150357975987,0.0984589398468344,0.09749776324942533,0.10363137193121552,0.10619537897153866,0.10876621279412199,0.11121236600620384,0.11326006823240554,0.11561723983086887,0.11804358610364693,0.1204943112195528,0.12296273524896885,0.12463729309998105,0.12641830268593848,0.12812447640654562,0.12988992410936734,0.13165447354537402,0.1332862091689274,0.1349291036692419,0.13636334421790405,0.13812286689064546,0.1397371519824982,0.14068934789459642,0.14161329891124422,0.14252515301154434,0.1434593425225314,0.14444378359048698,0.14494726188820856,0.14549332829846212,0.14612644308627348,0.14669452955338738,0.1472203124346016,0.14777769169536115,0.14834213213182484,0.14889492761125106,0.1494096537179339,0.1499240317420081,0.15040832899731987,0.15086347049207668,0.15129037344240234,0.15168318643227846,0.15229802169625226
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042589768744273074,0.04736283704411775,0.043629668192615406,0.040251816294309385,0.04294304918033133,0.04783775573495281,0.036711151742498505,0.0466200568260087,0.04933619589764664,0.05248011652901519,0.04418065084491582,0.037614332707907615,0.027995569284746436,0.029276579469988618,0.02276422811714853,0.02591403257462243,0.022661177031393274,0.014114805474872738,0.010006433279370956,0.011727260144324046,0.00999488894109718,0.01032425230596542,0.011076677056426088,0.011177645407662577,0.011443570049181343,0.010409674632591228,0.010268467964566165,0.010830475157883877,0.011049143641746266,0.011263974915756491,0.011461799552883692,0.01159343481263612,0.011751923710747745,0.01191870778059798,0.01208697845411992,0.012256953088260721,0.012346565769451976,0.012445263715142514,0.012543140222236607,0.012643969497074577,0.012746108964400043,0.012831728019039234,0.012921540224023515,0.012992395656971174,0.013086585714569814,0.013174647065985695,0.013210159206795859,0.013244810475238195,0.013278352089703677,0.013316255994171008,0.013358605878348159,0.0133507410431588,0.01334813314147672,0.013352178386073778,0.01335357521250271,0.013352211217941052,0.013354555127449649,0.013359060465616822,0.013364588261435559,0.013369387474016241,0.013376166472196315,0.013381841031827343,0.013387771046162036,0.013392353199433372,0.013396504969440549,0.013413777108015446
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021683306566691775,0.000245449625628732,0.00020692329740258124,0.00019505260950834435,0.00021552374079944925,0.0002563986225764809,0.0004545326802031048,3.9549885512827036e-05,4.338463063188237e-05,3.953999804144884e-05,0.0,0.0005631129537116275,4.1922993911010964e-05,8.509250226034721e-05,0.0,0.0,0.0,0.0001776382952631806,4.0608850393453885e-05,8.628580379236229e-05,9.642327237948737e-05,0.00010076281824499976,0.00011081911491079705,0.00011306836452876887,0.00011664904272145852,0.00010648157007323394,0.0001054884981327012,0.00011212989184084551,0.00011491757262704296,0.00011771473651156424,0.00012037541835756816,0.00012261448699026165,0.00012519737131887402,0.00012785469561425448,0.0001305364977646711,0.0001332346825954619,0.0001350681140524268,0.00013701232269927368,0.00013887344433232944,0.00014079939251973004,0.0001427254317699953,0.00014450207140037576,0.00014628416930746534,0.00014784731911678068,0.00014976719513816014,0.000151524393631952,0.0001525461519449145,0.00015353585063432996,0.00015451095257455386,0.00015550833273061642,0.0001565600970425219,0.00015707448761446697,0.00015763430835057584,0.00015829342215029348,0.00015887731488367068,0.0001594158237693412,0.00015998725109557565,0.0001605664062049145,0.00016112723883785613,0.00016164274885501718,0.00016215137420559704,0.00016262657477468414,0.00016306502284259346,0.00016347059878639585,0.00016383595713001352,0.00016446157000084294
Direct Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040790709904122605,0.044391464744824013,0.0396133815920853,0.03700394866820449,0.03985415698192435,0.04426432568630279,0.050868878023425636,0.038345105094482385,0.028263325275124682,0.02493227013304655,0.038466692836647685,0.056905055088127085,0.05982191589702215,0.028167266837686764,0.02844405310232152,0.035718608287211365,0.03699605467780123,0.034393387221658835,0.02872754955180345,0.0283299225208864,0.03414414341201975,0.035646574508482534,0.03914774245046692,0.03992365024994274,0.04117525290366813,0.03758261717736505,0.037227472387588965,0.03955674715032628,0.04053218047737159,0.041510264296088034,0.042439422495437806,0.04321600710747008,0.04411336615087954,0.045037152766039715,0.0459692928074247,0.04690704795610556,0.047539906796878334,0.0482112658679612,0.0488544383704527,0.04951994488549678,0.05018578361768259,0.05079816828859604,0.05141267910495197,0.05195079280008595,0.05261311590552605,0.05321936410796538,0.053568137879221184,0.05390589427370701,0.05423845290276882,0.05457913261369224,0.05493885668524698,0.05510816671343615,0.05529361252260464,0.05551391274206092,0.05570816235943124,0.0558867129995971,0.05607688421806234,0.056270036235476016,0.05645683144176365,0.05662800222203394,0.056796772560630225,0.0569540659711863,0.05709871367014389,0.057231930576592975,0.05735134334769905,0.057561798623806726
Direct Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10429447949909168,0.1110894246962369,0.10267771891615264,0.09541530029562194,0.09996189831031334,0.10957353901275196,0.09635698734485323,0.10542118784340723,0.11274978147505603,0.10906685389680362,0.07184771625034872,0.09477327539410024,0.08747564510502831,0.11132985553318928,0.07475131697248462,0.07307030821143698,0.06038668093212801,0.05420617010204951,0.05244352181969333,0.054827562496260966,0.050774498334486606,0.05178365674788327,0.05478712702199803,0.055158495715286776,0.05639788923698962,0.051326682113246015,0.05065344965524555,0.05327573513197529,0.05428483409885812,0.05527074480879954,0.056161966483711884,0.05670050874024218,0.057379665397462074,0.0581008143811122,0.05882317890427214,0.05954774598296375,0.05986970665815813,0.060223036161649486,0.060581325520156326,0.0609493584169347,0.06132881069784495,0.061609769477198824,0.0619030965374973,0.06212319987327131,0.06244768041148986,0.0627476919175388,0.06278072087531104,0.0628103564304184,0.06283161858763102,0.06287422688135702,0.06293717517108674,0.06271705060258004,0.06252295427847791,0.06236775044047825,0.06219716489268946,0.06201703113072034,0.061853215233926666,0.06170296466664926,0.06154986951738368,0.061390657309130264,0.061231204869635285,0.06106838512830159,0.06090210033693998,0.06072733954970545,0.060549404776256685,0.06045922886666265
