,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,51.04045199725008,0.0,47.84423953990147,47.73019636475169,47.489472472186286,47.34499772531412,47.49964958717495,47.382953327244564,47.82031354145643,47.1307475694982,45.863810018079356,45.109039131343366,43.111729946008516,42.68066115664804,42.2964890100108,41.94851206763411,41.68615052011432,41.454765175001974,41.248239129338934,41.06767097738149,40.9155960698929,40.76343461023927,40.631161666777054,40.51980994253792,40.43213194577537,40.370368027739794,40.31661849730071,40.29260511015733,40.304018733338154,40.348575734821495,40.43260324784457,40.56465742416541,40.75319362858686,41.01545077446197,41.38116547823578,41.85922126006611,42.487717328178704,43.3029996598617,44.33020088929956,45.59591946360138,47.04287257955033
2 Oil,267.58168450885637,0.0,265.2552504259757,253.68010316387225,274.5249783259794,254.49987840638596,269.16995922756644,254.56749020663963,265.39856133634447,261.07074116514116,261.97646948315816,264.6689235297683,267.00335332341206,269.49812171709783,271.8531344209023,274.23588977246544,276.333998356003,278.5081552754765,280.484210530439,282.58528798922754,284.786576509583,286.9777082643053,288.9102093994197,290.24837118912797,291.72546630655216,292.99541237840407,294.41885313363707,296.43072895503224,298.91070391446556,301.45706234516115,304.01502063941075,306.22913978223346,307.5072997683401,308.56114483550704,310.2630018593276,311.37219573628414,312.76603787522447,314.46489993011727,315.646989584646,314.93768469491584,315.4453400303351
3 Coal,87.10220460678977,0.0,82.99936381061161,85.12651172870899,84.65177610235936,82.64127392926906,81.5021173605906,80.57232068714984,80.04972816653273,78.60460594801393,77.30833954176835,75.76293860973433,74.51496673058209,73.41825598480567,72.49720584555048,71.73537655911774,71.11460328953268,70.58542973772857,70.12358641010921,69.71605129779775,69.35436014943221,69.04304079981483,68.76089539668229,68.50139096458162,68.26408875904518,68.04884613154492,67.87371302620107,67.7295672671483,67.61265731745507,67.5180710305014,67.43845510296617,67.3497176260901,67.23481708286491,67.09378262523107,66.93273051256153,66.74699358757996,66.54446113506067,66.33356073192253,66.11345185774991,65.87258357552199,65.62674304363294
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,171.28090335187866,177.71176865622166,166.1450693026785,174.3596432461468,167.8546374855172,164.5435768772273,163.29209132271868,161.5999530416459,160.37242466992643,159.35151267345847,158.46432996558448,157.74828758684336,157.15694637552207,156.65323554167887,156.26007965806372,155.98972457445154,155.8802308244354,155.842943702473,155.789353599657,155.741689262313,155.7451607599975,155.89205645556495,156.09787173394562,156.3923112372466,156.78876752778638,157.13974953236917,157.39490921057083,157.5706535286271,157.7888598457533,158.01257160730944,158.1259134642603,158.12981586489116,157.9494929229452,157.6256421623514,157.20335814895324,156.71751080090908
5 IGCC,0.0,0.0,0.0,0.0,0.0,219.76712102461167,258.6854834686052,182.19796370064074,220.3344978762037,238.26941364790991,236.66161620941793,235.41836985904527,233.86806794708937,233.2574671589331,232.83611487929718,232.45983581469918,232.18932920867417,231.87240342430488,231.45409034112708,230.97523522394536,230.54363819360364,230.3051020898497,230.2316667552645,230.1590550562233,230.18077059679385,230.46245804660177,231.1162118736158,232.28051869518538,234.0878723678389,236.48347772339568,239.04387156085687,241.5155341707438,243.77607948106916,245.69083776068254,247.57314801896953,249.1500598604326,250.39552204188206,251.27697938076307,252.15384406865323,253.59506072826767,255.09592651654143
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,529.6484158633816,1165.6415842855458,535.3609313368277,910.8155230306484,736.0845763430489,704.4280871150771,691.8941742203065,636.272619197835,628.2769685213117,625.4276999603321,621.8245937529636,620.0530521676401,618.6191778016378,611.513665029157,607.3712444753803,602.7910177840963,599.1182100977518,595.0632478005215,587.7460989742347,581.5198811229967,580.9199207688964,576.786820391506,572.9882471605137,568.6932934129819,564.893406664164,563.1640053508722,560.075366573772,556.4420250497416,550.7641648552884,545.206038959205,539.6729739155975,532.6542812552952,526.2672152311376,519.0813436667128,510.5775456605783,507.3388435751139
7 CCGT,65.58495523285525,0.0,64.43525607968606,71.47914940384787,77.56200893429649,71.05165139279717,75.57321108677445,74.00379867617545,76.90938368916017,74.28118203454294,73.75535446791245,73.40797072473104,73.31428990032384,73.28067804387425,73.30756749798535,73.39587641297523,73.51728400500048,73.69990323119613,73.89254787424498,74.13354632100157,74.39906966082225,74.6089895261102,74.84448329648168,75.1313589986231,75.40993954009913,75.74076788924825,76.0312213839364,76.34650132001819,76.68133630434437,77.01818348681637,77.34947228223811,77.6778580125008,78.03362619459726,78.37698295080456,78.7508014758562,79.0952396510659,79.3961753056607,79.63181099570053,79.80089307237516,79.9430553329301,80.02222734288728
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,165.4774462145848,225.75085351158756,170.38864581791066,214.4452069425608,170.5318396812718,166.85452109417452,165.22346614760042,163.72522724491174,162.91622299069985,162.52278843129469,162.33218760442566,162.19956174994962,162.24296215885227,162.29974686690935,162.530808436013,162.88860612432453,163.37776347508515,164.06681350223204,164.53005005022115,164.93958610426566,165.48156817963138,165.93303067052813,166.7473979911046,168.19543188220123,170.38728668185848,172.50601118246794,174.66328661002467,176.3606647974312,178.07570238104813,180.82799702974776,183.37544492122814,185.3355839636079,186.51956366167164,187.379193554502,188.69697960467158,190.0927851738126
9 Solid Biomass,146.22980022645976,0.0,146.02712598046648,160.83595566969652,166.07248572487495,160.44111376385413,162.522656304708,160.102251551899,161.91455578429787,159.5011786234466,158.24781243867784,158.07856951690582,157.4940124478483,157.34367354183775,157.33595004962208,157.47033614584655,157.66236712420502,157.86153741109558,158.02445902733794,158.2009358352805,158.36195636869815,158.5914576017274,158.8275170962638,158.9909395643099,159.10798191670762,159.24664528077287,159.36505774157362,159.49455204572178,159.7030617317733,159.91010727329115,160.11775091460063,160.2344502162862,160.362557974135,160.52324391496188,160.68109643111265,160.79610366318175,160.8187349672126,160.73681711628439,160.5657716598649,160.3608873495759,160.1118840152558
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,199.61866329721371,203.62698819057357,198.84204797258815,202.22692411167296,195.31323386105856,190.65013842620755,189.05234885285634,186.63042958702385,184.8295103935802,183.30091665575893,181.9790115982246,180.86730453070896,179.91480583045893,178.83900674174913,177.84779372572137,176.87208089470369,176.22514305445083,175.80431544173206,175.38147653681477,174.99437791758922,174.97180482769255,174.35210809530707,173.71313958851815,173.1372091906067,172.635447007609,172.101255361952,171.46121006793183,170.90401303973297,170.49160756324383,169.9813746517402,169.29516572332608,168.5072439464144,167.68602590951926,166.81342769929682,165.8821765336737,164.95538036484623
