,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,2756288.48,2582639.766,2460285.4299999997,2479105.421,2535405.009,2570069.995,2608401.5300000003,2636601.407888741,2711392.7493270948,2804296.5102169435,3059763.6729912427,3040046.3870092486,3084494.163776574,3203851.884292258,3334654.4284886885,3475459.39721353,3632571.7161061233,3800690.6689763865,3981305.108960755,4176026.352106682,4388335.888538566,4601571.403885608,4828438.637492804,5072207.324135942,5335291.044873843,5619080.2357095815,5915190.186150634,6232492.818991678,6570202.330571426,6918917.999753549,7272476.732681652,7630645.028084838,7987272.452759923,8349759.083705423,8714530.446682278,9075129.20001594,9468664.460944258,9819898.153659318,10153953.794995446,10463432.065395795,10753211.542201674
2 Oil,958922.8898352038,1058360.034927703,1146826.5081399838,1105443.755678678,1071259.2173393471,1045465.8067491181,965927.4204835347,881510.5868349725,822968.0335453606,706953.588983814,665410.8907652774,589695.7585383789,542499.3169257614,500051.8817533226,460425.4537196604,426000.9087012798,398266.02218842326,376165.99349571357,358888.3064295693,343156.1301610334,330159.7468897214,317460.17712017463,306499.72442632867,298466.77463180263,292119.6128888909,286437.93189799576,279740.187513589,273864.429645046,267813.3111587065,264817.9138618121,261577.4906564425,258822.1587008312,255838.67395477163,255234.6694109247,254349.56302038714,252685.34614468695,247987.09545792703,243577.75716805473,241156.6449006325,245318.04330300764,245974.90318546974
3 Coal,8652223.12082631,9140875.574304327,9182971.285577806,9630331.029101964,9694472.783974636,9492162.401130509,9490872.013441717,9730223.447107192,10007203.107843202,10122499.424986446,10573824.203761462,10412143.826297998,10553083.695719842,10645898.619588692,10733653.265602523,10834561.402767953,10892123.240283417,10952959.280002858,11018118.756200481,11078656.213487942,11140223.492840765,11135024.588501528,11123361.320382645,11117990.618649121,11117390.233413018,11123727.496227704,11091229.231573766,11060909.306314819,11033716.300868312,11006886.79956745,10985191.537840603,10974641.211213814,10978100.42580777,10998543.714318927,11044288.155531365,11110653.859127017,11210734.619945614,11319808.039568342,11456138.813507954,11622818.453653926,11816589.527671577
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,11924.827137098628,23966.848518792227,37043.997895078144,51057.158713485725,51302.506190722575,55845.828963369786,56744.353555124595,59541.129033481644,62470.61585984294,65698.39133279702,69156.4355399684,72525.47096033157,76037.54052014052,79642.04122727583,83325.9541987012,87154.8343650042,90547.19098784235,93937.32786473817,97366.47829947938,100730.53948155993,103996.18418733754,106843.91814379526,109592.03990916799,111990.80692345224,114268.58125841369,116484.53712048047,118640.85302190857,120508.10261164812,122289.88586993028,123933.40783282806,125491.70745789041,127246.98410622131,129118.3615922642,131070.116698714,133100.11248750341,135199.79874989932
5 IGCC,0.0,0.0,0.0,0.0,0.0,23849.654274197255,47933.697037584454,74087.99579015629,102114.31742697147,71460.95164214089,76207.7607830212,75780.04464341908,77986.83329772885,80300.02702176786,82467.23249822964,84697.14237713152,86805.80511875806,88972.58322250881,91224.14936860472,93569.23559087634,95960.97642809512,97815.19031492308,99667.42991823998,101587.28529008069,103430.23680870677,105123.40097018836,106337.10516525968,107237.28716944059,107707.35586460769,107956.2827217283,108124.50079920665,108277.12952874918,108475.54793217413,108783.70615323653,109251.16489870711,109601.3484829905,109559.84706558283,109491.69798182105,109289.72605531653,108841.25334914241,108193.22799290357
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,104.5280852185963,213.91342036990676,327.45997632217336,447.078866733816,329.61524641682314,379.6516885818744,375.5440563054206,436.21667723656776,462.873891432726,483.83996703112865,507.97732397084786,531.3612919493771,562.7603024468522,603.4067298556383,645.6704597699544,691.9005086986302,717.0011003220282,748.2742389527905,781.7204576870618,815.4811043993525,848.4338039522133,874.86683767002,900.4528048499362,925.329054960475,951.2485408233042,974.3716537169825,999.7930286675221,1030.535079095185,1061.0400257677363,1090.6026027295134,1122.6796808182319,1157.9935154258073,1198.3268263022876,1239.1305741025217,1283.40609558124,1318.9391898719723
7 CCGT,4941678.952585887,5021149.944924812,5253776.219734017,5201027.903856635,5306102.261999088,5705445.205611835,5979599.91852022,6119055.3195124995,6417051.554853471,6408434.683572999,7004210.44621176,7058834.007166004,7306889.851313692,7456598.136566952,7555609.751296944,7638291.995560414,7746871.113064316,7848915.643602495,7944877.317242035,8025186.007844594,8093465.430541659,8117446.777861462,8132604.952309985,8134536.060445664,8118828.406447961,8084230.363293932,8020358.943722405,7941521.580199749,7851919.496914231,7767088.024806689,7694735.524523461,7629725.421797461,7588255.394444918,7560863.030035688,7547187.794272603,7543426.065848849,7548038.953854339,7567134.655489401,7597747.500164258,7638010.8563863225,7701267.449047333
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,7140.732422542972,14986.465961203541,23032.830562782314,32246.490225394326,32543.643489808685,35375.250122679085,35632.35440588433,37024.17301498986,38264.65804430151,39357.41487427857,40442.98538297253,41652.71927882105,42913.39580940432,44221.543428185636,45518.584235552225,46783.62039002748,47714.32053454209,48764.7649069607,49996.23458087637,51270.2236549209,52527.83249172723,53560.0495741503,54352.45133622394,54524.79920269246,54771.951209322695,54816.31127861068,54939.29255029636,55022.79530840495,55091.82156318689,54990.519622835614,54849.58976287182,54738.20136793899,54917.214191327796,55137.810617647876,55234.31516524737,55090.39633799845
9 Solid Biomass,316652.80092097505,334512.68355778797,355345.5611723638,380630.90019908326,406350.4688290607,428651.0733930652,477375.97949455294,503783.88195362105,537864.8418681613,538900.8586816792,572864.8691667996,556226.4719668888,566991.3108403874,580080.1505134694,594066.9563709499,605928.9595254961,615413.4854901624,623641.2456903694,630446.4421478653,637009.9511872447,644414.336511803,648243.7407874023,653302.6893186745,658954.9559515204,664918.6353171419,671124.279820294,675598.0627688075,679394.8728333408,681779.7798312083,684518.6915883586,687888.3968999741,691122.7060664967,693504.154912815,695321.0407177735,696704.94455423,698431.9581106146,701507.8746488687,705284.5248760523,709668.1235393897,714439.3064554089,719542.2102201845
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,538.5063736093786,1205.4948977135177,1917.9589414477953,2744.2083768783746,2866.1841394755734,3188.7170704643063,3243.2319714816135,3474.5022383752225,3733.346860279378,4020.2067859605118,4325.962952646002,4636.841511342401,4965.958272001054,5305.459029475568,5663.248554621206,6036.820213298719,6338.442287289942,6706.332782160975,7112.265383005859,7540.285252164217,7986.716310018805,8431.301186170525,8888.767572306415,9359.81174440487,9849.123571891067,10353.118270921348,10886.308747238572,11433.098099837704,12007.188469038785,12618.278237482022,13274.143184291486,13983.642111093744,14740.681768905142,15539.095647871334,16389.01206842523,17283.02099959974
