,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13953514020646174,-0.13953514020646174,-0.13953514020646174,-0.13953514020646174,-0.13953514020646174,-0.13953514020646174,-0.13953514020646174,-0.13953514020646174,-0.13953514020646174,-0.13255838319613866,-0.12558162618581556,-0.11860486917549248,-0.1116281121651694,-0.1046513551548463,-0.09767459814452323,-0.09069784113420014,-0.08372108412387703,-0.07674432711355396,-0.06976757010323087,-0.06279081309290778,-0.0558140560825847,-0.048837299072261614,-0.04186054206193852,-0.034883785051615435,-0.02790702804129235,-0.02093027103096926,-0.013953514020646174,-0.006976757010323087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.3139540654645389,-0.2790702804129235,-0.24418649536130801,-0.2093027103096926,-0.17441892525807717,-0.13953514020646174,-0.1046513551548463,-0.06976757010323087,-0.034883785051615435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.3139540654645389,-0.2790702804129235,-0.24418649536130801,-0.2093027103096926,-0.17441892525807717,-0.13953514020646174,-0.1046513551548463,-0.06976757010323087,-0.034883785051615435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.34883785051615435,-0.3139540654645389,-0.2790702804129235,-0.24418649536130801,-0.2093027103096926,-0.17441892525807717,-0.13953514020646174,-0.1046513551548463,-0.06976757010323087,-0.034883785051615435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4186054206193852,-0.4186054206193852,-0.4186054206193852,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.39244258183067365,-0.366279743041962,-0.3401169042532505,-0.3139540654645389,-0.2877912266758273,-0.26162838788711573,-0.2354655490984042,-0.2093027103096926,-0.18313987152098105,-0.15697703273226946,-0.13081419394355787,-0.10465135515484573,-0.07848851636613417,-0.05232567757742269,-0.026162838788711052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4186054206193852,-0.4186054206193852,-0.4186054206193852,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.39244258183067365,-0.366279743041962,-0.3401169042532505,-0.3139540654645389,-0.2877912266758273,-0.26162838788711573,-0.2354655490984042,-0.2093027103096926,-0.18313987152098105,-0.15697703273226946,-0.13081419394355787,-0.10465135515484573,-0.07848851636613417,-0.05232567757742269,-0.026162838788711052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11 BIGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4186054206193852,-0.4186054206193852,-0.4186054206193852,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.41860542061938527,-0.39244258183067365,-0.366279743041962,-0.3401169042532505,-0.3139540654645389,-0.2877912266758273,-0.26162838788711573,-0.2354655490984042,-0.2093027103096926,-0.18313987152098105,-0.15697703273226946,-0.13081419394355787,-0.10465135515484573,-0.07848851636613417,-0.05232567757742269,-0.026162838788711052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
