,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,54268,55578.0,55782.0,56060.0,55313.0,55455.0,56330.0,55298.0,58993.0,58852.0,62206.0,63708.0,63016.0,61875.0,63606.0,57539.0,60126.0,55103.0,58973.0,52761.0,61990.0,57718.0,61470.0,56726.0,57305.0,57196.0,58633.0,58039.0,55766.0,57062.38192425031,56029.793696338376,55015.89095635153,54020.335575837824,53042.795545042914,52082.944862187454,51140.463424748086,50215.0369227059,49262.871913613555,48328.76162000286,47412.36369286076,46513.34227471083,45631.36787652237,45240.429839002696,44852.84108852594,44468.57293071444,44087.59691702412,43709.88484263837,44169.35185145038,44633.648658669474,45102.82603388782,45576.935280374404,46056.02824068491,46098.71103443578,46141.433384808275,46184.19532846181,46226.99690208976,46269.83814241954,46312.71908621257,46355.639770264366,46398.600231404525,46441.60050649678,46484.64063243906,47023.43072693078,47630.6572175964,48321.063089972435,49191.63367247046,50396.868217692005,50634.95567589733,51176.08655852209,52781.09298492481,52917.10833246963,53645.29242692473,54042.195305030975,54543.12034759015,55068.55673420083,55610.013228776086,56098.38050377767,56545.3009953912,56979.17530152138,57456.66713737627,57952.2666155895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,8604,10156.0,14329.0,9544.0,10509.0,14623.0,13920.0,14103.0,17499.0,24445.0,22578.0,24632.0,28593.0,24002.0,23839.0,24420.0,23829.0,18508.0,18002.0,19242.0,16562.0,14692.0,15321.0,13763.0,14121.0,17241.0,16921.0,15766.0,14498.0,14426.387340588151,13199.762269339892,12077.432821790966,11050.53110719154,10110.943240411214,9251.24523148815,8464.644326264803,7744.925334623448,7253.015075052047,6792.3479447578065,6360.939571371913,5956.931617714386,5578.583776810192,5403.702019391214,5234.302590516818,5070.213625913027,4911.268649040003,4757.306402193195,4508.307949283977,4272.342129614988,4048.7268123248136,3836.815569429845,3635.9958071278834,3483.640373642068,3337.668934897706,3197.8139888574474,3063.8192423496876,2935.4391413948706,2812.4384212120503,2694.5916750810657,2581.68294127025,2473.5053072726846,2369.8605306257405,2397.3289021535393,2428.286269443039,2463.4842532242537,2507.867318996439,2569.312083116525,2581.450158454125,2609.0378670647015,2690.863634233871,2697.79791186451,2734.9218891826076,2755.156625915397,2780.694577182994,2807.482155553866,2835.086464376884,2859.984200784635,2882.768914595322,2904.8885132274995,2929.231802539687,2954.4982481104553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Coal,60663,59715.0,65140.0,63388.0,62613.0,67079.0,54670.0,63976.0,63166.0,75436.0,80858.0,71734.0,82457.0,75955.0,80323.0,80767.0,67978.0,74085.0,49973.0,36938.0,26323.0,45126.0,55991.0,41332.0,45295.0,52412.62,37078.47,45653.765,37941.68,44110.48358712346,42832.99793026092,41592.509591740316,40387.947090596565,39218.26997707198,38082.467933920096,36979.55990373672,35908.59324156432,34858.60139878248,33839.31203611429,32849.827392027975,31889.275956153393,30956.811701680086,29484.23292680104,28081.702975719523,26745.88970906267,25473.619493371043,24261.869661160534,23849.564060559675,23444.265170927963,23045.853920396054,22654.21326059894,22269.228132288583,21547.657221766527,20849.46676142526,20173.899174368762,19520.221430822585,18887.724252754328,18275.721344266058,17683.54864692371,17110.56361921541,16556.14453935689,16019.689830687534,16205.369446151335,16414.633837681376,16652.56378147083,16952.582680565152,17367.93457583624,17449.98505920309,17636.47136477658,18189.593961346447,18236.468018029173,18487.41721703557,18624.199193053086,18796.82962971009,18977.907246418315,19164.505765453738,19332.808502928787,19486.827713515755,19636.350904727864,19800.905712574284,19971.70083572053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Coal + CCS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.845,93.63250000000001,173.80875,193.58,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,473.7380464626274,479.85555611688443,486.81105732531563,495.5816297970568,507.72377787421806,510.1223924711077,515.5740212283526,531.7436753188724,533.1139633654635,540.4500616687877,544.4486638805519,549.495238480016,554.7887528724223,560.2436620106804,565.163723249067,569.6662284331443,574.0372996846241,578.847796197168,583.8407183427265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 IGCC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.69,187.265,347.6175,387.16,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,473.7380464626274,479.85555611688443,486.81105732531563,495.5816297970568,507.72377787421806,510.1223924711077,515.5740212283526,531.7436753188724,533.1139633654635,540.4500616687877,544.4486638805519,549.495238480016,554.7887528724223,560.2436620106804,565.163723249067,569.6662284331443,574.0372996846241,578.847796197168,583.8407183427265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 IGCC + CCS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2275,2.265,3.52875,4.615,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,468.31,473.7380464626274,479.85555611688443,486.81105732531563,495.5816297970568,507.72377787421806,510.1223924711077,515.5740212283526,531.7436753188724,533.1139633654635,540.4500616687877,544.4486638805519,549.495238480016,554.7887528724223,560.2436620106804,565.163723249067,569.6662284331443,574.0372996846241,578.847796197168,583.8407183427265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 CCGT,1509,1361.0,1711.0,1196.0,3229.0,3750.0,6767.0,18174.0,16212.0,19058.0,20178.0,23358.0,32386.0,39368.0,55460.0,79011.0,90570.0,94799.0,120798.0,107746.0,94851.0,85508.0,73308.0,57536.0,47273.0,52432.3775,52687.95,63796.86125,57713.98,60263.140580919986,60348.802755106975,60434.586695401995,60520.492574891774,60606.52056690907,60692.67084503303,60778.943583089545,60865.33895515162,62453.448180069885,64082.994632703725,65755.05950055197,67470.75218164953,69231.2110206417,70867.5587531653,72542.5831730133,74257.19844171304,76012.34032789822,77808.96671801417,77351.06066091845,76895.84938266338,76443.31702446552,75993.44782087041,75546.22609920337,76208.57810377645,76876.73728364623,77550.75455325804,78230.68127344993,78916.56925536638,79608.47076440648,80306.43852420643,81010.52572065732,81720.78600595782,82437.27350270259,83392.78022010131,84469.65412098622,85694.04086367336,87237.93717515124,89375.33672234701,89797.56825178555,90757.22619395249,93603.59333687977,93844.80708519672,95136.19087429764,95840.07049284028,96728.42617712595,97660.2510233972,98620.48641568645,99486.57177358809,100279.15414703116,101048.60001890674,101895.39854272298,102774.30970945251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 CCGT + CCS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6225,132.05,240.13875,290.02,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4,2536.462551942927,2569.216590308719,2606.457357599659,2653.416280995794,2718.427111617976,2731.269643787353,2760.4584587729737,2847.03314363251,2854.3698655646117,2893.6484051767384,2915.0575042473915,2942.077600232308,2970.4198478621247,2999.626226485832,3025.9689514951856,3050.0760205275697,3073.4793731272594,3099.2354726244994,3125.968305550923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Solid Biomass,672,672.0,700.0,695.0,783.0,1177.0,1368.0,1937.0,2005.0,2271.0,1782.0,1636.0,2397.0,2756.0,2796.0,2481.0,2775.0,3027.0,3452.0,3719.0,3826.0,4601.0,4826.0,5507.0,5193.0,5522.25,5462.82,5820.365,5876.08,4154.237381973035,4231.692468682795,4310.591693005695,4390.96198065487,4472.830759369041,4556.225968272695,4641.176067410799,4727.710047461269,4781.716897445687,4836.3406930160145,4891.588481831133,4947.467392058638,5003.984633294527,5051.358673149334,5099.18121551097,5147.456506470738,5196.188832318805,5245.382519924778,5286.440663741706,5327.820189491656,5369.5236127863245,5411.5534689283195,5453.912313065282,5501.072511130042,5548.640505315061,5596.619821849715,5645.014017454823,5693.8266796063135,5743.061426801162,5792.721908825633,5842.811807025839,5893.334834580637,5944.294736776892,6013.193346712142,6090.843365802022,6179.13007594044,6290.455624791183,6444.576841310659,6475.022640298182,6544.220582107139,6749.463241255524,6766.85641249513,6859.974070740582,6910.728635199709,6974.785193527199,7041.976177580141,7111.215757516815,7173.666472051975,7230.817115574475,7286.299458113068,7347.359459182441,7410.735002798808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9375,13.795,22.15875,29.98,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,589.3527489678349,596.9632230652708,605.6161986669705,616.5272095828946,631.6326215317193,634.6166126148648,641.3986990831677,661.514520810521,663.2192245664604,672.3456811262535,677.3201331955532,683.5983129517998,690.1836976008909,696.9698650197998,703.0906561143397,708.6919875406246,714.1298088792938,720.1142962235916,726.3257297654815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
