,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Oil,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140970.5638192332,161104.0155401689,142130.2561662537,139590.3711180561,123556.3994551548,122401.1633515798,124576.948950509,74856.66302897959,109516.7848556814,93713.75165270486,94079.6502824798,78466.2396257827,84341.79418111898,91282.27557038462,76799.8011545108,74146.65273885647,69937.94496249613,71121.58813483146,60921.34731613284,72242.6073996357,74367.05311224598,75364.97666867638,77558.22495505668,81197.83740974551,83308.00059604854,85679.47616691596,88317.35363066307,90917.3432415014,93362.17971131402,95896.80224182566,98444.7500648727,100968.17525174704,103486.59868915204,106018.61978571178,108547.16815691695,111072.69622872227,113599.65737089381,116127.67675154321,118654.73706610719,121181.74890022734,123709.06740404968,126236.35662554926,128763.52563414472,131290.74412028442,133817.98898730535,136345.21205343,138872.4294743222,141399.65703567228,143926.88366745153,146454.10710170498,148981.3315306729,151508.55694854632,154035.78171744326,156563.00631212574,159090.23117288694,161617.4560376877,164144.68080106034,166671.90559033994,169199.13040880012,171726.35521124798,174253.580006734,176780.80480995955,179308.02961367686,181835.25441452337,184362.47921587274,186889.70401815686,189416.92882001592,191944.15362164707,194471.37842348614,196998.60322535783,199525.82802714503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil condensing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.790980766822,3744.26725983107,3644.010433746263,3949.2008819439,3858.526544845213,4220.86384842024,4745.55644949095,3151.423171020414,5097.981144318601,4826.146747295131,5363.37051752019,4955.247574217298,5904.667218881017,7090.509629615392,6625.241645489198,7111.251861143523,7282.575837503869,8001.178665168539,7047.502283867165,8588.625200364299,9081.10108775403,9499.550791323638,10002.585096943345,10684.694218654515,11196.05642323149,11737.56183306007,12304.511174036172,12870.183150895293,13418.126412423917,13975.802542045925,14534.81220768187,15091.434353526074,15647.353173578025,16204.761706956862,16761.807636528665,17318.5394576411,17875.405924759172,18432.394250063826,18989.28058750827,19546.160656946464,20103.072363082447,20659.982291435364,21216.87907726709,21773.780938667744,22330.685666430465,22887.588191823306,23444.490030817233,24001.392946842818,24558.29578491651,25115.19828411567,25672.10087798407,26229.003581144723,26785.906217311862,27342.808833493837,27899.711477302248,28456.614122400795,29013.51675665105,29570.419393409582,30127.32203332761,30684.22467163356,31241.12730914777,31798.029947469513,32354.932585863517,32911.835223954295,33468.73786209001,34025.64050032694,34582.543138521076,35139.445776689856,35696.34841488008,36253.25105307438,36810.15369125977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Gas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242340.7178227768,260426.3653665225,252643.179674444,260374.2774803668,250113.25324141,239227.8123421267,232906.6950081066,213875.5036500064,221483.9084407551,214760.0928904681,230361.6235488002,191963.4896259205,202063.5980510439,206480.0781537366,161046.2143761841,170672.9175941768,179652.3077551634,158118.7044057678,152310.757991188,146101.4461334937,137218.9154828088,127530.51120111048,119903.68830934109,111565.18087973338,102926.40511163454,94471.37000526197,86161.81344632161,77704.05738627058,69255.37352104673,60844.435941030024,52428.40513565615,43995.761328999,35571.40527900562,27149.7441693943,18725.105829402106,10299.844252190827,1876.0308918688424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Gas condensing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17687.08075722319,21106.9904894775,22762.39791355611,26109.0787716332,27950.65789258998,29838.87584987336,32479.43733389342,33410.62724399361,38843.89016324493,42392.70545953189,51330.06565319984,48447.64071807959,57989.20053095611,67694.94378026339,60651.02558181595,74324.32422782318,91908.82508083658,94545.20469623228,102119.8179188121,109737.4632225063,115439.4380631912,121664.78651228953,128420.6648899389,134873.56661314258,141198.9099739446,147671.68236618058,154150.88604535937,160576.74185174727,167012.57450660967,173465.81336169934,179910.80840692812,186351.7000302371,192796.51505596688,199241.8918326921,205685.67819179455,212129.67132901333,218574.18190235135,225018.49322126037,231462.6638700297,237906.94319490145,244351.2457648469,250795.50353471012,257239.76378688178,263684.03980423306,270128.3109283029,276572.5775879464,283016.84711273573,289461.11755627784,295905.3867251301,302349.6558813287,308793.9255012446,315238.1950114515,321682.4643800977,328126.7338241035,334571.00330054376,341015.2727416688,347459.54217975686,353903.8116314452,360348.08108083485,366792.3505258707,373236.6199728189,379680.88942087383,386125.15886795794,392569.42831488285,399013.6977621992,405457.96720947616,411902.23665662075,418346.50610381266,424790.7755510408,431235.04499824275,437679.3144454381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 Wood stove,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27640.86961826051,32582.78019160921,31907.93213519215,33226.23996633245,31655.08208821419,31677.75140277083,33292.50411657496,32274.12875495335,38138.50605141478,41683.63808938863,55215.47508627851,42381.15546036234,40311.27266199786,43893.02436194784,36640.58749724874,39983.43949764023,43828.50400513277,41927.76916922943,42192.82577019944,46862.7045688684,44674.2438174384,45336.885319863424,46266.850354714115,46929.073346716556,47101.60775601376,47746.29934641414,48311.65789185425,48802.341999252036,49298.00074334318,49842.88360609286,50360.8347431775,50874.72427412623,51395.4841290845,51918.1648730361,52436.68606501545,52956.200389274025,53476.615805896676,53996.64569288291,54516.33483094039,55036.30911448626,55556.30276203308,56076.2064954207,56596.115449037534,57116.0613107504,57635.99301870367,58155.916551570765,58675.84631976739,59195.7780179954,59715.70668955077,60235.63557036265,60755.565411099364,61275.49498460248,61795.42425007876,62315.35370360834,62835.283214155425,63355.21264666722,63875.142075487835,64395.07153487554,64915.00098726222,65434.93043070441,65954.85987868928,66474.78932891246,66994.71877686256,67514.64822460343,68034.57767320056,68554.50712167191,69074.4365698576,69594.36601816346,70114.29546654117,70634.22491485844,71154.1543631641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 Wood boiler,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.7211617394894,635.0391083907866,621.8863048078466,647.5801536675434,616.9582517858148,617.4000772291694,648.8716434250414,629.0234850466514,743.3203285852231,812.4150306113655,1076.150833721481,826.0096596376601,785.6675980021308,855.4760180521537,714.1258627512556,779.2781223597724,854.2185148672214,817.1731507705686,822.3391098005605,913.355151131603,870.7020025616036,883.6169001365836,901.7419392858909,914.648680083455,918.0113795462541,930.5764329378713,941.5952835241652,951.1587276572617,960.8191275698141,971.4389066464652,981.5337857927489,991.549504145386,1001.6991252653044,1011.8861845542945,1021.9921740831159,1032.11751978208,1042.2604277912,1052.3958218191578,1062.524574642939,1072.6588849586112,1082.7935726790913,1092.926507970615,1103.0595450045216,1113.1933013780385,1123.326781894467,1133.4601030782846,1143.5935457888131,1153.727026115696,1163.860447452662,1173.993872868042,1184.1273169923784,1194.260755908326,1204.3941888208237,1214.5276253984846,1224.6610630874177,1234.7944992554415,1244.927935351524,1255.0613720433596,1265.194808598745,1275.3282449798023,1285.4616814493966,1295.5951179626154,1305.7285544315316,1315.8619908963701,1325.9954273778972,1336.1288638569727,1346.2623003304807,1356.3957368063307,1366.529173283581,1376.6626097596536,1386.7960462355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Coal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592.01074,9180.45592,8058.676739999999,6544.00818,5509.340219999999,5754.673859999999,6759.11956,6808.897399999999,7648.00956,6378.67464,9557.34528,10318.23512,5440.0068,5059.56188,4284.4498,5086.22858,4858.672739999999,3731.56022,3674.67126,2574.22544,2352.00294,1734.935502,1203.3437264,625.1492258799999,120.46806169599984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 District heating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23354.69586,23491.58492,23916.47434,27772.47916,29260.48102,27313.81192,26890.70028,27607.14562,29164.4809,31367.15032,33672.93098,29217.8143,30357.37128,32798.26322,27260.47852,30293.3712,29630.25926,32981.37456,31861.37316,33735.15328,32485.37394,33131.774748,33224.25486360001,33436.49335112001,33450.64945770401,33674.17642155681,33805.29621567857,33945.27279313796,34082.49335733901,34235.97177442412,34376.050559163625,34519.27132598925,34663.426752741965,34807.94338697907,34951.07532884789,35094.94748888372,35238.847579073205,35382.632154529914,35526.34713306261,35670.16996047018,35813.96441018641,35957.74155700308,36101.52516521009,36245.31793129288,36389.10360095979,36532.88907654344,36676.67642402648,36820.46379031482,36964.25024442587,37108.037044496225,37251.82402012672,37395.61086476491,37539.39765722501,37683.18452181171,37826.971380984636,37970.7582188609,38114.54506205606,38258.33191272719,38402.11875901743,38545.905604010615,38689.69245073669,38833.47929760116,38977.26614374788,39121.052990053024,39264.83983656263,39408.626682973,39552.41352932884,39696.20037573703,39839.987222150456,39983.77406854442,40127.56091494087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Electric,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38595.94264335665,41605.10368251749,40945.41337622377,42871.80337995338,38714.98475151515,41273.37278916124,39985.20353327994,37936.14432592544,25787.5146360561,35962.51875342616,27775.95368547206,27881.4954427184,26021.31961848416,26848.36159454546,21472.25133580421,22319.94926614079,20900.96763374512,20719.47746296117,19657.83253767293,17302.43771734919,17592.41189922197,16588.996777756143,15556.358576870041,14664.719690750158,13933.57075319516,13009.374815289199,12131.171640428322,11280.59976559388,10423.53586928594,9548.651387534566,8685.743124869401,7823.462583951686,6958.2558731815925,6092.680993602435,5228.738189647227,4364.259043567867,3499.4665671376665,2634.8665109254243,1770.3764521390663,905.7648513731899,41.1570014343946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Heatpump Ground,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.3415384615385,232.7661538461539,290.2307692307692,349.4902564102564,425.2266666666667,515.7045654146586,710.6376625548694,901.3044962581798,1160.423576320381,1375.033436113998,1540.869403648789,1699.46931161736,1840.000845580473,1968.911002300577,2072.834079223654,2170.345715140013,2294.162020673918,2421.597870310301,2546.630623115767,2650.174458187346,2774.109462392047,2892.9566095233777,3009.976241293621,3126.9235800627953,3245.8600823280426,3363.6069033691833,3481.3253462417865,3599.2634995620583,3717.2780098532853,3835.1272549776213,3953.026591660459,4070.95321628575,4188.866017811206,4306.766215533603,4424.677950259874,4542.589521904542,4660.497976273167,4778.406698602654,4896.3167978177935,5014.2262849991885,5132.135519772581,5250.044987112116,5367.954517009488,5485.86393105912,5603.773359994797,5721.682822433941,5839.592273796837,5957.501714291789,6075.411162318526,6193.320611969057,6311.230058728249,6429.139505482258,6547.048953361324,6664.958400921203,6782.867848174939,6900.777295608172,7018.686743114716,7136.596190534091,7254.505637950646,7372.415085398379,7490.3245328400135,7608.233980271501,7726.143427707921,7844.052875146688,7961.962322583141,8079.871770019286,8197.781217456364,8315.690664893313,8433.60011232996,8551.509559766726,8669.419007203574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
