,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Oil,136808.859375,135851.3125,144436.453125,156177.703125,150098.5625,160914.59375,159297.96875,156622.5625,156106.921875,161081.1875,167800.046875,157379.0,163529.578125,153680.703125,152399.15625,159749.203125,147077.890625,143813.65625,132676.09375,128659.6875,137692.40625,129682.7109375,128301.4140625,123001.296875,113732.6796875,94518.703125,78550.7265625,65280.3828125,54251.9296875,45086.6171875,37469.6953125,31139.5703125,25878.857421875,21506.888671875,17873.51953125,14853.9697265625,12344.54296875,10259.05859375,8525.8955078125,7085.5322265625,6825.31103515625,6574.64697265625,6333.18896484375,6100.59814453125,5876.5498046875,5660.7294921875,5452.83544921875,5252.57666015625,5059.67236328125,4873.8525390625,4712.384765625,4556.26611328125,4405.3203125,4259.37451171875,4118.26416015625,3981.82861328125,3849.913330078125,3722.3681640625,3599.04833984375,3479.814208984375,3364.530029296875,3253.0654296875,3145.293212890625,3041.091796875,2940.34228515625,2842.9306640625,2748.74609375,2657.681884765625,2569.634521484375,2484.504150390625,2402.194091796875,2322.61083984375,2245.664306640625,2171.266845703125,2099.334228515625,2029.784545898438,1962.5390625,1897.521362304688,1834.657592773438,1773.876586914062,1715.109130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil condensing,273.3640441894531,301.6788940429688,356.4696350097656,428.3919982910156,457.6028747558594,545.2708740234375,599.9956665039062,655.73974609375,726.5388793945312,833.4195556640625,965.201904296875,1006.486633300781,1162.850219726562,1215.199340820312,1340.139404296875,1562.385375976562,1600.024291992188,1740.451904296875,1786.473022460938,1927.7646484375,2296.162353515625,2407.341064453125,2651.802734375,2831.23193359375,2916.222412109375,2423.556396484375,2014.121215820312,1673.85595703125,1391.075073242188,1156.067138671875,960.7614135742188,798.4505615234375,663.5604858398438,551.4586791992188,458.2953491210938,380.8710327148438,316.5267639160156,263.0527954101562,218.6127014160156,181.6803131103516,175.0079803466797,168.5806884765625,162.3894653320312,156.4255981445312,150.6807708740234,145.1469116210938,139.8162994384766,134.6814422607422,129.7351837158203,124.970573425293,120.8303756713867,116.8273391723633,112.9569244384766,109.2147369384766,105.5965194702148,102.0981750488281,98.7157211303711,95.4453353881836,92.28328704833984,89.22600555419922,86.27000427246094,83.41193389892578,80.64854431152344,77.9767074584961,75.39339447021484,72.8956527709961,70.48066711425781,68.14569091796875,65.8880615234375,63.70523452758789,61.59471893310547,59.55412673950195,57.58113479614258,55.67350769042969,53.82907867431641,52.04575729370117,50.32151412963867,48.65439224243164,47.04250335693359,45.48401641845703,43.97715759277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Gas,72398.1796875,76095.96875,79186.4453125,83635.8671875,78328.1484375,84087.609375,85348.6015625,84257.375,83933.8046875,86067.5,87961.6015625,86609.015625,89243.2265625,89363.9140625,86952.1796875,90832.8515625,89153.5625,89697.9375,87307.8671875,86784.0234375,87733.625,87317.265625,86931.28125,83115.5078125,82839.9921875,85916.3046875,89106.859375,92415.890625,95847.8046875,99407.1640625,103098.7109375,106927.3359375,110898.140625,115016.40625,119287.609375,123717.4140625,128311.734375,133076.65625,138018.53125,143143.9375,143404.3125,143665.1875,143926.515625,144188.328125,144450.609375,144713.375,144976.609375,145240.328125,145504.53125,145769.21875,145898.0625,146027.015625,146156.078125,146285.265625,146414.5625,146543.96875,146673.5,146803.140625,146932.890625,147062.765625,147192.75,147322.859375,147453.0625,147583.390625,147713.84375,147844.40625,147975.078125,148105.875,148236.78125,148367.796875,148498.9375,148630.1875,148761.5625,148893.046875,149024.65625,149156.375,149288.203125,149420.15625,149552.234375,149684.40625,149816.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Gas condensing,289.9034729003906,338.7179565429688,391.8318481445312,460.0846862792969,479.0558166503906,571.8116455078125,645.3616333007812,708.4956665039062,784.9276123046875,895.2428588867188,1017.781494140625,1114.912231445312,1278.297607421875,1424.5185546875,1542.814819335938,1794.282470703125,1961.093505859375,2197.669189453125,2383.277587890625,2640.205810546875,2975.72021484375,3303.11279296875,3669.32470703125,3916.4375,4360.0,4521.91064453125,4689.83447265625,4863.994140625,5044.62109375,5231.9560546875,5426.24755859375,5627.75439453125,5836.744140625,6053.4951171875,6278.294921875,6511.44287109375,6753.2490234375,7004.03466796875,7264.1337890625,7533.89111328125,7547.595703125,7561.3251953125,7575.07958984375,7588.859375,7602.66357421875,7616.4931640625,7630.34814453125,7644.22802734375,7658.13330078125,7672.06396484375,7678.84521484375,7685.63232421875,7692.42529296875,7699.224609375,7706.02978515625,7712.8408203125,7719.658203125,7726.48095703125,7733.310546875,7740.1455078125,7746.98681640625,7753.83447265625,7760.68798828125,7767.54736328125,7774.41259765625,7781.2841796875,7788.162109375,7795.0458984375,7801.935546875,7808.83154296875,7815.7333984375,7822.6416015625,7829.55615234375,7836.47607421875,7843.40283203125,7850.33544921875,7857.27392578125,7864.21875,7871.169921875,7878.126953125,7885.09033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 Wood stove,748.3015747070312,718.4435424804688,659.0672607421875,619.3792724609375,589.5244750976562,500.7552795410156,402.2637939453125,323.5012817382812,313.4051208496094,391.3493347167969,273.6279296875,253.7564086914062,243.6475524902344,175.1470489501953,126.2710418701172,96.94007873535156,106.4000396728516,96.49089813232422,105.8510437011719,86.34272003173828,124.2956771850586,123.8272552490234,85.3662338256836,113.2878265380859,112.6947021484375,140.8683776855469,176.0854644775391,220.1068420410156,275.133544921875,343.9169311523438,429.8961791992188,537.3701782226562,671.7127685546875,839.6409301757812,1049.551147460938,1311.93896484375,1639.923706054688,2049.904541015625,2562.380859375,3202.97607421875,3396.5625,3601.84912109375,3819.54345703125,4050.39501953125,4295.19921875,4554.798828125,4830.0888671875,5122.017578125,5431.58984375,5759.873046875,5895.32177734375,6033.9560546875,6175.8505859375,6321.08203125,6469.72802734375,6621.8701171875,6777.58984375,6936.9716796875,7100.1015625,7267.0673828125,7437.95947265625,7612.87060546875,7791.89453125,7975.12841796875,8162.67138671875,8354.625,8551.091796875,8752.1796875,8957.9951171875,9168.6513671875,9384.26171875,9604.94140625,9830.8115234375,10061.9921875,10298.609375,10540.7919921875,10788.6689453125,11042.375,11302.046875,11567.826171875,11839.8544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 Wood boiler,2.996418476104736,3.197932004928589,3.26120924949646,3.407233476638794,3.605538129806519,3.405230283737183,3.041708946228027,2.720227718353271,2.930885076522827,4.07067346572876,3.166079521179199,3.266589879989624,3.489946365356445,2.791957139968872,2.240459442138672,1.914922595024109,2.340461015701294,2.364101886749268,2.889457941055298,2.626780033111572,4.215819835662842,4.684244155883789,3.603264808654785,5.338170051574707,5.931300163269043,7.414124965667725,9.267656326293945,11.58456993103027,14.480712890625,18.10089111328125,22.62611389160156,28.28264236450195,35.35330200195312,44.19162750244141,55.23953628540039,69.04942321777344,86.31177520751953,107.8897171020508,134.8621520996094,168.5776824951172,178.7664489746094,189.5710144042969,201.0285949707031,213.1786804199219,226.0631103515625,239.7262573242188,254.2152099609375,269.5798645019531,285.8731689453125,303.1512145996094,310.2800903320312,317.5766296386719,325.0447692871094,332.6885070800781,340.5120239257812,348.5195007324219,356.7152709960938,365.103759765625,373.6895446777344,382.4772338867188,391.4715576171875,400.6773986816406,410.0997009277344,419.7436218261719,429.6142883300781,439.7171020507812,450.0574645996094,460.6410217285156,471.4734497070312,482.5606079101562,493.9084777832031,505.5232238769531,517.4111328125,529.5785522460938,542.0321044921875,554.7785034179688,567.8246459960938,581.1776123046875,594.8446044921875,608.8329467773438,623.1502685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Coal,889.6950073242188,820.4965209960938,1028.092041015625,889.6950073242188,711.7559814453125,583.2445068359375,761.1834716796875,652.4429931640625,484.3894958496094,187.8244934082031,168.0534973144531,158.1679992675781,148.2825012207031,148.2825012207031,138.3970031738281,128.5115051269531,118.6259994506836,118.6259994506836,108.7405014038086,98.8550033569336,98.8550033569336,79.08399963378906,79.08399963378906,79.08399963378906,79.08399963378906,74.69924926757812,70.55760955810547,66.64559936523438,62.95048141479492,59.46024322509766,56.16351699829102,53.0495719909668,50.10828018188477,47.3300666809082,44.70588684082031,42.22720336914062,39.88594818115234,37.67450332641602,35.58567047119141,33.61265182495117,31.26138114929199,29.07458686828613,27.04076385498047,25.14920997619629,23.38997459411621,21.7538013458252,20.23208045959473,18.81680870056152,17.50053596496582,16.27634048461914,15.32580184936523,14.4307746887207,13.58801746368408,12.79447746276855,12.04728031158447,11.34371852874756,10.68124580383301,10.05746078491211,9.470105171203613,8.917051315307617,8.396295547485352,7.905951499938965,7.444243907928467,7.009500026702881,6.60014533996582,6.214696884155273,5.851758480072021,5.510015964508057,5.188230991363525,4.885238170623779,4.599940299987793,4.33130407333374,4.07835578918457,3.840179681777954,3.615913152694702,3.404743909835815,3.205906867980957,3.01868200302124,2.842390775680542,2.676395177841187,2.520093679428101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 District heating,360.5299987792969,372.1600036621094,383.7900085449219,383.7900085449219,372.1600036621094,383.7900085449219,372.1600036621094,360.5299987792969,360.5299987792969,360.5299987792969,360.5299987792969,348.8999938964844,360.5299987792969,372.1600036621094,360.5299987792969,372.1600036621094,360.5299987792969,372.1600036621094,372.1600036621094,360.5299987792969,360.5299987792969,337.2699890136719,337.2699890136719,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,325.6400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Electric,11029.810546875,11491.486328125,11885.2138671875,12216.544921875,13206.9736328125,13755.3349609375,13936.25390625,14144.6396484375,14628.1640625,15049.7333984375,15412.775390625,15366.2294921875,15879.2646484375,15614.8125,16345.1923828125,16884.73828125,16663.931640625,17335.732421875,17032.6875,17006.490234375,18144.5703125,17221.5,17027.56640625,16873.80078125,16173.0869140625,16543.35546875,16922.1015625,17309.517578125,17705.802734375,18111.16015625,18525.798828125,18949.931640625,19383.771484375,19827.546875,20281.48046875,20745.806640625,21220.76171875,21706.591796875,22203.544921875,22711.875,23001.205078125,23294.220703125,23590.970703125,23891.5,24195.857421875,24504.091796875,24816.25390625,25132.392578125,25452.55859375,25776.802734375,25914.7734375,26053.48046875,26192.931640625,26333.12890625,26474.076171875,26615.779296875,26758.23828125,26901.4609375,27045.451171875,27190.2109375,27335.74609375,27482.060546875,27629.158203125,27777.04296875,27925.71875,28075.19140625,28225.462890625,28376.5390625,28528.423828125,28681.12109375,28834.63671875,28988.97265625,29144.13671875,29300.12890625,29456.95703125,29614.625,29773.13671875,29932.498046875,30092.7109375,30253.78125,30415.71484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Heatpump Ground,11.0875358581543,12.31948375701904,13.68831539154053,15.2092399597168,16.89915466308594,18.7768383026123,20.8631534576416,23.18128204345703,25.75698089599609,28.61886787414551,31.79874229431152,35.33193588256836,39.25770568847656,43.61967468261719,48.46630477905273,53.85144805908203,59.83494186401367,66.48326873779297,73.87030029296875,82.07810974121094,91.1978988647461,101.3310012817383,112.5899963378906,125.0999984741211,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
