,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Oil,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110583.9296875,111493.203125,121382.1171875,139803.609375,169636.75,168439.046875,190004.765625,208105.4375,189428.109375,196963.859375,206693.31247743126,153492.90779540126,176851.8469803148,168582.54773155545,159899.8200558809,146296.72059729137,135270.75224749028,124734.5644415718,115062.64841386717,104955.92255577701,94726.31148000002,142951.87024535408,144561.6977127238,154261.10234145285,169105.6769218604,185112.47321984236,195998.99173565366,209371.5876280786,223083.01616678305,236304.3954565912,249251.18234705392,262594.9012521852,275856.38059503364,289040.1040602432,302247.76560577156,315491.6025383209,328710.0812966218,341925.97128474724,355149.37629873306,368373.135311968,381593.37136690854,394814.745783688,408036.9001902937,421258.5660157778,434480.0050388783,447701.71379648126,460923.41788389836,474145.0362006896,487366.671522174,500588.33705925394,513809.98707563605,527031.63099984,540253.2815150162,553474.9329076433,566696.5815212592,579918.230601164,593139.8805220531,606361.5300928126,619583.1794299259,632804.8289608241,646026.4785235433,659248.1280106425,672469.7775035702,685691.4270232809,698913.076533775,712134.7260370852,725356.3755453941,738578.0250551393,751799.674562673,765021.324070258,778242.9735786204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil condensing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0892944335938,713.0330200195312,863.1417846679688,1105.469116210938,1491.72021484375,1647.374145507812,2067.01513671875,2518.51953125,2550.63427734375,2951.19580078125,3446.823730092393,3331.6064924157477,4825.502348309988,5649.654991913764,6476.910609249092,7083.152260091077,7769.485036115671,8459.235523548326,9192.771342948477,9877.968489516472,10525.14572,4817.509135876445,4222.401296047221,2722.281351302967,660.8694812649878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Gas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54900.33984375,60699.453125,65125.55859375,70901.3515625,84159.359375,95087.953125,116764.65625,138647.203125,155486.6875,157940.59375,208420.7968522427,166151.65981400546,205980.24617450204,211819.10655869424,217388.40864683047,215948.40718632247,217654.01806838094,219783.50630207313,223217.3405080515,225607.24105405092,227343.147552,339321.6082823045,363641.8093827456,403098.13988050976,452226.1858288761,503580.44664407184,545290.6519610384,591668.6511530532,638689.2000207781,684790.6233100566,730372.5134492276,776701.0829625657,822875.9006673131,868904.2867618711,914977.3581740425,961118.647498936,1007212.306156883,1053301.0233285036,1099403.8654401142,1145507.4044762852,1191604.3118000783,1237703.3510434953,1283803.8612224902,1329903.4550356865,1376002.620089808,1422102.292146973,1468201.9562544003,1514301.458971911,1560400.9933756152,1606500.5847152704,1652600.1469410514,1698699.6976527176,1744799.2607454224,1790898.8255131287,1836998.3850531373,1883097.9454615957,1929197.5074541427,1975297.0687907333,2021396.629686355,2067496.1909459122,2113595.7522659968,2159695.3134438857,2205794.87463248,2251894.4358715024,2297993.9970932687,2344093.5583014847,2390193.1195190833,2436292.6807394023,2482392.241955564,2528491.803171815,2574591.364389529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Gas condensing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.2379150390625,781.380126953125,932.8421630859375,1130.213500976562,1493.261108398438,1878.336303710938,2568.449462890625,3396.96435546875,4244.3818359375,4804.9814453125,7069.147460165624,7149.909191296904,10667.356133802417,12752.76520408309,14848.644385312402,16434.167030011133,18199.193944814953,19969.279393613535,21841.22907243258,23597.164304779308,25260.349727999997,24769.955347737723,26072.0026041193,27035.436414752487,27804.256124359054,28539.58551033234,29466.73689487524,30296.098662584416,31114.479189202422,31952.175117396302,32799.46726824181,33631.62098839631,34467.22426146263,35305.717863014674,36143.20211146043,36979.35876756599,37816.504108399706,38653.724168242254,39490.655628981694,40327.582872553576,41164.64284560929,42001.65646348234,42838.641644193114,43675.646206328274,44512.6587529416,45349.660908692655,46186.66350860956,47023.66935172929,47860.674456376284,48697.67844136689,49534.68304267841,50371.68785845594,51208.69241843148,52045.69695255142,52882.701592363635,53719.70621171023,54556.710799754306,55393.71540193475,56230.72001255048,57067.72461561031,57904.72921766994,58741.73382262063,59578.738427269745,60415.74303091463,61252.74763493548,62089.75223921798,62926.75684330403,63763.76144734122,64600.76605146339,65437.7706555813,66274.7752596699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 Wood stove,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161677.0,1159144.375,1155680.5,1152347.375,1148797.875,1146134.0,1139584.25,1140976.5,1128621.125,1130948.5,1118874.874877831,829782.6602509571,954645.7371290292,908502.5253243054,860106.9997374469,785275.7481228599,724341.826929107,666066.0041116939,612426.5431521765,556492.2904937142,499944.42169999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 Wood boiler,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13441.470703125,14921.5908203125,16553.677734375,18369.162109375,20383.416015625,22640.35546875,25067.212890625,27954.810546875,30808.421875,34406.52734375,37949.62499585629,28951.664044294947,34341.75912086905,33782.880791332085,33158.06524040521,31491.274123916435,30334.6657086035,29263.24597454418,28379.801180111528,27375.54948089666,26312.864300000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Coal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402444.53125,398173.96875,397206.375,421992.21875,458463.90625,471712.8125,472205.90625,458491.8125,430858.9375,429100.46875,430486.78120299545,328091.0216775253,388767.7074759428,382021.52323729417,374523.14716341,355263.69015439256,341775.8794838155,329256.4251615544,318856.88027149823,307104.30543984653,294704.08016,412840.224869211,427141.70479959244,459372.2616481477,503069.6153537672,549395.9260704143,584299.8573660724,624733.854321595,665929.197057515,706034.9062233827,745525.6362231206,785900.8971847091,826093.9496738925,866113.4992933006,906186.0492523613,946339.3920690686,986436.3010037874,1026527.3605473433,1066635.1579732944,1106743.7765653084,1146844.539161507,1186947.8283948475,1227052.8600831695,1267156.8056880985,1307260.2436048228,1347364.2822228111,1387468.3113405693,1427572.1492455206,1467676.0247305797,1507779.967658002,1547883.876084041,1587987.7708739836,1628091.6803350223,1668195.591777509,1708299.4970265087,1748403.4033053548,1788507.3114607777,1828611.2188387134,1868715.125694381,1908819.0329812914,1948922.940339839,1989026.847529909,2029130.754732694,2069234.6619952184,2109338.569237289,2149442.47646331,2189546.3837004495,2229650.2909408095,2269754.198176244,2309858.1054117847,2349962.0126490593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 District heating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64523.23828125,64907.03125,73908.6484375,93493.5703125,114962.546875,144537.640625,158156.375,160214.875,174310.4375,186080.0,187219.73435455767,182490.51344391154,265821.2287590083,312491.9032992769,359350.9222091309,393929.9772477606,432932.8218551557,472111.8969592878,513727.4199516531,552635.9693969081,589408.16032,723612.9402689124,781481.2229676719,852129.6806580761,931235.7291750768,1012452.9169850085,1085196.3629489683,1161971.7145779207,1239336.1847392789,1315908.1556114105,1392013.185515722,1468770.1941324216,1545397.590120966,1621896.0750494045,1698432.0993975278,1775028.470265587,1851583.5764198764,1928134.0132012768,2004696.7485338862,2081260.2326547268,2157817.902343956,2234377.3894741167,2310938.180109692,2387498.182106792,2464057.7997737788,2540617.8585230107,2617177.9142991984,2693737.8287787214,2770297.7695656493,2846857.7605495946,2923417.7264815564,2999977.6820951155,3076537.6484499853,3153097.6163814045,3229657.579744609,3306217.5438258485,3382777.5093014576,3459337.474216196,3535897.4387388392,3612457.40357672,3689017.3684706325,3765577.3332405197,3842137.2980185635,3918697.2628408885,3995257.2276485153,4071817.192444129,4148377.157247846,4224937.122054026,4301497.086856587,4378057.051659191,4454617.016463078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Electric,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20824.080078125,23076.033203125,25391.154296875,29559.73046875,34312.04296875,41654.390625,48478.015625,58945.02734375,63723.61328125,70619.6796875,74131.80467940558,69558.15807008481,98689.76658772345,113803.35074462379,128956.53154068743,139733.5446308473,152132.34381393288,164617.54326241292,177964.70753734087,190383.78007850758,202082.797824,316546.4633690901,349344.0564190915,396236.1945244998,452132.8032732074,510111.77747858985,559103.7149859014,612443.2049946723,666381.6982599762,719464.6200089382,772062.9868424154,825356.9827151448,878507.8671174832,931522.3371596052,984578.3686172455,1037697.9804166575,1090773.2301069363,1143843.867030532,1196927.6591536866,1250012.1059223623,1303090.3739281783,1356170.6265816097,1409252.2499692745,1462333.0201983168,1515413.3906576172,1568494.2333651758,1621575.0687907233,1674655.753871699,1727736.4684196862,1780817.2360227522,1833897.976517164,1886978.7062775574,1940059.447568477,1993140.1904237156,2046220.9284090395,2099301.6672020303,2152382.407470981,2205463.1471293136,2258543.8863766273,2311624.625962873,2364705.365605606,2417786.1051158872,2470866.8446361,2523947.584203296,2577028.32375443,2630109.0632929355,2683189.802840178,2736270.5423899572,2789351.281935864,2842432.021481853,2895512.7610292053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Heatpump Ground,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6374.3896484375,7082.65478515625,7869.61669921875,8744.0185546875,9715.576171875,10795.0849609375,11994.5380859375,13327.2646484375,14808.072265625,16453.4140625,18281.570310503845,14596.980870342975,18123.488962767224,18664.351362841455,19181.867862884454,19080.418581090275,19255.99331954258,19468.606597556045,19796.506714341165,20031.61239615349,20208.279782399997,32857.40668897181,35576.34401406084,40014.890903286614,45548.353027879326,51332.116098406674,56024.258881675494,61245.56437471043,66539.28965437482,71728.8218073043,76859.66602635375,82075.07319854878,87273.01260051434,92454.38232886669,97640.82909059523,102834.99261647531,108023.75814906872,113211.96828754045,118401.77838512255,123591.66581113453,128780.80247367176,133970.18109095178,139159.72606048896,144349.16712354397,149538.55974470757,154728.00980217394,159917.45891284023,165106.88975117347,170296.32419351264,175485.7650781736,180675.20266144077,185864.6389438609,191054.07662919117,196243.51450289562,201432.95178461506,206622.38916515338,211811.82672495427,217001.26421033265,222190.701645854,227380.1391226197,232569.57660620293,237759.01407368138,242948.45154238603,248137.8890167986,253327.3264892527,258516.7639601744,263706.2014321597,268895.63890445203,274085.0763762734,279274.5138481053,284463.9513201029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
