Technology,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,0.0,3.8421,3.8421,3.8421,3.8421,3.8421,3.8421,11.6076,14.0396,14.837,15.4035,19.25526230541539,20.92861640722052,22.67587050902565,24.44172461083078,26.228278712635905,28.052432814441037,29.89028691624617,31.7740410180513,33.43089511985643,35.00094922166156,36.57690332346668,38.159557425271814,39.761411527076945,40.28941152707695,40.832711527076945,41.39151152707694,41.95971152707695,42.53771152707695,43.13651152707695,43.75451152707694,44.389811527076944,45.02481152707695,45.68341152707694,46.37331152707695,47.05761152707694,47.78931152707695,48.51861152707694,49.27451152707694,48.46541152707695,47.674911527076944,46.901211527076946,46.142011527076946,45.397111527076945,44.666611527076945,43.953011527076946,43.254611527076946,42.57361152707695,41.908711527076946
3 Coal,0.0,0.0,0.0,5.1016,5.1016,5.1016,5.1016,5.1016,5.1016,15.4129,18.6421,19.701,20.4532,25.56762810930426,27.789504145739013,30.10968018217377,32.45435621860852,34.82663225504327,37.24880829147803,39.68918432791278,42.19056036434753,44.390436400782285,46.475312437217035,48.56788847365179,50.669364510086545,52.79634054652129,53.4974405465213,54.21884054652129,54.96074054652129,55.7153405465213,56.482840546521295,57.27794054652129,58.09854054652129,58.9420405465213,59.785240546521294,60.65974054652129,61.57584054652129,62.48444054652129,63.456040546521294,64.4243405465213,65.42804054652129,64.3538405465213,63.304140546521296,62.276740546521296,61.26874054652129,60.27964054652129,59.309640546521294,58.36204054652129,57.4347405465213,56.5304405465213,55.647640546521295
4 Coal + CCS,0.0,0.0,0.0,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,1.5413,1.8642,1.9701,2.0453,2.556782810930426,2.778910414573901,3.0109380182173764,3.245465621860852,3.4826932255043275,3.7249208291478024,3.9689484327912776,4.219076036434753,4.439003640078228,4.647531243721703,4.856758847365179,5.066886451008655,5.279614054652129,5.349714054652129,5.421914054652129,5.4961140546521285,5.571514054652129,5.648314054652129,5.727814054652129,5.809814054652129,5.89421405465213,5.978514054652129,6.066014054652129,6.157614054652129,6.2484140546521285,6.345614054652129,6.442414054652129,6.54281405465213,6.43541405465213,6.330414054652129,6.227714054652129,6.126914054652129,6.027914054652129,5.9309140546521295,5.836214054652129,5.743514054652129,5.653014054652129,5.564814054652129
5 IGCC,0.0,0.0,0.0,5.1016,5.1016,5.1016,5.1016,5.1016,5.1016,15.4129,18.6421,19.701,20.4532,25.56762810930426,27.789504145739013,30.10968018217377,32.45435621860852,34.82663225504327,37.24880829147803,39.68918432791278,42.19056036434753,44.390436400782285,46.475312437217035,48.56788847365179,50.669364510086545,52.79634054652129,53.4974405465213,54.21884054652129,54.96074054652129,55.7153405465213,56.482840546521295,57.27794054652129,58.09854054652129,58.9420405465213,59.785240546521294,60.65974054652129,61.57584054652129,62.48444054652129,63.456040546521294,64.4243405465213,65.42804054652129,64.3538405465213,63.304140546521296,62.276740546521296,61.26874054652129,60.27964054652129,59.309640546521294,58.36204054652129,57.4347405465213,56.5304405465213,55.647640546521295
6 IGCC + CCS,0.0,0.0,0.0,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,1.5413,1.8642,1.9701,2.0453,2.556782810930426,2.778910414573901,3.0109380182173764,3.245465621860852,3.4826932255043275,3.7249208291478024,3.9689484327912776,4.219076036434753,4.439003640078228,4.647531243721703,4.856758847365179,5.066886451008655,5.279614054652129,5.349714054652129,5.421914054652129,5.4961140546521285,5.571514054652129,5.648314054652129,5.727814054652129,5.809814054652129,5.89421405465213,5.978514054652129,6.066014054652129,6.157614054652129,6.2484140546521285,6.345614054652129,6.442414054652129,6.54281405465213,6.43541405465213,6.330414054652129,6.227714054652129,6.126914054652129,6.027914054652129,5.9309140546521295,5.836214054652129,5.743514054652129,5.653014054652129,5.564814054652129
7 CCGT,0.0,0.0,0.0,2.5769,2.5769,2.5769,2.5769,2.5769,2.5769,7.7854,9.4165,9.9514,10.3313,12.914678536169037,14.037038048225384,15.20899756028173,16.393357072338077,17.591616584394423,18.815076096450767,20.047735608507114,21.31119512056346,22.422454632619807,23.47561414467615,24.532573656732495,25.594033168788847,26.66849268084519,27.02259268084519,27.38699268084519,27.76169268084519,28.14289268084519,28.53049268084519,28.93219268084519,29.346692680845187,29.77269268084519,30.198592680845188,30.64039268084519,31.10309268084519,31.56209268084519,32.05289268084519,32.54199268084519,33.04899268084519,32.50629268084519,31.976092680845188,31.45719268084519,30.94799268084519,30.44839268084519,29.95839268084519,29.47979268084519,29.011392680845187,28.55459268084519,28.108692680845188
8 CCGT + CCS,0.0,0.0,0.0,0.2577,0.2577,0.2577,0.2577,0.2577,0.2577,0.7785,0.9416,0.9951,1.0331,1.2914378536169038,1.4036838048225384,1.520929756028173,1.6393757072338075,1.7591216584394425,1.8814676096450769,2.004813560850711,2.131159512056346,2.2422054632619806,2.347551414467615,2.45329736567325,2.559443316878885,2.666889268084519,2.702289268084519,2.738689268084519,2.7761892680845186,2.8142892680845186,2.853089268084519,2.893189268084519,2.9346892680845187,2.977289268084519,3.019889268084519,3.063989268084519,3.110289268084519,3.1561892680845185,3.2052892680845186,3.2541892680845192,3.304889268084519,3.2505892680845188,3.197589268084519,3.145689268084519,3.0947892680845186,3.0447892680845188,2.995889268084519,2.9479892680845188,2.901089268084519,2.855489268084519,2.810889268084519
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-15.1417,-18.314,-19.3543,-20.0932,-25.11770880704258,-27.30041174272344,-29.5798146784043,-31.883117614085158,-34.21372054976602,-36.59322348544688,-38.990626421127736,-41.4479293568086,-43.609132292489456,-45.65733522817031,-47.71313816385117,-49.777541099532044,-51.867144035212895,-52.55594403521289,-53.264644035212896,-53.99344403521289,-54.7347440352129,-55.48874403521289,-56.2698440352129,-57.07604403521289,-57.9046440352129,-58.732944035212896,-59.5921440352129,-60.49214403521289,-61.38474403521289,-62.3392440352129,-63.2904440352129,-64.2765440352129,-63.22114403521289,-62.19004403521289,-61.18064403521289,-60.19034403521289,-59.21864403521289,-58.26574403521289,-57.334844035212896,-56.423844035212895,-55.53544403521289,-54.66824403521289
11 BIGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 BIGCC + CCS,0.0,0.0,0.0,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-15.1417,-18.314,-19.3543,-20.0932,-25.11770880704258,-27.30041174272344,-29.5798146784043,-31.883117614085158,-34.21372054976602,-36.59322348544688,-38.990626421127736,-41.4479293568086,-43.609132292489456,-45.65733522817031,-47.71313816385117,-49.777541099532044,-51.867144035212895,-52.55594403521289,-53.264644035212896,-53.99344403521289,-54.7347440352129,-55.48874403521289,-56.2698440352129,-57.07604403521289,-57.9046440352129,-58.732944035212896,-59.5921440352129,-60.49214403521289,-61.38474403521289,-62.3392440352129,-63.2904440352129,-64.2765440352129,-63.22114403521289,-62.19004403521289,-61.18064403521289,-60.19034403521289,-59.21864403521289,-58.26574403521289,-57.334844035212896,-56.423844035212895,-55.53544403521289,-54.66824403521289
13 Biogas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Biogas + CCS,0.0,0.0,0.0,-1.9234,-1.9234,-1.9234,-1.9234,-1.9234,-1.9234,-5.811,-7.0285,-7.4277,-7.7113,-9.639536863979373,-10.477282485305832,-11.35202810663229,-12.235973727958747,-13.130419349285205,-14.043664970611662,-14.96371059193812,-15.906756213264579,-16.736201834591036,-17.522247455917494,-18.31119307724395,-19.10343869857041,-19.905384319896868,-20.169684319896866,-20.441684319896865,-20.721384319896867,-21.005884319896865,-21.295284319896865,-21.595084319896866,-21.904384319896867,-22.222384319896868,-22.540384319896866,-22.87008431989687,-23.215484319896866,-23.557984319896867,-23.924284319896866,-24.289384319896868,-24.667784319896867,-24.262784319896866,-23.86708431989687,-23.47968431989687,-23.099684319896866,-22.726784319896865,-22.361084319896868,-22.003784319896866,-21.654184319896867,-21.31318431989687,-20.980384319896867
15 Tidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16 Large Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17 Onshore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 Offshore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19 Solar PV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20 CSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21 Geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22 Wave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23 Fuel Cells,0.0,0.0,0.0,1.8361,1.8361,1.8361,1.8361,1.8361,1.8361,5.5471,6.7092,7.0903,7.361,9.201757207020439,10.001409609360586,10.836362011700732,11.680214414040877,12.534066816381024,13.40571921872117,14.284071621061319,15.184224023401462,15.97597642574161,16.726328828081755,17.4794812304219,18.23573363276205,19.001286035102193,19.253586035102195,19.513186035102194,19.780186035102194,20.051786035102197,20.327986035102192,20.614186035102193,20.909486035102194,21.213086035102194,21.516486035102194,21.831286035102195,22.160986035102194,22.487986035102196,22.837686035102195,23.186186035102196,23.547386035102193,23.160786035102195,22.782986035102194,22.413186035102193,22.050486035102196,21.694486035102194,21.345386035102194,21.004286035102194,20.670586035102193,20.345186035102195,20.027386035102197
24 CHP,0.0,0.0,0.0,1.8361,1.8361,1.8361,1.8361,1.8361,1.8361,5.5471,6.7092,7.0903,7.361,9.201757207020439,10.001409609360586,10.836362011700732,11.680214414040877,12.534066816381024,13.40571921872117,14.284071621061319,15.184224023401462,15.97597642574161,16.726328828081755,17.4794812304219,18.23573363276205,19.001286035102193,19.253586035102195,19.513186035102194,19.780186035102194,20.051786035102197,20.327986035102192,20.614186035102193,20.909486035102194,21.213086035102194,21.516486035102194,21.831286035102195,22.160986035102194,22.487986035102196,22.837686035102195,23.186186035102196,23.547386035102193,23.160786035102195,22.782986035102194,22.413186035102193,22.050486035102196,21.694486035102194,21.345386035102194,21.004286035102194,20.670586035102193,20.345186035102195,20.027386035102197
