,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,1.0,1.0972,1.097,1.0975,1.0975,1.0963,1.0955,1.0956,0.0996,0.0996,0.0995,0.0996,0.1,0.1005,0.1011,0.1015,0.1016,0.1015,0.1013,0.101,0.1007,0.1006,0.1004,0.1002,0.1001,0.0999,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0999,0.0999,0.0999,0.1,0.1002,0.1004,0.1006,0.1009,0.1012,0.1014,0.1017,0.102,0.1023,0.1025,0.1027,0.1029,0.103,0.1031,0.1031
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,124.0,135.1,113.1,112.1,120.1,118.1,121.1,124.1,123.1959,120.8838,117.0334,116.2159,113.1943,111.4309,109.7792,108.2174,106.7278,105.2095,103.7847,102.5837,101.4445,100.3478,99.2901,98.3223,97.4082,96.5461,95.7369,94.9757,94.2551,93.5754,93.2198,92.8485,92.1889,91.5767,91.0073,90.4767,89.9815,89.5187,89.0856,88.68,88.2995,87.9424,87.607,87.2918,86.9953,86.7164,86.4539,86.2068,85.974,85.7546,85.5479
5 Non-ferrous metals,30.0,29.5509,44.5539,41.5469,42.5839,39.5917,38.5735,39.56,36.6004,36.725,36.7152,38.4837,38.2877,38.5039,38.713,38.8789,38.9983,39.0947,39.1954,39.2858,39.3755,39.4232,39.4613,39.4884,39.5296,39.572,39.6751,39.7769,39.8916,39.9996,40.1103,40.229,40.3391,40.4615,40.58,40.6975,40.8179,40.9283,41.0759,41.1681,41.3204,41.437,41.5773,41.6895,41.8167,41.9451,42.0661,42.1895,42.3131,42.4451,42.576
6 Chemicals,314.0,319.6285,360.6245,335.6238,284.6446,273.6705,255.7159,261.702,267.6883,268.5976,268.5903,280.1253,281.4164,282.7041,283.936,285.1031,285.9999,286.7905,287.5203,288.1833,288.8137,289.1059,289.3889,289.6496,289.9069,290.2014,290.9271,291.6448,292.3883,293.1443,293.8834,294.6679,295.4869,296.3233,297.1954,298.059,298.9473,299.7755,300.7132,301.5504,302.528,303.4384,304.4423,305.3343,306.2137,307.0804,307.9211,308.7915,309.6605,310.5615,311.502
7 Non-metallics nes,109.0,100.8795,95.8735,92.8726,98.8821,89.8774,98.8628,97.8662,88.8794,89.1816,89.1759,95.5908,94.8944,95.3895,95.8196,96.1479,96.341,96.4675,96.5893,96.6998,96.8003,96.8339,96.834,96.8112,96.8362,96.9068,97.1417,97.3514,97.5684,97.781,97.9941,98.2476,98.5028,98.7855,99.076,99.3807,99.6921,99.9361,100.3222,100.5723,101.0529,101.3478,101.7699,101.9844,102.2972,102.5785,102.8408,103.1461,103.393,103.7337,104.0954
8 Ore-extra.(non-energy),0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
"9 Food, drink & tob.",200.0,195.6388,200.6261,214.6411,223.6284,219.6131,218.601,221.6056,220.6038,221.3529,221.3422,231.7843,232.1091,233.8773,233.7897,233.357,232.5303,231.8343,231.4125,231.2528,231.4951,231.7294,232.103,232.5688,233.1214,233.7712,234.7409,235.6967,236.6007,237.3402,238.0594,238.786,239.5187,240.3273,241.1812,242.118,243.097,244.0931,245.3276,246.4951,248.0617,249.4975,251.2007,252.7803,254.5779,256.4113,258.1078,259.6662,260.9002,261.813,262.4159
"10 Tex., cloth. & footw.",23.0,23.6198,22.6397,21.6514,20.6549,20.6461,15.7066,15.7066,15.6975,15.7512,15.741,16.6467,16.5454,16.6075,16.6765,16.7431,16.7759,16.7949,16.8248,16.8412,16.8663,16.8662,16.8517,16.8377,16.8301,16.8298,16.8729,16.9171,16.9447,16.9827,17.0062,17.0314,17.0565,17.0787,17.1009,17.1347,17.171,17.2079,17.2721,17.3123,17.3892,17.4367,17.5102,17.5534,17.6118,17.6597,17.7044,17.749,17.7824,17.8201,17.8716
