,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Nuclear,0.0,0.0,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556
2 Oil,0.0,0.0,0.0967,0.5108,0.5606,0.6246,0.5234,0.5353,0.5282,0.5252,0.5188,0.5127,0.5056,0.4986,0.4974,0.4961,0.4954,0.4945,0.4933,0.4919,0.4903,0.4883,0.486,0.4834,0.4805,0.4773,0.4737,0.4698,0.4658,0.4621,0.4584,0.4547,0.4513,0.448,0.4447,0.4416,0.4391,0.4371,0.4355,0.4344,0.4349,0.4369,0.4395,0.4431,0.4416,0.4395,0.4371,0.4344,0.4316,0.4289,0.4261,0.4235,0.4208,0.4182,0.4163,0.4146,0.413,0.4115,0.4102,0.409,0.4079
3 Coal,0.0,0.0,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706
4 Coal + CCS,0.0,0.0,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638
5 IGCC,0.0,0.0,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238
6 IGCC + CCS,0.0,0.0,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238
7 CCGT,0.0,0.0,0.4428,0.6155,0.6453,0.6462,0.6553,0.65,0.6766,0.6715,0.6702,0.6686,0.6667,0.6645,0.6673,0.6699,0.6729,0.6757,0.6783,0.6807,0.6829,0.6847,0.6862,0.6873,0.688,0.6883,0.6881,0.6873,0.6857,0.6831,0.6795,0.6749,0.6688,0.6615,0.6527,0.6424,0.6303,0.6163,0.6008,0.5841,0.5696,0.5568,0.5443,0.5346,0.5232,0.5118,0.5011,0.4916,0.4834,0.476,0.4693,0.4632,0.4576,0.4525,0.4484,0.4447,0.4417,0.439,0.4366,0.4344,0.4323
8 CCGT + CCS,0.0,0.0,0.2157,0.2157,0.2157,0.3478,0.3572,0.3627,0.3736,0.3723,0.3724,0.372,0.372,0.3719,0.3725,0.3731,0.3738,0.3744,0.375,0.3756,0.3762,0.3767,0.3771,0.3774,0.3777,0.3779,0.3781,0.3781,0.3782,0.3783,0.3785,0.3788,0.3793,0.3799,0.3806,0.3815,0.3827,0.3844,0.3864,0.3889,0.3925,0.3972,0.4023,0.4085,0.4094,0.4095,0.4089,0.4077,0.4062,0.4045,0.4026,0.4007,0.3986,0.3965,0.3948,0.3933,0.3918,0.3903,0.3889,0.3876,0.3863
9 Solid Biomass,0.0,0.0,0.6173,0.605,0.6072,0.5835,0.5881,0.5851,0.585,0.5852,0.5852,0.5847,0.5846,0.5842,0.5848,0.5852,0.5858,0.5863,0.5867,0.587,0.5873,0.5874,0.5874,0.5872,0.5868,0.5863,0.5855,0.5845,0.5834,0.5822,0.5809,0.5795,0.5779,0.5762,0.5743,0.5721,0.57,0.5677,0.5651,0.5623,0.5597,0.5573,0.5545,0.5518,0.5489,0.546,0.5428,0.5394,0.5361,0.5329,0.53,0.5272,0.5245,0.5221,0.5203,0.5187,0.5173,0.5161,0.5151,0.5144,0.5138
10 S Biomass CCS,0.0,0.0,0.6122,0.6122,0.6122,0.5384,0.5393,0.5395,0.5401,0.5404,0.5405,0.5405,0.5405,0.5406,0.5406,0.5407,0.5408,0.5409,0.5409,0.541,0.5411,0.5411,0.5412,0.5412,0.5412,0.5412,0.5412,0.5412,0.5411,0.5411,0.541,0.5409,0.5408,0.5407,0.5406,0.5405,0.5404,0.5402,0.5401,0.5399,0.5397,0.5395,0.5393,0.539,0.5387,0.5383,0.5378,0.5371,0.5363,0.5353,0.5343,0.5332,0.532,0.5307,0.5297,0.5286,0.5275,0.5265,0.5255,0.5247,0.5239
11 BIGCC,0.0,0.0,0.1953,0.1953,0.1953,0.3282,0.3325,0.3325,0.334,0.3316,0.3318,0.3318,0.3322,0.3325,0.3327,0.3329,0.3331,0.3333,0.3335,0.3336,0.3338,0.334,0.3342,0.3344,0.3346,0.3348,0.335,0.3352,0.3354,0.3356,0.3359,0.3363,0.3367,0.3371,0.3377,0.3383,0.3392,0.3403,0.3416,0.3432,0.3455,0.3486,0.3525,0.3576,0.3598,0.3616,0.363,0.3642,0.365,0.3655,0.3657,0.3657,0.3654,0.3649,0.3645,0.364,0.3634,0.3628,0.3621,0.3614,0.3607
12 BIGCC + CCS,0.0,0.0,0.1953,0.1953,0.1953,0.3272,0.3313,0.3309,0.332,0.3294,0.3297,0.3297,0.3301,0.3304,0.3306,0.3308,0.331,0.3311,0.3313,0.3314,0.3316,0.3317,0.3319,0.332,0.3322,0.3324,0.3326,0.3327,0.3329,0.3332,0.3334,0.3337,0.3341,0.3345,0.335,0.3355,0.3362,0.3371,0.3381,0.3395,0.3413,0.3438,0.347,0.3511,0.353,0.3546,0.356,0.3572,0.3581,0.3588,0.3593,0.3596,0.3596,0.3595,0.3594,0.3592,0.3589,0.3586,0.3582,0.3578,0.3573
13 Biogas,0.0,0.0,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985
14 Biogas + CCS,0.0,0.0,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947,0.1947
15 Tidal,0.0,0.0,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107
16 Large Hydro,0.0,0.0,0.3381,0.7673,0.7635,0.7568,0.7628,0.7632,0.7581,0.7593,0.7596,0.7598,0.76,0.7601,0.7592,0.7583,0.7571,0.7558,0.7544,0.7529,0.7512,0.7493,0.7473,0.7451,0.7426,0.7398,0.7367,0.7333,0.7294,0.7251,0.7202,0.7146,0.7084,0.7013,0.6932,0.684,0.6736,0.6624,0.6499,0.6366,0.6199,0.6016,0.5841,0.5665,0.5494,0.5347,0.5226,0.513,0.5055,0.4995,0.4946,0.4905,0.4871,0.4841,0.4812,0.4786,0.4765,0.4746,0.473,0.4716,0.4702
17 Onshore,0.0,0.0,0.4264,0.4264,0.4264,0.4264,0.4264,0.4264,0.4264,0.4264,0.4264,0.4264,0.4264,0.4263,0.4263,0.4263,0.4263,0.4263,0.4263,0.4263,0.4262,0.4262,0.4262,0.4262,0.4261,0.4261,0.426,0.4259,0.4258,0.4257,0.4256,0.4254,0.4254,0.4254,0.4254,0.4254,0.4255,0.4255,0.4255,0.4255,0.4255,0.4256,0.4256,0.4256,0.4257,0.4258,0.4259,0.4259,0.4259,0.4259,0.4259,0.4259,0.4259,0.4259,0.4259,0.4259,0.4259,0.4259,0.4259,0.4259,0.4258
18 Offshore,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2998,0.2998,0.2998,0.2998,0.2997,0.2997,0.2996,0.2995,0.2994,0.2993,0.2993,0.2993,0.2993,0.2993,0.2993,0.2993,0.2994,0.2994,0.2994,0.2994,0.2994,0.2995,0.2995,0.2996,0.2996,0.2997,0.2997,0.2997,0.2997,0.2997,0.2997,0.2997,0.2997,0.2996,0.2996,0.2996,0.2996,0.2996,0.2996
19 Solar PV,0.0,0.0,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.1989,0.1989,0.1989,0.1989,0.1989,0.1989,0.1988,0.1988,0.1987,0.1987,0.1986,0.1986,0.1985,0.1984,0.1983,0.1982,0.1981,0.198,0.1979,0.1978,0.1976,0.1975,0.1973,0.1973,0.1973,0.197,0.1967,0.1965,0.1961,0.1959,0.1956,0.1953,0.1951,0.1946,0.1943,0.1939,0.1936,0.1933,0.1931
20 CSP,0.0,0.0,0.4378,0.4378,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.3979,0.3979,0.3979,0.3979,0.3979,0.3979,0.3979,0.3979,0.3979,0.3979,0.3979
21 Geothermal,0.0,0.0,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556
