Technology,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,0.0,3.8421,3.8421,3.8421,3.8421,3.8421,3.8421,9.5587,11.9382,12.6881,13.2513,17.009162305415387,18.59871640722052,20.24977050902565,21.93562461083078,23.62777871263591,25.35753281444104,27.104986916246165,28.900241018051297,30.46619511985643,31.956349221661554,33.45350332346669,34.95865742527182,36.48201152707695,36.93251152707695,37.39761152707695,37.87931152707695,38.367811527076945,38.863311527076945,39.38161152707694,39.91521152707695,40.46231152707695,41.004611527076946,41.565611527076946,42.14961152707694,42.72691152707695,43.34111152707695,43.954311527076946,44.589111527076945,43.88231152707695,43.192111527076946,42.517611527076944,41.857311527076945,41.211111527076945,40.57901152707694,39.96251152707694,39.36361152707694,38.78231152707694,38.21741152707695
3 Coal,0.0,0.0,0.0,5.1016,5.1016,5.1016,5.1016,5.1016,5.1016,12.6923,15.8519,16.8476,17.5954,22.585228109304257,24.696004145739014,26.888280182173766,29.126656218608517,31.373632255043272,33.670408291478026,35.99078432791278,38.37456036434753,40.453836400782286,42.43261243721703,44.42058847365179,46.41906451008654,48.44184054652129,49.0400405465213,49.65754054652129,50.297240546521294,50.9459405465213,51.6038405465213,52.291940546521296,53.000640546521296,53.727040546521295,54.4471405465213,55.191940546521295,55.967440546521296,56.73404054652129,57.54954054652129,58.36374054652129,59.20664054652129,58.2682405465213,57.351640546521296,56.4561405465213,55.5792405465213,54.721240546521294,53.88194054652129,53.063340546521296,52.268140546521295,51.49624054652129,50.74624054652129
4 Coal + CCS,0.0,0.0,0.0,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,1.2692,1.5852,1.6848,1.7595,2.258482810930426,2.469610414573901,2.6888380182173766,2.9126656218608518,3.1373932255043275,3.367020829147802,3.5990484327912773,3.8374760364347535,4.045403640078229,4.243231243721704,4.442058847365179,4.641886451008654,4.844214054652129,4.904014054652129,4.965714054652129,5.029714054652129,5.094614054652129,5.160414054652129,5.229214054652129,5.300014054652129,5.372714054652129,5.444714054652129,5.51921405465213,5.596714054652129,5.673414054652129,5.754914054652129,5.8364140546521295,5.920714054652129,5.826814054652129,5.735214054652129,5.645614054652129,5.557914054652129,5.472114054652129,5.3882140546521295,5.306314054652129,5.226814054652129,5.14961405465213,5.074614054652129
5 IGCC,0.0,0.0,0.0,5.1016,5.1016,5.1016,5.1016,5.1016,5.1016,12.6923,15.8519,16.8476,17.5954,22.585228109304257,24.696004145739014,26.888280182173766,29.126656218608517,31.373632255043272,33.670408291478026,35.99078432791278,38.37456036434753,40.453836400782286,42.43261243721703,44.42058847365179,46.41906451008654,48.44184054652129,49.0400405465213,49.65754054652129,50.297240546521294,50.9459405465213,51.6038405465213,52.291940546521296,53.000640546521296,53.727040546521295,54.4471405465213,55.191940546521295,55.967440546521296,56.73404054652129,57.54954054652129,58.36374054652129,59.20664054652129,58.2682405465213,57.351640546521296,56.4561405465213,55.5792405465213,54.721240546521294,53.88194054652129,53.063340546521296,52.268140546521295,51.49624054652129,50.74624054652129
6 IGCC + CCS,0.0,0.0,0.0,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,1.2692,1.5852,1.6848,1.7595,2.258482810930426,2.469610414573901,2.6888380182173766,2.9126656218608518,3.1373932255043275,3.367020829147802,3.5990484327912773,3.8374760364347535,4.045403640078229,4.243231243721704,4.442058847365179,4.641886451008654,4.844214054652129,4.904014054652129,4.965714054652129,5.029714054652129,5.094614054652129,5.160414054652129,5.229214054652129,5.300014054652129,5.372714054652129,5.444714054652129,5.51921405465213,5.596714054652129,5.673414054652129,5.754914054652129,5.8364140546521295,5.920714054652129,5.826814054652129,5.735214054652129,5.645614054652129,5.557914054652129,5.472114054652129,5.3882140546521295,5.306314054652129,5.226814054652129,5.14961405465213,5.074614054652129
7 CCGT,0.0,0.0,0.0,2.5769,2.5769,2.5769,2.5769,2.5769,2.5769,6.4111,8.0071,8.5101,8.8878,11.408178536169038,12.474438048225384,13.58179756028173,14.712457072338076,15.847416584394423,17.00757609645077,18.179635608507112,19.383695120563463,20.43395463261981,21.433514144676153,22.4376736567325,23.447133168788845,24.468892680845187,24.77109268084519,25.082992680845187,25.40609268084519,25.733692680845188,26.066092680845188,26.413692680845188,26.77159268084519,27.13859268084519,27.50229268084519,27.878492680845188,28.270192680845188,28.657392680845188,29.06939268084519,29.480592680845188,29.90639268084519,29.43239268084519,28.96939268084519,28.517092680845188,28.07419268084519,27.640692680845188,27.216792680845188,26.80329268084519,26.40159268084519,26.011692680845186,25.63289268084519
8 CCGT + CCS,0.0,0.0,0.0,0.2577,0.2577,0.2577,0.2577,0.2577,0.2577,0.6411,0.8007,0.851,0.8888,1.1408378536169037,1.2474838048225383,1.358129756028173,1.4712757072338076,1.5847216584394421,1.7007676096450768,1.8180135608507113,1.938359512056346,2.0434054632619807,2.143351414467615,2.2437973656732497,2.3447433168788843,2.4468892680845187,2.477089268084519,2.508289268084519,2.540589268084519,2.5733892680845187,2.6065892680845186,2.6413892680845192,2.677189268084519,2.713889268084519,2.750189268084519,2.787889268084519,2.8269892680845192,2.865789268084519,2.9068892680845186,2.948089268084519,2.9906892680845187,2.943289268084519,2.8969892680845186,2.851689268084519,2.8073892680845187,2.764089268084519,2.7216892680845186,2.680289268084519,2.640189268084519,2.601189268084519,2.563289268084519
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-12.4689,-15.5729,-16.5511,-17.2857,-22.18770880704258,-24.261311742723436,-26.4150146784043,-28.614017614085157,-30.82142054976602,-33.07782348544688,-35.35742642112774,-37.6992293568086,-39.741832292489455,-41.685735228170316,-43.63873816385117,-45.60214109953204,-47.58924403521289,-48.1769440352129,-48.783644035212895,-49.4119440352129,-50.049244035212894,-50.695644035212894,-51.371644035212896,-52.0677440352129,-52.78144403521289,-53.48884403521289,-54.220544035212896,-54.98234403521289,-55.73544403521289,-56.53664403521289,-57.336544035212896,-58.16464403521289,-57.242744035212894,-56.3422440352129,-55.4624440352129,-54.601044035212894,-53.758144035212894,-52.93364403521289,-52.1294440352129,-51.34824403521289,-50.58984403521289,-49.85304403521289
