,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Power own use & trans.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,215.0,223.0,213.0,216.0,216.0,222.0,204.0,204.0,208.0,214.0,246.0,236.0,198.0,168.0,164.0,140.0,142.3390466331949,142.3390466331949,148.88664277832186,151.37416278202417,153.90324296636695,156.47457769706878,159.0888729409467,164.29421105976402,169.66986621226397,175.22141111846977,180.95460083605926,186.8753787263958,191.4641398159518,196.1655788220987,200.98246257288426,205.9176258363545,210.9739729888333,216.47810834477306,222.1258420109087,227.9209203476325,233.86718745476108,239.9685877214759,246.22916844278893,252.65308250427051,259.2445911368189,266.0080667432997,272.9479957989301,280.06898182733136,287.3757484542245,294.873142540794,302.5661373987984,310.4598360895606,318.5594748090261,326.8704263611342,335.39820372180725,344.1484636959207,353.127010669681,362.33980046089937,371.79294426971677,381.4927127323991,391.44554008089347,401.6580284109029,412.13695206131223,422.88926210786946,433.9220909741031,445.2427571625352,456.8587701093271,468.77783516557935,481.00785870858925,493.5569533864572,506.43344349952014,519.6458705221821,533.2029987688054,547.1138212074188,561.3875654251023,576.033699749002,591.0619395270389,606.4822535724747,622.3048707766119,638.5402868940131,655.1992715047418,672.2928751582413,689.8324367035923,707.8295908110105,726.2962756895735,745.2447410062974,764.687556011815,784.6376178780462,805.1081602533917,826.1127620411244,847.6653564068013,869.780240020672,892.4720825412134,915.755936346082,939.6472465169388,964.1618610847703,989.3160415425003,1015.1264736318684,1041.610278411728,1068.7850236151075,1096.6687353025686,1125.2799098195887
3 Hydrogen production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Iron & steel,1165.0,1258.0,1358.0,1350.0,1471.0,1391.0,1314.0,1085.0,1279.0,1197.0,1182.0,1167.0,1244.0,1401.0,1410.0,1442.0,1478.332634076119,1478.332634076119,1546.3359352436205,1585.2974176943553,1625.2405737130136,1666.1901375482262,1708.1714666527882,1745.1258930961114,1782.8797882464205,1821.4504477371474,1860.8555413738875,1901.1131212292055,1937.1158454292572,1973.8003786891438,2011.179632909406,2049.2667645123806,2088.075179072883,2130.118325330099,2173.008005354356,2216.7612640027246,2261.3954893284517,2306.928419491175,2353.378149806278,2400.7631399361703,2449.102221226378,2498.4146041893378,2548.719886138877,2600.038058978415,2652.3895171459762,2705.795065719178,2760.2759286834103,2815.8537573664926,2872.550639043164,2930.389105712824,2989.3921430540076,3049.5831995591643,3110.9861958533597,3173.62553420061,3237.526108201626,3302.7133126868166,3369.2130538084934,3437.0517593362733,3506.256389159782,3576.8544460028284,3648.8739863533056,3722.343631613165,3797.2925794728944,3873.7506155150186,3951.748125051237,4031.316105197898,4112.486177194616,4195.290598970915,4279.762277965908,4365.934784206094,4453.842363646478,4543.5199517803085,4635.0031875228515,4728.328427374708,4823.532759870309,4920.654020317331,5019.730805832886,5120.802490682466,5223.909241927729,5329.092035389364,5436.392671931349,5545.853794073105,5657.518902936128,5771.432375531841,5887.639482397531,6006.186405587387,6127.120257025787,6250.489097230125,6376.341954410611,6504.728843954663,6635.700788303593,6769.3098372295235,6905.6090885205695,7044.652709082517,7186.495956465378,7331.195200823388,7478.807947317157,7629.392858966887
5 Non-ferrous metals,923.0,1012.0,964.0,987.0,931.0,962.0,908.0,856.0,807.0,761.0,718.0,677.0,639.0,602.0,568.0,536.0,549.5050567717058,549.5050567717058,574.7822893832042,589.264504774046,604.1116140847263,619.3328111829745,634.9375215852251,648.6737022881525,662.7070502774491,677.0439944432117,691.6911027575617,706.6550852835329,720.0375125867422,733.6733723837597,747.5674641050223,761.7246780711765,776.1499972143315,791.7776854208971,807.7200352773477,823.9833824587107,840.5741902080795,857.4990519051806,874.7646936866613,892.3779771191316,910.3459019260326,928.6756087694074,947.3743820876828,966.44965299059,985.9090022123743,1005.760163124466,1026.011024808813,1046.6696351930932,1067.7442042490543,1089.2431072552524,1111.1748881254844,1133.548262804239,1156.372122730514,1179.6555383713785,1203.4077628266798,1227.6382355063347,1252.3565858816598,1277.5726373122354,1303.2964109498225,1329.5381297208855,1356.3082223893016,1383.617327700872,1411.4762986112846,1439.8962065992032,1468.8883460662025,1498.4642388252944,1528.6356386798302,1559.4145360945986,1590.813162960976,1622.8439974580215,1655.5197690114512,1688.853463352459,1722.8583276783972,1757.5478759173675,1792.9358940988113,1829.0364458322397,1865.863877896274,1903.4328259402232,1941.7582203004602,1980.855291933911,2020.739578471015,2061.426930390558,2102.9335173188388,2145.275834455664,2188.4707091297346,2232.5353074860195,2277.487141307783,2323.3440749759693,2370.124332568716,2417.8465051038143,2466.529557926995,2516.1928382489778,2566.8560828342765,2618.53942584482,2671.263406841501,2725.0489789468365,2779.917517171982,2835.89082691141
6 Chemicals,430.0,447.0,503.0,515.0,494.0,509.0,473.0,462.0,431.0,406.0,423.0,401.0,408.0,398.0,386.0,380.0,389.5744805471049,389.5744805471049,407.4949066522717,417.762148906973,428.28808461230597,439.0792318088252,450.14227276564463,459.88060983115287,469.82962519669894,479.9938766575007,490.3780206117041,500.9868141935493,510.47435593836184,520.1415699735608,529.991858880426,540.0286896773264,550.2555950400108,561.3349262312328,572.6373384428955,584.1673233849066,595.9294632072202,607.9284323208367,620.1689992554685,632.6560285546079,645.3944827087541,658.3894241275646,671.646017151715,685.1695301052687,698.9653373893694,713.0389216180912,727.3958757972924,742.0419055473418,756.9828313705979,772.2245909645442,787.7732415814996,803.6349624358405,819.8160571596924,836.3229563080663,853.1622199144366,870.340540097774,887.8647437220716,905.7417951094199,923.9787988077093,942.5830024140599,961.5617994551011,980.9227323252444,1000.6734952841189,1020.8219375143595,1041.3760662409634,1062.3440499134538,1083.7342214521173,1105.5550815596023,1127.815302099198,1150.5237295411334,1173.6893884782664,1197.321485212563,1221.4294114137879,1246.0227478518636,1271.1112682043797,1296.7049429407655,1322.8139432846704,1349.4486452561268,1376.6196337951008,1404.3377069680696,1432.6138802593,1461.4593909485284,1490.885702576787,1520.9045095021481,1551.527741547198,1582.7675687400865,1614.636406151038,1647.1469188262447,1680.3120268211026,1714.1449103347916,1748.6590149482406,1783.8680569675566,1819.7860288750444,1856.4272048899818,1893.8061466413599,1931.9377089548439,1970.837045756253,2010.519616093907
7 Non-metallics nes,150.0,126.0,136.0,151.0,155.0,161.0,153.0,165.0,165.0,173.0,212.0,177.0,188.0,164.0,191.0,200.0,205.03920028794994,205.03920028794994,214.47100350119564,219.8748152141963,225.41478137489787,231.09433253096066,236.91698566612877,242.04242622692257,247.2787501035258,252.62835613552676,258.0936950587917,263.6772706281839,268.67071365176946,273.75872103871626,278.9430836212769,284.2256261459613,289.6082079157953,295.4394348585437,301.38807286468193,307.4564859920562,313.64708589853706,319.9623328004405,326.4047364502467,332.97685713400426,339.6813066888181,346.5207495408236,353.4979037640607,360.6155421606679,367.87649336282624,375.28364295689033,382.8399346301542,390.54837134070647,398.4120165108412,406.4339952444972,414.61749556921063,422.9657697030743,431.4821353472068,440.1699770042457,449.032747323388,458.07396847251295,467.29723353793275,476.7062079523266,486.3046309514263,496.09631706003194,506.08515760794836,516.2751222764448,526.6702606758524,537.2747039549265,548.0926664426128,559.1284473228709,570.3864323432201,581.871095557686,593.5870011048418,605.5388050216499,617.7312570938251,630.1692027434549,642.857584954626,655.8014462378238,669.005930633885,682.4762857582986,696.2178648866696,710.2361290821731,724.5366493658436,739.125108930564,754.0073053996326,769.1891531308055,784.6766855667311,800.4760576327106,816.5935481827369,833.0355624947834,849.808634816337,866.9194309611826,884.3747509584762,902.1815317551547,920.3468499727594,938.8779247197679,957.7821204605509,977.0669499420969,996.7400771796644,1016.8093205025507,1037.2826556611872,1058.1682189967946
8 Ore-extra.(non-energy),1493.0,1561.0,1557.0,1592.0,1684.0,1746.0,1803.0,1880.0,1920.0,2089.0,2106.0,2277.0,2175.0,2127.0,2236.0,2299.0,2356.9256073099846,2356.9256073099846,2465.344185246244,2527.4610008871864,2591.142911904451,2656.429352443393,2723.3607502321506,2782.277689478475,2842.469232440029,2903.9629537778796,2966.78702470081,3030.970225870974,3088.3698534270898,3146.8564983400433,3206.4507462265783,3267.1735725478256,3329.0463499920666,3396.0763036989592,3464.4558975795185,3534.2123064786856,3605.373252403683,3677.9670155410627,3752.022445495585,3827.5689727553786,3904.6366203879634,3983.256015971767,4063.458403767877,4145.275657136876,4228.740291205686,4313.885475789452,4400.74504857362,4489.353528561419,4579.746129792118,4671.958775335494,4766.028111568075,4861.991522736837,4959.887145816141,5059.753885663804,5161.6314304823445,5265.560267591536,5371.581699518537,5479.737860411994,5590.071732786645,5702.627164605066,5817.448886703365,5934.582530567732,6054.074646468923,6175.972721961879,6300.325200757833,6427.181501976401,6556.592039785314,6688.608243435599,6823.282577700154,6960.668563723863,7100.820800293518,7243.794985536012,7389.647939053423,7538.437624503782,7690.223172636504,7845.064904791639,8003.0243568722635,8164.1643037995755,8328.548784460367,8496.24312715683,8667.313975568773,8841.829315238605,9019.85850058957,9201.472282488005,9386.742836360556,9575.743790877532,9768.550257213788,9965.238858898789,10165.88776226768,10370.576707525499,10579.387040436866,10792.401744653727,11009.705474694028,11231.3845895844,11457.527187180238,11688.223139176816,11923.564126825342,12163.643677368149
"9 Food, drink & tob.",175.0,155.0,168.0,179.0,189.0,191.0,184.0,170.0,171.0,180.0,255.0,242.0,252.0,265.0,278.0,282.0,289.1052724060094,289.1052724060094,302.40411493668586,310.0234894520168,317.83484173860603,325.8430088686545,334.05294978924155,341.2798209799608,348.6630376459713,356.20598215109266,363.9121100328962,371.78495158573924,378.82570624899483,385.99979666458984,393.3097479060004,400.7581328658054,408.34757316127127,416.56960315054647,424.9571827392014,433.5136452487991,442.24239111693714,451.14688924862094,460.2306783948477,469.4973685589459,478.95064243123335,488.5942568525611,498.4320443073254,508.4679144465415,518.7058556415847,529.149936569215,539.804307828517,550.6732035903958,561.7609432802858,573.0719332947407,584.6106687525865,596.3817352813343,608.3898108395612,620.639667575986,633.1361737259766,645.8842955462428,658.8890992884848,672.1557532127802,685.6895296415107,699.4958070546446,713.5800722272068,727.9479224097868,742.6050675529516,757.557332576446,772.8106596840837,788.3711107252477,804.2448696039401,820.4382447363369,836.9576715578264,853.8097150805257,871.0010725022928,888.5385758682708,906.4291947860219,924.6800391953308,943.2983621937769,962.2915629192,981.6671894902032,1001.432942005863,1021.5966756058383,1042.1664035920942,1063.1503006134808,1084.5567059144344,1106.3941266490895,1128.6712412621207,1151.3969029376576,1174.5801431176433,1198.2301750910337,1222.3563976552662,1246.96839885145,1272.0759597747667,1297.6890584615894,1323.8178738548713,1350.4727898493754,1377.6643994183553,1405.4035088233254,1433.7011419085952,1462.5685444822725,1492.017188785479
"10 Tex., cloth. & footw.",24.0,22.0,24.0,26.0,27.0,27.0,26.0,20.0,20.0,21.0,31.0,27.0,27.0,28.0,28.0,29.0,29.73068404175274,29.73068404175274,31.098295507673367,31.881848206058464,32.68514329936019,33.508678216989296,34.35296292158867,35.09615180290377,35.85541876501124,36.63111163965137,37.423585783524786,38.23320424108666,38.95725347950656,39.69501455061385,40.446747125085146,41.212715791164385,41.99319014779031,42.83871805448882,43.70127056537887,44.581190468848135,45.47882745528786,46.39453825606386,47.32868678528576,48.28164428443061,49.25378946987862,50.245508683419416,51.257196045788795,52.289253613296836,53.34209153760979,54.41612822874908,55.51179052137233,56.62951384440242,57.769742394071955,58.932929310452074,60.119536857535515,61.33003660694574,62.56490962534496,63.8246466656156,65.10974836189123,66.42072542851436,67.75809886300023,69.12240015308734,70.5141714879568,71.93396597370462,73.3823478531525,74.85989273008448,76.3671877979986,77.90483207346433,79.47343663417885,81.07362486181628,82.70603268976691,84.37130885586446,86.07011516020204,87.8031267281392,89.57103227860462,91.37453439780093,93.21434981842073,95.09120970448441,97.00585994191327,98.95906143495324,100.95159040856704,102.98423871691503,105.05781415804725,107.17314079493173,109.33105928294667,111.53242720396673,113.77811940717595,116.06902835674299,118.40606448649679,120.79015656174354,123.2222520483688,125.70331748937141,128.23433888897898,130.81632210449737,133.45029324605005,136.13729908436628,138.87840746677983,141.674707741604,144.5273111910513,147.4373514728698,150.40598507087208,153.43439175453514
