,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Nuclear,0.0,0.0,0.0,86.2717,86.2717,86.2717,86.2717,86.159,86.1791,86.0584,85.8097,85.7962,85.6248,85.554,85.4644,85.3678,85.2731,85.184,85.0971,85.0129,84.9361,84.8639,84.8244,84.8,84.7868,84.782,84.7804,84.7861,84.791,84.774,84.743,84.7164,84.6817,84.6434,84.6101,84.5784,84.5451,84.5086,84.4686,84.4245,84.3762,84.3253,84.2766,84.2293,84.1835,84.1376,84.0925,84.0513,84.0143,83.9829,83.9549,83.8978,83.8446,83.7951,83.7653,83.7388,83.7096,83.6848,83.6559,83.631,83.6021
2 Oil,0.0,0.0,0.0,315.465,315.465,315.465,315.465,312.3464,312.7164,304.644,311.3451,328.1582,352.5443,351.4533,351.4133,351.5389,351.4366,350.9992,350.6666,350.2969,350.0102,351.3359,352.5941,353.5847,354.524,355.3669,356.1194,356.7868,357.367,357.9704,358.4339,359.8174,361.1883,362.4236,363.6204,364.6791,365.6878,366.5686,367.4305,368.1802,368.9202,369.3241,369.7338,370.1911,370.6117,371.1385,371.5671,372.1228,372.5575,373.1307,373.6006,374.2066,374.7638,375.3444,375.9205,376.5346,377.128,377.7712,378.3658,378.9977,379.6163
3 Coal,0.0,0.0,0.0,110.1539,110.1539,110.1539,110.1539,110.1212,110.1286,98.7612,109.3606,129.9238,161.209,158.5856,157.6397,156.9209,156.1899,154.9476,153.8499,152.6768,151.5822,152.6938,153.7572,154.4614,155.0943,155.6049,156.0872,156.4676,156.7645,157.088,157.342,158.7828,160.2022,161.4446,162.6519,163.6861,164.6707,165.5054,166.3138,166.9735,167.5993,167.7539,167.8956,168.0941,168.2322,168.4293,168.6148,168.8434,169.0184,169.2425,169.4474,169.6918,169.9158,170.1695,170.407,170.6846,170.9233,171.2162,171.4312,171.6843,171.9056
4 Coal + CCS,0.0,0.0,0.0,156.886,156.886,156.886,156.886,156.8488,156.8572,155.4697,156.1185,158.171,160.8824,160.4378,160.0759,159.7187,159.3593,158.9831,158.6366,158.31,158.0253,157.9857,158.0399,158.0626,158.0818,158.0925,158.1013,158.1039,158.0984,158.0954,158.0855,158.1944,158.2989,158.3846,158.4647,158.5271,158.58,158.6128,158.64,158.6499,158.6525,158.6074,158.5615,158.5252,158.4802,158.4353,158.397,158.3622,158.3182,158.2793,158.2369,158.1964,158.1543,158.1158,158.0786,158.0464,158.0101,157.9783,157.9379,157.9008,157.8597
5 IGCC,0.0,0.0,0.0,306.121,306.121,306.121,306.121,306.0882,306.0956,294.264,304.2418,324.7594,355.3847,352.382,350.9535,349.742,348.5283,346.8895,345.4393,343.976,342.6641,343.6181,344.652,345.3374,345.9544,346.4514,346.9206,347.2898,347.5746,347.8852,348.1263,349.555,350.9613,352.1906,353.3831,354.4018,355.3639,356.1685,356.9408,357.5597,358.1424,358.2497,358.3466,358.5022,358.5978,358.7482,358.8918,359.0818,359.219,359.408,359.5767,359.7862,359.9772,360.1986,360.4064,360.6555,360.865,361.1277,361.3113,361.5323,361.7202
6 IGCC + CCS,0.0,0.0,0.0,567.1349,567.1349,567.1349,567.1349,567.0978,567.1063,565.6304,565.0784,567.1309,569.6162,569.236,568.9273,568.62,568.3676,568.0585,567.7623,567.4739,567.2025,567.077,567.0778,567.0445,567.0084,566.9556,566.8754,566.772,566.6393,566.4886,566.3132,566.2526,566.1183,565.9364,565.7363,565.4971,565.2404,564.9323,564.6131,564.272,563.9198,563.491,563.0717,562.6646,562.24,561.7174,561.2947,560.8658,560.4256,559.9926,559.5656,559.1278,558.7029,558.2979,557.9253,557.5758,557.2429,556.9361,556.6427,556.3761,556.1267
7 CCGT,0.0,0.0,0.0,122.5995,122.5995,122.5995,122.5995,123.9886,124.2613,118.3655,123.665,134.0897,149.9168,148.6391,148.203,147.898,147.5784,146.997,146.492,145.9523,145.4554,146.0411,146.6252,147.0071,147.3744,147.6599,147.9281,148.1441,148.3152,148.5,148.6508,149.4016,150.1449,150.8028,151.4464,152.0237,152.5532,153.0329,153.4966,153.888,154.2678,154.4179,154.5674,154.748,154.902,155.0893,155.2737,155.4835,155.6691,155.8828,156.1066,156.324,156.5615,156.7889,157.0418,157.3102,157.5631,157.8447,158.0903,158.3591,158.6163
8 CCGT + CCS,0.0,0.0,0.0,234.8468,234.8468,234.8468,234.8468,236.5314,236.8622,235.9727,236.1574,237.2537,238.687,238.5712,238.5008,238.458,238.4128,238.3254,238.2496,238.1734,238.1069,238.1083,238.1684,238.188,238.2304,238.2417,238.247,238.2514,238.2491,238.2507,238.2537,238.318,238.3832,238.4446,238.5095,238.5972,238.6578,238.7453,238.832,238.9174,239.0081,239.0865,239.1702,239.26,239.3492,239.4444,239.5422,239.6436,239.7405,239.8419,239.9639,240.0524,240.1739,240.2637,240.3913,240.512,240.6353,240.761,240.8853,241.015,241.147
9 Solid Biomass,0.0,0.0,0.0,193.6264,193.6264,193.6264,193.6264,193.6264,193.6264,193.5624,193.3161,193.3139,193.1497,193.0956,192.992,192.8726,192.759,192.6521,192.5498,192.4579,192.3796,192.304,192.2777,192.2502,192.2216,192.1919,192.158,192.1264,192.0916,192.0546,192.0155,191.9765,191.9326,191.8859,191.8353,191.7817,191.7209,191.6539,191.5848,191.5105,191.4312,191.3417,191.2505,191.1575,191.061,190.9462,190.8453,190.74,190.6304,190.5182,190.4028,190.2746,190.1451,190.0143,189.8895,189.7634,189.6378,189.5109,189.3835,189.2567,189.1306
10 S Biomass CCS,0.0,0.0,0.0,210.3174,210.3174,210.3174,210.3174,210.3174,210.3174,221.0943,209.8238,189.6098,158.1569,160.3522,160.7736,160.942,161.1467,161.869,162.465,163.1625,163.8192,162.3103,161.0146,160.1043,159.281,158.5866,157.9113,157.3636,156.8888,156.3784,155.9263,154.3013,152.665,151.1851,149.7194,148.4121,147.1355,145.9904,144.8684,143.8792,142.9023,142.3524,141.81,141.2006,140.6221,139.9127,139.2669,138.5412,137.8283,137.0348,136.2236,135.3112,134.3914,133.4235,132.475,131.4675,130.4789,129.4159,128.409,127.3505,126.3073
