,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,16.0,16.9818,14.942,12.8483,11.8633,10.8975,9.8287,8.8427,8.8285,8.7435,8.7359,9.1685,9.0689,8.9826,8.8916,8.8076,8.8756,8.9381,9.0013,9.0711,9.1328,9.1326,9.1303,9.1273,9.1281,9.1257,9.1661,9.2087,9.254,9.296,9.3395,9.3864,9.4288,9.4729,9.5177,9.5614,9.6062,9.651,9.694,9.7339,9.7766,9.8239,9.8741,9.9218,9.9684,10.0167,10.0633,10.1094,10.156,10.2029,10.2496
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,112.0,154.1,131.1,135.1,134.1,106.1,76.1,56.1,56.3126,56.7326,54.8743,54.7959,56.5064,57.2445,57.9875,58.7493,59.7644,60.8075,62.0063,63.6423,65.2002,65.1476,65.5583,66.0382,65.7019,66.0528,66.8887,67.8792,68.666,69.312,70.1912,70.796,70.8811,71.001,71.1146,71.2493,71.3851,71.5171,71.6588,71.7967,71.9381,72.0717,72.2198,72.3588,72.5032,72.6464,72.7932,72.9318,73.0661,73.2015,73.335
5 Non-ferrous metals,1.0,0.7288,0.7288,0.7288,0.8171,0.7288,0.7288,0.7288,0.7288,0.7315,0.7248,0.7746,0.7811,0.7829,0.7841,0.786,0.7856,0.7858,0.7902,0.7924,0.7938,0.7937,0.793,0.7923,0.7917,0.7917,0.7932,0.7946,0.7961,0.7981,0.8004,0.8027,0.8049,0.8073,0.8095,0.8114,0.8137,0.8158,0.8178,0.8208,0.824,0.8257,0.8264,0.8268,0.8273,0.8281,0.829,0.8304,0.8317,0.8333,0.8347
6 Chemicals,6.0,5.5118,5.3839,4.4283,2.635,5.5118,5.3839,5.4541,5.4541,5.4737,5.4632,5.8172,5.8243,5.8169,5.8294,5.8488,5.8527,5.8697,5.9119,5.9194,5.926,5.9303,5.9297,5.9326,5.9398,5.949,5.9687,5.984,6.0013,6.0208,6.0401,6.0594,6.0784,6.0979,6.1164,6.1352,6.1532,6.1715,6.19,6.2097,6.2302,6.2466,6.2635,6.282,6.3015,6.3208,6.3403,6.3602,6.3773,6.3956,6.4135
7 Non-metallics nes,12.0,11.9627,9.9842,9.9804,8.9804,8.9759,10.9686,11.9567,11.9696,12.0098,12.0029,12.5733,12.6417,12.6936,12.7448,12.7943,12.8315,12.8616,12.8957,12.9341,12.9687,12.9865,13.0042,13.0185,13.0344,13.0545,13.0953,13.1352,13.1726,13.2104,13.2463,13.2848,13.3228,13.3623,13.4038,13.4456,13.488,13.528,13.568,13.6085,13.6476,13.6847,13.721,13.7575,13.7952,13.8351,13.8729,13.9132,13.9548,13.996,14.0321
8 Ore-extra.(non-energy),14.0,13.6547,13.5401,14.5004,12.5799,14.56,12.5799,12.5799,12.5983,12.6418,12.6253,13.3401,13.3453,13.4155,13.4425,13.4815,13.5071,13.5386,13.5713,13.6627,13.685,13.6699,13.657,13.6664,13.7165,13.7409,13.7162,13.7101,13.8063,13.882,13.9075,13.9211,13.9421,13.9735,14.0164,14.0648,14.1152,14.1635,14.205,14.2482,14.2926,14.3374,14.3796,14.4191,14.4606,14.5009,14.5462,14.5854,14.6271,14.6651,14.7084
"9 Food, drink & tob.",12.0,11.7903,11.7828,11.7749,11.7749,11.7666,11.7666,12.7481,12.7391,12.7831,12.7728,13.5821,13.5809,13.5791,13.6218,13.6544,13.6468,13.6882,13.7836,13.7855,13.8405,13.8526,13.8444,13.835,13.8479,13.8787,13.9156,13.9236,13.9626,13.9984,14.0369,14.0783,14.1213,14.1641,14.2073,14.2494,14.2933,14.34,14.3857,14.435,14.4829,14.5304,14.5808,14.6277,14.6754,14.7219,14.7721,14.8169,14.8699,14.9187,14.98
"10 Tex., cloth. & footw.",5.0,3.7645,3.737,3.7645,4.7376,4.6827,4.6485,4.6485,4.6082,4.6244,4.6103,4.8861,4.8966,4.9105,4.9231,4.9349,4.9373,4.9473,4.9614,4.9792,4.9934,5.0006,5.0026,5.0046,5.0099,5.0155,5.0298,5.0425,5.0551,5.069,5.0832,5.0983,5.1133,5.1274,5.1418,5.1562,5.1711,5.1874,5.2041,5.2199,5.2342,5.249,5.2648,5.2797,5.2939,5.3079,5.3235,5.3365,5.3512,5.3644,5.3824
