,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,10660.002,10956.0371,11560.0391,10975.0322,11978.0264,12423.0156,13286.0146,12380.0166,14325.0039,14428.0654,14428.0615,14861.4912,14966.2617,15074.3682,15181.7588,15289.3604,15387.623,15482.4717,15578.4199,15676.3721,15771.6768,15897.0664,16024.2461,16148.8389,16276.0059,16405.7656,16672.9805,16945.502,17221.7695,17503.0254,17783.998,18077.5938,18371.8848,18667.6777,18971.7129,19279.7832,19597.5195,19906.9277,20234.0859,20561.3242,20889.5352,21233.3457,21570.2148,21924.1562,22278.8828,22636.2754,23006.6328,23377.5156,23759.5,24141.9492,24535.2305
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,4785.0,4881.0059,4863.0273,4982.0229,5332.022,5265.0244,5170.0269,5256.0259,5392.0254,5457.4214,5457.4199,5621.3359,5689.167,5758.4272,5828.1821,5898.1572,5924.8511,5951.6772,5978.2114,6005.0234,6031.8887,6043.7207,6055.4175,6067.1055,6078.9131,6091.4131,6111.5825,6131.9702,6152.9536,6173.7881,6194.3398,6214.2817,6234.3867,6253.3594,6273.0,6292.4663,6311.8062,6331.1309,6351.043,6371.2998,6390.3267,6410.9941,6430.6353,6450.5005,6470.7573,6490.2422,6510.8018,6531.1865,6552.1392,6572.6689,6593.9204
5 Non-ferrous metals,7807.0,8007.0195,7974.021,7850.02,8091.0186,8165.0186,7786.0186,7925.0195,8087.019,8185.1182,8185.1182,8430.8311,8532.9561,8636.792,8741.2285,8846.6426,8886.4951,8925.9521,8965.6309,9006.4004,9046.3311,9064.543,9081.9307,9099.623,9117.8154,9135.7305,9166.3174,9197.2256,9228.5127,9259.9375,9290.5205,9320.5508,9350.2773,9379.5869,9408.541,9437.5898,9466.8105,9496.377,9525.418,9555.3281,9584.7119,9614.9883,9645.0479,9674.9678,9704.8516,9734.916,9765.96,9796.2451,9826.7207,9857.9248,9889.54
6 Chemicals,3979.0005,3920.9341,4069.9407,4113.9253,3961.9485,3956.9587,4036.9639,4051.9666,4060.9209,4110.1743,4110.1699,4233.6152,4284.8823,4336.7188,4389.1445,4442.251,4462.6968,4481.8472,4502.6558,4522.1421,4543.0635,4551.0327,4559.9683,4568.9707,4577.6362,4586.9805,4601.4849,4616.7031,4631.0747,4645.9316,4659.7603,4673.9976,4689.4009,4704.0195,4719.1421,4733.9092,4749.7876,4763.5859,4779.436,4794.6074,4810.3296,4825.8496,4840.4253,4855.7485,4871.9717,4886.6382,4901.918,4917.2666,4933.5249,4948.7256,4964.5537
7 Non-metallics nes,1460.0,1494.9962,1524.9937,1477.9956,1709.9857,1603.9862,1491.9829,1567.9814,1432.9832,1450.3625,1450.3586,1494.9054,1512.186,1529.1855,1546.3516,1564.676,1572.3323,1579.8781,1587.5938,1594.3689,1601.1028,1603.51,1606.7063,1610.1544,1613.4287,1616.665,1621.1578,1625.7896,1630.7244,1636.4386,1643.0116,1650.6437,1659.0789,1665.9275,1671.0868,1674.8458,1678.8813,1681.1094,1683.9696,1687.598,1691.3236,1695.8878,1700.0361,1704.8041,1710.4491,1715.226,1720.087,1725.127,1730.7749,1735.8179,1740.7549
8 Ore-extra.(non-energy),1904.9999,1949.7156,2116.6919,1981.6809,2083.6904,2226.6724,2330.6738,2398.6807,2351.7017,2380.2271,2380.2161,2450.1042,2482.425,2511.8711,2541.4609,2574.8652,2585.8105,2596.3657,2609.8862,2619.9917,2633.6313,2638.304,2644.0581,2649.6963,2655.3779,2661.041,2671.2451,2681.0378,2690.1873,2699.4741,2705.8608,2712.5994,2718.7451,2725.9404,2732.4919,2739.6033,2748.293,2756.9836,2768.5645,2776.6958,2787.7141,2795.6179,2805.3279,2813.6348,2822.4099,2831.9084,2840.5591,2849.0684,2859.5886,2867.9092,2876.9045
"9 Food, drink & tob.",1428.0,1460.915,1490.9171,1444.9072,1315.9174,1312.9023,1358.9122,1505.8954,1383.9092,1400.6946,1400.6901,1442.7122,1460.1375,1477.9258,1495.8231,1513.5343,1520.5996,1527.1588,1534.0118,1540.7419,1547.6364,1550.3523,1553.4915,1556.3389,1559.2776,1562.4877,1568.0076,1573.8677,1579.0599,1584.3112,1589.6064,1594.854,1599.9872,1604.8843,1609.7747,1614.665,1619.4423,1623.972,1628.8862,1633.7146,1638.5906,1643.6211,1648.5366,1653.6558,1658.7629,1663.9265,1668.9381,1673.9597,1679.0289,1684.2362,1689.3184
"10 Tex., cloth. & footw.",351.0,359.8018,366.7866,355.7814,262.6484,254.6827,138.994,163.9532,131.9825,133.5834,133.5812,137.5859,139.2579,140.9529,142.6571,144.3665,145.0261,145.674,146.323,146.9766,147.6279,147.9161,148.2049,148.4976,148.7857,149.0918,149.5849,150.0948,150.608,151.1089,151.6062,152.0924,152.5855,153.0458,153.5252,154.0051,154.4724,154.9563,155.4289,155.9158,156.3929,156.8828,157.3555,157.8505,158.3315,158.8275,159.3255,159.824,160.3253,160.8253,161.3433
