,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,931.0001,1024.0273,1043.0261,1031.0245,1161.0164,1204.0088,1266.0114,1615.9974,1738.9984,1775.4043,1775.3998,1837.6194,1876.0923,1915.1558,1955.4539,1996.312,2060.1919,2126.3506,2194.6099,2264.8887,2337.5537,2390.541,2444.6843,2500.0444,2556.9199,2614.8867,2670.1055,2726.5549,2784.0203,2842.9861,2903.2297,2964.1821,3026.6838,3090.2734,3155.0989,3221.8037,3289.7114,3358.9309,3430.0928,3502.4429,3576.3074,3651.9277,3728.855,3807.6384,3888.1611,3970.5471,4054.2117,4139.6104,4226.9751,4316.2627,4407.3271
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,304.0,355.1,288.1,291.1,282.1,292.1,277.1,294.1,310.3239,310.7837,298.6291,294.9264,299.243,299.5797,300.0646,301.521,303.2282,303.2,303.0479,302.8501,303.4786,305.2137,306.0276,306.9074,307.8744,308.9353,310.0954,311.3314,312.6167,313.9362,317.4336,320.4558,321.0412,321.787,322.6591,323.6474,324.7414,325.9426,327.2515,328.6694,330.1932,331.8488,333.6235,335.5023,337.4866,339.5537,341.6939,343.8798,346.1074,348.3584,350.6297
5 Non-ferrous metals,3725.0,3462.6519,3445.6682,3298.6887,3263.6909,2936.6716,2942.6785,2755.6968,2803.6921,2887.3093,2887.2979,2988.9565,3077.3513,3168.8608,3262.0706,3358.0049,3439.2092,3522.9526,3610.1465,3698.7976,3791.0808,3862.0842,3934.9822,4010.1956,4087.8071,4168.252,4241.1079,4315.2119,4390.1714,4465.7524,4540.4902,4615.4194,4690.377,4765.3022,4840.3828,4915.3145,4991.0996,5066.6558,5144.0796,5220.6636,5301.5864,5382.9961,5468.5005,5557.5796,5650.4697,5745.6729,5844.084,5943.9116,6044.4424,6146.0649,6248.2388
6 Chemicals,426.0,382.9154,373.9131,373.878,352.8896,364.8783,346.8541,346.8594,337.8589,347.9409,347.9337,360.1418,370.8069,382.0406,393.5519,405.3995,415.4216,425.7804,436.576,447.5412,458.8295,467.3161,475.9985,484.8775,493.9888,503.3174,511.6325,519.9467,528.4482,536.804,545.1648,553.6131,562.0151,570.4653,579.0346,587.7636,596.6583,605.8217,615.5222,625.3364,635.8118,646.3354,657.4341,668.7308,680.2112,691.8738,703.5394,715.334,726.9501,738.5626,750.1104
7 Non-metallics nes,397.0,416.9318,391.9269,391.9153,376.9135,388.9096,387.9098,390.8953,393.9072,405.6578,405.651,419.8904,432.2777,445.0833,458.3513,472.1014,484.0422,496.5976,509.1313,521.3948,533.4949,542.5745,552.0889,562.328,573.1416,584.3186,594.3384,604.4092,614.4055,624.3563,634.3682,644.3938,654.6503,665.1219,675.8339,686.7641,697.8839,709.1749,720.5894,732.2776,744.0179,756.0982,768.3152,780.8649,793.5415,806.3932,819.3965,832.5546,845.9255,859.4551,873.2159
8 Ore-extra.(non-energy),1026.0,1198.651,1196.7167,1338.7363,1430.7264,1449.7048,1561.6803,1612.6864,1665.6985,1715.3718,1715.3557,1775.6877,1828.7286,1883.0021,1938.6649,1995.6129,2043.6395,2092.802,2143.8367,2196.4053,2251.0371,2293.2932,2336.7568,2381.2227,2426.9326,2473.4346,2515.0588,2557.3953,2600.189,2643.5208,2687.3813,2731.4863,2776.0195,2820.7766,2866.1228,2911.7705,2957.9578,3004.6968,3052.6443,3101.1277,3151.1702,3201.7234,3253.281,3306.0095,3359.6299,3414.1597,3469.719,3526.0859,3583.2197,3641.1094,3699.751
"9 Food, drink & tob.",463.0,474.9494,491.9452,491.9583,508.9456,527.9509,535.9455,496.9598,493.951,508.6826,508.6809,526.5499,542.67,558.509,575.0919,591.759,606.2012,621.1069,637.2708,654.0288,671.9539,685.7633,700.4315,715.0206,730.2787,745.4929,759.2969,773.0559,786.9344,800.7661,814.7809,829.0898,843.1694,857.5112,871.7159,885.8594,900.1299,914.6175,929.1019,943.061,957.5103,971.5619,985.9247,1000.3297,1014.7866,1029.624,1044.9927,1060.5854,1077.0563,1093.6776,1110.9237
"10 Tex., cloth. & footw.",62.0,66.7502,63.7626,63.7643,51.8057,50.8083,45.8297,42.8459,39.8735,41.0695,41.0622,42.5755,43.7995,44.99,46.2109,47.46,48.5081,49.6056,50.9253,52.2935,53.7316,54.889,56.0827,57.3457,58.6271,59.9014,61.0743,62.2021,63.2998,64.3881,65.466,66.5293,67.5963,68.6654,69.6964,70.7477,71.8404,72.9121,74.1071,75.2238,76.4613,77.6725,78.9498,80.2762,81.6375,83.0062,84.3852,85.7454,87.1383,88.5129,89.9204
11 Paper & pulp,346.0,355.7011,362.6798,351.6436,333.6552,346.657,344.6606,343.6561,334.6793,344.6709,344.6635,356.7675,367.352,378.4121,389.8206,401.6514,411.7537,422.2422,432.9921,443.9451,455.1789,463.8027,472.4909,481.3688,490.3624,499.5719,507.7387,515.9653,524.4103,532.8776,541.4457,550.1362,558.9465,567.8353,576.8583,585.9962,595.3249,604.7463,614.4344,624.1688,634.2462,644.3563,654.7708,665.3386,676.1033,687.0179,698.1785,709.4991,720.9318,732.5423,744.3971
