,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,0.2129,0.0676,0.1413,0.1259,0.206,0.0664,0.1015,0.0942,0.1013,0.095,0.0972,0.0993,0.1015,0.1038,0.1065,0.1094,0.1125,0.1161,0.1201,0.1245,0.1294,0.1352,0.1418,0.1495,0.1583,0.1684,0.1796,0.191,0.2013,0.212,0.2217,0.2302,0.2373,0.2435,0.2488,0.2533,0.2573,0.2607,0.2639,0.2666,0.2692,0.2716,0.2739,0.2762,0.2783,0.2804,0.2824,0.2842,0.286
3 Coal,0.0,0.0,0.0033,0.0048,0.0054,0.0079,0.007,0.0055,0.0053,0.0053,0.006,0.0061,0.0066,0.0073,0.008,0.0088,0.0098,0.0109,0.0122,0.0136,0.0154,0.0174,0.0197,0.0225,0.0259,0.0299,0.0349,0.0408,0.048,0.0564,0.0655,0.0758,0.0871,0.0992,0.1119,0.1253,0.1393,0.1538,0.1688,0.1842,0.2002,0.2163,0.2328,0.2493,0.2659,0.2824,0.2986,0.3146,0.3302,0.3453,0.36
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0005,0.0005,0.0005,0.0005,0.0005,0.0006,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007,0.0008,0.0008
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
7 CCGT,0.0,0.0,4.4225,6.2934,6.9256,6.7555,6.5813,6.7382,7.6577,6.9648,7.341,6.7497,6.7669,6.7818,6.7936,6.8013,6.8149,6.822,6.8217,6.8126,6.7937,6.7446,6.682,6.6039,6.5061,6.3812,6.2276,6.0409,5.8252,5.5464,5.1901,4.8364,4.4797,4.1314,3.7951,3.4784,3.1828,2.9094,2.6601,2.4342,2.2315,2.0457,1.8795,1.7292,1.5944,1.4726,1.3621,1.2625,1.1815,1.1157,1.0616
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0128,0.0296,0.0435,0.065,0.0588,0.0617,0.0565,0.0564,0.0564,0.0565,0.0567,0.0571,0.0576,0.0583,0.0592,0.0602,0.0614,0.0628,0.0645,0.0666,0.0691,0.072,0.0754,0.0793,0.0831,0.0863,0.0896,0.0924,0.0946,0.0963,0.0975,0.0983,0.0988,0.0991,0.0991,0.099,0.0987,0.0984,0.098,0.0975,0.097,0.0964,0.0958,0.0952,0.0945,0.0938
9 Solid Biomass,0.0,0.0,0.019,0.0248,0.0255,0.0316,0.0293,0.0306,0.0335,0.0315,0.0342,0.0324,0.0336,0.0348,0.0362,0.0377,0.0393,0.0412,0.0432,0.0455,0.0481,0.0509,0.0541,0.0578,0.062,0.0669,0.0726,0.0791,0.0866,0.0944,0.1019,0.1099,0.1175,0.1248,0.1315,0.1378,0.1438,0.1493,0.1544,0.1593,0.164,0.1683,0.1725,0.1765,0.1804,0.1842,0.1878,0.1914,0.1948,0.1981,0.2013
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0005,0.0005,0.0006,0.0006,0.0007,0.0008,0.0008,0.0009,0.0009,0.001,0.001,0.0011,0.0012,0.0012,0.0013,0.0013,0.0014,0.0015,0.0015,0.0016,0.0017,0.0017,0.0018
11 BIGCC,0.0,0.0,0.0,0.0,0.0,0.0002,0.0003,0.0004,0.0007,0.0006,0.0007,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007,0.0008,0.0008,0.0009,0.0009,0.001,0.001,0.0011,0.0012,0.0013,0.0014,0.0015,0.0017,0.0018,0.002,0.0022,0.0024,0.0025,0.0027,0.0029,0.0031,0.0032,0.0034,0.0036,0.0037,0.0039,0.0041,0.0043,0.0045,0.0047,0.0049,0.0051,0.0053,0.0055,0.0057
