,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,938.0,1009.0674,959.0707,1016.0677,1351.0565,1347.0574,1346.0583,1345.0585,1318.0582,1319.3618,1319.3596,1356.9941,1357.5494,1358.4684,1359.5442,1360.637,1383.9813,1406.7866,1430.2679,1452.8943,1475.7075,1491.8181,1508.2671,1526.3179,1547.3617,1569.1895,1596.6193,1624.4689,1653.1772,1681.4701,1709.8035,1738.762,1767.3987,1796.236,1824.8184,1854.0026,1883.324,1912.3271,1942.4391,1972.5685,2003.7694,2035.6262,2067.4248,2099.6118,2132.4858,2166.2666,2200.7168,2235.1692,2270.4995,2307.2659,2344.0378
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,343.0,345.1,331.1,329.1,327.1,1827.1,1609.1,1653.1,1415.2091,1416.5686,1369.9741,1383.5636,1401.1147,1413.0107,1425.0494,1439.8457,1455.9475,1470.6801,1485.5195,1502.2708,1519.7965,1548.9266,1577.468,1607.7146,1639.8604,1672.6948,1702.6135,1733.027,1764.4791,1797.8673,1839.4442,1895.9434,1946.5719,2000.1598,2056.7043,2116.21,2178.6616,2244.1594,2312.7068,2384.3767,2459.2502,2537.9556,2620.6147,2707.4485,2798.6555,2894.3977,2994.8882,3100.2959,3210.9409,3326.897,3448.363
5 Non-ferrous metals,1559.0,1568.323,1503.2963,1495.4111,1485.5055,1273.5756,1225.5582,1291.5293,1306.5245,1314.0956,1314.0802,1350.6333,1358.7025,1366.8435,1374.9039,1382.6565,1392.8872,1403.1053,1413.4344,1423.8313,1434.1715,1445.899,1456.9783,1469.2133,1482.9535,1496.3862,1512.8608,1529.6014,1547.2694,1566.6217,1585.9774,1604.7786,1623.6704,1642.8438,1662.1409,1681.6335,1701.2413,1720.9829,1740.9937,1760.9265,1781.4167,1801.8523,1822.5277,1843.3892,1864.3624,1885.6885,1907.3284,1929.2834,1951.3567,1973.8146,1996.4832
6 Chemicals,931.0,989.5594,983.5539,978.5623,972.5843,862.625,880.6113,759.6796,768.6862,773.1354,773.1262,794.4028,799.4973,804.0642,809.3141,813.7842,819.8906,825.4009,831.5662,836.9707,842.9328,849.0199,854.7954,861.9193,870.6108,878.9721,888.5095,898.3116,908.4861,919.4612,930.4,941.1187,951.539,962.5652,973.3085,984.3738,995.3765,1006.4513,1018.2282,1029.3989,1041.765,1053.1384,1065.363,1077.3492,1089.3463,1101.7982,1114.1127,1126.3083,1138.9578,1151.8275,1164.6129
7 Non-metallics nes,235.0,235.9621,226.9649,224.9595,223.9233,181.9693,192.978,210.9575,213.9565,215.1957,215.189,221.2986,222.4647,223.6931,224.958,226.1697,227.6958,229.2793,230.739,232.1852,233.5315,235.132,236.7809,238.7186,241.0342,243.3147,246.1704,249.203,252.39,255.5951,258.8174,262.0492,265.2721,268.5217,271.7157,274.8774,278.0312,281.2011,284.2613,287.499,290.6189,293.8717,297.0834,300.3368,303.6266,306.9309,310.2921,313.6666,317.0671,320.5493,324.0407
8 Ore-extra.(non-energy),2755.0,2752.3594,2662.3875,2648.3982,2631.4119,2633.4534,2628.4365,2628.3762,2658.374,2673.7749,2673.7593,2748.6155,2764.5408,2780.6006,2796.6934,2812.8752,2833.8132,2854.8647,2876.0747,2897.4565,2919.0127,2944.6245,2970.3928,2996.4299,3022.6887,3049.1548,3084.9336,3121.1392,3157.7542,3194.7791,3232.2266,3270.1118,3308.512,3347.3594,3386.6348,3426.3491,3466.5903,3507.2942,3548.4509,3590.0671,3632.1611,3674.7468,3717.8308,3761.5022,3805.6838,3850.3604,3895.5347,3941.2266,3987.4482,4034.217,4081.5361
"9 Food, drink & tob.",64.0,61.5698,61.6129,61.6642,60.6956,63.6841,64.6734,63.8266,63.8339,64.2055,64.2006,66.0417,66.4227,66.8871,67.378,67.7953,68.2187,68.5387,68.883,69.2122,69.6012,69.9888,70.4384,71.0571,71.8851,72.7508,73.7738,74.7724,75.7828,76.7375,77.6584,78.542,79.3346,80.0854,80.7947,81.4911,82.2368,83.0566,83.9604,84.8461,85.749,86.5762,87.3439,88.1274,88.9164,89.7449,90.6524,91.6213,92.6637,93.9037,95.2481
"10 Tex., cloth. & footw.",20.0,18.1741,10.2482,10.2367,10.2262,12.1913,12.1833,13.2683,13.2633,13.3439,13.3356,13.7421,13.8094,13.8951,13.9831,14.0549,14.1503,14.2419,14.3321,14.4147,14.4998,14.5938,14.6949,14.8163,14.9715,15.123,15.3183,15.5282,15.7426,15.9499,16.1532,16.36,16.5659,16.7746,16.9792,17.1809,17.3839,17.5856,17.7901,17.9984,18.2067,18.4175,18.6216,18.8298,19.036,19.2432,19.4546,19.67,19.8861,20.1153,20.3495
