,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,7171.0,6371.0,6395.0,6207.0,5514.0,7039.0,8285.0,6113.6128,6901.5161,6936.5161,7221.0459,7315.3721,7791.9678,8319.3271,8903.1104,9528.3623,10246.5801,10962.71,11636.4453,12228.2578,12734.1367,13063.4766,13341.375,13563.791,13766.8291,13964.001,14162.3105,14369.4902,14597.4258,14826.0029,15087.7646,15369.0586,15655.5469,15963.9971,16274.46,16594.9648,16899.123,17197.9414,17478.3652,17745.6875,18003.5918,18248.9062,18490.8574,18744.6016,18985.3633,19216.541,19434.6055,19653.9023,19870.3418,20085.8203,20305.7891
2 Oil,16715.0,19449.0,19571.0,20032.0,18684.0,22068.0,20703.0,11662.9844,6810.8779,6427.2793,6164.4575,5832.8647,5707.9399,5602.9873,5507.6519,5405.2305,5307.7471,5124.6177,4817.3164,4461.5605,4154.146,3963.5237,3907.7664,3934.4133,4023.0383,4150.5913,4303.9551,4479.4126,4680.8037,4907.2217,5176.7158,5482.8042,5813.5781,6192.7065,6619.208,7086.9688,7582.3081,8109.3271,8644.8574,9171.5049,9702.9219,10214.3516,10653.0146,11022.3516,11405.585,11796.1377,12189.3848,12597.2803,13016.2441,13446.2227,13890.4951
3 Coal,2565.0,3146.0,3037.0,2658.0,3041.0,2913.3601,2345.3101,2215.4768,2237.3262,2253.6938,2346.6379,2380.2812,2539.6648,2708.7388,2885.9539,3060.9067,3240.3237,3381.957,3473.1533,3528.7651,3565.9548,3566.5349,3578.9875,3592.7266,3619.3169,3665.2781,3726.5879,3800.5669,3885.9221,3969.7686,4064.301,4159.5254,4255.063,4359.6079,4463.4683,4569.2593,4667.0601,4762.7085,4851.1104,4933.7188,5014.6099,5090.7515,5161.627,5234.7544,5311.9102,5391.8154,5472.2476,5557.6855,5645.8008,5736.6865,5831.6812
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,3.66,5.9225,8.4346,11.4149,11.4355,11.8426,11.9351,12.7513,13.6801,14.7361,15.9051,17.2643,18.5906,19.7182,20.5328,21.0624,21.2744,21.5725,21.9007,22.3758,23.0807,24.0778,25.2544,26.6859,28.2162,29.9961,31.8686,33.744,35.7464,37.7689,39.8397,41.8509,43.8787,45.8582,47.8098,49.791,51.761,53.6684,55.6015,57.5779,59.5859,61.5998,63.6819,65.8069,67.9797,70.2233
5 IGCC,0.0,0.0,0.0,0.0,0.0,7.32,11.845,16.8691,22.8299,22.7399,23.3431,23.3726,24.7927,26.3921,28.1751,30.0873,32.2371,34.124,35.3362,35.9268,36.1337,36.1093,36.5037,37.1754,38.267,39.8058,41.8317,44.2599,47.1805,50.4392,54.3615,58.7576,63.4747,68.8536,74.7748,81.3089,88.254,95.735,103.4913,111.4024,119.5871,127.7963,135.0325,141.093,147.2586,153.4901,159.7175,166.1268,172.6576,179.3215,186.1736
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.105,0.145,0.2402,0.7265,0.7147,0.7296,0.7251,0.7636,0.8075,0.8575,0.9123,0.9761,1.0353,1.0777,1.0978,1.0956,1.0766,1.0651,1.0582,1.0641,1.088,1.136,1.1958,1.2753,1.3641,1.4726,1.5903,1.7118,1.848,1.993,2.1507,2.3153,2.492,2.6748,2.8629,3.0596,3.2599,3.4338,3.5745,3.7187,3.8652,4.0124,4.1649,4.3212,4.4813,4.6468
7 CCGT,64470.0,67409.0,75132.0,74896.0,76573.0,78671.5391,83637.3828,91080.8047,94879.8906,93746.5469,94660.7031,93541.0312,91498.4766,87413.8203,81168.9297,72612.4844,62828.1406,52463.3711,43604.2227,37606.6523,34025.0664,31821.0508,30749.2422,30257.957,30216.6777,30486.7305,30982.1914,31654.2168,32484.8633,33367.1992,34417.8047,35526.1875,36585.0391,37698.7539,38722.1758,39711.7227,40526.0273,41242.4375,41775.582,42192.2617,42524.2812,42786.8164,42946.6484,43083.8438,43246.6328,43441.75,43647.5273,43899.957,44175.9375,44474.1641,44801.9492
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,98.4625,209.6175,342.8387,476.7834,476.0233,487.7862,488.1631,515.1329,544.4426,575.7748,607.5405,641.5127,667.6353,680.0375,682.4019,680.0963,672.9053,672.0156,671.4359,676.2698,688.7682,707.8421,731.9988,762.1459,796.3063,839.4404,888.1302,939.2499,997.0725,1058.4664,1124.6385,1192.9254,1264.6664,1336.4489,1406.6791,1476.9672,1544.2916,1598.1609,1636.3972,1673.7947,1710.3033,1745.1764,1780.7274,1816.2083,1851.7164,1887.7802
9 Solid Biomass,943.0,940.0,975.0,1016.0,883.0,1104.45,1143.45,1305.1083,1190.504,1186.6997,1220.5966,1223.4342,1296.5369,1378.054,1468.37,1564.8951,1673.4967,1771.6304,1847.6002,1900.016,1938.1572,1937.9668,1944.3275,1964.3268,2001.9434,2054.4131,2117.1223,2187.2214,2266.6995,2351.3962,2450.9766,2558.2043,2666.5017,2783.1606,2900.5615,3019.6152,3132.3616,3243.9146,3349.7673,3451.218,3552.8767,3651.4546,3744.1787,3836.8018,3930.8669,4025.3176,4118.5146,4214.4233,4311.3882,4409.6377,4510.5654
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,1.3875,2.8875,4.9687,6.074,6.102,6.3377,6.4022,6.8659,7.3967,8.0055,8.6875,9.4905,10.3005,11.0307,11.6051,12.0065,12.194,12.3978,12.5929,12.8709,13.2934,13.9753,14.7703,15.7944,16.885,18.1614,19.5056,20.8573,22.3063,23.7734,25.2869,26.7715,28.2795,29.766,31.251,32.7697,34.3021,35.8035,37.3387,38.9277,40.5669,42.2377,43.9863,45.7946,47.668,49.6244
11 BIGCC,0.0,0.0,0.0,0.0,0.0,2.775,5.775,9.9374,12.148,12.0932,12.4669,12.515,13.3199,14.2318,15.2623,16.389,17.6827,18.8868,19.7601,20.2244,20.3138,20.1378,20.1393,20.2557,20.6238,21.2584,22.3727,23.7016,25.4679,27.3806,29.7023,32.2625,34.9594,38.0121,41.319,44.9533,48.7978,52.9558,57.2921,61.7786,66.4868,71.2992,75.5807,79.1862,82.9005,86.7016,90.5508,94.5542,98.6826,102.9381,107.358
12 BIGCC + CCS,0.0,0.0,0.0,0.0,0.0,1.3875,2.8875,4.9687,6.074,6.0247,6.1957,6.2027,6.5823,7.013,7.5016,8.0373,8.6565,9.2375,9.6661,9.8954,9.9286,9.8118,9.766,9.7639,9.8802,10.1427,10.6416,11.247,12.0616,12.9516,14.0354,15.2202,16.4545,17.8441,19.3335,20.9611,22.6693,24.51,26.4218,28.398,30.4716,32.5923,34.4655,36.0241,37.6288,39.2694,40.9284,42.6536,44.4318,46.2629,48.1641
13 Biogas,212.0,199.0,225.0,298.0,103.0,84.0,58.0,64.054,145.308,161.9935,185.4661,207.2095,246.2989,292.9161,347.649,409.7776,479.9699,548.5926,606.6361,653.9478,694.8943,728.6375,767.755,810.5851,860.2361,916.9099,982.0999,1057.1268,1143.6683,1238.1603,1348.6091,1472.7216,1607.4407,1759.8347,1926.3944,2109.0425,2301.3606,2505.8789,2716.321,2929.8445,3149.8884,3379.166,3590.4038,3776.5923,3965.9053,4158.0645,4358.7329,4572.9956,4799.4966,5039.0181,5294.7271
