,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Power own use & trans.,38.1066,89.5765,72.319,63.6176,68.4262,74.2653,79.8754,87.7754,106.1336,103.4168,109.84,114.8043,120.0951,125.7173,131.4447,137.7244,144.3255,151.3576,158.8124,166.5652,174.9764,182.606,190.6822,199.088,207.8398,217.0574,226.6522,236.7363,247.3136,258.3903,269.9619,282.1321,294.8951,308.2513,322.0882,336.6195,351.96,367.766,384.5973,402.0,420.3159,422.0917,423.9061,425.8152,427.83,429.9208,432.0816,434.3247,436.6696,439.1218,441.5714,444.1693,446.9172,449.7549,452.7012,455.7949,459.0151,462.3365,465.7131,469.2718,473.0307
2 O.energy own use & tra,38.1066,103.8131,81.7452,68.9326,77.5415,84.0914,92.9136,99.7787,119.7888,120.3179,130.3172,136.5104,143.1317,150.1832,157.3829,165.2984,173.6489,182.5769,192.0819,202.0163,212.8083,222.4974,232.7981,243.5598,254.7917,266.6346,278.9583,291.8969,305.4509,319.6263,334.4221,349.9814,366.3039,383.3983,401.1239,419.7645,439.4706,459.8061,481.4972,503.9637,527.6488,529.8289,532.0482,534.3672,536.7794,539.2635,541.8287,544.4758,547.225,550.0803,552.9318,555.9301,559.0789,562.3092,565.6444,569.1252,572.7218,576.4106,580.1486,584.063,588.171
3 Hydrogen production,43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
4 Iron & steel,43.0824,94.3457,82.8391,74.1377,78.9464,84.7855,90.3956,98.2955,118.861,113.0578,117.7411,122.8538,128.3093,134.1103,140.0324,146.5287,153.3764,160.6897,168.4676,176.59,185.4637,193.7277,202.4997,211.6556,221.2069,231.2655,241.7327,252.712,264.2042,276.2166,288.748,301.9131,315.7119,330.1547,345.1302,360.8647,377.4823,394.6301,412.8953,431.8092,451.7336,454.457,457.2295,460.1266,463.1399,466.2432,469.4477,472.7547,476.1891,479.7561,483.3183,487.0639,490.9975,495.033,499.1995,503.5479,508.0409,512.6491,517.3187,522.2089,527.3408
5 Non-ferrous metals,43.0824,96.3979,84.5432,74.7027,79.0794,85.7453,92.33,101.2848,122.3965,117.3357,122.9158,128.3298,134.1088,140.2552,146.5302,153.416,160.6754,168.4297,176.678,185.2929,194.6958,203.4009,212.6432,222.2917,232.3575,242.96,253.9932,265.5678,277.6848,290.3514,303.5664,317.4519,332.0077,347.2444,363.0431,379.645,397.1814,415.2773,434.5569,454.522,475.5562,478.2796,481.0522,483.9492,486.9625,490.0658,493.2704,496.5773,500.0117,503.5787,507.141,510.8865,514.8201,518.8556,523.0222,527.3706,531.8635,536.4717,541.1414,546.0315,551.1634
6 Chemicals,43.0824,92.0703,80.2362,72.5435,76.6283,81.7598,87.4662,93.7616,112.6105,105.4948,108.5927,113.1726,118.0564,123.2466,128.545,134.3526,140.4726,147.0061,153.9524,161.2041,169.1422,176.6265,184.5668,192.8521,201.4938,210.5907,220.0573,229.984,240.3717,251.2275,262.5504,274.4421,286.9023,299.9417,313.4617,327.6629,342.6562,358.1276,374.5995,391.6552,409.6173,412.3407,415.1133,418.0103,421.0236,424.1269,427.3315,430.6384,434.0728,437.6398,441.2021,444.9476,448.8812,452.9167,457.0833,461.4317,465.9246,470.5328,475.2025,480.0926,485.2245
7 Non-metallics nes,43.0824,93.9067,81.2135,71.8923,75.994,81.0396,85.782,92.1166,107.61,99.4444,101.274,105.4277,109.854,114.5556,119.355,124.6116,130.1495,136.0593,142.3402,148.8954,156.085,162.9456,170.2205,177.8093,185.7232,194.0509,202.717,211.8016,221.3056,231.2362,241.5923,252.4652,263.8547,275.7713,288.127,301.1014,314.7952,328.9256,343.9628,359.5319,375.9243,378.6476,381.4202,384.3173,387.3306,390.4339,393.6384,396.9454,400.3798,403.9468,407.509,411.2546,415.1882,419.2237,423.3902,427.7386,432.2316,436.8398,441.5094,446.3995,451.5314
8 Ore-extra.(non-energy),43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
"9 Food, drink & tob.",43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
"10 Tex., cloth. & footw.",43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
