,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,1877.9999,1621.054,1686.0527,1865.0491,1890.049,1991.046,1902.0459,1871.0471,1995.0482,2025.408,2025.4073,2098.521,2131.752,2162.572,2194.3389,2226.071,2297.394,2369.8855,2445.3857,2522.3457,2602.7061,2661.9299,2723.3403,2786.7271,2852.2451,2919.8162,2998.6567,3079.7705,3163.2251,3248.5068,3336.1406,3426.3989,3519.5632,3615.0288,3713.5884,3814.5432,3918.3914,4024.4907,4135.2124,4246.7661,4363.3853,4481.439,4603.2734,4728.2861,4856.8589,4988.7866,5124.0615,5262.6011,5405.5923,5551.8857,5702.3228
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,2340.0,2392.1001,2361.1001,2317.1001,2253.1001,2133.1001,2003.1,2147.1001,2299.6238,2338.7485,2251.4363,2250.0532,2295.2861,2312.9585,2330.4949,2352.9543,2375.908,2391.3184,2406.5825,2423.1797,2446.6509,2475.3079,2496.418,2517.488,2538.7554,2560.9214,2582.2449,2604.3025,2626.8364,2650.208,2690.979,2727.084,2744.562,2763.5303,2784.0291,2805.9529,2829.2385,2853.7805,2879.6912,2906.5542,2934.5598,2963.561,2993.7439,3025.0464,3057.3506,3090.5911,3124.8569,3160.0847,3196.3845,3233.6003,3271.8804
5 Non-ferrous metals,3198.0,3306.5938,3253.6008,3104.615,2798.6418,2314.6558,2330.6533,2346.6511,2138.5876,2189.7988,2189.7832,2267.7009,2321.1541,2378.0896,2436.8567,2497.2244,2536.1567,2575.6624,2615.978,2657.2454,2699.7317,2743.9387,2787.9749,2831.2505,2874.6147,2918.2573,2968.032,3018.74,3069.8494,3122.0027,3174.5298,3227.8398,3282.0156,3337.0215,3392.8374,3449.8057,3507.8267,3567.1436,3628.1084,3690.2417,3753.6016,3817.8293,3883.3162,3950.0386,4018.1301,4087.5237,4157.9033,4229.2798,4301.9502,4375.6035,4450.7793
6 Chemicals,2055.0,2013.7987,2022.7886,1961.7876,1922.7836,1939.7804,1899.7892,1904.8009,1947.7888,1994.4294,1994.4185,2068.4963,2114.6594,2164.2307,2215.7476,2269.1667,2304.5974,2339.6506,2376.7043,2413.3726,2451.7209,2491.3501,2531.8008,2572.7686,2614.2073,2655.4656,2702.1042,2748.9795,2795.9851,2844.6826,2894.0142,2944.2559,2995.4316,3046.9172,3099.0669,3151.8264,3205.9387,3260.6619,3318.2981,3375.0156,3434.8196,3494.27,3555.6255,3617.9822,3681.0044,3744.948,3809.7427,3875.175,3941.2913,4007.7227,4075.4561
7 Non-metallics nes,775.0001,954.9941,1018.9891,1059.9867,1062.9871,955.9868,869.9869,837.9875,823.9854,843.7131,843.7091,873.5213,894.1468,916.2845,939.4373,962.9155,978.6585,994.1602,1010.4359,1026.4974,1043.2533,1060.0282,1076.5087,1092.9037,1109.0763,1125.3241,1143.7238,1162.4281,1181.3647,1200.7911,1220.5465,1240.627,1260.9542,1281.6063,1302.858,1324.5806,1346.8937,1369.4288,1393.1199,1416.0626,1440.6201,1464.6042,1489.5852,1514.9977,1540.7162,1566.9287,1593.7841,1621.0386,1648.6711,1676.9886,1705.754
8 Ore-extra.(non-energy),972.0,1026.7657,1010.7621,1017.7601,1056.7585,1095.745,1015.6948,1074.6624,1135.6506,1162.8481,1162.8337,1205.942,1233.3112,1262.576,1292.4583,1323.5883,1344.1779,1364.8645,1386.7288,1408.4692,1431.235,1454.6561,1478.776,1503.3737,1528.4535,1553.5739,1581.6498,1609.9233,1638.319,1667.2389,1696.5757,1726.4792,1756.8187,1787.4991,1818.6981,1850.261,1882.6503,1915.2579,1949.3945,1982.829,2018.069,2052.522,2088.2715,2124.3638,2161.196,2198.5684,2236.5938,2275.115,2314.0107,2353.436,2393.8247
"9 Food, drink & tob.",2318.0,2341.9897,2422.9915,2355.991,2324.9871,2242.9871,2313.9937,2362.9905,2226.9749,2280.2937,2280.293,2362.4609,2418.418,2476.6121,2536.76,2599.0203,2640.3823,2682.1741,2724.9724,2768.2998,2812.8347,2858.9744,2905.4209,2952.2251,2999.116,3046.3376,3098.7205,3152.1082,3206.2788,3261.3232,3317.0947,3373.6199,3431.0137,3489.4985,3548.5898,3608.5999,3669.4038,3731.2483,3794.7656,3858.6145,3924.9243,3991.521,4059.3557,4128.9624,4199.5264,4271.7168,4344.7061,4419.5132,4495.5225,4573.019,4651.7686
"10 Tex., cloth. & footw.",714.0,706.46,644.4719,634.4726,621.4356,559.4205,536.4072,559.415,549.4203,562.5911,562.5829,582.8638,596.9881,611.6765,626.8622,642.3127,652.5354,662.8619,673.3205,683.9177,694.6428,705.5403,716.5172,727.6204,738.9384,750.4077,763.3138,776.4797,789.8254,803.3881,817.176,831.3048,845.6852,860.3949,875.3558,890.539,906.0843,921.9207,937.9802,954.3375,970.934,987.7423,1004.7697,1022.1227,1039.7487,1057.7161,1075.9496,1094.5018,1113.3889,1132.5426,1152.0079
