,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,0.0007,0.0017,0.0016,0.0004,0.0008,0.0015,0.0029,0.0029,0.0031,0.0032,0.0034,0.0037,0.0039,0.0042,0.0045,0.0049,0.0053,0.0058,0.0063,0.0068,0.0075,0.0082,0.009,0.01,0.0111,0.0122,0.0135,0.0148,0.0162,0.0176,0.019,0.0205,0.0219,0.0234,0.025,0.0265,0.0281,0.0298,0.0315,0.0332,0.035,0.0368,0.0387,0.0407,0.0427,0.0448,0.047,0.0492,0.0516
3 Coal,0.0,0.0,0.7592,0.5019,0.437,0.41,0.2476,0.2609,0.3694,0.3719,0.3944,0.4045,0.4297,0.456,0.4833,0.5119,0.5413,0.5721,0.6033,0.6359,0.6686,0.6974,0.7258,0.7541,0.781,0.8065,0.8295,0.8502,0.8665,0.879,0.8864,0.8907,0.8919,0.8912,0.8888,0.8858,0.8824,0.8791,0.8771,0.8769,0.878,0.8806,0.8842,0.8889,0.8945,0.9008,0.9079,0.9157,0.9239,0.9327,0.9422
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0005,0.0006,0.001,0.0017,0.0017,0.0019,0.0019,0.002,0.0022,0.0024,0.0025,0.0027,0.003,0.0032,0.0035,0.0038,0.0041,0.0045,0.0049,0.0054,0.006,0.0066,0.0072,0.0079,0.0086,0.0093,0.01,0.0107,0.0114,0.0121,0.0128,0.0134,0.0141,0.0148,0.0154,0.0161,0.0168,0.0175,0.0181,0.0188,0.0195,0.0202,0.021,0.0217,0.0224,0.0232
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0021,0.0026,0.0038,0.0082,0.0083,0.0087,0.0089,0.0095,0.0102,0.0109,0.0116,0.0124,0.0133,0.0143,0.0154,0.0167,0.0179,0.0194,0.021,0.0229,0.025,0.0274,0.0299,0.0326,0.0353,0.0381,0.0408,0.0435,0.0462,0.0488,0.0514,0.054,0.0566,0.0591,0.0617,0.0642,0.0668,0.0694,0.072,0.0746,0.0773,0.08,0.0828,0.0855,0.0883,0.0912
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0002,0.0003,0.0005,0.0007,0.0007,0.0007,0.0007,0.0007,0.0008,0.0008,0.0009,0.0009,0.001,0.001,0.0011,0.0012,0.0012,0.0013,0.0014,0.0016,0.0017,0.0018,0.002,0.0022,0.0024,0.0026,0.0027,0.0029,0.0031,0.0033,0.0035,0.0036,0.0038,0.004,0.0042,0.0044,0.0045,0.0047,0.0049,0.0051,0.0053,0.0055,0.0057,0.0059,0.0061,0.0063
7 CCGT,0.0,0.0,3.3964,2.9329,2.7524,2.531,2.4779,2.4439,2.6009,2.6792,2.9032,3.0382,3.2492,3.4583,3.6606,3.8526,4.0262,4.1781,4.299,4.3836,4.4125,4.3518,4.2212,4.0229,3.7597,3.4542,3.1324,2.8281,2.5577,2.3321,2.1477,2.0022,1.8868,1.796,1.724,1.6676,1.6235,1.589,1.5615,1.5398,1.5223,1.5092,1.4992,1.4921,1.4874,1.4847,1.4839,1.4848,1.4867,1.49,1.4947
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0034,0.0057,0.0097,0.0108,0.0112,0.0121,0.0127,0.0139,0.0152,0.0165,0.018,0.0196,0.0213,0.0232,0.0253,0.0276,0.03,0.0327,0.0357,0.0391,0.0429,0.047,0.0514,0.056,0.0606,0.0651,0.0696,0.0739,0.0781,0.0821,0.0861,0.09,0.0938,0.0975,0.1011,0.1047,0.1083,0.1118,0.1153,0.1189,0.1224,0.1259,0.1295,0.133,0.1366,0.1403
9 Solid Biomass,0.0,0.0,0.08,0.08,0.0788,0.0771,0.0744,0.0665,0.0648,0.0654,0.0696,0.0717,0.0769,0.0826,0.0888,0.0956,0.1029,0.1111,0.1199,0.1298,0.1407,0.1519,0.1644,0.1784,0.1938,0.2108,0.2289,0.2481,0.2675,0.2868,0.3054,0.3233,0.3403,0.3565,0.3719,0.3867,0.401,0.4149,0.4284,0.4416,0.4543,0.467,0.4794,0.4918,0.5042,0.5165,0.529,0.5415,0.554,0.5666,0.5795
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0005,0.0005,0.0005,0.0006,0.0006,0.0007,0.0007,0.0008,0.0009,0.001,0.0011,0.0012,0.0013,0.0014,0.0016,0.0017,0.0019,0.0021,0.0022,0.0024,0.0025,0.0027,0.0029,0.003,0.0032,0.0034,0.0036,0.0037,0.0039,0.0041,0.0043,0.0045,0.0047,0.0049,0.0051,0.0054,0.0056
