,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999,0.0998,0.0996,0.0995,0.0993,0.099,0.0987,0.0984,0.0981,0.0978,0.0976,0.0972,0.0969,0.0966,0.0963,0.0959,0.0955,0.0951,0.0947,0.0943,0.0939,0.0935,0.093,0.0925,0.092,0.0915,0.091,0.0905,0.0899,0.0894,0.0889,0.0884,0.0879,0.0874,0.0869,0.0865,0.086,0.0856
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,0.0,0.1,0.1,0.1,0.1,548.1,525.1,514.1,533.7264,533.9917,509.6616,504.486,511.1974,512.0492,514.1597,516.1595,519.5077,524.3346,530.5589,536.316,542.5218,548.629,554.2523,560.29,566.7534,573.8977,573.0735,580.4866,588.135,596.0524,606.657,616.7161,624.0757,622.554,630.3682,638.3529,646.7103,645.1849,654.1419,652.6971,661.9915,660.6021,659.2679,669.288,675.7516,684.9279,694.4317,704.163,714.1614,724.3472,734.9223
5 Non-ferrous metals,0.0,0.0997,0.0996,0.0994,0.0994,457.4004,437.3104,428.2326,431.2533,442.1405,442.1342,460.8877,472.5374,484.6879,497.9053,511.5586,524.0923,537.179,550.5099,563.4884,575.7779,585.4528,594.4577,603.3273,612.463,622.5208,634.6052,647.6374,661.2665,675.2706,689.3379,703.4945,717.81,732.2751,746.922,761.6562,776.5985,791.6946,807.2019,822.9694,838.9415,855.1848,871.8109,888.7708,906.1116,923.8741,942.008,960.4515,979.2789,998.3314,1017.7679
6 Chemicals,0.0,0.0998,0.0998,0.0998,0.0998,1118.386,1070.3907,1048.4098,1056.3782,1083.014,1083.0056,1131.7633,1160.0356,1189.3052,1219.4392,1251.3369,1279.675,1309.1411,1340.4951,1373.6641,1407.1857,1436.2288,1463.2557,1489.7041,1517.0763,1543.5145,1573.8746,1606.8121,1639.1316,1671.0918,1702.8308,1735.6594,1769.719,1805.6278,1842.6923,1880.5366,1919.9661,1960.9369,2002.9517,2046.7402,2091.1372,2135.6924,2181.0403,2226.0391,2271.2905,2317.0361,2363.5259,2410.5059,2457.9946,2506.1919,2554.9956
7 Non-metallics nes,0.0,0.0999,0.0999,0.0999,0.0999,429.8089,410.7616,402.795,405.8138,416.0463,416.0388,434.7042,445.6992,456.9374,468.4945,480.3708,490.887,501.733,512.8956,524.4017,536.2259,546.984,558.0828,569.4852,581.142,592.9864,605.6294,618.3016,630.9422,643.6211,656.3656,669.2032,682.2303,695.4266,708.8346,722.5891,736.66,751.0326,765.8608,781.0733,796.7543,812.9047,829.453,846.4745,863.9467,881.801,900.0902,918.803,937.9285,957.3727,977.1337
8 Ore-extra.(non-energy),0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
"9 Food, drink & tob.",0.0,0.0999,0.0999,0.0999,0.0999,1144.6448,1094.6617,1071.672,1080.6576,1107.8979,1107.8888,1157.8047,1186.9269,1216.9574,1249.4017,1281.5881,1309.7036,1339.7681,1371.8112,1402.855,1432.5995,1456.8632,1482.2227,1510.9574,1537.8792,1570.5579,1609.3212,1642.1211,1671.78,1700.1736,1730.1306,1763.033,1799.1547,1836.8234,1873.5233,1911.8542,1950.9285,1990.8809,2033.5436,2077.3796,2121.1416,2166.675,2210.7017,2254.2683,2297.7979,2342.4895,2386.9956,2432.4924,2478.7468,2525.9165,2573.0574
"10 Tex., cloth. & footw.",0.0,0.0999,0.0999,0.0999,0.0999,261.8842,250.8797,245.8758,247.883,254.1342,254.1279,265.5777,272.2835,279.1582,286.2411,293.5336,299.9753,306.6104,313.4891,320.6301,328.021,334.7808,341.7725,348.9988,356.3772,364.0486,372.4126,381.0143,389.903,399.0669,408.5035,418.1651,428.0981,438.3105,448.7578,459.5349,470.5814,481.9802,493.7527,505.8802,518.4369,531.4719,544.9445,558.9528,573.4032,588.4399,604.0334,620.2227,637.0835,654.5991,672.7911
