,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
BE,1.0,1.0227,1.042,1.0549,1.0658,1.0752,1.0899,1.1059,1.1311,1.1522,1.1527,1.1734,1.197,1.2249,1.2498,1.2753,1.3015,1.3234,1.3514,1.3799,1.4087,1.4357,1.4713,1.5075,1.5444,1.5823,1.6211,1.6611,1.7022,1.7448,1.7888,1.8343,1.8812,1.9296,1.9794,2.0306,2.083,2.1365,2.1909,2.2463,2.3026,2.3602,2.4192,2.4798,2.5423,2.607,2.6741,2.7437,2.8158,2.8901,2.9666
DK,1.0,1.0211,1.0454,1.0538,1.0588,1.0625,1.0627,1.0708,1.0751,1.0924,1.1094,1.1263,1.1457,1.1667,1.1889,1.2114,1.2344,1.2595,1.285,1.3111,1.3376,1.3639,1.3984,1.4337,1.4698,1.5072,1.5452,1.5838,1.6231,1.6635,1.7049,1.7474,1.7909,1.8355,1.8813,1.9283,1.9766,2.0262,2.0771,2.1294,2.1832,2.2386,2.2956,2.3543,2.4147,2.4768,2.5407,2.6064,2.6738,2.7429,2.8138
DE,1.0,1.0179,1.0331,1.0462,1.0571,1.064,1.0736,1.092,1.11,1.1281,1.0936,1.1232,1.145,1.1709,1.1852,1.2069,1.2291,1.2528,1.277,1.3017,1.3268,1.3528,1.3873,1.4225,1.4587,1.4958,1.5338,1.5729,1.6128,1.6537,1.6957,1.7387,1.7828,1.828,1.8742,1.9216,1.9702,2.02,2.0709,2.1233,2.1769,2.2322,2.289,2.3473,2.4072,2.4687,2.5319,2.5967,2.6632,2.7312,2.8009
EL,1.0,1.0177,1.0193,0.9975,0.9748,0.9651,0.9636,0.9653,0.9655,0.9673,0.9757,0.9831,1.0011,1.0166,1.0342,1.0522,1.0708,1.0908,1.1112,1.1319,1.1531,1.1748,1.2037,1.2333,1.2637,1.2948,1.3268,1.3595,1.3932,1.4276,1.4629,1.499,1.5361,1.5741,1.6132,1.6532,1.6943,1.7365,1.7799,1.8244,1.8702,1.9173,1.9657,2.0153,2.0664,2.1189,2.1728,2.2281,2.2851,2.3434,2.4034
ES,1.0,1.0208,1.0419,1.052,1.051,1.0507,1.0561,1.0693,1.0857,1.068,1.0607,1.0587,1.0783,1.0968,1.1179,1.1391,1.1604,1.1831,1.2064,1.2302,1.2547,1.2796,1.3123,1.3458,1.3802,1.4156,1.4522,1.4898,1.5285,1.5684,1.6095,1.6517,1.6952,1.7398,1.7857,1.8329,1.8813,1.931,1.9819,2.0341,2.0876,2.1425,2.1989,2.2568,2.3164,2.3776,2.4407,2.5052,2.5716,2.6393,2.7087
FR,1.0,1.0182,1.0332,1.0395,1.043,1.0465,1.0497,1.0563,1.0808,1.0748,1.082,1.0775,1.0983,1.1134,1.1341,1.1553,1.177,1.2003,1.2241,1.2483,1.2731,1.2976,1.3301,1.3634,1.3976,1.4326,1.4686,1.5053,1.5428,1.5813,1.6206,1.6606,1.7015,1.7432,1.7858,1.8294,1.8739,1.9197,1.9665,2.0148,2.0644,2.1156,2.1683,2.2225,2.2784,2.3358,2.3948,2.4553,2.5172,2.5804,2.6448
IE,1.0,1.009,1.0203,1.0286,1.0309,1.0381,1.0401,1.0447,1.0618,1.0736,1.0688,1.1079,1.1354,1.1558,1.1768,1.1982,1.2199,1.2451,1.2709,1.2974,1.3246,1.3431,1.3682,1.394,1.4204,1.4478,1.4761,1.5045,1.5334,1.5628,1.5924,1.6222,1.6525,1.6837,1.7159,1.749,1.7834,1.8188,1.855,1.8921,1.93,1.969,2.0089,2.0499,2.0919,2.1349,2.179,2.2243,2.2708,2.3186,2.3676
IT,1.0,1.0277,1.0537,1.0653,1.071,1.0734,1.0774,1.0904,1.1006,1.1012,1.0997,1.1102,1.1323,1.1501,1.1716,1.1936,1.2164,1.2406,1.2653,1.2905,1.3161,1.3412,1.3744,1.4086,1.4436,1.4797,1.5168,1.555,1.5941,1.6343,1.6756,1.7179,1.7612,1.8053,1.8504,1.8963,1.9433,1.9913,2.0406,2.0913,2.1436,2.1976,2.2534,2.3109,2.3701,2.431,2.4934,2.5573,2.6224,2.6889,2.7566
LX,1.0,1.0346,1.0628,1.0768,1.0832,1.088,1.091,1.1131,1.1332,1.1394,1.1582,1.1617,1.1755,1.1872,1.2006,1.215,1.2301,1.2467,1.2637,1.2812,1.2992,1.3183,1.3438,1.3698,1.3963,1.4234,1.4514,1.48,1.5091,1.539,1.5695,1.6005,1.6322,1.6646,1.6977,1.7316,1.7666,1.8026,1.8393,1.8768,1.9151,1.9543,1.9943,2.0352,2.0772,2.1201,2.1641,2.2091,2.2553,2.3024,2.3506
NL,1.0,1.0183,1.0307,1.0525,1.0654,1.07,1.0796,1.0955,1.1175,1.1237,1.1369,1.1514,1.1741,1.197,1.2209,1.2452,1.27,1.2967,1.3239,1.3516,1.3798,1.4067,1.4423,1.4787,1.5158,1.5541,1.5954,1.635,1.6757,1.7176,1.7604,1.8049,1.8505,1.8972,1.9452,1.9943,2.0447,2.0962,2.1491,2.2034,2.2591,2.3161,2.3749,2.4353,2.4973,2.561,2.6266,2.694,2.7631,2.8338,2.9063
