,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,194.0,202.0552,203.0533,205.0556,205.0541,207.0525,206.0493,216.0519,208.0438,207.2056,206.3715,206.1439,205.8634,205.8515,205.6769,205.6062,210.0205,214.5379,219.2255,223.7642,228.5334,232.4287,236.3816,240.409,244.4934,248.5976,253.3103,258.1056,262.9857,267.8792,273.0216,277.5554,282.1216,286.8782,291.637,296.5899,300.8246,305.2447,309.657,314.2246,318.8356,321.8082,324.862,327.9304,331.1831,334.4507,337.036,339.7674,342.5214,345.3826,348.2794
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,196.0,201.1,205.1,209.1,204.1,223.1,223.1,222.1,229.3792,229.2355,223.1376,225.7317,228.498,229.3613,230.079,231.6039,232.502,232.306,232.1703,232.0455,232.6414,232.8725,232.4237,232.0351,231.7256,231.4846,231.1762,230.9017,230.657,230.4563,232.105,233.4091,232.6533,232.026,231.5217,231.1227,230.5628,230.0678,229.6406,229.2517,228.9181,228.6054,228.2928,227.9854,227.6533,227.326,226.9666,226.6042,226.2173,225.8128,225.422
5 Non-ferrous metals,73.0,82.6355,84.6218,81.67,84.6499,82.6669,88.6595,89.6552,90.6781,89.8771,89.0832,89.3919,89.74,90.1296,90.5049,90.8568,91.9742,93.1038,94.2901,95.5101,96.7673,95.8954,95.0258,94.1798,93.3632,92.574,90.9982,89.4366,87.8944,86.3685,84.8725,84.6018,84.3157,84.0091,83.6888,83.3732,83.7001,84.0223,84.3338,84.6402,84.9401,84.9341,84.933,84.9363,84.9295,84.9339,84.9641,85.0022,85.0394,85.0751,85.1199
6 Chemicals,367.0,366.7068,375.7076,368.6999,377.6859,390.6751,413.6841,406.6978,398.6877,399.0141,399.3413,395.9127,393.0002,390.0841,387.1439,383.9785,377.0522,370.6232,364.5707,358.6162,352.8757,348.8202,344.7994,340.7748,336.8608,333.0657,334.9798,336.9036,338.7592,340.4237,342.2209,344.4882,346.6699,348.6873,350.7445,352.7878,354.5749,356.3148,357.8961,359.2319,360.821,361.1953,361.6532,362.0681,362.3781,362.6526,362.4123,362.1618,361.7751,361.2294,360.8457
7 Non-metallics nes,161.0,158.9057,157.8968,224.8479,207.8563,213.8566,206.8663,205.8662,210.8552,211.5046,212.156,210.2253,208.3477,206.436,204.5867,202.6967,203.334,204.1063,204.9385,205.7919,206.6988,207.1334,207.5863,208.1144,208.6647,209.2627,210.0744,210.8568,211.6675,212.4137,213.2322,213.5486,213.8349,214.0745,214.3254,214.5318,215.4284,216.2623,217.0634,217.8386,218.655,218.4449,218.2885,218.0508,217.8358,217.618,217.5051,217.3927,217.3,217.1662,217.0846
8 Ore-extra.(non-energy),100.0,98.4442,92.4521,156.6155,167.5648,152.5418,153.5635,170.5798,170.5856,169.9143,169.2457,169.1173,168.9687,168.9089,168.7013,168.5907,172.0736,175.6649,179.4117,183.2267,187.2178,190.5583,193.921,197.3924,200.8696,204.4378,208.4081,212.5029,216.6011,220.7974,225.1135,228.948,232.866,236.843,240.9095,245.0173,248.6024,252.2975,255.9478,259.6843,263.4784,265.9577,268.5279,271.0471,273.7644,276.4335,278.5847,280.8103,283.0454,285.3999,287.6978
"9 Food, drink & tob.",178.0,180.7663,182.7672,150.7973,177.7498,163.7779,170.7495,172.742,177.7317,180.4772,183.2651,183.3542,183.4078,183.6329,183.6416,183.6559,186.0134,188.5863,191.1976,193.8234,196.5692,196.7132,196.9121,197.0708,197.3308,197.5614,198.3418,199.6101,200.839,202.024,203.271,205.2109,207.1799,209.2457,211.2553,213.3257,215.9583,218.636,221.2684,223.7587,226.5035,228.2996,230.1205,232.0023,233.8605,235.7265,237.4961,239.2323,241.0353,242.8047,244.6306
"10 Tex., cloth. & footw.",38.0,38.6318,37.6438,43.5778,37.567,34.575,31.645,29.6089,26.6441,25.6308,24.656,24.1487,23.6481,23.1552,22.6685,22.1981,22.2853,22.4056,22.5724,22.764,22.9643,22.4249,21.9041,21.3934,20.8976,20.4133,20.1085,19.7994,19.4884,19.1788,18.8705,18.6962,18.5236,18.3473,18.1738,17.9985,17.8868,17.7721,17.6487,17.5195,17.3908,17.2364,17.0754,16.9135,16.7531,16.5977,16.4618,16.329,16.1981,16.0716,15.9448
