,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,1.0,0.8171,0.8715,0.8715,0.0792,0.0743,0.0826,0.085,0.0792,0.0803,0.0814,0.0849,0.0887,0.0915,0.0939,0.0956,0.0964,0.097,0.0974,0.0978,0.0981,0.0982,0.0982,0.0983,0.0983,0.0983,0.0984,0.0983,0.0984,0.0984,0.0985,0.0985,0.0986,0.0986,0.0987,0.0988,0.0989,0.0989,0.099,0.0991,0.0992,0.0993,0.0993,0.0993,0.0993,0.0993,0.0993,0.0994,0.0994,0.0993,0.0993
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
5 Non-ferrous metals,0.0,0.0509,0.0663,0.0663,0.0663,0.0663,0.0663,0.0509,0.0509,0.0398,0.0305,0.0234,0.0184,0.0152,0.0131,0.0119,0.011,0.0105,0.0102,0.0101,0.0101,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6 Chemicals,3.0,1.3912,2.4562,2.4562,2.56,2.635,3.56,3.56,3.485,3.4142,3.3447,3.3338,3.3423,3.3467,3.3531,3.3567,3.3868,3.4153,3.4435,3.4727,3.5032,3.4952,3.4889,3.4831,3.4798,3.481,3.5547,3.6272,3.7042,3.7835,3.8692,3.9318,3.9962,4.0612,4.1266,4.1925,4.2732,4.3547,4.4392,4.5241,4.6117,4.6614,4.7117,4.7625,4.8137,4.8655,4.8797,4.8969,4.9124,4.9268,4.9433
7 Non-metallics nes,16.0,12.9857,10.9898,12.0034,13.0138,13.0052,13.0067,14.9963,14.9949,15.6814,16.3996,16.4396,16.5135,16.5715,16.633,16.6904,16.6437,16.5933,16.5421,16.4909,16.4387,16.2577,16.0778,15.8973,15.7207,15.5442,15.5747,15.604,15.6357,15.6666,15.6985,15.7682,15.8379,15.9081,15.9794,16.05,16.2595,16.471,16.6842,16.9003,17.1183,17.1878,17.2569,17.3269,17.3968,17.4667,17.4771,17.4873,17.4983,17.5081,17.5198
8 Ore-extra.(non-energy),3.0,2.3029,2.7361,1.6638,1.56,1.7342,1.6638,2.6917,2.6917,2.8334,2.9836,2.8302,2.7536,2.7076,2.6845,2.6669,2.6969,2.7254,2.7556,2.7872,2.821,2.8239,2.8421,2.8601,2.8796,2.902,2.9347,2.9649,2.9977,3.0308,3.0673,3.1182,3.1713,3.2245,3.2784,3.3329,3.4061,3.4808,3.558,3.6353,3.7162,3.7676,3.8205,3.8744,3.9284,3.9828,4.0102,4.0398,4.0675,4.0953,4.1246
"9 Food, drink & tob.",17.0,15.3505,15.6197,14.5935,13.6271,13.6674,14.6367,14.7136,15.688,16.2189,16.7674,16.5794,16.4574,16.3773,16.3125,16.2417,16.5912,16.908,17.2155,17.5314,17.8571,17.9755,18.1074,18.233,18.3631,18.5063,18.5875,18.6574,18.7354,18.8157,18.9086,19.1459,19.3861,19.6269,19.8645,20.0917,20.3136,20.5225,20.7393,20.9562,21.1852,21.3298,21.4721,21.6218,21.7734,21.9288,21.9663,22.0208,22.07,22.1052,22.1563
"10 Tex., cloth. & footw.",1.0,0.56,0.56,0.56,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0099,0.0099,0.0099,0.0099,0.0099,0.0098,0.0098,0.0097,0.0097,0.0096,0.0096,0.0095,0.0095,0.0095,0.0094,0.0093,0.0093,0.0093,0.0093,0.0092,0.0092,0.0091,0.0091,0.0091,0.0092,0.0091,0.0091,0.0092,0.0093,0.0094,0.0095,0.0096
11 Paper & pulp,2.0,1.3912,1.3912,0.56,0.7288,0.7288,0.7288,0.7288,0.56,0.5572,0.5544,0.5565,0.5623,0.5672,0.572,0.5768,0.5778,0.5786,0.5792,0.5794,0.5791,0.5724,0.5653,0.558,0.5509,0.5441,0.5429,0.5406,0.5382,0.5363,0.5353,0.5383,0.5411,0.5441,0.5468,0.5496,0.5514,0.5533,0.5553,0.5579,0.5601,0.5605,0.5614,0.5616,0.5623,0.5624,0.5614,0.5603,0.5587,0.5574,0.5563
12 Engineering etc,2.0,1.3912,1.3912,1.3912,0.56,0.56,1.3912,1.3912,1.3912,1.407,1.4229,1.4277,1.4365,1.4437,1.4522,1.4599,1.4995,1.5404,1.5825,1.6249,1.669,1.6893,1.7099,1.7303,1.7519,1.7745,1.8021,1.829,1.8582,1.888,1.918,1.9509,1.9841,2.0176,2.0519,2.0866,2.121,2.1559,2.1913,2.2271,2.2634,2.2979,2.3327,2.368,2.4036,2.4395,2.4722,2.5052,2.5381,2.5715,2.6056
13 Other industry,5.0,5.0002,3.7046,2.6917,2.7361,2.4562,3.485,3.2485,3.2485,3.4508,3.6646,3.6538,3.6418,3.6311,3.6205,3.6106,3.6581,3.7061,3.7541,3.8027,3.8512,3.884,3.9162,3.9481,3.9791,4.0106,4.053,4.0961,4.139,4.1829,4.2276,4.2929,4.3594,4.4269,4.4959,4.5661,4.6617,4.7589,4.8567,4.9564,5.0576,5.1236,5.1895,5.2567,5.3248,5.3934,5.4261,5.4589,5.4928,5.5262,5.56
14 Construction,1.0,0.56,0.9551,0.9551,0.9939,0.9835,1.0026,1.01,0.9939,1.0104,1.0283,1.0703,1.1221,1.1766,1.2371,1.3016,1.3139,1.3251,1.337,1.3502,1.3659,1.3662,1.3658,1.3646,1.3637,1.3646,1.3562,1.3468,1.3387,1.3321,1.3281,1.3324,1.3374,1.3428,1.3486,1.355,1.3654,1.3755,1.3863,1.3966,1.4073,1.418,1.4289,1.44,1.4511,1.4621,1.4714,1.4821,1.4922,1.5024,1.5134
15 Rail transport,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
16 Road transport,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1712,0.175,0.1819,0.1732,0.1954,0.2165,0.2435,0.2762,0.317,0.3676,0.4302,0.5049,0.5952,0.7055,0.8389,0.9948,1.1819,1.4066,1.6704,1.9941,2.3829,2.8421,3.3804,4.0093,4.7389,5.5988,6.6002,7.7747,9.1434,10.422,12.1018,13.9188,15.93,18.0101,20.4775,23.151,26.0145,29.0439,32.2069,35.4637,38.7689,42.0738,45.3289,48.4867
17 Air transport,0.0,0.0996,0.0996,0.0996,0.0995,0.0996,0.0996,0.0997,0.0997,0.0996,0.0994,0.0995,0.0995,0.0996,0.0997,0.0997,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998
18 Other transp. serv.,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0509,0.0509,0.0505,0.0501,0.0355,0.0275,0.0235,0.0216,0.0207,0.0199,0.0192,0.0187,0.0183,0.018,0.0155,0.0147,0.014,0.0134,0.0129,0.0124,0.0121,0.0117,0.0115,0.0112,0.0111,0.011,0.0109,0.0108,0.0107,0.0107,0.0107,0.0107,0.0107,0.0106,0.0106,0.0106,0.0106,0.0106,0.0106,0.0106,0.0106,0.0106,0.0106,0.0106
19 Households,149.0,148.1,144.1,124.1,123.1,128.2184,133.1235,138.9194,140.2671,146.5217,153.1265,155.9924,158.9357,161.959,165.0649,168.2558,171.2781,174.3829,177.5721,180.848,184.2125,186.9826,189.8184,192.7209,195.6913,198.7306,202.3049,205.9649,209.7121,213.5482,217.4745,220.9983,224.597,228.2715,232.0228,235.852,237.168,238.5018,239.8533,241.2225,242.6092,243.8192,245.0446,246.2821,247.5354,248.8043,250.3845,251.9833,253.6006,255.2361,256.8896
"20 Agriculture, forestry",13.0,11.7666,10.7862,11.7579,11.7487,11.7666,13.7304,13.7555,14.7225,14.8758,15.0327,15.1478,15.3212,15.5288,15.7631,16.0138,15.6248,15.2701,14.9234,14.5851,14.2561,14.413,14.596,14.7724,14.9612,15.1551,15.2455,15.3393,15.4345,15.5306,15.6273,15.6776,15.7291,15.7812,15.8352,15.889,15.9035,15.9169,15.9302,15.9438,15.9572,15.9628,15.9676,15.9724,15.9756,15.9789,15.9753,15.9708,15.9661,15.9611,15.9572
21 Fishing,0.0,0.0743,0.0743,0.0663,0.0663,0.0663,0.0663,0.0663,0.0663,0.0658,0.0654,0.0498,0.0393,0.0335,0.0306,0.0291,0.0278,0.0267,0.0258,0.0251,0.0246,0.0204,0.0189,0.0177,0.0166,0.0157,0.0148,0.014,0.0134,0.0129,0.0124,0.0122,0.012,0.0118,0.0116,0.0115,0.0114,0.0114,0.0113,0.0113,0.0113,0.0113,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112
22 Other final use,207.0,200.2388,181.2419,161.2671,165.2506,168.2393,185.2344,187.2507,194.2442,189.564,184.9979,202.5788,222.1124,243.5626,267.0932,292.9194,298.1862,303.5392,308.966,314.478,320.0867,323.2919,326.5944,329.977,333.425,336.9002,335.367,333.8345,332.3081,330.802,329.3026,329.0327,328.7484,328.4865,328.2356,327.9313,329.3019,330.6633,332.0877,333.5844,335.1188,336.4326,337.7321,339.0039,340.2328,341.4298,343.1562,344.8646,346.5428,348.2271,349.9096
23 Non-energy use,0.0,0.0984,0.0973,0.096,0.0957,0.0957,0.0972,0.0972,0.0972,0.0973,0.0974,0.0973,0.0973,0.0972,0.0971,0.097,0.0967,0.0963,0.0959,0.0955,0.095,0.0943,0.0936,0.0927,0.0918,0.0907,0.0895,0.0882,0.0867,0.085,0.0832,0.0821,0.081,0.0798,0.0785,0.0772,0.0772,0.0772,0.0772,0.0772,0.0772,0.0772,0.0772,0.0772,0.0772,0.0771,0.0771,0.077,0.0769,0.0768,0.0767
