,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,29.0,28.1029,30.1008,30.1038,31.1045,34.1009,32.1088,31.1151,32.0547,31.7428,31.7428,33.0806,32.6337,32.263,31.9211,31.6094,31.8368,32.0763,32.3306,32.5787,32.8298,32.8469,32.8486,32.8351,32.8268,32.8313,32.9863,33.148,33.3009,33.4652,33.635,33.8035,33.9727,34.1372,34.2996,34.463,34.6294,34.7957,34.9616,35.128,35.2913,35.4553,35.6162,35.7703,35.9324,36.0715,36.2366,36.4109,36.5757,36.7481,36.9351
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,80.0,80.583,88.586,91.6312,84.6586,89.6187,89.6303,86.6629,86.6896,86.9842,86.9717,90.27,90.5259,90.8503,91.1897,91.5143,91.7686,92.0361,92.3032,92.5697,92.8508,93.0021,93.1192,93.2499,93.4049,93.5461,93.8281,94.0948,94.3657,94.6444,94.9178,95.1945,95.4619,95.7405,96.0228,96.3067,96.6058,96.897,97.1909,97.4694,97.7584,98.0491,98.3545,98.6536,98.9548,99.2749,99.619,99.9663,100.2778,100.6726,101.0098
5 Non-ferrous metals,1034.0,1060.022,1074.022,1110.0222,1115.022,1139.022,1123.0217,1159.0222,1162.0217,1165.9685,1165.9685,1213.8129,1217.9351,1222.0717,1226.2218,1230.3859,1233.6838,1236.9907,1240.3065,1243.6311,1246.9641,1248.8053,1250.6492,1252.496,1254.3455,1256.1979,1259.8495,1263.5116,1267.1842,1270.8676,1274.5618,1278.2664,1281.9818,1285.708,1289.4446,1293.1925,1296.9512,1300.7209,1304.5018,1308.2935,1312.0963,1315.9097,1319.7347,1323.5708,1327.418,1331.2764,1335.1461,1339.0266,1342.9187,1346.822,1350.7369
6 Chemicals,4.0,3.2485,4.2116,2.3029,5.185,6.1649,6.1649,6.1649,7.1491,7.1759,7.1759,7.494,7.5089,7.5446,7.5776,7.6054,7.6243,7.6362,7.6507,7.6624,7.6841,7.6965,7.7078,7.7215,7.7254,7.7311,7.7464,7.7636,7.7844,7.8129,7.8448,7.8698,7.8987,7.9272,7.9569,7.9866,8.0124,8.0464,8.0849,8.1227,8.1617,8.1966,8.2259,8.2578,8.273,8.2914,8.2964,8.3044,8.2996,8.3069,8.3184
7 Non-metallics nes,2.0,1.8792,1.5646,1.56,1.3912,1.3912,3.2485,10.1174,14.0933,14.144,14.144,14.6069,14.5882,14.6466,14.7339,14.8248,14.8943,14.9662,15.0293,15.0813,15.1355,15.1605,15.1671,15.1784,15.2017,15.2237,15.2744,15.3198,15.3716,15.4348,15.4948,15.554,15.6038,15.6494,15.6977,15.7457,15.7957,15.8467,15.8962,15.9399,15.9926,16.0429,16.0995,16.1555,16.2141,16.2784,16.3511,16.4205,16.4661,16.5524,16.5961
8 Ore-extra.(non-energy),0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
"9 Food, drink & tob.",35.0,36.0779,42.1343,45.1276,44.1487,52.1146,41.1567,48.1032,53.0961,53.2791,53.2758,55.4951,55.6721,55.8588,56.0518,56.2474,56.3996,56.5555,56.7048,56.855,57.0115,57.0943,57.1775,57.2728,57.3567,57.4398,57.6087,57.7618,57.9241,58.0938,58.2685,58.4367,58.6106,58.7842,58.9577,59.1258,59.3012,59.4791,59.6593,59.8385,60.019,60.201,60.3819,60.5613,60.7407,60.9179,61.094,61.2706,61.4516,61.6283,61.8103
"10 Tex., cloth. & footw.",0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11 Paper & pulp,1.0,1.3912,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.5626,0.5626,0.5809,0.5862,0.5863,0.5896,0.5914,0.5936,0.5963,0.5984,0.601,0.6041,0.6051,0.6063,0.6081,0.6096,0.6107,0.6137,0.6161,0.6196,0.6232,0.6265,0.6299,0.6328,0.636,0.6391,0.6424,0.6453,0.6483,0.6512,0.6538,0.6566,0.6592,0.6621,0.665,0.6674,0.6707,0.6742,0.6768,0.679,0.6833,0.685
12 Engineering etc,1.0,0.56,0.56,0.56,0.56,1.3912,0.56,0.56,0.56,0.5626,0.5626,0.5895,0.5918,0.5938,0.5963,0.5987,0.6006,0.6024,0.6046,0.6091,0.6139,0.6171,0.619,0.6203,0.6213,0.6224,0.6251,0.628,0.6313,0.6355,0.6399,0.6445,0.6488,0.6534,0.6577,0.6619,0.6656,0.6694,0.673,0.6764,0.68,0.6831,0.6869,0.6899,0.6936,0.6963,0.6979,0.6975,0.6955,0.692,0.6892
13 Other industry,1.0,0.9084,0.8903,2.635,3.485,0.9084,1.8234,1.7342,0.8171,0.82,0.8112,0.8359,0.8366,0.8396,0.8437,0.8477,0.8499,0.8532,0.8558,0.858,0.8608,0.8614,0.8608,0.8609,0.8617,0.8619,0.8641,0.8658,0.8683,0.8717,0.8749,0.8781,0.8809,0.8839,0.887,0.8903,0.8933,0.8963,0.8996,0.9024,0.9056,0.9083,0.9118,0.9148,0.9175,0.9209,0.9247,0.927,0.9274,0.9304,0.9299
