,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,245.0,295.0394,253.0413,158.0603,167.0591,167.0548,168.0546,182.0534,181.0538,177.2933,173.6111,172.6832,170.819,169.5403,168.3627,167.2439,170.2894,173.4085,176.6238,179.8374,183.1394,183.2483,183.2456,183.2925,183.3656,183.4307,183.4256,183.3672,183.3635,183.2881,183.2234,184.5648,185.9489,187.3552,188.8294,190.2802,192.5608,194.8598,197.1561,199.5154,201.9151,203.9323,206.0677,208.2881,210.5445,212.8733,214.9492,216.9749,219.0413,221.0907,223.15
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,515.0,432.1,487.1,391.1,375.1,381.1,374.1,380.1,407.047,405.8716,391.3498,392.8294,397.8213,398.175,398.1743,398.5652,398.5969,397.8569,397.2451,397.0168,397.6535,397.6804,396.8886,396.1413,395.4767,394.8726,394.4283,394.0075,393.601,393.2951,395.2353,397.026,396.3583,395.8381,395.5046,395.291,395.126,395.1465,395.1583,395.3271,395.5477,395.649,395.701,395.6912,395.5162,395.2754,394.8566,394.3663,393.7135,393.047,392.2713
5 Non-ferrous metals,153.0,159.4904,163.4955,161.5129,166.4845,164.4939,159.5123,170.5137,181.5008,182.6791,183.8651,183.6573,183.1646,183.1165,182.932,182.7572,182.2278,181.6621,181.1694,180.6221,180.1105,177.9093,175.6263,173.3547,171.184,169.011,168.6551,168.1973,167.7224,167.3184,166.9325,166.8069,166.7193,166.5854,166.5297,166.4397,165.9764,165.6823,165.2018,164.8752,164.5011,164.6911,164.9988,165.3364,165.5686,165.8673,166.1161,166.452,166.6887,167.1051,167.494
6 Chemicals,1160.9999,1102.7902,976.8234,1097.8177,1110.818,1132.8119,1166.8042,1277.7682,1261.7738,1246.9807,1232.3612,1304.2441,1377.3511,1457.9542,1543.2451,1633.8519,1703.1755,1775.6732,1851.3169,1930.3135,2012.6737,2078.1951,2145.5083,2214.8442,2286.2891,2359.6899,2391.9836,2424.3547,2456.9231,2489.717,2522.4297,2505.0066,2487.9285,2470.5649,2453.5837,2436.5994,2447.0579,2457.2881,2467.3069,2477.4226,2487.2017,2494.4451,2501.2942,2508.1462,2514.8721,2521.7087,2480.25,2439.3376,2399.467,2360.3074,2321.6665
7 Non-metallics nes,91.0,254.9117,317.8633,242.9181,245.9193,239.917,237.9208,207.9299,209.9383,206.3766,202.8754,201.2487,197.8631,197.3362,195.4111,193.5322,195.0602,196.3564,197.7867,199.0503,200.4705,200.6199,200.5341,200.673,200.7968,200.888,203.0139,205.0777,207.3782,209.4731,211.7623,210.0568,208.5044,206.8828,205.3844,203.7388,204.6793,205.5271,206.3549,207.2834,208.1619,208.5253,208.7771,209.0465,209.4257,209.7773,209.7229,209.7822,209.7587,209.8062,209.702
8 Ore-extra.(non-energy),102.0,35.274,35.2911,36.2687,37.2637,36.2687,37.2803,38.291,38.3062,37.5091,36.7293,36.493,36.276,35.9101,35.7175,35.43,36.0726,36.7378,37.4162,38.1055,38.7972,38.7988,38.8158,38.8072,38.7959,38.7847,38.7634,38.7363,38.7025,38.6747,38.6551,38.9728,39.2775,39.591,39.9099,40.2212,40.726,41.2327,41.7506,42.2535,42.7517,43.1618,43.5769,43.978,44.3975,44.8118,45.1786,45.5489,45.9398,46.3461,46.7393
"9 Food, drink & tob.",406.0,413.7515,422.76,463.7344,477.7234,477.7375,493.7383,511.7371,518.7456,506.9745,495.4709,499.5829,500.5695,501.5351,501.308,500.8837,502.4598,505.6037,510.3361,516.2646,522.9742,520.5184,518.2273,516.1835,514.1043,512.3778,511.4376,509.9337,508.377,506.3614,504.2451,508.7404,513.154,517.5776,521.7537,525.9714,534.8271,543.5245,552.0557,560.6129,569.2945,575.7493,582.1751,588.5266,594.5824,600.5806,606.0283,611.5527,617.1505,622.9009,628.8907
"10 Tex., cloth. & footw.",108.0,90.647,90.6364,97.6077,95.5335,99.5433,95.5514,91.5743,93.5685,87.5121,81.8472,79.0555,76.1589,73.5131,70.8903,68.3526,67.3296,66.2946,65.3031,64.3372,63.4214,61.8232,60.2948,58.8078,57.3689,55.9755,54.8353,53.7039,52.5857,51.4924,50.4069,49.49,48.5912,47.7073,46.8538,46.0004,45.2947,44.6172,43.9398,43.265,42.621,42.0324,41.4547,40.8947,40.3343,39.7907,39.3291,38.894,38.4473,38.0172,37.5973
