,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,100.0,105.9907,114.9859,99.9988,103.9963,114.0018,124.9967,130.0019,122.0006,123.9249,125.8795,126.799,127.4176,128.1019,128.8151,129.5259,130.8306,132.1598,133.5247,134.9109,136.2892,137.4534,138.5964,139.7106,140.8318,141.9939,142.8548,143.7632,144.6754,145.5385,146.4653,147.8302,149.1204,150.4472,151.7438,153.0954,154.2076,155.3363,156.4685,157.6313,158.7907,160.0748,161.3228,162.6309,163.9181,165.2204,166.8725,168.5152,170.1697,171.8725,173.5535
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,72.0,75.1,61.1,56.1,62.1,61.1,62.1,68.1,65.4149,66.205,64.912,65.4671,66.8612,67.9521,69.0476,70.0112,70.9311,71.5042,72.1089,72.7854,73.4759,73.8341,74.0846,74.3584,74.5541,74.7629,75.0584,75.3463,75.6165,75.901,76.357,76.763,76.8819,77.0348,77.1999,77.5231,77.7487,77.9639,78.1911,78.3826,78.574,78.7539,78.9619,79.1814,79.3916,79.6037,79.8008,79.9778,80.1399,80.2753,80.4284
5 Non-ferrous metals,79.0,81.5085,73.5159,85.4754,85.464,73.5081,65.5559,89.5001,92.5389,90.5835,88.6694,88.6313,89.2959,89.5917,89.93,89.681,90.092,90.67,91.6402,92.4166,93.2133,92.4509,91.5294,90.8006,89.9224,89.1673,89.0051,88.6885,88.077,87.4982,86.9012,86.2209,85.6228,85.1856,84.7115,84.0986,83.5225,82.9042,82.3951,81.8971,81.4595,81.714,81.9964,82.2809,82.5093,82.7399,83.0975,83.4297,83.7715,84.0968,84.5131
6 Chemicals,81.0,85.9951,98.9704,105.9539,105.9608,120.9519,122.9446,127.9492,116.948,115.1357,113.3514,112.8771,112.3669,111.8927,111.4369,110.9921,111.4039,111.7494,112.0714,112.4119,112.7914,114.13,115.4661,116.7892,118.1202,119.4604,116.9297,114.5245,112.2116,109.8994,107.5867,107.3503,107.0979,106.8232,106.5785,106.338,105.7988,105.2612,104.7151,104.209,103.7158,103.2307,102.7397,102.2414,101.7464,101.2439,100.4579,99.6625,98.8517,98.0636,97.292
7 Non-metallics nes,65.0,64.9627,63.9585,62.9656,72.9488,75.9467,76.9519,79.9496,80.9467,82.1032,83.2762,82.5941,81.9661,81.3503,80.7458,80.1367,81.4528,82.7838,84.1256,85.4927,86.881,87.8386,88.8003,89.7744,90.7503,91.7436,92.8234,93.9297,95.0464,96.1745,97.3255,98.1748,99.0148,99.8558,100.6931,101.5367,102.2293,102.931,103.6434,104.3638,105.0927,106.1016,107.1336,108.1766,109.2288,110.289,111.4083,112.5296,113.6539,114.7812,115.9548
8 Ore-extra.(non-energy),72.0,79.1694,81.1504,82.1636,80.1522,91.2854,92.2754,94.3036,96.2883,97.8195,99.3748,100.0306,100.6015,101.2373,101.8594,102.4845,103.5191,104.518,105.5465,106.6218,107.7256,108.6494,109.5703,110.4787,111.3826,112.304,113.0007,113.7244,114.4757,115.2042,115.9176,116.9271,117.9501,118.9664,120.0167,121.0887,121.9455,122.8028,123.6605,124.5276,125.4091,126.4038,127.4085,128.4268,129.4612,130.4946,131.7996,133.1153,134.4255,135.7593,137.0876
"9 Food, drink & tob.",94.0,95.6568,93.6679,97.6589,100.6358,102.655,104.6255,107.5884,113.6114,113.9399,114.2698,113.0222,111.7388,110.4749,109.2472,108.0256,109.3025,110.5455,111.8266,113.08,114.3558,114.8656,115.3362,115.783,116.2295,116.7394,117.32,117.9387,118.5371,119.1552,119.7743,120.07,120.2949,120.5301,120.7912,121.0577,121.6125,122.2123,122.829,123.4509,124.115,124.6199,125.1468,125.6626,126.2325,126.8224,127.5584,128.273,128.9729,129.6947,130.431
"10 Tex., cloth. & footw.",33.0,33.5828,32.568,32.5758,31.56,32.5758,31.599,30.6002,30.5926,30.0386,29.4967,28.4224,27.3535,26.3549,25.3983,24.4723,24.1965,23.9146,23.6476,23.3749,23.1251,22.6981,22.2846,21.8808,21.4879,21.1078,20.7842,20.4673,20.1543,19.8454,19.5403,19.2542,18.9704,18.6891,18.4106,18.1406,17.9063,17.6781,17.4541,17.2311,17.0157,16.8935,16.7754,16.6551,16.5385,16.4203,16.2921,16.1613,16.0334,15.905,15.7777
