,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,85.0,85.0546,91.054,101.0476,77.0611,107.0494,100.0478,105.0432,107.0422,109.6217,112.2633,114.7305,117.5083,120.7342,124.1083,127.3149,129.611,131.8954,134.0184,136.2617,138.4416,140.3618,142.3647,144.4241,146.5146,148.6436,150.9581,153.3159,155.691,158.0586,160.4237,162.5596,164.7054,166.8755,169.0654,171.2809,173.9599,176.7262,179.354,182.1844,184.9277,186.8328,188.7911,190.7876,192.784,194.7648,196.2618,197.7667,199.3192,200.9196,202.5816
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,20.0,23.6882,34.6273,33.6408,37.6226,36.6184,35.6477,35.658,35.6678,35.5563,35.4452,36.11,37.1937,37.7202,38.2553,38.7915,38.8819,38.9644,39.0462,39.1245,39.1774,38.8424,38.5313,38.2374,37.9421,37.5881,37.1932,36.7298,36.2438,35.7392,35.29,34.8949,34.5656,34.2726,34.0085,33.7506,33.5222,33.2848,33.0441,32.7888,32.5453,32.1632,31.8018,31.4202,31.0516,30.6832,30.3094,29.9308,29.5639,29.2119,28.853
5 Non-ferrous metals,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6 Chemicals,107.0,111.6519,122.6387,115.641,112.6429,114.6295,129.6175,131.631,131.6326,135.2951,139.0594,142.1509,149.1354,153.8207,157.4065,160.0401,158.8899,157.9227,157.4684,157.352,157.3224,157.5605,157.4289,157.0996,156.6983,156.3694,158.176,160.0837,162.0088,163.9289,165.7937,167.1226,168.5434,170.0094,171.53,173.0365,174.9879,176.9554,178.986,181.0296,183.2251,184.6095,186.0378,187.3944,188.7443,190.134,190.7631,191.3348,191.9227,192.6061,193.2859
7 Non-metallics nes,57.0,58.9604,64.9514,62.9455,62.9459,63.9427,67.9503,68.9537,68.9493,68.975,69.0006,69.2715,70.1663,70.9586,71.4219,71.6944,71.9887,72.2704,72.5567,72.8769,73.2638,73.6218,74.0197,74.3977,74.7316,75.0045,75.8329,76.6398,77.4335,78.2348,79.0293,79.6672,80.3113,80.9622,81.6566,82.3819,83.4371,84.5132,85.6133,86.725,87.8658,88.039,88.2104,88.3529,88.4983,88.6595,94.4095,100.5118,107.0003,114.3253,122.2668
8 Ore-extra.(non-energy),6.0,7.0019,8.9538,7.9698,6.9806,8.0192,7.9788,7.9936,7.9997,8.1926,8.3901,8.5809,8.777,8.9783,9.1844,9.396,9.5557,9.7196,9.886,10.0553,10.2279,10.3747,10.5226,10.6736,10.8271,10.9823,11.1512,11.3228,11.4968,11.6732,11.8528,12.0179,12.1848,12.3544,12.526,12.7001,12.9076,13.1194,13.3351,13.5535,13.7745,13.9223,14.0728,14.2243,14.3773,14.5327,14.6544,14.7779,14.9009,15.0246,15.15
"9 Food, drink & tob.",199.0,204.7593,201.7408,194.7337,199.732,204.7156,203.7265,206.7255,206.728,209.9349,213.1925,216.4395,223.2386,228.2061,231.4762,235.2941,239.9064,244.5819,249.3229,254.0287,258.8581,261.425,263.7891,265.9781,268.1364,270.218,272.3385,274.392,276.6003,278.8343,281.1158,283.8915,286.8831,289.7746,292.8645,295.8878,300.8334,305.7373,310.8585,315.9545,321.3263,325.1092,328.7125,332.6156,336.3396,340.1656,343.3646,346.5174,349.6786,352.9518,356.3338
"10 Tex., cloth. & footw.",13.0,12.5799,9.5855,10.5345,9.5319,9.5007,8.5286,9.5007,9.5007,9.4134,9.3272,9.1454,9.0533,8.8615,8.6729,8.4874,8.4392,8.389,8.3415,8.2937,8.2469,8.0986,7.9493,7.8017,7.6566,7.5135,7.3951,7.2789,7.1645,7.053,6.9429,6.8359,6.7316,6.6287,6.5275,6.4273,6.2822,6.1396,6.0003,5.8637,5.7321,5.6281,5.5266,5.426,5.3277,5.2315,5.1544,5.0778,5.0023,4.9279,4.8549
11 Paper & pulp,44.0,42.775,27.7971,33.709,29.6947,30.6759,26.6579,26.6709,26.6771,26.3216,25.9712,26.2138,26.9558,27.464,27.8951,28.322,28.2389,28.1172,27.9663,27.8202,27.6889,27.3561,26.9814,26.8437,26.7411,26.6394,26.7419,26.8009,26.8001,26.813,26.7845,26.7967,26.7453,26.5782,26.2565,25.8853,25.6282,25.4211,25.292,25.2355,25.265,25.3075,25.4092,25.5597,25.7768,26.047,26.328,26.6684,27.0766,27.5794,28.1565
12 Engineering etc,151.0,146.5991,136.5827,134.5498,127.5311,128.5146,119.4945,122.5043,122.5174,124.1175,125.7385,132.6796,140.9415,148.4452,157.1033,165.973,169.075,171.9596,174.8589,177.7449,180.6835,183.024,185.1974,187.5737,189.8758,192.1658,194.3515,196.5048,198.825,201.2836,203.7166,206.2143,208.6948,211.1657,213.6277,216.0671,218.3336,220.646,223.0461,225.499,228.0852,231.138,234.3135,237.4655,240.7306,244.052,247.0595,250.062,253.1414,256.3119,259.6997
13 Other industry,101.0,100.6338,92.5901,90.5416,87.4986,89.604,88.6444,89.6845,89.6863,91.8558,94.0776,96.3809,98.6823,101.3945,104.3853,107.2413,109.3103,111.1918,112.9965,114.816,116.6674,118.3076,119.9839,121.6686,123.354,124.9945,126.7626,128.5317,130.3829,132.2448,134.2004,135.9324,137.7339,139.4799,141.2544,143.0066,145.116,147.311,149.5374,151.8691,154.3063,155.8966,157.5464,159.1658,160.8505,162.5816,163.9749,165.3048,166.6821,168.069,169.6939
14 Construction,33.0,30.9105,31.8849,30.889,30.885,30.8877,31.8876,34.8836,34.8849,35.723,36.5821,37.4641,39.2659,40.2548,41.4816,42.6598,43.6354,44.6116,45.5833,46.5388,47.4435,48.2232,48.9229,49.5993,50.2446,50.8633,51.5118,52.1386,52.7387,53.3355,53.923,54.4612,55.0356,55.6188,56.2359,56.8496,57.6527,58.4712,59.2622,60.1054,61.0151,61.5641,62.1286,62.6427,63.1871,63.7874,64.2541,64.7307,65.2407,65.8259,66.3012
15 Rail transport,35.0,33.7803,32.787,32.7842,32.7897,33.7803,35.7729,34.7709,34.7497,35.4417,36.1487,38.2337,40.7136,43.1381,45.525,47.9802,48.8558,49.8181,50.8569,51.9438,53.0452,53.5437,54.0201,54.4867,54.9543,55.4327,55.3235,55.2155,55.105,54.9907,54.8715,55.0549,55.2407,55.4195,55.6016,55.7902,56.0287,56.2755,56.5257,56.7741,57.0264,56.8639,56.7019,56.5391,56.3797,56.2191,55.7283,55.2406,54.7613,54.2884,53.8179
16 Road transport,0.0,0.1,0.1431,0.2387,0.5049,0.8455,2.8561,3.4357,4.1248,4.9779,5.4553,7.0011,8.6632,10.7505,13.3563,16.6324,20.7574,25.9617,32.4618,40.6004,50.7652,63.4045,79.0619,98.3075,121.7808,150.104,183.9099,223.7449,269.8998,322.4326,380.5018,443.5836,510.4443,579.5225,649.1493,717.3179,782.4006,842.6288,896.6671,944.715,986.6713,1022.354,1052.6003,1077.9928,1099.1578,1116.7133,1131.2339,1143.2329,1153.1564,1161.3834,1168.2301
17 Air transport,0.0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0998,0.0998,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
18 Other transp. serv.,0.0,0.0995,0.0994,0.0994,0.0993,0.0994,0.0994,0.0995,0.0994,0.0994,0.0994,0.0994,0.0994,0.0994,0.0994,0.0993,0.0993,0.0993,0.0992,0.0992,0.0992,0.0992,0.0991,0.0991,0.0991,0.0991,0.0991,0.0991,0.0991,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.0989,0.0989,0.0989,0.0988,0.0988,0.0988,0.0988,0.0988,0.0987,0.0987,0.0987,0.0987,0.0987
19 Households,893.0,869.1,859.1,886.1,869.1,835.2723,840.6226,806.1871,796.563,790.4634,784.5376,792.9359,801.5978,810.5286,819.7331,829.2164,838.2667,847.6044,857.233,867.1561,877.3773,878.7502,880.2663,881.9294,883.7429,885.7105,890.6241,895.7214,901.006,906.4818,912.1522,922.4166,932.9592,943.7855,954.9009,966.3107,972.9446,979.7927,986.8563,994.1356,1001.6307,1003.0314,1004.6547,1006.0584,1007.6485,1009.4199,1012.3558,1015.4565,1018.7135,1022.1168,1025.6549
"20 Agriculture, forestry",165.0,158.8518,152.8533,156.8442,152.8363,152.8401,149.8428,150.8299,149.8295,141.3584,133.3643,136.1261,139.3696,142.7726,145.7954,148.9691,151.3983,153.9082,156.4808,159.0835,161.756,161.5353,161.321,161.0842,160.8556,160.6053,161.3069,161.976,162.6716,163.3476,164.0288,164.3539,164.6939,164.9927,165.3259,165.6207,166.3493,166.9709,167.652,168.3368,169.0304,169.5554,169.8462,170.4993,170.9877,171.4252,171.8589,172.3497,172.7884,173.2753,173.901
21 Fishing,0.0,0.0992,0.099,0.0991,0.0991,0.0991,0.0991,0.0991,0.099,0.099,0.099,0.099,0.0989,0.0989,0.0989,0.0988,0.0988,0.0987,0.0986,0.0986,0.0985,0.0984,0.0984,0.0984,0.0983,0.0983,0.0983,0.0982,0.0982,0.0981,0.0981,0.0981,0.0981,0.0981,0.0981,0.0981,0.098,0.0979,0.0978,0.0977,0.0977,0.0976,0.0976,0.0975,0.0975,0.0974,0.0974,0.0974,0.0974,0.0974,0.0974
22 Other final use,932.0,915.5953,900.611,878.6192,884.5853,866.6084,877.6154,918.6069,910.6083,867.5267,826.488,884.1456,953.6106,1037.583,1119.1605,1196.1841,1256.5862,1321.2388,1391.8201,1467.7405,1548.155,1550.0754,1552.2435,1553.0751,1552.6395,1551.4817,1555.9561,1560.1576,1564.5488,1569.3752,1574.3995,1569.2638,1564.865,1560.6962,1556.4814,1552.1788,1541.8652,1531.7975,1521.8285,1511.8624,1502.267,1508.0693,1513.686,1519.3037,1524.6335,1530.1318,1533.8287,1537.5308,1540.8083,1544.1875,1548.0798
23 Non-energy use,0.0,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0995,0.0995,0.0995,0.0995,0.0994,0.0994,0.0993,0.0992,0.0991,0.099,0.0989,0.0988,0.0989,0.0989,0.099,0.0991,0.0991,0.0991,0.0991,0.0991,0.0991,0.0991,0.0991,0.0991,0.0991,0.0992,0.0992,0.0991,0.0991,0.0991,0.0991,0.0991,0.0991,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099
