,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Food/Feed,1.0,1.2247,1.2415,1.1459,1.0602,0.916,0.906,0.948,0.9208,0.9182,0.929,0.9386,0.9484,0.9585,0.9689,0.9795,0.9907,1.002,1.0135,1.0251,1.0368,1.0487,1.0607,1.0728,1.0851,1.0975,1.11,1.1227,1.1356,1.1486,1.1617,1.175,1.1884,1.202,1.2158,1.2297,1.2438,1.258,1.2724,1.2869,1.3017,1.3165,1.3316,1.3468,1.3622,1.3778,1.3936,1.4095,1.4257,1.442,1.4585
2 Wood,1.0,1.1729,1.0911,1.0258,1.0487,0.9645,0.8699,0.8313,0.8616,0.8254,0.8319,0.8426,0.8535,0.8644,0.8755,0.8868,0.8982,0.9097,0.9214,0.9333,0.9453,0.9574,0.9698,0.9822,0.9949,1.0077,1.0206,1.0337,1.047,1.0605,1.0741,1.0879,1.1019,1.1161,1.1305,1.145,1.1597,1.1746,1.1897,1.205,1.2205,1.2362,1.2521,1.2682,1.2846,1.3011,1.3178,1.3348,1.3519,1.3693,1.3869
3 Construction minerals,1.0,1.1349,0.9613,0.9081,0.8479,0.661,0.5948,0.7196,0.7853,0.7412,0.7236,0.7459,0.7606,0.7757,0.7911,0.8069,0.8233,0.84,0.857,0.8744,0.8922,0.9102,0.9287,0.9475,0.9668,0.9864,1.0064,1.0268,1.0476,1.0688,1.0905,1.1126,1.1352,1.1582,1.1817,1.2057,1.2301,1.2551,1.2805,1.3065,1.333,1.36,1.3876,1.4157,1.4445,1.4737,1.5036,1.5341,1.5652,1.597,1.6294
4 Industrial minerals,1.0,1.1349,0.9613,0.9081,0.8479,0.661,0.5948,0.7196,0.7853,0.7412,0.7236,0.7459,0.7606,0.7757,0.7911,0.8069,0.8233,0.84,0.857,0.8744,0.8922,0.9102,0.9287,0.9475,0.9668,0.9864,1.0064,1.0268,1.0476,1.0688,1.0905,1.1126,1.1352,1.1582,1.1817,1.2057,1.2301,1.2551,1.2805,1.3065,1.333,1.36,1.3876,1.4157,1.4445,1.4737,1.5036,1.5341,1.5652,1.597,1.6294
5 Ferrous metals,1.0,1.1349,0.9613,0.9081,0.8479,0.661,0.5948,0.7196,0.7853,0.7412,0.7236,0.7459,0.7606,0.7757,0.7911,0.8069,0.8233,0.84,0.857,0.8744,0.8922,0.9102,0.9287,0.9475,0.9668,0.9864,1.0064,1.0268,1.0476,1.0688,1.0905,1.1126,1.1352,1.1582,1.1817,1.2057,1.2301,1.2551,1.2805,1.3065,1.333,1.36,1.3876,1.4157,1.4445,1.4737,1.5036,1.5341,1.5652,1.597,1.6294
6 Non-ferrous metals,1.0,1.1314,0.98,0.9035,0.8905,0.736,0.6829,0.8494,0.9057,0.8162,0.7968,0.8214,0.8376,0.8542,0.8712,0.8886,0.9066,0.925,0.9437,0.9629,0.9824,1.0023,1.0227,1.0434,1.0646,1.0861,1.1082,1.1306,1.1536,1.177,1.2008,1.2252,1.25,1.2754,1.3013,1.3276,1.3546,1.382,1.4101,1.4387,1.4678,1.4976,1.528,1.559,1.5906,1.6228,1.6557,1.6893,1.7236,1.7585,1.7942
7 Energy- Coal,1.0,1.2272,0.9737,0.8545,0.7086,0.5956,0.6681,0.8944,1.0814,0.787,0.6296,0.6367,0.6439,0.6512,0.6585,0.6659,0.6735,0.6811,0.6888,0.6965,0.7044,0.7279,0.7521,0.7772,0.8031,0.8299,0.8575,0.8861,0.9157,0.9462,0.9777,1.0103,1.044,1.0788,1.1147,1.1519,1.1903,1.2299,1.2709,1.3133,1.3571,1.4023,1.449,1.4973,1.5472,1.5988,1.6521,1.7072,1.7641,1.8229,1.8836
8 Energy- Brent oil,1.0,1.3931,1.406,1.3669,1.2424,0.6552,0.5527,0.6817,0.8824,0.7928,0.5153,0.5475,0.5817,0.6181,0.6567,0.6978,0.7414,0.7877,0.837,0.8893,0.9449,0.9869,1.0308,1.0767,1.1246,1.1746,1.2268,1.2814,1.3384,1.3979,1.4601,1.5251,1.5929,1.6637,1.7377,1.815,1.8958,1.9801,2.0682,2.1602,2.2562,2.3566,2.4614,2.5709,2.6853,2.8047,2.9295,3.0598,3.1959,3.338,3.4865
9 Energy- Gas,1.0,1.2688,1.3844,1.4221,1.2129,0.8231,0.5506,0.6898,0.9269,0.5795,0.3622,0.3727,0.3836,0.3947,0.4062,0.418,0.4302,0.4427,0.4556,0.4688,0.4825,0.4998,0.5178,0.5365,0.5557,0.5757,0.5964,0.6179,0.6401,0.6632,0.687,0.7117,0.7373,0.7638,0.7913,0.8198,0.8493,0.8798,0.9115,0.9442,0.9782,1.0134,1.0498,1.0876,1.1267,1.1673,1.2092,1.2527,1.2978,1.3445,1.3928
10 World Inflation,1.0,1.03,1.0609,1.0927,1.1255,1.1593,1.1941,1.2299,1.2668,1.3048,1.3439,1.3842,1.4258,1.4685,1.5126,1.558,1.6047,1.6528,1.7024,1.7535,1.8061,1.8603,1.9161,1.9736,2.0328,2.0938,2.1566,2.2213,2.2879,2.3566,2.4273,2.5001,2.5751,2.6523,2.7319,2.8139,2.8983,2.9852,3.0748,3.167,3.262,3.3599,3.4607,3.5645,3.6714,3.7816,3.895,4.0119,4.1322,4.2562,4.3839
