,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,10.0,9.964,9.9633,8.9679,8.9466,8.9329,7.9336,7.9597,7.9497,8.0694,8.1909,8.3115,8.3509,8.4523,8.5399,8.6488,8.7189,8.7592,8.8077,8.8549,8.9146,8.8962,8.8692,8.8408,8.814,8.7878,8.7682,8.7478,8.7304,8.7128,8.6976,8.697,8.6827,8.6772,8.6912,8.7142,8.7341,8.7533,8.7758,8.7942,8.8133,8.841,8.8669,8.8996,8.9427,8.9973,9.0835,9.1957,9.3211,9.45,9.5791
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,63.0,63.1,66.1,66.1,65.1,65.1,68.1,71.1,69.2502,69.579,67.6626,68.0052,69.0665,69.51,69.9044,70.2773,70.555,70.7561,70.961,71.2685,71.5881,71.8912,72.1464,72.3898,72.6747,72.9728,73.301,73.6489,73.9939,74.3887,75.0135,75.4079,75.5131,75.6509,75.8031,75.9743,76.1579,76.3432,76.5333,76.7393,76.9419,77.1465,77.365,77.592,77.8234,78.0492,78.2827,78.5087,78.7253,78.9541,79.1835
5 Non-ferrous metals,61.0,102.3001,111.3045,111.3045,112.3027,113.326,115.327,115.3719,113.363,105.9328,98.9899,100.2175,101.3467,102.7699,104.3347,105.7949,106.4863,106.9013,107.2975,107.6572,108.2072,108.5743,108.8726,109.1115,109.2638,109.4911,111.9932,114.6524,117.4525,120.3146,123.2143,124.4533,125.6021,126.6965,127.7648,128.9398,129.2124,129.6397,130.1766,130.6126,131.1233,131.3851,131.6805,131.9787,132.2893,132.6072,132.876,133.12,133.3396,133.5281,133.781
6 Chemicals,57.0,55.717,55.6993,52.7156,56.6975,57.7107,57.7178,59.7095,54.7141,53.7754,52.8527,52.5427,51.933,51.5468,51.1409,50.6764,49.7228,48.6619,47.7351,46.747,45.8659,44.8514,43.8795,42.893,41.9722,41.0667,41.2179,41.3497,41.4706,41.5979,41.7161,41.5744,41.4255,41.2916,41.1601,41.0547,41.0299,41.0096,41.0037,40.9733,40.9654,40.8457,40.7388,40.6168,40.4915,40.3655,40.2113,40.0488,39.8744,39.7081,39.5458
7 Non-metallics nes,35.0,32.9095,30.9083,29.9186,31.9118,36.8789,29.918,32.915,33.9196,34.3448,34.7754,35.0376,35.0892,35.2406,35.4325,35.6227,36.0037,36.3511,36.7225,37.0953,37.4871,37.6347,37.7828,37.9153,38.0308,38.1494,38.4169,38.6833,38.9537,39.2271,39.5057,39.5756,39.6298,39.6815,39.7334,39.8099,39.913,40.0111,40.1191,40.2078,40.3327,40.3278,40.3241,40.3145,40.3115,40.3119,40.3038,40.2902,40.2704,40.2587,40.2267
8 Ore-extra.(non-energy),8.0,7.4839,8.4534,9.4267,10.403,10.4413,10.403,12.3996,13.4707,13.6783,13.889,14.0648,14.1966,14.3532,14.504,14.6579,14.7534,14.8457,14.9496,15.0531,15.1605,15.1207,15.0753,15.0286,14.9796,14.9329,14.8908,14.8438,14.7957,14.746,14.6939,14.6635,14.6373,14.6196,14.6063,14.599,14.5885,14.5778,14.571,14.5554,14.5484,14.5619,14.5776,14.5928,14.6093,14.6259,14.6631,14.6991,14.7358,14.771,14.8024
"9 Food, drink & tob.",24.0,23.7184,23.6946,22.7053,23.7444,24.7025,24.6842,25.6867,27.7216,28.5092,29.319,29.5446,29.6484,29.8402,30.0166,30.1782,30.7752,31.3088,31.8546,32.3779,32.9173,32.7797,32.6351,32.4806,32.3397,32.1992,32.2357,32.2953,32.3597,32.4527,32.5641,32.6467,32.7315,32.8652,33.0288,33.2197,33.5245,33.827,34.1331,34.4122,34.6928,34.9229,35.1405,35.3439,35.536,35.7196,35.946,36.1669,36.3835,36.6048,36.8284
"10 Tex., cloth. & footw.",13.0,10.703,9.699,9.7264,8.71,7.7229,8.6764,8.6453,7.6193,7.4335,7.2545,6.959,6.6347,6.3516,6.0779,5.8182,5.6736,5.5235,5.3795,5.2353,5.095,4.966,4.8417,4.7223,4.6101,4.508,4.4204,4.3312,4.2432,4.1554,4.0686,4.01,3.9516,3.8942,3.8368,3.7831,3.7464,3.711,3.6763,3.6424,3.6095,3.5684,3.5271,3.486,3.4449,3.4036,3.3574,3.3099,3.2636,3.2159,3.1707
