,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,96127.9141,102502.6328,110277.9375,111256.4297,102728.7578,115281.1172,110505.4453,94850.1406,95393.4375,89074.4609,84751.7188,74856.1328,67674.8906,60464.4297,53504.2148,47518.2852,42500.3398,37973.3789,33667.9141,29389.375,24863.8555,20350.6074,18022.2676,18814.8281,18866.0039,18323.9199,17601.8379,16869.8438,16172.2393,15554.5586,14977.9854,14465.9785,14022.7275,13646.5918,13311.6729,13021.1973,12777.3799,12581.1201,12418.9189,12303.6523,12209.4014,12141.1982,12101.7734,12084.4326,12084.4482,12095.7256,12112.7988,12140.3428,12180.7227,12230.79,12279.8477
3 Coal,24287.8574,29638.7656,39828.3203,48633.0352,40476.8203,47740.543,52716.1914,48800.3867,50196.7578,53315.5469,58807.7188,60449.5547,64008.5078,67342.5469,70300.1484,72791.875,74989.4922,76470.5391,77047.0,76540.6328,74998.7266,72507.6562,69170.7188,65354.1875,61808.5469,58602.9102,55687.0625,53111.5781,50842.4492,48842.3164,47060.0664,45484.3711,44111.332,42902.4414,41847.5312,40906.3281,40093.7695,39408.6719,38808.7461,38343.4805,37942.4609,37624.7266,37398.1602,37242.6055,37148.0039,37097.6914,37085.8008,37139.4023,37254.4023,37411.5703,37590.332
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,59.9756,133.1217,185.7883,256.1059,276.3503,306.5027,318.2427,342.4303,368.1862,395.4932,424.4611,456.3713,488.4637,519.0777,546.5301,568.6357,588.4368,601.6307,614.007,627.4194,642.0997,656.9659,672.3721,687.78,704.0757,720.2432,736.7098,753.854,771.4599,789.2899,807.5635,826.5485,846.5167,866.8107,888.7353,910.957,934.0867,958.4948,983.9354,1010.2321,1037.1027,1064.5042,1093.3322,1123.5542,1154.7761,1186.4545
5 IGCC,0.0,0.0,0.0,0.0,0.0,119.9511,266.2434,371.5765,512.2118,550.2649,604.1562,619.1419,656.5682,692.9644,727.7082,763.5523,802.8472,841.1409,874.9778,901.4418,916.593,919.6628,924.7343,952.916,987.7258,1021.2565,1052.2396,1081.931,1109.9062,1138.6765,1165.4962,1192.3569,1219.8923,1249.0685,1277.6985,1307.1503,1337.7339,1370.036,1403.2294,1439.1791,1475.6791,1513.6448,1553.6663,1595.2574,1638.1063,1681.7284,1725.6824,1770.8137,1817.468,1865.2012,1913.0217
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.2902,0.7251,0.9542,1.5274,1.5829,1.7148,1.7367,1.8326,1.9352,2.0594,2.1912,2.318,2.4295,2.5129,2.5423,2.4658,2.1613,1.7267,1.8155,2.0434,2.202,2.3183,2.4116,2.476,2.5504,2.6016,2.6499,2.6984,2.7639,2.813,2.8635,2.9167,2.9744,3.0346,3.1014,3.1693,3.2403,3.3158,3.3949,3.4766,3.5595,3.6428,3.7289,3.8183,3.9099,4.0012
7 CCGT,72785.1094,80368.3359,90537.1953,97859.3672,97818.1328,119360.6953,122730.0547,118854.7578,116934.7266,124760.5625,138670.5312,142716.7344,149976.875,155311.2031,158298.75,157112.7344,152664.3125,145176.5312,134439.4375,122856.6562,111094.4844,99680.9063,89608.1484,80604.25,73227.0156,66925.6797,61460.9102,56739.3594,52647.2617,49106.8359,45990.7031,43275.9492,40918.8281,38865.1914,37065.9414,35473.9805,34081.9297,32963.6055,32055.541,31364.3145,30808.5898,30384.1445,30082.3047,29875.4785,29744.4062,29667.5918,29625.7012,29621.5586,29657.3301,29717.6699,29782.6484
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,149.3876,307.5941,447.383,587.6117,648.7308,732.3331,768.7374,832.1033,893.4572,951.4102,1008.13,1065.7991,1117.707,1158.0156,1180.8323,1178.1204,1143.8801,1099.694,1110.4796,1148.8042,1181.9578,1206.7676,1224.8412,1237.5424,1249.9579,1256.6204,1262.5802,1267.2667,1273.215,1277.8503,1282.7446,1288.1853,1295.0504,1302.6428,1312.5691,1322.431,1333.0352,1344.9393,1357.9713,1371.606,1385.2109,1398.4482,1412.0012,1426.1206,1440.4066,1454.0413
9 Solid Biomass,9054.6631,12666.3398,14308.8506,17397.1621,17053.416,19550.3555,20704.2402,20761.5801,20306.7305,20566.7109,21626.5918,21214.3535,21491.8496,21696.6211,21820.6035,21901.9746,22034.9902,22083.9355,22010.9629,21790.9453,21396.3164,20651.1211,19900.0723,19189.418,18528.9727,17917.627,17363.4746,16860.9297,16411.8398,16011.5684,15654.2021,15333.7148,15051.0322,14800.0215,14582.0732,14383.4121,14215.3818,14080.4775,13964.5371,13886.9414,13822.6904,13780.0762,13762.9639,13765.0205,13782.8545,13811.1123,13848.3955,13905.9385,13982.4053,14071.2656,14164.7207
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,24.5607,52.2834,79.0415,103.6058,110.5392,121.4215,125.0539,133.6774,143.0368,153.358,164.8236,177.8152,191.323,204.6722,217.0243,227.0162,235.0436,239.0801,245.6716,253.8553,262.6247,271.8891,281.6697,291.4401,302.0856,312.6973,324.0886,335.8534,348.1802,361.0487,374.6551,388.7544,403.7237,419.296,436.1004,453.5293,471.9796,491.5157,512.0728,533.6078,556.0051,579.2622,603.892,629.9516,657.2655,685.5325
