,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Power own use & trans.,153.08,154.0908,167.7811,167.7811,167.7811,167.7811,167.7811,167.7811,202.8982,147.6591,118.1275,119.4576,120.818,122.1764,123.5757,124.978,126.4147,127.8587,129.3097,130.7854,132.273,136.686,141.2569,145.9722,150.8436,155.8777,161.0783,166.4555,172.0039,177.7594,183.6959,189.8249,196.1618,202.7055,209.4843,216.4867,223.724,231.1997,238.9303,246.9098,255.1512,263.6828,272.4648,281.5555,290.9818,300.6991,310.7442,321.1385,331.8928,342.9705,354.3447,366.1578,378.4289,391.0717,404.138,417.6821,431.6742,446.0952,460.8781,476.2604,492.2146
2 O.energy own use & tra,153.08,154.0908,167.7811,167.7811,167.7811,167.7811,167.7811,167.7811,202.8982,147.6591,118.1275,119.4576,120.818,122.1764,123.5757,124.978,126.4147,127.8587,129.3097,130.7854,132.273,136.686,141.2569,145.9722,150.8436,155.8777,161.0783,166.4555,172.0039,177.7594,183.6959,189.8249,196.1618,202.7055,209.4843,216.4867,223.724,231.1997,238.9303,246.9098,255.1512,263.6828,272.4648,281.5555,290.9818,300.6991,310.7442,321.1385,331.8928,342.9705,354.3447,366.1578,378.4289,391.0717,404.138,417.6821,431.6742,446.0952,460.8781,476.2604,492.2146
3 Hydrogen production,111.7242,118.9008,132.9914,132.9914,132.9914,132.9914,132.9914,132.9914,160.8269,117.0418,93.6336,94.6879,95.7662,96.843,97.9521,99.0636,100.2024,101.347,102.4971,103.6668,104.846,108.344,111.967,115.7047,119.5659,123.5563,127.6785,131.9407,136.3386,140.9007,145.6063,150.4644,155.4873,160.6742,166.0474,171.5979,177.3345,183.2601,189.3877,195.7127,202.2452,209.0078,215.9688,223.1745,230.6463,238.3487,246.3109,254.55,263.0743,271.855,280.8708,290.2344,299.9611,309.9824,320.3394,331.0751,342.1659,353.5966,365.3143,377.5071,390.1532
4 Iron & steel,111.7242,118.9008,132.9914,132.9914,132.9914,132.9914,132.9914,132.9914,160.8269,117.0418,93.6336,94.6879,95.7662,96.843,97.9521,99.0636,100.2024,101.347,102.4971,103.6668,104.846,108.344,111.967,115.7047,119.5659,123.5563,127.6785,131.9407,136.3386,140.9007,145.6063,150.4644,155.4873,160.6742,166.0474,171.5979,177.3345,183.2601,189.3877,195.7127,202.2452,209.0078,215.9688,223.1745,230.6463,238.3487,246.3109,254.55,263.0743,271.855,280.8708,290.2344,299.9611,309.9824,320.3394,331.0751,342.1659,353.5966,365.3143,377.5071,390.1532
5 Non-ferrous metals,111.7242,118.9008,132.9914,132.9914,132.9914,132.9914,132.9914,132.9914,160.8269,117.0418,93.6336,94.6879,95.7662,96.843,97.9521,99.0636,100.2024,101.347,102.4971,103.6668,104.846,108.344,111.967,115.7047,119.5659,123.5563,127.6785,131.9407,136.3386,140.9007,145.6063,150.4644,155.4873,160.6742,166.0474,171.5979,177.3345,183.2601,189.3877,195.7127,202.2452,209.0078,215.9688,223.1745,230.6463,238.3487,246.3109,254.55,263.0743,271.855,280.8708,290.2344,299.9611,309.9824,320.3394,331.0751,342.1659,353.5966,365.3143,377.5071,390.1532
6 Chemicals,111.7242,118.9008,132.9914,132.9914,132.9914,132.9914,132.9914,132.9914,160.8269,117.0418,93.6336,94.6879,95.7662,96.843,97.9521,99.0636,100.2024,101.347,102.4971,103.6668,104.846,108.344,111.967,115.7047,119.5659,123.5563,127.6785,131.9407,136.3386,140.9007,145.6063,150.4644,155.4873,160.6742,166.0474,171.5979,177.3345,183.2601,189.3877,195.7127,202.2452,209.0078,215.9688,223.1745,230.6463,238.3487,246.3109,254.55,263.0743,271.855,280.8708,290.2344,299.9611,309.9824,320.3394,331.0751,342.1659,353.5966,365.3143,377.5071,390.1532
7 Non-metallics nes,111.7242,118.9008,132.9914,132.9914,132.9914,132.9914,132.9914,132.9914,160.8269,117.0418,93.6336,94.6879,95.7662,96.843,97.9521,99.0636,100.2024,101.347,102.4971,103.6668,104.846,108.344,111.967,115.7047,119.5659,123.5563,127.6785,131.9407,136.3386,140.9007,145.6063,150.4644,155.4873,160.6742,166.0474,171.5979,177.3345,183.2601,189.3877,195.7127,202.2452,209.0078,215.9688,223.1745,230.6463,238.3487,246.3109,254.55,263.0743,271.855,280.8708,290.2344,299.9611,309.9824,320.3394,331.0751,342.1659,353.5966,365.3143,377.5071,390.1532
8 Ore-extra.(non-energy),111.7242,118.9008,132.9914,132.9914,132.9914,132.9914,132.9914,132.9914,160.8269,117.0418,93.6336,94.6879,95.7662,96.843,97.9521,99.0636,100.2024,101.347,102.4971,103.6668,104.846,108.344,111.967,115.7047,119.5659,123.5563,127.6785,131.9407,136.3386,140.9007,145.6063,150.4644,155.4873,160.6742,166.0474,171.5979,177.3345,183.2601,189.3877,195.7127,202.2452,209.0078,215.9688,223.1745,230.6463,238.3487,246.3109,254.55,263.0743,271.855,280.8708,290.2344,299.9611,309.9824,320.3394,331.0751,342.1659,353.5966,365.3143,377.5071,390.1532
"9 Food, drink & tob.",111.7242,118.9008,132.9914,132.9914,132.9914,132.9914,132.9914,132.9914,160.8269,117.0418,93.6336,94.6879,95.7662,96.843,97.9521,99.0636,100.2024,101.347,102.4971,103.6668,104.846,108.344,111.967,115.7047,119.5659,123.5563,127.6785,131.9407,136.3386,140.9007,145.6063,150.4644,155.4873,160.6742,166.0474,171.5979,177.3345,183.2601,189.3877,195.7127,202.2452,209.0078,215.9688,223.1745,230.6463,238.3487,246.3109,254.55,263.0743,271.855,280.8708,290.2344,299.9611,309.9824,320.3394,331.0751,342.1659,353.5966,365.3143,377.5071,390.1532
"10 Tex., cloth. & footw.",111.7242,118.9008,132.9914,132.9914,132.9914,132.9914,132.9914,132.9914,160.8269,117.0418,93.6336,94.6879,95.7662,96.843,97.9521,99.0636,100.2024,101.347,102.4971,103.6668,104.846,108.344,111.967,115.7047,119.5659,123.5563,127.6785,131.9407,136.3386,140.9007,145.6063,150.4644,155.4873,160.6742,166.0474,171.5979,177.3345,183.2601,189.3877,195.7127,202.2452,209.0078,215.9688,223.1745,230.6463,238.3487,246.3109,254.55,263.0743,271.855,280.8708,290.2344,299.9611,309.9824,320.3394,331.0751,342.1659,353.5966,365.3143,377.5071,390.1532
11 Paper & pulp,111.7242,118.9008,132.9914,132.9914,132.9914,132.9914,132.9914,132.9914,160.8269,117.0418,93.6336,94.6879,95.7662,96.843,97.9521,99.0636,100.2024,101.347,102.4971,103.6668,104.846,108.344,111.967,115.7047,119.5659,123.5563,127.6785,131.9407,136.3386,140.9007,145.6063,150.4644,155.4873,160.6742,166.0474,171.5979,177.3345,183.2601,189.3877,195.7127,202.2452,209.0078,215.9688,223.1745,230.6463,238.3487,246.3109,254.55,263.0743,271.855,280.8708,290.2344,299.9611,309.9824,320.3394,331.0751,342.1659,353.5966,365.3143,377.5071,390.1532
12 Engineering etc,111.7242,118.9008,132.9914,132.9914,132.9914,132.9914,132.9914,132.9914,160.8269,117.0418,93.6336,94.6879,95.7662,96.843,97.9521,99.0636,100.2024,101.347,102.4971,103.6668,104.846,108.344,111.967,115.7047,119.5659,123.5563,127.6785,131.9407,136.3386,140.9007,145.6063,150.4644,155.4873,160.6742,166.0474,171.5979,177.3345,183.2601,189.3877,195.7127,202.2452,209.0078,215.9688,223.1745,230.6463,238.3487,246.3109,254.55,263.0743,271.855,280.8708,290.2344,299.9611,309.9824,320.3394,331.0751,342.1659,353.5966,365.3143,377.5071,390.1532
13 Other industry,111.7242,118.9008,132.9914,132.9914,132.9914,132.9914,132.9914,132.9914,160.8269,117.0418,93.6336,94.6879,95.7662,96.843,97.9521,99.0636,100.2024,101.347,102.4971,103.6668,104.846,108.344,111.967,115.7047,119.5659,123.5563,127.6785,131.9407,136.3386,140.9007,145.6063,150.4644,155.4873,160.6742,166.0474,171.5979,177.3345,183.2601,189.3877,195.7127,202.2452,209.0078,215.9688,223.1745,230.6463,238.3487,246.3109,254.55,263.0743,271.855,280.8708,290.2344,299.9611,309.9824,320.3394,331.0751,342.1659,353.5966,365.3143,377.5071,390.1532
