,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,204.0,208.0922,214.092,246.0918,236.0915,198.0931,168.0932,164.0937,140.0941,142.4331,142.4328,148.9714,151.4559,153.9833,156.5489,159.147,164.3052,169.6992,175.3168,181.1363,187.1886,191.8932,196.6883,201.5638,206.5273,211.644,217.186,222.8932,228.7327,234.7482,240.9217,247.2396,253.7489,260.4405,267.3049,274.3927,281.6794,289.1364,296.8468,304.7893,312.9127,321.269,329.8157,338.521,347.44,356.6111,366.0046,375.6551,385.5258,395.7143,406.1765
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,1085.0,1279.1,1197.1,1182.1,1167.1,1244.1,1401.1,1410.1,1431.5658,1442.0656,1384.3,1383.2966,1394.2155,1398.0983,1402.1338,1404.5583,1406.7021,1409.1832,1412.1366,1417.6656,1424.0911,1431.8479,1439.9408,1448.7966,1458.6982,1470.1667,1480.9998,1491.8879,1501.8372,1511.9136,1528.1382,1541.4989,1548.7233,1558.9343,1570.6494,1583.3293,1596.8593,1611.1056,1626.1038,1641.6033,1657.7756,1674.4927,1698.5189,1729.2432,1757.4633,1779.5477,1786.1562,1808.8563,1831.9336,1855.6215,1879.2396
5 Non-ferrous metals,856.0001,806.3197,760.4323,717.4163,676.4136,638.2766,601.2802,567.3096,535.3157,548.8214,548.8122,574.1591,588.9034,604.0345,619.5693,635.394,649.1205,663.0541,677.3375,691.9754,706.9855,720.4327,733.9185,747.5259,761.3993,775.8868,791.5511,807.0172,821.9992,837.1057,852.6754,869.0165,886.2365,905.3574,925.436,945.9388,966.7075,987.6008,1008.6748,1029.8048,1051.1733,1072.7382,1094.5898,1116.8452,1139.3677,1162.3165,1185.6613,1209.4763,1233.7646,1258.6248,1283.9899
6 Chemicals,462.0,430.9678,405.975,422.9573,400.9504,407.952,397.9709,385.9818,379.9788,389.5547,389.5508,407.7717,417.9339,428.5089,439.3692,450.5308,460.358,470.3462,480.5806,491.0219,501.7753,511.3665,521.1329,531.0229,541.0907,551.3698,562.51,573.7478,585.0953,596.4589,608.0345,619.9188,632.2016,645.0419,658.4605,672.3325,686.4277,700.7328,715.1922,729.7991,744.6105,759.6649,774.8791,790.4626,806.3685,822.619,839.1166,856.053,873.3092,890.9475,908.9731
7 Non-metallics nes,165.0,165.0063,173.0016,211.9884,177.0005,187.9909,163.9957,190.9714,199.9613,205.0001,204.9934,216.8438,219.5684,225.8321,231.4133,237.2276,242.2106,247.5453,253.0331,258.6444,264.5514,269.8481,275.0429,280.2057,285.3676,290.6203,296.3945,302.2812,308.7029,315.222,322.118,328.9524,335.8592,342.7477,349.5983,356.3925,363.4883,370.9421,378.7982,387.0381,395.4542,403.8928,412.253,420.5334,428.7428,436.9696,445.3329,453.9842,463.2404,472.876,482.9007
8 Ore-extra.(non-energy),1880.0001,1919.6692,2088.5842,2105.5923,2276.5845,2174.6492,2126.6499,2235.6292,2298.6367,2356.5571,2356.5405,2465.0176,2527.6409,2591.4197,2657.071,2724.5635,2783.8899,2844.4192,2906.6423,2970.2412,3035.4321,3093.6965,3153.3674,3213.79,3275.2302,3338.6184,3406.9873,3475.8083,3543.9343,3612.3418,3681.3677,3751.3955,3822.5527,3897.1711,3974.6221,4053.7021,4134.6436,4217.0752,4301.916,4387.9287,4475.8838,4565.5132,4656.9976,4750.5469,4845.6909,4942.7827,5041.8252,5142.6958,5245.6147,5350.7046,5458.0347
"9 Food, drink & tob.",170.0,170.9733,179.9762,254.9604,241.9622,251.9482,264.9438,277.935,281.9203,289.0233,289.021,304.7208,309.9026,317.8855,326.1387,334.4791,341.6011,349.0656,356.7444,364.53,372.5732,379.8414,387.0442,394.3158,401.7531,409.4093,417.8774,426.1828,434.8734,443.6063,452.723,461.894,471.0827,480.4977,490.1454,499.9473,510.1581,520.7316,531.6693,542.9332,554.385,565.899,577.5313,589.325,601.4165,613.6431,625.9602,638.4562,651.3204,664.4211,677.8392
"10 Tex., cloth. & footw.",20.0,19.5856,20.6172,30.7434,26.7002,26.6138,27.7017,27.7263,28.6523,29.3784,29.3689,30.8331,31.5039,32.3302,33.156,33.9955,34.735,35.4991,36.2805,37.0733,37.8891,38.6064,39.3292,40.0674,40.8167,41.5898,42.4345,43.2754,44.1481,45.043,45.9659,46.9241,47.9006,48.9251,49.9591,51.011,52.077,53.1606,54.2632,55.3825,56.5272,57.6793,58.857,60.0589,61.288,62.5441,63.8206,65.119,66.4508,67.8065,69.182
