,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Nuclear,0.0,0.0,4.0432,4.0993,4.0433,3.5788,3.2139,3.7786,3.9895,3.9729,4.3389,4.0947,4.2087,4.3231,4.4408,4.561,4.7372,4.9199,5.1063,5.2967,5.4876,5.586,5.6698,5.7362,5.7827,5.8097,5.8152,5.8016,5.7735,5.7311,5.6778,5.6192,5.5535,5.4866,5.4181,5.349,5.2756,5.2006,5.1218,5.0426,4.9616,4.8688,4.7728,4.6763,4.5772,4.4808,4.3873,4.2921,4.1998,4.1099,4.0235,3.9403,3.8628,3.7868,3.7132,3.6442,3.5744,3.5081,3.4448,3.3853,3.3261
2 Oil,0.0,0.0,0.09,0.1819,0.2268,0.2053,0.1806,0.2418,0.2104,0.2105,0.2306,0.2184,0.2254,0.2328,0.2407,0.2492,0.2613,0.2746,0.289,0.3049,0.322,0.3352,0.3488,0.3628,0.3771,0.3915,0.4059,0.4203,0.4349,0.4497,0.4646,0.4801,0.4958,0.5121,0.5289,0.5461,0.5632,0.5803,0.597,0.6135,0.6295,0.6436,0.6566,0.6688,0.6799,0.6904,0.7005,0.7093,0.7174,0.7248,0.7316,0.7379,0.7442,0.7497,0.7547,0.7595,0.7632,0.7666,0.7698,0.773,0.7754
3 Coal,0.0,0.0,6.6851,7.3398,7.6373,7.3423,7.3629,7.342,7.28,7.0432,7.3276,6.6274,6.4896,6.3495,6.2112,6.0722,5.9795,5.8814,5.7765,5.67,5.5642,5.4005,5.2538,5.1296,5.0321,4.9646,4.9256,4.9145,4.9284,4.9612,5.0087,5.0691,5.1364,5.211,5.2891,5.3685,5.4441,5.5158,5.5799,5.6379,5.6873,5.7217,5.7461,5.7627,5.7682,5.7684,5.7628,5.7466,5.7252,5.6987,5.6688,5.6352,5.6026,5.5656,5.5262,5.488,5.4449,5.4023,5.3602,5.3215,5.2801
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0116,0.0235,0.0346,0.0457,0.0465,0.0519,0.0501,0.0528,0.0556,0.0587,0.062,0.0663,0.071,0.0761,0.0818,0.088,0.0931,0.0985,0.1041,0.1098,0.1156,0.1215,0.1275,0.1335,0.1397,0.146,0.1525,0.1592,0.1661,0.1733,0.1807,0.1882,0.1957,0.2032,0.2108,0.2182,0.225,0.2315,0.2377,0.2435,0.2491,0.2545,0.2594,0.2641,0.2685,0.2727,0.2766,0.2805,0.2841,0.2874,0.2907,0.2935,0.2961,0.2986,0.301,0.3032
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.076,0.1172,0.1795,0.2216,0.222,0.2436,0.2312,0.2386,0.2464,0.2545,0.2632,0.2756,0.289,0.3034,0.319,0.3357,0.3479,0.3603,0.3729,0.3853,0.3977,0.4098,0.4216,0.4334,0.445,0.4566,0.4685,0.4803,0.4926,0.505,0.5177,0.5301,0.5423,0.554,0.5653,0.576,0.5849,0.5926,0.5996,0.6053,0.6105,0.6151,0.6185,0.6212,0.6233,0.6249,0.6261,0.6271,0.6275,0.6273,0.627,0.6258,0.6243,0.6225,0.6208,0.6184
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0049,0.0054,0.0095,0.0106,0.0106,0.0117,0.0111,0.0115,0.0119,0.0124,0.0129,0.0136,0.0144,0.0153,0.0163,0.0173,0.0182,0.0191,0.0201,0.0211,0.0222,0.0233,0.0244,0.0256,0.0268,0.028,0.0293,0.0306,0.032,0.0335,0.035,0.0366,0.0382,0.0398,0.0414,0.043,0.0445,0.046,0.0474,0.0487,0.0501,0.0513,0.0526,0.0537,0.0548,0.0559,0.057,0.058,0.059,0.0599,0.0608,0.0617,0.0624,0.0632,0.064,0.0646
7 CCGT,0.0,0.0,0.3182,0.8667,1.3119,1.0908,1.657,1.757,1.7646,1.7769,1.953,1.8576,1.873,1.8818,1.886,1.8865,1.906,1.9249,1.9437,1.9635,1.9841,1.9742,1.9634,1.9521,1.9404,1.9289,1.9168,1.9051,1.8946,1.8883,1.8917,1.9038,1.9218,1.9453,1.9728,2.0034,2.0347,2.0665,2.0975,2.128,2.157,2.1802,2.2003,2.2179,2.2317,2.2434,2.2531,2.2585,2.2615,2.2622,2.2611,2.2584,2.2556,2.2505,2.244,2.2374,2.2277,2.2174,2.2066,2.1964,2.1843
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0057,0.0093,0.017,0.0188,0.0193,0.0216,0.0209,0.0221,0.0233,0.0246,0.0259,0.0277,0.0297,0.0318,0.0341,0.0367,0.0388,0.041,0.0433,0.0457,0.0481,0.0505,0.053,0.0556,0.0582,0.0608,0.0636,0.0664,0.0694,0.0725,0.0757,0.0789,0.0821,0.0854,0.0886,0.0919,0.0949,0.0977,0.1005,0.1031,0.1056,0.108,0.1102,0.1124,0.1144,0.1163,0.1181,0.1199,0.1215,0.123,0.1245,0.1258,0.127,0.1281,0.1292,0.1302
9 Solid Biomass,0.0,0.0,0.3123,0.3815,0.4412,0.466,0.4593,0.4925,0.4665,0.5112,0.606,0.6252,0.6782,0.729,0.7774,0.8233,0.8764,0.929,0.9805,1.0309,1.0794,1.1077,1.1307,1.1486,1.1618,1.1712,1.1772,1.1813,1.1908,1.2068,1.2283,1.255,1.2854,1.3197,1.3572,1.3974,1.4389,1.4816,1.5246,1.5681,1.6115,1.651,1.6885,1.7244,1.7577,1.7897,1.8205,1.8479,1.8736,1.8975,1.92,1.9412,1.9622,1.9813,1.9989,2.0163,2.0308,2.0445,2.0576,2.071,2.0824
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0006,0.0012,0.0019,0.0024,0.0025,0.0027,0.0026,0.0027,0.0029,0.003,0.0032,0.0034,0.0037,0.0039,0.0043,0.0046,0.0049,0.0052,0.0056,0.0059,0.0063,0.0067,0.0071,0.0076,0.008,0.0085,0.0091,0.0096,0.0102,0.0108,0.0115,0.0122,0.0129,0.0137,0.0145,0.0153,0.0161,0.0169,0.0177,0.0185,0.0193,0.0201,0.0209,0.0217,0.0226,0.0234,0.0242,0.025,0.0258,0.0267,0.0275,0.0283,0.0291,0.03,0.0308,0.0316
