Technology,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,0.0,3.8421,3.8421,3.8421,3.8421,3.8421,3.8421,10.9956,13.2951,13.8259,14.3537,18.09466230541539,19.71251640722052,21.387670509025646,23.07972461083078,24.870478712635908,26.620632814441038,28.384786916246167,30.1932410180513,31.81529511985643,33.35994922166156,34.91540332346669,36.48085742527182,38.066211527076945,38.576711527076945,39.10021152707695,39.63501152707694,40.174511527076945,40.71701152707695,41.272511527076944,41.839111527076945,42.41561152707695,42.987911527076946,43.57881152707695,44.19631152707694,44.810611527076944,45.472011527076944,46.137311527076946,46.83371152707694,46.084411527076945,45.35491152707695,44.642411527076945,43.94281152707694,43.25381152707695,42.57401152707695,41.904811527076944,41.247111527076946,40.60311152707695,39.97401152707695
3 Coal,0.0,0.0,0.0,5.1016,5.1016,5.1016,5.1016,5.1016,5.1016,14.6003,17.6536,18.3585,19.0593,24.02662810930426,26.174904145739013,28.39918018217377,30.645856218608515,33.023832255043274,35.34770829147803,37.69008432791277,40.09146036434753,42.24523640078228,44.29631243721703,46.361688473651796,48.440364510086546,50.545340546521295,51.223240546521296,51.918440546521296,52.62844054652129,53.3448405465213,54.065240546521295,54.802840546521296,55.555140546521294,56.32074054652129,57.080640546521295,57.86524054652129,58.68504054652129,59.50074054652129,60.37894054652129,61.2624405465213,62.18714054652129,61.192140546521294,60.22354054652129,59.2774405465213,58.348440546521296,57.433640546521296,56.53094054652129,55.64244054652129,54.76914054652129,53.91404054652129,53.0786405465213
4 Coal + CCS,0.0,0.0,0.0,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,1.46,1.7654,1.8358,1.9059,2.402682810930426,2.6175104145739008,2.8399380182173766,3.0645656218608517,3.3023932255043276,3.534720829147802,3.769048432791277,4.009176036434753,4.224503640078228,4.429631243721703,4.636158847365179,4.844086451008654,5.054514054652129,5.122314054652129,5.191814054652129,5.262814054652129,5.334514054652129,5.4065140546521295,5.48031405465213,5.555514054652129,5.6321140546521296,5.708014054652129,5.7865140546521285,5.868514054652129,5.950114054652129,6.037914054652129,6.126214054652129,6.2187140546521285,6.119214054652129,6.02231405465213,5.92771405465213,5.83481405465213,5.74331405465213,5.653114054652129,5.56421405465213,5.476914054652129,5.391414054652129,5.307914054652129
5 IGCC,0.0,0.0,0.0,5.1016,5.1016,5.1016,5.1016,5.1016,5.1016,14.6003,17.6536,18.3585,19.0593,24.02662810930426,26.174904145739013,28.39918018217377,30.645856218608515,33.023832255043274,35.34770829147803,37.69008432791277,40.09146036434753,42.24523640078228,44.29631243721703,46.361688473651796,48.440364510086546,50.545340546521295,51.223240546521296,51.918440546521296,52.62844054652129,53.3448405465213,54.065240546521295,54.802840546521296,55.555140546521294,56.32074054652129,57.080640546521295,57.86524054652129,58.68504054652129,59.50074054652129,60.37894054652129,61.2624405465213,62.18714054652129,61.192140546521294,60.22354054652129,59.2774405465213,58.348440546521296,57.433640546521296,56.53094054652129,55.64244054652129,54.76914054652129,53.91404054652129,53.0786405465213
6 IGCC + CCS,0.0,0.0,0.0,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,1.46,1.7654,1.8358,1.9059,2.402682810930426,2.6175104145739008,2.8399380182173766,3.0645656218608517,3.3023932255043276,3.534720829147802,3.769048432791277,4.009176036434753,4.224503640078228,4.429631243721703,4.636158847365179,4.844086451008654,5.054514054652129,5.122314054652129,5.191814054652129,5.262814054652129,5.334514054652129,5.4065140546521295,5.48031405465213,5.555514054652129,5.6321140546521296,5.708014054652129,5.7865140546521285,5.868514054652129,5.950114054652129,6.037914054652129,6.126214054652129,6.2187140546521285,6.119214054652129,6.02231405465213,5.92771405465213,5.83481405465213,5.74331405465213,5.653114054652129,5.56421405465213,5.476914054652129,5.391414054652129,5.307914054652129
7 CCGT,0.0,0.0,0.0,2.5769,2.5769,2.5769,2.5769,2.5769,2.5769,7.3749,8.9172,9.2732,9.6272,12.136278536169037,13.221438048225384,14.34499756028173,15.479857072338074,16.680916584394424,17.85477609645077,19.037935608507112,20.250995120563463,21.338854632619807,22.37491414467615,23.4181736567325,24.468133168788846,25.531392680845187,25.873892680845188,26.22499268084519,26.58359268084519,26.945492680845188,27.30939268084519,27.681892680845188,28.06199268084519,28.448692680845188,28.83249268084519,29.22879268084519,29.64289268084519,30.05499268084519,30.49859268084519,30.94479268084519,31.411892680845188,30.909292680845187,30.41999268084519,29.94219268084519,29.472892680845188,29.01079268084519,28.55489268084519,28.10609268084519,27.66489268084519,27.23299268084519,26.81099268084519
8 CCGT + CCS,0.0,0.0,0.0,0.2577,0.2577,0.2577,0.2577,0.2577,0.2577,0.7375,0.8917,0.9273,0.9627,1.2136378536169037,1.3221838048225383,1.434529756028173,1.5479757072338076,1.6681216584394423,1.7854676096450768,1.9038135608507114,2.025059512056346,2.1339054632619807,2.237451414467615,2.3417973656732496,2.4468433168788843,2.5531892680845187,2.587389268084519,2.622489268084519,2.6583892680845187,2.6945892680845187,2.730889268084519,2.768189268084519,2.806189268084519,2.8448892680845193,2.883289268084519,2.9228892680845187,2.964289268084519,3.005489268084519,3.049889268084519,3.0944892680845193,3.141189268084519,3.090889268084519,3.041989268084519,2.994189268084519,2.9472892680845186,2.901089268084519,2.855489268084519,2.8105892680845193,2.766489268084519,2.723289268084519,2.681089268084519
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-14.3433,-17.3429,-18.0353,-18.7238,-23.60380880704258,-25.714211742723442,-27.8994146784043,-30.106517614085156,-32.442520549766016,-34.72552348544688,-37.026726421127734,-39.3858293568086,-41.50173229248946,-43.51673522817031,-45.54573816385117,-47.58784109953204,-49.65574403521289,-50.321744035212895,-51.00464403521289,-51.70224403521289,-52.4059440352129,-53.1136440352129,-53.838244035212895,-54.57734403521289,-55.32944403521289,-56.0759440352129,-56.8468440352129,-57.65224403521289,-58.4535440352129,-59.31634403521289,-60.1842440352129,-61.0926440352129,-60.11514403521289,-59.163544035212894,-58.23414403521289,-57.321544035212895,-56.4227440352129,-55.53594403521289,-54.663144035212895,-53.80514403521289,-52.965144035212894,-52.1444440352129
