,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,7.551,5.7536,4.3377,3.2747,2.4778,1.8818,1.4349,1.0999,2.0999,2.1238,2.1238,2.1949,2.219,2.2441,2.2698,2.2959,2.3973,2.5032,2.6138,2.7291,2.8493,2.9572,3.0682,3.1834,3.3032,3.4281,3.5612,3.7019,3.8482,3.9989,4.1541,4.3146,4.4803,4.6535,4.8334,5.0215,5.2163,5.4133,5.6236,5.8466,6.0897,6.3444,6.6104,6.8935,7.1849,7.4873,7.7964,8.1096,8.4271,8.7559,9.0967
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,0.0,0.1,0.1,0.1,0.1,0.1,0.1,1.1,1.0844,1.1051,1.0679,1.0881,1.1099,1.133,1.1577,1.1836,1.2107,1.2375,1.2653,1.2958,1.3273,1.3596,1.3923,1.4258,1.4596,1.4934,1.5267,1.5592,1.5901,1.6191,1.6515,1.6806,1.6998,1.7161,1.73,1.7418,1.7522,1.7622,1.7725,1.7843,1.7984,1.8161,1.838,1.8652,1.8934,1.9238,1.9592,2.0033,2.0438,2.1062,2.1776
5 Non-ferrous metals,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6 Chemicals,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7 Non-metallics nes,0.0,0.01,0.01,0.01,0.01,0.01,0.01,8.7249,8.6764,8.9022,8.8865,9.2181,9.4581,9.7048,9.9571,10.2157,10.4803,10.7511,11.0293,11.3134,11.6058,11.9347,12.2718,12.6186,12.9741,13.3405,13.7437,14.1586,14.5867,15.0273,15.4806,15.947,16.4284,16.9237,17.4324,17.9575,18.4977,19.0535,19.6281,20.2183,20.8255,21.4533,22.0991,22.7636,23.4461,24.1506,24.8753,25.6208,26.3904,27.182,27.9965
8 Ore-extra.(non-energy),0.0,0.01,0.01,0.01,0.01,0.01,0.01,247.0247,256.0245,262.4948,262.4948,271.989,278.8485,285.8804,293.089,300.4786,308.1443,316.0049,324.0652,332.3304,340.8058,350.2489,359.9526,369.9243,380.1715,390.7018,402.3064,414.2549,426.5572,439.2239,452.2658,465.6941,479.5201,493.7554,508.4126,523.5037,539.042,555.0405,571.5128,588.473,605.9357,623.9155,642.4278,661.4886,681.1138,701.3206,722.1255,743.5467,765.6027,788.3117,811.6936
"9 Food, drink & tob.",0.0,0.01,0.01,0.01,0.01,0.01,0.01,1.3912,1.3912,1.4359,1.4359,1.5016,1.5494,1.5985,1.6492,1.7013,1.7554,1.8111,1.8683,1.9271,1.9877,2.0557,2.1257,2.1977,2.2719,2.3485,2.4331,2.5203,2.6103,2.7033,2.7993,2.8983,3.0003,3.1059,3.2147,3.3269,3.4426,3.5622,3.6855,3.8126,3.9436,4.079,4.2185,4.3623,4.5105,4.6632,4.8205,4.9831,5.1506,5.3232,5.5011
"10 Tex., cloth. & footw.",0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
