,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
Nuclear,0.0,0.0,0.0,102.7057,102.7057,102.7057,102.7057,102.6067,102.6266,102.6522,102.6525,102.6859,102.6854,102.6926,102.6675,102.6056,102.5197,102.4325,102.3476,102.2512,102.1454,102.0313,101.9389,101.8425,101.7493,101.656,101.5662,101.4914,101.4179,101.3511,101.2884,101.2327,101.1819,101.1415,101.1072,101.0802,101.0632,101.0612,101.0693,101.0881,101.1213,101.1691,101.2261,101.2964,101.3879,101.4939,101.6194,101.7722,101.9411,102.139,102.3584,102.6074,102.8944,103.2092,103.5594,103.9538,104.3833,104.8544,105.3664,105.9229,106.5253
Oil,0.0,0.0,0.0,158.5738,158.5738,158.5738,158.5738,156.9835,157.6117,158.6294,157.1991,158.546,159.9489,160.5469,160.9889,161.5377,162.0336,162.4974,162.918,163.3485,163.7789,164.1158,164.4885,164.804,165.148,165.5143,165.8093,166.1032,166.3769,166.651,166.872,167.153,167.4014,167.6331,167.8815,168.0809,168.2164,168.3706,168.5688,168.685,168.8999,169.1692,169.4695,169.801,170.1466,170.5422,170.9549,171.4145,171.9587,172.4342,173.0228,173.6118,174.2113,174.8564,175.5169,176.2062,176.9151,177.6626,178.43,179.2302,180.0614
Coal,0.0,0.0,0.0,72.2882,72.2882,72.2882,72.2882,72.2681,72.2753,72.5874,72.5869,72.6163,73.2946,72.9137,72.8579,72.8608,72.9499,73.0354,73.0814,73.1298,73.164,73.225,73.2454,73.2953,73.3409,73.382,73.418,73.4513,73.4798,73.5044,73.5029,73.5683,73.6064,73.6333,73.6863,73.7015,73.7189,73.7495,73.7607,73.7681,73.7907,73.8689,73.9609,74.0671,74.166,74.2919,74.409,74.5496,74.6972,74.8513,75.0072,75.1857,75.3643,75.5743,75.7858,76.0131,76.2476,76.5093,76.7785,77.0675,77.3741
Coal + CCS,0.0,0.0,0.0,158.1447,158.1447,158.1447,158.1447,158.1218,158.13,158.1634,158.1638,158.2013,158.283,158.2444,158.1199,157.9803,157.8145,157.6344,157.4368,157.2159,156.9696,156.7038,156.4504,156.1796,155.8964,155.6052,155.3048,154.9907,154.6751,154.3585,154.0273,153.6777,153.2997,152.9259,152.5619,152.1779,151.7743,151.3786,150.9633,150.5353,150.1067,149.6805,149.2316,148.7784,148.3238,147.8621,147.3902,146.9104,146.4257,145.93,145.4231,144.9115,144.3968,143.8752,143.3443,142.8099,142.2718,141.7309,141.191,140.6524,140.1143
Waste,0.0,0.0,0.0,156.9042,156.9042,156.9042,156.9042,156.9042,156.9042,156.9042,156.9042,156.9042,156.9042,156.9042,156.8621,156.7155,156.4916,156.281,156.0796,155.8645,155.6353,155.4048,155.2196,155.0317,154.8465,154.6653,154.4902,154.3366,154.1836,154.0352,153.8918,153.7544,153.6167,153.4855,153.359,153.2323,153.109,152.9884,152.8696,152.7534,152.638,152.5225,152.4108,152.296,152.1821,152.0697,151.9572,151.847,151.7351,151.619,151.498,151.378,151.2596,151.139,151.0171,150.8956,150.7752,150.6554,150.5397,150.4263,150.3138
Waste + CCS,0.0,0.0,0.0,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737,283.1737
CCGT,0.0,0.0,0.0,120.5138,120.5138,120.5138,120.5138,121.7396,122.0502,122.3186,122.2972,122.5103,122.9744,122.9223,122.9413,123.0339,123.1609,123.2951,123.415,123.5403,123.663,123.7795,123.8853,124.0072,124.1325,124.2595,124.3731,124.4885,124.6026,124.7185,124.8255,124.9666,125.0976,125.2257,125.3708,125.5016,125.633,125.7731,125.9069,126.0437,126.1938,126.3799,126.5781,126.7842,127.0145,127.2193,127.4363,127.699,127.925,128.2013,128.4404,128.7367,129.0196,129.3194,129.6252,129.9461,130.2771,130.6303,130.9975,131.3829,131.7874
CCGT + CCS,0.0,0.0,0.0,180.5141,180.5141,180.5141,180.5141,182.0006,182.3773,182.535,182.5095,182.77,182.9728,183.1156,183.1138,183.1881,183.2374,183.2868,183.3373,183.3824,183.4202,183.4235,183.4493,183.467,183.4836,183.4985,183.4972,183.4959,183.4968,183.5039,183.5159,183.5264,183.5382,183.5569,183.5935,183.6319,183.6646,183.7014,183.7389,183.7825,183.8344,183.898,183.9731,184.0473,184.1518,184.2109,184.2901,184.4194,184.5101,184.6615,184.7663,184.9243,185.062,185.2016,185.3456,185.4963,185.653,185.8195,185.9946,186.1785,186.3739
OCGT,0.0,0.0,0.0,128.4492,128.4492,128.4492,128.4492,130.0219,130.4204,130.7221,130.6947,130.9686,131.4726,131.4581,131.5551,131.7388,131.9736,132.2232,132.4603,132.709,132.9625,133.2066,133.4294,133.6714,133.9194,134.1705,134.4047,134.6354,134.8662,135.1015,135.3315,135.597,135.8568,136.1158,136.3947,136.6624,136.9305,137.2073,137.4763,137.7475,138.0305,138.3473,138.6726,139.0021,139.3589,139.6764,140.0061,140.3871,140.7184,141.11,141.452,141.8601,142.2487,142.6535,143.0643,143.4905,143.9277,144.3891,144.8658,145.3621,145.8805
OCGT + CCS,0.0,0.0,0.0,198.2111,198.2111,198.2111,198.2111,199.9586,200.4013,200.5841,200.5541,200.8603,201.093,201.2641,201.4007,201.6003,201.8127,202.0427,202.2793,202.5254,202.7829,203.0143,203.2437,203.4791,203.7234,203.9729,204.2055,204.4359,204.6681,204.907,205.152,205.4033,205.6607,205.9225,206.1926,206.4678,206.7423,207.0194,207.2983,207.5813,207.8708,208.1705,208.4724,208.7726,209.1071,209.3848,209.6806,210.0219,210.3038,210.6492,210.9386,211.2906,211.6208,211.9536,212.2925,212.6407,212.9976,213.368,213.7518,214.1476,214.5592
