,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,45.0,46.0597,37.0688,44.0592,44.0604,50.0547,45.0629,44.0641,42.0784,42.9948,43.9313,44.2085,44.4853,44.7604,45.0453,45.333,45.9507,46.5701,47.2014,47.8395,48.4855,49.0284,49.5807,50.1367,50.7022,51.2659,51.7805,52.2945,52.8223,53.3498,53.8847,54.28,54.6795,55.0932,55.4986,55.9147,56.3409,56.7696,57.2024,57.639,58.0847,58.4343,58.7821,59.1368,59.4953,59.8567,60.1057,60.3542,60.6051,60.8633,61.1258
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,0.0,0.0937,0.0941,0.0933,0.0941,0.0826,0.0894,0.0924,0.0996,0.0995,0.0995,0.0991,0.0991,0.0994,0.1,0.1005,0.1008,0.101,0.101,0.1009,0.1007,0.1005,0.1,0.0994,0.0988,0.0982,0.0978,0.0977,0.0976,0.0976,0.0976,0.0961,0.0946,0.0935,0.0927,0.092,0.0903,0.0885,0.0866,0.0845,0.0821,0.0806,0.082,0.0855,0.0913,0.0953,0.0954,0.0955,0.0955,0.0955,0.0956
5 Non-ferrous metals,1.0,0.8425,0.8715,0.0663,0.0663,0.0509,0.0509,0.0509,0.0509,0.0501,0.0493,0.0492,0.0483,0.0475,0.0466,0.046,0.0452,0.0445,0.0437,0.0429,0.0422,0.0412,0.0403,0.0395,0.0386,0.0376,0.0371,0.0366,0.0361,0.0355,0.0351,0.0349,0.0348,0.0347,0.0346,0.0344,0.0345,0.0342,0.034,0.0339,0.0337,0.0336,0.0335,0.0334,0.0333,0.0331,0.033,0.0328,0.0326,0.0325,0.0323
6 Chemicals,22.0,16.6517,16.7294,21.7934,12.7015,11.7975,9.8217,9.8068,9.7811,9.9262,10.0737,10.2616,10.4548,10.6524,10.8573,11.0702,11.1257,11.1776,11.2329,11.2894,11.3488,11.3066,11.2664,11.2258,11.1852,11.1389,11.1543,11.1729,11.1896,11.2053,11.2226,11.2483,11.2743,11.2969,11.3185,11.3407,11.319,11.2988,11.2789,11.2583,11.2412,11.2193,11.1985,11.1814,11.1658,11.1485,11.1232,11.0975,11.0734,11.0456,11.0171
7 Non-metallics nes,18.0,16.9787,17.9487,16.9921,17.9499,13.892,13.8831,12.9359,16.9324,17.7486,18.604,18.588,18.63,18.6349,18.6649,18.6896,18.922,19.1441,19.3844,19.6384,19.9012,19.9643,20.0442,20.1086,20.1666,20.2069,20.3273,20.4383,20.5406,20.6395,20.7506,20.6792,20.6022,20.5234,20.445,20.3576,20.5422,20.7302,20.9256,21.1251,21.3331,21.4646,21.5979,21.7422,21.8806,22.0175,22.0174,22.0165,22.0166,22.0125,22.0069
8 Ore-extra.(non-energy),1.0,0.9939,1.9508,1.9508,1.9282,1.9141,1.9282,0.9835,1.8975,1.9504,2.0048,1.9973,1.9781,1.9701,1.9555,1.958,1.9822,2.0073,2.0318,2.0545,2.0779,2.0988,2.1254,2.157,2.1903,2.2217,2.2525,2.2827,2.3154,2.3477,2.3832,2.4053,2.4293,2.4541,2.4768,2.4989,2.517,2.5358,2.5569,2.5769,2.5983,2.6278,2.6388,2.6617,2.6808,2.6988,2.7137,2.719,2.728,2.7341,2.7446
"9 Food, drink & tob.",24.0,22.7174,27.6273,24.6966,26.6579,27.6484,27.655,26.5971,24.6261,24.1428,23.6688,23.774,23.9151,24.0363,24.167,24.2959,24.8389,25.3939,25.961,26.5425,27.1409,27.4205,27.713,28.0117,28.3144,28.6154,28.8004,28.9824,29.1605,29.3384,29.5204,29.8567,30.19,30.5279,30.8687,31.2064,31.3952,31.5704,31.7528,31.9345,32.1186,32.3305,32.5333,32.7687,33.0025,33.227,33.4135,33.599,33.7685,33.9409,34.1197
"10 Tex., cloth. & footw.",11.0,10.403,9.4267,9.3824,9.4267,7.4839,5.56,4.56,4.56,4.4355,4.3144,4.1918,4.0762,3.9515,3.8322,3.7126,3.6608,3.6143,3.5678,3.5196,3.4712,3.4146,3.3627,3.3105,3.2559,3.1955,3.1503,3.1016,3.0526,3.0031,2.9584,2.9234,2.8939,2.8678,2.8448,2.8224,2.7886,2.7525,2.7123,2.6732,2.6348,2.5955,2.5552,2.5138,2.4735,2.4358,2.3991,2.3658,2.3353,2.3067,2.2736
