,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,391.0,436.0511,393.0548,486.0417,481.0432,524.037,515.0369,495.038,523.0319,512.2648,501.7204,511.1586,520.6631,530.6044,540.5345,550.6336,557.6517,564.6808,572.0241,579.3127,586.8878,592.468,598.1346,603.8438,609.6924,615.5308,625.6858,635.7546,645.8768,656.2488,666.4641,679.8901,693.5848,707.4492,721.7216,736.1154,752.6289,769.3466,786.4205,803.6456,821.3422,834.1185,847.0068,860.0869,873.5232,887.078,899.4452,912.1133,924.8954,938.0459,951.2541
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,227.0,231.1,233.1,228.1,233.1,231.1,224.1,222.1,225.9342,226.9045,219.6382,218.4138,222.6596,223.8668,225.0738,227.3914,228.9453,229.3785,229.9022,230.4608,231.9104,232.7653,232.7253,232.9354,233.14,233.4686,233.9422,234.2007,234.26,234.4085,236.5707,238.7954,238.7811,239.0724,239.5059,239.9841,240.6279,241.2248,241.8822,242.6068,243.4129,244.2053,245.0603,245.8722,246.7408,247.5564,248.4697,249.3651,250.275,251.2929,252.3786
5 Non-ferrous metals,411.0,525.1731,238.2755,243.2556,139.3278,174.404,190.3847,171.42,191.3924,200.2809,209.5819,218.172,227.5184,236.4156,245.9832,255.7947,270.6144,286.3204,303.0433,320.7376,339.5157,338.2323,337.0131,336.2411,335.2727,334.5319,332.6851,330.4958,328.0673,325.8983,323.7448,325.6616,327.574,329.7307,331.8252,333.7998,337.0442,340.0461,343.1175,346.2104,349.4054,350.9508,352.5811,354.0706,355.6807,357.1298,360.036,362.8559,365.7068,368.7689,371.8585
6 Chemicals,1137.0,1116.9355,1072.9473,1079.9438,1048.9462,1063.9426,1105.942,1103.9429,1110.9371,1104.7279,1098.5535,1104.7738,1113.6757,1119.9301,1127.4175,1135.423,1110.3475,1086.3273,1062.1797,1038.459,1015.9452,1047.6864,1080.4386,1113.7937,1148.3829,1183.5903,1202.5236,1222.861,1242.3311,1262.377,1283.1912,1274.5201,1266.0734,1257.129,1248.653,1240.4863,1233.5964,1226.9969,1220.4542,1214.3873,1207.7732,1259.4818,1312.5248,1368.1854,1426.2073,1486.5409,1488.2656,1489.3152,1490.7322,1492.1361,1493.5663
7 Non-metallics nes,125.0,109.9125,105.9055,104.8933,99.9039,100.9089,110.9001,108.8997,114.9009,114.1545,113.4131,111.7559,110.0998,108.5506,106.9848,105.4396,107.1855,108.9572,110.7712,112.5944,114.4471,113.8286,113.2103,112.5704,111.9317,111.3026,111.1271,110.973,110.8336,110.6726,110.4953,110.73,110.9681,111.2036,111.4331,111.653,119.6257,128.1314,137.2327,146.9703,157.4264,157.6101,157.8375,158.0752,158.3468,158.6596,158.6182,158.5764,158.4754,158.3463,158.1893
8 Ore-extra.(non-energy),38.0,20.9409,20.9513,21.9379,16.9589,19.9209,20.9088,20.9072,22.9039,22.4271,21.96,22.3676,22.8022,23.2328,23.6571,24.1054,24.4148,24.7075,25.0396,25.3482,25.6957,25.9429,26.1869,26.4223,26.6557,26.875,27.2821,27.7131,28.1335,28.5497,28.9736,29.5386,30.1232,30.7209,31.3303,31.9499,32.6529,33.3641,34.1241,34.8616,35.6588,36.2214,36.7943,37.361,37.942,38.5298,39.0643,39.6093,40.158,40.723,41.2947
"9 Food, drink & tob.",548.0001,551.8001,541.7922,531.7938,544.8044,549.8104,589.7962,602.7953,589.8026,584.3859,579.0189,583.1484,587.1797,591.2425,595.3196,599.5707,608.6277,617.7686,626.8232,635.9009,644.9071,638.8309,632.8032,626.8965,621.0089,615.7226,616.4947,617.4059,619.0154,620.6096,622.3768,629.3046,635.9883,642.2325,647.8203,653.0911,662.4657,671.4821,680.5707,690.0833,700.4534,708.6862,718.1476,728.7285,740.1854,752.1901,763.1868,773.5003,782.6904,790.3978,796.6911
"10 Tex., cloth. & footw.",33.0,30.7777,29.788,31.7705,28.7437,30.7234,30.758,31.7505,34.7651,33.9572,33.1688,31.5588,30.0017,28.5357,27.1485,25.8384,25.5668,25.304,25.0404,24.7765,24.5137,23.7454,23.0035,22.2803,21.5756,20.8896,20.367,19.8617,19.3692,18.8878,18.4188,18.0723,17.7351,17.4009,17.0687,16.7452,16.5974,16.4495,16.3045,16.1591,16.0173,15.8386,15.6607,15.4844,15.3116,15.1409,15.0153,14.8882,14.7611,14.6372,14.5127
