,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1001,0.1001,0.1003,0.1005,0.1008,0.1012,0.1016,0.1021,0.1026,0.1032,0.1039,0.1046,0.1053,0.1061,0.107,0.1079,0.1089,0.1099,0.1109,0.1119,0.1129,0.1138,0.1148,0.1158,0.1168,0.1178,0.1189,0.1201,0.1212,0.1224,0.1236,0.1247,0.1259,0.127,0.1282,0.1293,0.1304
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 Non-ferrous metals,974.0,1004.0905,1186.0922,1218.0793,1260.0735,1240.0953,1153.0819,1465.0659,1285.058,1317.4351,1317.4332,1360.2446,1394.1661,1429.1724,1465.7094,1503.2665,1542.1729,1582.3503,1623.9674,1667.2266,1711.7795,1761.1429,1811.5029,1863.6693,1917.9122,1973.0747,2031.5232,2089.6174,2147.9512,2207.9897,2270.7607,2337.3765,2407.5195,2480.0808,2553.5876,2627.408,2701.9897,2778.271,2856.7844,2938.3989,3023.2173,3111.0632,3202.2283,3296.2339,3393.344,3493.574,3596.8872,3702.8408,3811.3835,3922.8274,4037.4595
6 Chemicals,2.0,2.0801,2.0859,1.7342,1.7342,1.7342,1.7342,1.7342,1.7342,1.7829,1.7716,1.8371,1.8866,1.941,1.9967,2.0529,2.1097,2.1672,2.2277,2.2896,2.355,2.4277,2.5031,2.5785,2.6578,2.7385,2.8251,2.9133,3.005,3.1013,3.1992,3.3036,3.4084,3.511,3.6105,3.7089,3.8134,3.9232,4.0399,4.1616,4.2903,4.4247,4.5659,4.7114,4.8631,5.0188,5.1802,5.3471,5.5191,5.6953,5.8777
7 Non-metallics nes,2.0,2.0816,2.0801,2.081,2.0831,2.0863,2.086,2.0849,2.0839,2.1343,2.1337,2.2014,2.2545,2.3082,2.3642,2.4218,2.4824,2.543,2.6065,2.6708,2.7376,2.8113,2.8866,2.9641,3.0433,3.1248,3.2138,3.3052,3.3981,3.4927,3.5902,3.691,3.7964,3.9061,4.0194,4.1352,4.2541,4.3766,4.5053,4.6363,4.7732,4.9132,5.057,5.2056,5.3581,5.5152,5.6768,5.8433,6.0145,6.1904,6.3715
8 Ore-extra.(non-energy),235.0,257.7234,277.7614,310.7332,340.7395,343.7251,321.7469,320.754,292.8154,300.1918,300.1779,309.9971,317.8094,325.8004,334.1029,342.7322,351.6548,360.882,370.2601,379.8279,389.7403,400.6127,411.7443,422.9852,434.4115,446.1202,458.9484,472.2014,485.6434,499.4228,513.5609,528.3963,543.6256,559.4167,575.5347,592.0978,609.1733,626.8712,645.25,664.319,683.9132,704.2311,725.384,747.0151,769.5776,792.5745,816.2415,840.7434,865.853,891.5039,918.1319
"9 Food, drink & tob.",7.0,6.9952,7.0032,7.9961,8.0008,8.0041,14.9869,15.9842,16.9825,17.4104,17.4065,17.9798,18.4261,18.8903,19.3677,19.8598,20.3662,20.8867,21.4201,21.9671,22.527,23.1528,23.7942,24.4515,25.126,25.8152,26.5727,27.3459,28.1345,28.9497,29.7876,30.6596,31.5633,32.4951,33.4506,34.4328,35.4499,36.5022,37.5882,38.7068,39.8629,41.0532,42.2775,43.5357,44.833,46.1664,47.5405,48.9531,50.4046,51.9007,53.4388
"10 Tex., cloth. & footw.",2.0,2.0717,2.0727,2.0647,2.0662,2.0672,7.9867,7.9895,8.9819,9.2082,9.202,9.506,9.7399,9.9821,10.2332,10.4938,10.7667,11.0471,11.336,11.6336,11.9375,12.276,12.6233,12.9786,13.3421,13.7109,14.1138,14.5193,14.927,15.3418,15.7615,16.199,16.6562,17.1315,17.6231,18.1311,18.6561,19.2001,19.7608,20.3387,20.9366,21.5553,22.1967,22.8563,23.5392,24.2449,24.971,25.718,26.486,27.2769,28.0874
11 Paper & pulp,1.0,0.935,1.0026,1.0267,1.0309,1.0309,1.0309,1.0309,1.0347,1.0599,1.0564,1.0902,1.1157,1.1429,1.171,1.2005,1.2309,1.2624,1.2948,1.3278,1.3618,1.3996,1.4383,1.4777,1.518,1.5587,1.6037,1.6482,1.6931,1.7388,1.7858,1.8359,1.8889,1.9439,2.001,2.059,2.1189,2.1801,2.2427,2.3071,2.3743,2.4439,2.5156,2.5901,2.6669,2.7461,2.8277,2.9114,2.9973,3.0857,3.1756
12 Engineering etc,0.0,0.0826,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0796,0.0786,0.0791,0.0795,0.0799,0.0802,0.0806,0.0809,0.0811,0.0814,0.0817,0.082,0.0824,0.0827,0.0831,0.0834,0.0838,0.0841,0.0845,0.0849,0.0852,0.0856,0.086,0.0863,0.0866,0.087,0.0873,0.0876,0.088,0.0883,0.0886,0.0889,0.0892,0.0895,0.0897,0.09,0.0903,0.0906,0.0908,0.0911,0.0913,0.0916
13 Other industry,350.0,368.9148,369.9283,327.9517,345.9473,272.98,263.9793,358.9478,435.9269,446.9036,446.9025,461.5831,472.685,484.6751,496.8094,509.5031,522.6738,536.4113,550.6339,565.3234,580.4894,597.5824,615.0648,632.9543,651.2311,669.7437,690.1799,710.3107,730.4952,751.0238,771.5023,793.2148,815.7006,839.0547,863.325,888.243,914.0295,940.2761,966.7841,994.0432,1021.9943,1050.7996,1080.611,1111.4077,1143.3531,1176.4982,1210.7594,1246.1775,1282.704,1320.2438,1358.8174
14 Construction,2.0,2.0803,2.0892,3.0758,2.0858,2.0862,5.0812,4.0845,5.0593,5.1851,5.1827,5.3486,5.4758,5.613,5.7507,5.8985,6.0461,6.1997,6.3571,6.5191,6.6862,6.8732,7.0639,7.2588,7.4586,7.6621,7.8867,8.1119,8.3488,8.6011,8.8631,9.1461,9.4287,9.6963,9.9401,10.1737,10.4193,10.6832,10.9681,11.276,11.6053,11.9497,12.3109,12.6831,13.0684,13.4651,13.8718,14.288,14.7121,15.1477,15.5935
15 Rail transport,2.0,2.0686,2.0717,2.0737,3.0629,3.0588,2.0667,3.0425,3.062,3.2197,3.2166,3.3208,3.4923,3.6723,3.8627,4.0619,3.9987,3.9357,3.8746,3.814,3.7549,3.846,3.9388,4.0335,4.1304,4.2295,4.3293,4.4301,4.534,4.6394,4.748,4.8583,4.9728,5.0906,5.211,5.3336,5.46,5.5893,5.7233,5.8602,6.0015,6.146,6.2932,6.4453,6.6003,6.7594,6.9211,7.0877,7.2573,7.4316,7.6097
