,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
Nuclear,0.0,0.0,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.645,0.4837,0.3628,0.2721,0.2041,0.1531,0.1148,0.0861,0.0646,0.0484,0.0363,0.0272,0.0204,0.0153,0.0115,0.0086,0.0065,0.0048,0.0036,0.0027,0.002,0.0015,0.0012,0.0009,0.0006,0.0005,0.0004,0.0003,0.0002,0.0002,0.0001,0.86,0.645,0.4837,0.3628,0.2721,0.2041,0.1531,0.1148,0.0861,0.0646,0.0484,0.0363,0.0272,0.0204,0.0153,0.0115,0.0086
Oil,0.0,0.0,0.4709,0.4606,0.5036,0.5519,0.5238,0.5415,0.4627,0.519,0.4997,0.574,0.5722,0.5445,0.526,0.5113,0.5011,0.4944,0.4898,0.4868,0.485,0.484,0.4836,0.4836,0.4841,0.4841,0.4845,0.4848,0.4851,0.4852,0.4852,0.4852,0.4851,0.4851,0.4847,0.484,0.4835,0.483,0.4826,0.4821,0.4824,0.4825,0.4825,0.4818,0.4812,0.4806,0.4801,0.4801,0.4801,0.481,0.4817,0.4812,0.4808,0.4805,0.4803,0.4801,0.4807,0.4811,0.4815,0.4822,0.4828
Coal,0.0,0.0,0.4139,0.3969,0.2772,0.4428,0.3879,0.3346,0.3441,0.6845,0.7,0.7,0.7,0.6922,0.6902,0.6865,0.6842,0.6828,0.682,0.6815,0.6813,0.6813,0.6814,0.6815,0.6816,0.6816,0.6816,0.6815,0.6812,0.6809,0.6804,0.6799,0.6793,0.6786,0.6778,0.6769,0.676,0.6751,0.6741,0.673,0.6719,0.6708,0.6696,0.6685,0.6672,0.666,0.6648,0.6635,0.6622,0.6608,0.6594,0.658,0.6566,0.6551,0.6537,0.6522,0.6506,0.6491,0.6475,0.6458,0.6441
Coal + CCS,0.0,0.0,0.4139,0.3969,0.2772,0.4428,0.3879,0.3346,0.3441,0.6845,0.7,0.7,0.7,0.6883,0.6858,0.6814,0.6787,0.6771,0.6763,0.676,0.676,0.6762,0.6764,0.6765,0.6767,0.6768,0.6769,0.6769,0.6767,0.6765,0.6762,0.6757,0.6752,0.6746,0.6738,0.673,0.6721,0.6711,0.6701,0.669,0.6679,0.6667,0.6654,0.6641,0.6628,0.6614,0.66,0.6585,0.657,0.6554,0.6537,0.652,0.6503,0.6485,0.6466,0.6447,0.6428,0.6407,0.6386,0.6364,0.6342
Waste,0.0,0.0,0.3125,0.3374,0.3483,0.3663,0.3769,0.4105,0.4182,0.4083,0.3998,0.4198,0.4314,0.4904,0.5389,0.5732,0.5993,0.6192,0.6344,0.646,0.6548,0.6615,0.6666,0.6705,0.6734,0.6756,0.6771,0.6781,0.6788,0.6791,0.6791,0.6789,0.6786,0.6781,0.6774,0.6767,0.6758,0.6749,0.674,0.6729,0.6718,0.6707,0.6696,0.6684,0.6672,0.6659,0.6647,0.6634,0.6621,0.6607,0.6593,0.6579,0.6564,0.655,0.6535,0.6519,0.6504,0.6488,0.6472,0.6455,0.6438
Waste + CCS,0.0,0.0,0.3125,0.3374,0.3483,0.3663,0.3769,0.4105,0.4182,0.4083,0.3998,0.4198,0.4314,0.3236,0.2427,0.182,0.1365,0.1024,0.0768,0.0576,0.0432,0.0324,0.0243,0.0182,0.0137,0.0102,0.0077,0.0058,0.0043,0.0032,0.0024,0.0018,0.0014,0.001,0.0008,0.0006,0.0004,0.0003,0.0002,0.0002,0.0001,0.0001,0.4314,0.3236,0.2427,0.182,0.1365,0.1024,0.0768,0.0576,0.0432,0.0324,0.0243,0.0182,0.0137,0.0102,0.0077,0.0058,0.0043,0.0032,0.0024
CCGT,0.0,0.0,0.2313,0.1584,0.1267,0.1824,0.2022,0.2577,0.2343,0.2674,0.217,0.2316,0.2391,0.3028,0.3565,0.3939,0.4229,0.4456,0.4635,0.4776,0.4888,0.4979,0.5051,0.5109,0.5156,0.5194,0.5225,0.5252,0.5275,0.5294,0.531,0.5323,0.5335,0.5344,0.5351,0.5356,0.5359,0.5361,0.536,0.5358,0.5355,0.535,0.5344,0.5338,0.533,0.5322,0.5314,0.5305,0.5294,0.5284,0.5272,0.526,0.5247,0.5234,0.522,0.5205,0.519,0.5175,0.5158,0.5141,0.5124
CCGT + CCS,0.0,0.0,0.2313,0.1584,0.1267,0.1824,0.2022,0.2577,0.2343,0.2674,0.217,0.2316,0.2391,0.2993,0.3501,0.3864,0.4145,0.4364,0.4534,0.4667,0.4771,0.4855,0.4922,0.4975,0.5017,0.5052,0.5079,0.5101,0.5118,0.5132,0.5142,0.515,0.5155,0.5159,0.5161,0.5162,0.5161,0.5159,0.5156,0.5152,0.5147,0.5141,0.5134,0.5126,0.5118,0.5109,0.5099,0.5089,0.5078,0.5066,0.5054,0.5041,0.5028,0.5015,0.5,0.4986,0.497,0.4955,0.4938,0.4921,0.4904
OCGT,0.0,0.0,0.2313,0.1584,0.1267,0.1824,0.2022,0.2577,0.2343,0.2674,0.217,0.2316,0.2391,0.1794,0.1345,0.1009,0.0757,0.0568,0.0426,0.0319,0.0239,0.018,0.0135,0.0101,0.0076,0.0057,0.0043,0.0032,0.0024,0.0018,0.0013,0.001,0.0008,0.0006,0.0004,0.0003,0.0002,0.0002,0.0001,0.0001,0.2391,0.1794,0.1345,0.1009,0.0757,0.0568,0.0426,0.0319,0.0239,0.018,0.0135,0.0101,0.0076,0.0057,0.0043,0.0032,0.0024,0.0018,0.0013,0.001,0.0008
OCGT + CCS,0.0,0.0,0.2313,0.1584,0.1267,0.1824,0.2022,0.2577,0.2343,0.2674,0.217,0.2316,0.2391,0.1794,0.1345,0.1009,0.0757,0.0568,0.0426,0.0319,0.0239,0.018,0.0135,0.0101,0.0076,0.0057,0.0043,0.0032,0.0024,0.0018,0.0013,0.001,0.0008,0.0006,0.0004,0.0003,0.0002,0.0002,0.0001,0.0001,0.2391,0.1794,0.1345,0.1009,0.0757,0.0568,0.0426,0.0319,0.0239,0.018,0.0135,0.0101,0.0076,0.0057,0.0043,0.0032,0.0024,0.0018,0.0013,0.001,0.0008
Biomass,0.0,0.0,0.3125,0.3374,0.3483,0.3663,0.3769,0.4105,0.4182,0.4083,0.3998,0.4198,0.4314,0.4429,0.4544,0.4616,0.4676,0.4727,0.4769,0.4805,0.4834,0.4862,0.4887,0.4909,0.4929,0.4945,0.4959,0.4971,0.498,0.4987,0.4992,0.4996,0.5,0.5004,0.5006,0.5007,0.5008,0.5007,0.5006,0.5004,0.5,0.4996,0.4991,0.4985,0.4978,0.4971,0.4964,0.4955,0.4947,0.4937,0.4928,0.4918,0.4907,0.4896,0.4885,0.4873,0.4861,0.4848,0.4834,0.4821,0.4806
Biomass + CCS,0.0,0.0,0.3125,0.3374,0.3483,0.3663,0.3769,0.4105,0.4182,0.4083,0.3998,0.4198,0.4314,0.4477,0.4704,0.486,0.4986,0.5088,0.5169,0.5232,0.5289,0.5331,0.5363,0.5388,0.5412,0.5424,0.5436,0.5444,0.5448,0.5449,0.5448,0.5444,0.5438,0.5429,0.5416,0.5401,0.5387,0.5372,0.5359,0.5345,0.5342,0.5337,0.5331,0.5319,0.5308,0.5297,0.5286,0.5279,0.5271,0.5271,0.5268,0.5255,0.5242,0.523,0.5218,0.5206,0.5197,0.5188,0.5178,0.5171,0.5163
Large Hydro,0.0,0.0,0.3758,0.3581,0.3457,0.3105,0.323,0.3087,0.2958,0.3191,0.3274,0.2997,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653
Pumped Hydro,0.0,0.0,0.3758,0.3581,0.3457,0.3105,0.323,0.3087,0.2958,0.3191,0.3274,0.2997,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653,0.2653
Geothermal,0.0,0.0,0.0839,0.0379,0.0476,0.0076,0.0026,0.0113,0.0296,0.0248,0.0091,0.0141,0.0009,0.2146,0.3748,0.495,0.5852,0.6528,0.7035,0.7415,0.77,0.7914,0.8074,0.8195,0.8285,0.8353,0.8404,0.8442,0.847,0.8492,0.8508,0.852,0.8529,0.8535,0.8541,0.8544,0.8547,0.8549,0.8551,0.8552,0.8553,0.8554,0.8554,0.8555,0.8555,0.8555,0.8555,0.8555,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556
Marine,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.15,0.1125,0.0844,0.0633,0.0475,0.0356,0.0267,0.02,0.015,0.0113,0.0084,0.0063,0.0048,0.0036,0.0027,0.002,0.0015,0.0011,0.0008,0.0006,0.0005,0.0004,0.0003,0.0002,0.0002,0.0001,0.2,0.15,0.1125,0.0844,0.0633,0.0475,0.0356,0.0267,0.02,0.015,0.0113,0.0084,0.0063,0.0048,0.0036,0.0027,0.002,0.0015,0.0011,0.0008,0.0006,0.0005
Onshore,0.0,0.0,0.2101,0.2148,0.2079,0.2219,0.2187,0.2597,0.2196,0.2636,0.2402,0.2256,0.2309,0.2079,0.2282,0.23,0.2316,0.2323,0.2333,0.234,0.2343,0.2351,0.2358,0.2365,0.2373,0.2373,0.2376,0.2376,0.2384,0.2384,0.2384,0.2384,0.2392,0.2393,0.2397,0.2397,0.2397,0.2397,0.2398,0.2402,0.2402,0.2403,0.2407,0.2407,0.2412,0.2412,0.2412,0.2421,0.2422,0.2422,0.2422,0.2422,0.2422,0.2431,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2437
Offshore,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2988,0.2988,0.2988,0.2988,0.2988,0.2989,0.2989,0.2989,0.2989,0.2989,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.2991,0.2991,0.2991,0.2991,0.2991,0.2991,0.2991,0.2992,0.2992,0.2992,0.2992,0.2993,0.2993,0.2993,0.2993,0.2993,0.2993,0.2994,0.2994,0.2994,0.2994,0.2994,0.2994,0.2994,0.2994,0.2995,0.2995,0.2995,0.2995,0.2995
Solar PV,0.0,0.0,0.1141,0.1141,0.1141,0.1141,0.1141,0.1141,0.1141,0.1141,0.1141,0.1141,0.1141,0.0743,0.1173,0.1184,0.1181,0.118,0.1179,0.1174,0.1168,0.1178,0.1177,0.1171,0.1167,0.1164,0.1152,0.1149,0.1148,0.1146,0.1145,0.114,0.1139,0.1139,0.1136,0.1134,0.1134,0.1132,0.1132,0.1132,0.113,0.1133,0.113,0.1129,0.1126,0.1125,0.1125,0.1125,0.1123,0.1121,0.1121,0.112,0.1117,0.1116,0.1114,0.1112,0.111,0.111,0.1109,0.1108,0.1107
CSP,0.0,0.0,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.237,0.2383,0.2373,0.2373,0.2373,0.2373,0.2373,0.2373,0.2373,0.2373,0.2373,0.2373,0.2373,0.237,0.237,0.237,0.2367,0.2367,0.236,0.236,0.236,0.2354,0.2354,0.2351,0.2348,0.2348,0.2348,0.2344,0.2344,0.2338,0.2338,0.2332,0.2332,0.2329,0.2329,0.2326,0.2323,0.2323,0.2319,0.2313,0.2313,0.2307,0.2304,0.2301,0.2301,0.2298,0.2298,0.2295
Fuel cells  Turbine,0.0,0.0,0.2313,0.1584,0.1267,0.1824,0.2022,0.2577,0.2343,0.2674,0.217,0.2316,0.2391,0.1794,0.1345,0.1009,0.0757,0.0568,0.0426,0.0319,0.0239,0.018,0.0135,0.0101,0.0076,0.0057,0.0043,0.0032,0.0024,0.0018,0.0013,0.001,0.0008,0.0006,0.0004,0.0003,0.0002,0.0002,0.0001,0.0001,0.2391,0.1794,0.1345,0.1009,0.0757,0.0568,0.0426,0.0319,0.0239,0.018,0.0135,0.0101,0.0076,0.0057,0.0043,0.0032,0.0024,0.0018,0.0013,0.001,0.0008
