,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Power own use & trans.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,97.0,95.0,45.0,50.0,53.0,54.0,58.0,142.0,127.0,132.0,187.0,199.0,187.0,168.0,169.0,168.0,170.0070215714234,170.0070215714234,175.9572673264232,178.05935084530918,180.18654702471505,182.3391558744704,184.5174809884894,192.98336577309237,201.83767557196617,211.0982317936877,220.78367351457405,230.91349499426562,240.05781656906964,249.56425910638174,259.4471628271155,269.7214358340725,280.4025766004269,291.66278446156446,303.3751717663192,315.55789681618546,328.2298471008542,341.41066858043615,355.1207961435785,369.38148528869834,384.2148450774476,399.64387241150035,415.692487685803,432.38557187356207,449.7490051004653,467.8097067679382,486.5956772876426,506.136041491919,526.4610937874751,547.6023451223238,569.5925718387866,592.4658664883012,616.2576906868135,641.0049300926997,666.7459515924527,693.5206627827903,721.3705738414043,750.3388618822706,780.4704378952953,811.812016374074,844.4121877397153,878.3214936730067,913.5925054717185,950.2799055545225,988.4405722378891,1028.1336679173937,1069.420730790146,1112.3657702605442,1157.0353661772638,1203.4987720553377,1251.8280224433536,1302.098044602228,1354.3867746686958,1408.7752784836136,1465.3478772723981,1524.192278372451,1585.3997112102434,1649.0650687388716,1715.2870545553617,1784.1683359258066,1855.815702955578,1930.3402341513838,2007.8574686318475,2088.487585253599,2172.355588930584,2259.5915044354524,2350.3305779834836,2444.7134869115794,2542.886557777394,2645.0019932167356,2751.2181079109478,2861.699574030099,2976.6176765325085,3096.1505787164083,3220.4835984354395,3349.8094954062162,3484.3287700533833,3624.2499743554804
3 Hydrogen production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Iron & steel,16.0,16.0,23.0,23.0,24.0,25.0,21.0,25.0,26.0,24.0,24.0,25.0,24.0,25.0,23.0,27.0,27.679758714209214,27.679758714209214,28.648550269206535,29.36981329494557,30.109235017980268,30.867272606189353,31.644394737223724,32.44868383075155,33.273415121115164,34.11910817698066,34.9862957726202,35.87552422355202,36.86795172388993,37.88783282566624,38.93592698005666,40.0130146469956,41.11989787634315,42.337259676362194,43.59066168632053,44.88117088296447,46.209885831074324,47.577937618633705,48.98649081968471,50.43674448568849,51.92993316623535,53.467327959973076,55.05023759664822,56.680009551181385,58.35803119072489,60.085730955679324,61.86457957567426,63.69609132154832,65.5818252943943,67.52338675276674,69.52242847918166,71.58065218707182,73.69980996939509,75.88170579012915,78.12819701992211,80.44119601720642,82.82267175612185,85.27465150263346,87.79922254027133,90.39853394696111,93.07479842445795,95.8302941819412,98.66736687537312,101.58843160427281,104.5959749676049,107.69255718053316,110.88081425384101,114.1634602378742,117.54328953291575,121.02317926795989,124.60609174991018,128.2950769852864,132.0932752765872,136.0039198955183,140.0303398353622,144.17596264483245,148.44431734582426,152.83903743754598,157.36386398958837,162.02264882656456,166.81935780703202,171.75807419948745,176.84300215830874,182.07847030260257,187.46893540100476,193.01898616556946,198.73334715797728,204.6168828113873,210.67460157135687,216.91166015935377,223.3333679624908,229.94519155321885,236.75275934282652,243.76186637270737,250.97847924747336,258.4087412141142,266.05897739152573,273.93570015486006
5 Non-ferrous metals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,108.0,110.0,114.0,120.0,123.0,126.09667858695309,126.09667858695309,130.51006233749644,133.7958161214187,137.1642928596879,140.61757520597374,144.15779824735253,147.82178189564596,151.57889110730244,155.43149280624525,159.3820140752698,163.43294368507028,167.95400229772076,172.60012731692396,177.37477846470253,182.2815111696466,187.3239792144521,192.86973852564995,198.57968101546015,204.458667355727,210.51170211933857,216.7439380404424,223.16068040078588,229.76739154591422,236.56969553507213,243.57338292876622,250.7844157180641,258.20893239982627,265.8532532021911,273.72388546476134,281.8275291780716,290.1710826870534,298.76164856335174,307.6065396514928,316.7132852940497,326.08963774110487,335.74357874946645,345.6833263772549,355.9173419796451,366.45433741171803,377.30328244455495,388.4734124008856,399.9742360167914,411.81554353615593,424.0074150447527,436.5602290510652,449.484671321144,462.7917439750204,476.49277485242214,490.59942715576193,505.1237093786088,520.0779855280933,535.4749856499493,551.3278166651504,567.6499735273684,584.455350710749,601.7582540377861,619.5734128573611,637.9159925833168,656.8016076042368,676.2463345754217,696.2667261043762,716.8798248414582,738.1031779876831,759.9548522320349,782.4534491309986,805.6181209434066,829.4685869340785,854.025150160133,879.3087147542611,905.3408037196746,932.1435772518759,959.7398516028483,988.1531185037231,1017.4075651624585,1047.5280948535528,1078.5403481173212,1110.4707245867783,1143.3464054607123,1177.1953766420759,1212.0464525613952,1247.9293007054737
6 Chemicals,97.0,99.0,96.0,109.0,107.0,102.0,140.0,150.0,136.0,150.0,141.0,144.0,144.0,146.0,153.0,159.0,163.00302353923203,163.00302353923203,168.70812936310514,172.9555671813461,177.30993955032824,181.77393868089285,186.35032456365082,191.08669366998134,195.94344460212264,200.92363704221944,206.0304084387634,211.26697598313964,217.11127126290737,223.11723775114564,229.28934777144477,235.63219736564076,242.150509716243,249.3194180941329,256.70056326388755,264.30022853301296,272.1248832274377,280.1811881986207,288.47600149369885,297.0163841934989,305.8096064233859,314.8631535420636,324.18473251359507,333.7822784680681,343.663961456491,353.8381934056671,364.3136352789706,375.09920444911785,386.2040822892108,397.6377219885151,409.4098565996252,421.53050732386725,434.0099920419932,446.8589340974271,460.0882713395412,473.7092654346599,487.73351145271744,502.1729477377302,517.0398660704865,532.346922132104,548.1071462773633,564.3339546269868,581.0411604883082,598.2429861140508,615.9540748092287,634.1895033964729,652.9647950503969,672.2959325119258,692.1993716938371,712.6920556890971,733.7914291939154,755.5154533577977,777.8826210732358,800.9119727180522,824.6231123637998,849.0362244640135,874.1720910365207,900.0521093544376,926.6983101609094,954.1333764231026,982.380662641411,1011.4642147303153,1041.4087904878184,1072.239880670882,1103.9837306948061,1136.6673629750205,1170.3185999303112,1204.9660876670591,1240.6393203646576,1277.3686653828615,1315.1853891124463,1354.121683591178,1394.2106939077564,1435.4865464170548,1477.9843777906767,1521.7403649275616,1566.7917557500964,1613.176900911954
7 Non-metallics nes,268.0,298.0,306.0,325.0,340.0,334.0,344.0,364.0,373.0,405.0,311.0,325.0,329.0,328.0,333.0,341.0,349.58510079797566,349.58510079797566,361.82057932590476,370.9298642065348,380.2684867085656,389.8422206929841,399.6569853849367,409.8148587513437,420.23090949260273,430.9116995685336,441.86395772087,453.0945837122681,465.62857547579506,478.5092960574884,491.74633704441925,505.34955535649993,519.3290805864078,534.7039092459077,550.5339124087147,566.8325655959585,583.6137432739386,600.8917306649663,618.6812359078698,636.9974025785101,655.8558225809722,675.2725494204005,695.2641118687792,715.8475280352906,737.0403198532289,758.8605279958016,781.3267272335154,804.4580422462211,828.2741639032758,852.7953660256833,878.0425226444792,904.0371257700549,930.8013036875451,958.357839793853,986.7301919923493,1015.9425126617549,1046.0196692162053,1076.987265274,1108.871662453056,1141.7000028116195,1175.500231953339,1210.301122816368,1246.132300166749,1283.0242658169268,1321.0084245908618,1360.1171110578446,1400.3836170577697,1441.8422200413002,1484.528212249047,1528.4779307546046,1573.728788397014,1620.3193056289879,1668.2891433080092,1717.679136458213,1768.5313290317974,1820.8890096995513,1874.7967487009662,1930.3004357853035,1987.447319275913,2046.286046291057,2106.8667041554795,2169.2408630379723,2233.4616198512335,2299.583643451389,2367.6632211756537,2437.758306757749,2509.9285696618626,2584.2354458771524,2660.742190216027,2739.513930160729,2820.6177213040523,2904.1226044313953,2990.0996642927366,3078.6220901145653,3169.7652379032766,3263.6066945930734,3360.226344092975,3459.7064352891603
8 Ore-extra.(non-energy),143.0,152.0,160.0,168.0,175.0,173.0,162.0,173.0,178.0,190.0,239.0,247.0,249.0,256.0,270.0,274.0,280.8982921367898,280.8982921367898,290.7297323615774,298.0492164005587,305.5529775898738,313.24565533688457,321.13200585182597,329.2940507268861,337.66354604390943,346.2457644626926,355.046112655479,364.07013471308335,374.1414360128088,384.49134052713134,395.1275552790933,406.0580004917329,417.2908154858525,429.64478338234204,442.36449266858585,455.4607711826762,468.944767322754,482.8279595372455,497.1221660960594,511.8395551510607,526.992655094388,542.5943652234301,558.6579667215409,575.1971339638404,592.2259461577264,609.7588993280048,627.8109186568423,646.3973711890458,665.5340789134827,685.2373322317808,705.5239038257693,726.4110629354694,747.9165900597872,770.0587920924216,792.8565179058761,816.3291743968354,840.4967430065697,865.3797967304282,890.9995176309013,917.3777148691605,944.5368432704248,972.5000224389585,1001.2910564389713,1030.9344540581756,1061.4554496712494,1092.8800247209658,1125.2349298352751,1158.5477075991676,1192.8467160007003,1228.1611525711482,1264.521079239829,1301.9574479247583,1340.502126880922,1380.1879278285933,1421.0486338847873,1463.1190283216333,1506.4349241761427,1551.033194736578,1596.9518049313785,1644.2298436473593,1692.9075570046957,1743.0263826170212,1794.6289848658,1847.7592912190041,1902.4625296250117,1958.7852670135574,2016.7754489365109,2076.4824403822277,2137.957067798215,2201.2516623578877,2266.4201045082414,2333.51786983637,2402.60207629387,2473.7315328193276,2546.9667894002864,2622.370188617308,2700.005918714003,2779.9400682382106
"9 Food, drink & tob.",96.0,98.0,110.0,116.0,119.0,120.0,113.0,120.0,128.0,136.0,188.0,197.0,205.0,208.0,217.0,226.0,231.68983220041787,231.68983220041787,239.79897632743248,245.83621498732217,252.02544866902002,258.3705040369924,264.87530409676157,271.6075016944389,278.51080805081585,285.58957214806037,292.8482535041543,300.2914249823243,308.59841072589353,317.13519328150267,325.9081295367706,334.9237522304077,344.1887748167983,354.3785439576984,364.8699830040163,375.6720229462952,386.7938591786222,398.2449593263414,410.0350713055091,422.1742316209482,434.67277390997003,447.54133773903396,460.7908776608333,474.4326725395183,488.4783351519936,502.93982207346403,517.8294438556438,533.1598755062934,548.9441672790041,565.1957557824178,581.9284754183353,599.156570158453,616.8947056697515,635.1579817988588,653.9619454260147,673.3226036995796,693.2564376623532,713.7804162813021,734.9120108926412,756.669210074563,779.0705349602773,802.1350550043963,825.8824042160858,850.3327978728017,875.5070497288407,901.4265897333512,928.113482272891,955.5904449540578,983.8808679421834,1013.0088338725528,1042.9991383510996,1073.8773110620268,1105.6696375003226,1138.4031813476718,1172.1058075108099,1206.8062058419312,1242.533915561344,1279.3193504031628,1317.1938245054437,1356.1895790668,1396.3398097921943,1437.6786951512656,1480.2414254732512,1524.0642329032662,1569.1844222454476,1615.6404027192116,1663.4717206556622,1712.7190931619834,1763.4244427824694,1815.6309331857028,1869.3830059082572,1924.726418186203,1981.708281906623,2040.3771037122922,2100.782826293667,2162.976870903327,2227.0121811290683,2292.9432679629035
"10 Tex., cloth. & footw.",80.0,78.0,95.0,101.0,103.0,98.0,74.0,80.0,81.0,85.0,105.0,105.0,104.0,105.0,107.0,112.0,114.81973985153452,114.81973985153452,118.83843074633822,121.83033663088531,124.89756748199221,128.0420196997484,131.2656374284836,134.60194774237678,138.02305531721845,141.53111540080866,145.12833801975788,148.81698937177134,152.93372566946934,157.16434357313403,161.51199339875353,165.9799126097595,170.57142822779377,175.62122532416907,180.8205225506629,186.1737458848896,191.68545233630826,197.36033382544346,203.20322117795135,209.21908823693,215.41305609697622,221.79039746359197,228.35654114165183,235.11707665675235,242.07775901337726,249.24451359392899,256.62344120279687,264.22082325975595,272.04312714711705,280.0970117151805,288.38933295067943,296.9271498130386,305.71773024341667,314.76855735164685,324.0873357863436,333.681998293597,343.5607124698388,353.73188771462765,364.20418238927357,374.9865111873941,386.0880527236773,397.51825734731153,409.28685518673285,421.403864432539,433.87959986562026,446.7246816377671,459.9500443122293,473.56694617192255,487.58697880320597,502.02207696338905,516.8845287403681,532.1869860130399,547.9424752213988,564.1644084554833,580.8665948726137,598.0632524526385,615.769020101197,633.998970111302,652.7686209938482,672.0939506879718,691.9914101625035,712.4779374200964,733.5709719159476,755.2884694033887,777.648917218983,800.6713500201404,824.3753659886469,848.7811435139033,873.9094583700734,899.7817014017643,926.4198967332957,953.8467205170564,982.0855202369104,1011.1603345830828,1041.0959139154454,1071.9177413326222,1103.652054364848,1136.3258673090495
