,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,31.0,31.0622,31.067,31.0552,30.0624,34.053,36.0439,38.0418,39.0415,38.3606,37.6913,37.7284,37.6274,37.5973,37.5604,37.5216,51.4502,70.5805,96.8192,132.7843,182.0428,184.8388,187.2083,189.591,192.0245,194.4908,198.7058,202.9951,207.3878,211.8143,216.1265,217.0806,218.0585,219.0082,219.9952,220.9535,223.8185,226.6896,229.6357,232.6055,235.6343,237.0917,238.5797,240.0599,241.5835,243.1047,242.933,242.4989,242.3703,241.9469,241.823
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,16.0,14.6556,6.6267,13.5401,14.4776,14.4529,3.6659,4.6082,14.4529,14.9815,15.5304,15.7516,15.8297,15.9025,15.9248,15.9989,15.992,16.0087,16.0378,16.0445,16.0086,16.0209,16.0512,16.0932,16.1198,16.0942,16.0835,16.0808,16.0501,16.052,16.0369,15.9698,15.9236,15.9,15.864,15.8378,15.8256,15.822,15.814,15.7925,15.7772,15.7751,15.7518,15.7371,15.7005,15.6801,15.6492,15.6369,15.6126,15.5792,15.5622
5 Non-ferrous metals,6.0,6.56,6.5955,6.5955,6.5955,2.6917,2.6917,6.6542,7.6669,7.6514,7.6358,7.6333,7.6501,7.6684,7.6958,7.7076,7.4062,7.1107,6.829,6.5594,6.3004,6.3449,6.3833,6.4177,6.4592,6.4972,6.5914,6.6931,6.7932,6.8884,6.9884,7.0629,7.1358,7.2072,7.282,7.3621,7.3609,7.3735,7.3896,7.4014,7.4126,7.366,7.3217,7.2785,7.2374,7.1966,7.1012,7.0086,6.9168,6.8278,6.7436
6 Chemicals,41.0,34.9162,21.931,22.9195,22.9258,25.9148,25.9148,25.9314,26.9114,26.8986,26.8858,26.6442,26.294,26.0006,25.7126,25.4283,28.3899,31.712,35.4178,39.5525,44.1453,44.5007,44.6951,44.9153,45.12,45.34,45.8351,46.3271,46.821,47.3292,47.8315,48.1801,48.5244,48.8702,49.2251,49.5717,49.8711,50.1631,50.4584,50.756,51.0535,51.422,51.7972,52.1707,52.5583,52.9498,52.9956,53.0465,53.0964,53.1497,53.2019
7 Non-metallics nes,54.0,46.9547,44.9502,45.9553,46.9508,49.9386,48.9354,57.9345,58.9326,59.4074,59.8861,59.2456,58.6039,58.0873,57.6368,57.1254,53.2922,49.6892,46.3424,43.2338,40.33,41.5212,42.6498,43.7387,44.8552,46.0515,47.0687,48.0181,49.0526,50.1154,51.2056,51.3333,51.4601,51.5886,51.7475,51.9228,52.9722,54.0458,55.1623,56.2776,57.4341,58.6418,59.9058,61.1903,62.4809,63.8013,64.5202,65.191,65.8813,66.5318,67.3079
8 Ore-extra.(non-energy),4.0,2.9557,3.8808,3.8567,2.8797,3.8267,3.8087,2.8933,1.96,1.9203,1.8815,1.883,1.8857,1.8875,1.8894,1.8916,2.5782,3.5282,4.8388,6.6465,9.1361,9.2384,9.3434,9.4483,9.5567,9.6657,9.8571,10.0504,10.2494,10.4533,10.6643,10.7103,10.757,10.804,10.8503,10.8967,11.0287,11.1607,11.296,11.4321,11.5696,11.633,11.696,11.7601,11.8237,11.8877,11.8675,11.8476,11.8275,11.8064,11.7866
"9 Food, drink & tob.",56.0,56.8505,56.8333,57.8137,59.8025,60.7768,60.7831,59.7758,57.7834,57.5808,57.3797,55.7596,53.999,52.4807,51.0402,49.6481,49.6699,49.6589,49.6225,49.5533,49.4497,49.4737,49.3685,49.281,49.1959,49.1268,48.1578,47.2216,46.3203,45.4426,44.5829,46.1165,47.6977,49.3371,51.0646,52.8615,52.8577,52.8779,52.9173,52.9696,53.0297,53.124,53.2403,53.366,53.5067,53.642,54.345,55.0491,55.7439,56.4355,57.1269
"10 Tex., cloth. & footw.",13.0,13.6271,12.6465,12.6155,13.5785,13.5785,12.5799,12.5799,12.56,12.1905,11.852,11.1977,10.5682,9.9589,9.3887,8.8684,8.8463,8.8024,8.7431,8.6857,8.6342,8.4835,8.3342,8.18,8.0198,7.8669,7.7882,7.7489,7.8001,7.9276,7.9982,7.9462,7.8764,7.8076,7.7336,7.6607,7.6666,7.675,7.6829,7.6911,7.6971,7.6849,7.6755,7.6647,7.6535,7.6448,7.6313,7.6157,7.599,7.5825,7.5664
