,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Power own use & trans.,262.6266,341.3095,366.228,359.2411,363.1023,367.7908,372.2955,378.6388,484.3333,390.9052,283.0324,296.3694,310.4635,325.2889,340.671,357.0314,374.2015,392.2571,411.2881,431.1987,452.1359,470.8533,490.4886,510.9031,532.1623,554.4424,577.6128,601.6979,626.9132,653.1981,680.5521,709.1776,738.974,770.1251,802.3879,836.1885,871.559,908.2935,946.7899,986.7134,1028.4578,1057.9425,1087.3552,1119.5225,1151.4475,1186.4974,1220.9224,1258.1259,1296.4695,1336.3022,1377.6301,1420.8328,1465.6411,1512.4524,1561.1355,1611.4995,1664.145,1718.7405,1775.772,1834.9187,1896.5793
2 O.energy own use & tra,262.6266,307.6185,342.28,342.1548,342.2202,342.3587,342.1895,342.145,440.229,337.5398,218.4806,228.0581,238.1177,248.6336,259.6144,271.1151,283.1504,295.7044,308.8671,322.6342,336.9695,350.1854,363.9523,378.2234,393.0641,408.5588,424.6689,441.3268,458.7483,476.8725,495.699,515.3386,535.6907,556.9389,578.9321,601.9128,625.8218,650.7279,676.5707,703.3821,731.2809,760.7656,790.1783,822.3456,854.2706,889.3205,923.7454,960.9489,999.2925,1039.1252,1080.4532,1123.6558,1168.4641,1215.2755,1263.9585,1314.3225,1366.9681,1421.5636,1478.595,1537.7417,1599.4025
3 Hydrogen production,171.946,163.7636,177.4234,177.4234,177.4234,177.4234,177.4234,177.4234,225.7421,175.1327,116.4549,121.1692,126.1206,131.2965,136.7014,142.3618,148.2853,154.4639,160.9419,167.7174,174.7723,181.277,188.0528,195.0766,202.3807,210.0067,217.9355,226.1337,234.7076,243.6274,252.8927,262.5581,272.5739,283.0307,293.8542,305.1635,316.9292,329.1859,341.903,355.0968,368.8254,383.3533,397.8457,413.6953,429.4255,446.6955,463.6575,481.9885,500.8814,520.5079,540.8713,562.1582,584.2364,607.3015,631.2888,656.1044,682.0442,708.9448,737.0455,766.1885,796.5703
4 Iron & steel,171.946,197.7785,201.6016,194.6147,198.4759,203.1644,207.6691,214.0124,269.9614,228.6371,181.175,189.6585,198.655,208.1516,217.9693,228.5021,239.5737,251.2683,263.63,276.5649,290.2389,302.2596,314.919,328.1022,341.8416,356.2705,371.278,386.9227,403.3109,420.4127,438.2277,456.9024,476.3872,496.7726,517.8925,540.0497,563.307,587.4229,612.8266,639.1666,666.7771,681.3049,695.7973,711.6469,727.3771,744.6471,761.6091,779.9401,798.833,818.4596,838.8229,860.1099,882.188,905.2532,929.2405,954.056,979.9958,1006.8964,1034.9971,1064.1401,1094.522
5 Non-ferrous metals,171.946,7187.3154,5233.854,3690.8491,4339.1318,5098.8584,6066.1714,7740.7329,8581.6719,10285.6348,12346.3398,13063.3057,13832.625,14654.2842,15493.5459,16419.9219,17398.6777,18447.1758,19565.4609,20736.1621,21994.0,23042.8242,24161.4062,25332.3555,26555.6973,27848.8535,29194.4238,30609.7539,32094.9473,33649.9727,35274.8359,36986.957,38786.2891,40672.9219,42629.4023,44690.6133,46873.8789,49127.1172,51537.1758,54034.5586,56671.4609,56685.9883,56700.4805,56716.332,56732.0625,56749.332,56766.293,56784.625,56803.5156,56823.1445,56843.5078,56864.793,56886.8711,56909.9375,56933.9258,56958.7383,56984.6797,57011.582,57039.6797,57068.8242,57099.207
6 Chemicals,171.946,284.5743,251.6864,221.7667,238.0604,238.9243,275.5926,312.1841,378.9088,360.4613,340.6325,358.4026,377.3651,397.5074,418.1971,440.7345,464.4903,489.775,516.6328,544.7433,574.7255,600.3363,627.4918,655.8507,685.4452,716.6354,749.0835,783.0748,818.7157,855.9762,894.8558,935.7278,978.5422,1023.3899,1069.8779,1118.7625,1170.3325,1223.6672,1280.3282,1339.0581,1400.8704,1415.3982,1429.8905,1445.7401,1461.4703,1478.7404,1495.7024,1514.0333,1532.9263,1552.5527,1572.9161,1594.2031,1616.2812,1639.3464,1663.3337,1688.1492,1714.0891,1740.9896,1769.0903,1798.2334,1828.6152
7 Non-metallics nes,171.946,201.5489,204.5309,197.9405,200.9391,206.516,212.4739,221.6924,280.0566,240.8522,195.9507,205.2946,215.2146,225.6977,236.5227,248.1679,260.4149,273.3688,287.0737,301.4148,316.5999,329.8799,343.8825,358.472,373.6805,389.6625,406.2861,423.6309,441.8031,460.7727,480.5396,501.2712,522.9177,545.5699,569.0404,593.6743,619.5551,646.3784,674.6785,704.0198,734.7994,749.3273,763.8197,779.6693,795.3995,812.6694,829.6315,847.9625,866.8553,886.4819,906.8453,928.1322,950.2104,973.2755,997.2628,1022.0784,1048.0182,1074.9187,1103.0195,1132.1626,1162.5443
8 Ore-extra.(non-energy),171.946,163.7636,177.4234,177.4234,177.4234,177.4234,177.4234,177.4234,225.7421,175.1327,116.4549,121.1692,126.1206,131.2965,136.7014,142.3618,148.2853,154.4639,160.9419,167.7174,174.7723,181.277,188.0528,195.0766,202.3807,210.0067,217.9355,226.1337,234.7076,243.6274,252.8927,262.5581,272.5739,283.0307,293.8542,305.1635,316.9292,329.1859,341.903,355.0968,368.8254,383.3533,397.8457,413.6953,429.4255,446.6955,463.6575,481.9885,500.8814,520.5079,540.8713,562.1582,584.2364,607.3015,631.2888,656.1044,682.0442,708.9448,737.0455,766.1885,796.5703
"9 Food, drink & tob.",171.946,163.7636,177.4234,177.4234,177.4234,177.4234,177.4234,177.4234,225.7421,175.1327,116.4549,121.1692,126.1206,131.2965,136.7014,142.3618,148.2853,154.4639,160.9419,167.7174,174.7723,181.277,188.0528,195.0766,202.3807,210.0067,217.9355,226.1337,234.7076,243.6274,252.8927,262.5581,272.5739,283.0307,293.8542,305.1635,316.9292,329.1859,341.903,355.0968,368.8254,383.3533,397.8457,413.6953,429.4255,446.6955,463.6575,481.9885,500.8814,520.5079,540.8713,562.1582,584.2364,607.3015,631.2888,656.1044,682.0442,708.9448,737.0455,766.1885,796.5703
"10 Tex., cloth. & footw.",171.946,163.7636,177.4234,177.4234,177.4234,177.4234,177.4234,177.4234,225.7421,175.1327,116.4549,121.1692,126.1206,131.2965,136.7014,142.3618,148.2853,154.4639,160.9419,167.7174,174.7723,181.277,188.0528,195.0766,202.3807,210.0067,217.9355,226.1337,234.7076,243.6274,252.8927,262.5581,272.5739,283.0307,293.8542,305.1635,316.9292,329.1859,341.903,355.0968,368.8254,383.3533,397.8457,413.6953,429.4255,446.6955,463.6575,481.9885,500.8814,520.5079,540.8713,562.1582,584.2364,607.3015,631.2888,656.1044,682.0442,708.9448,737.0455,766.1885,796.5703
