,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,0.9186,0.8345,3.5199,0.9476,4.9696,0.8358,4.0779,3.598,3.7619,3.5701,3.6025,3.6484,3.713,3.7906,3.8354,3.886,3.9436,4.0045,4.0628,4.1107,4.1506,4.181,4.2017,4.2142,4.2056,4.1934,4.1751,4.1541,4.1334,4.1216,4.112,4.1037,4.1056,4.1163,4.1349,4.161,4.1965,4.2351,4.2801,4.3042,4.3237,4.3435,4.364,4.384,4.4102,4.4387,4.4655,4.4923,4.5179,4.5358,4.5501,4.5646,4.5914,4.6057,4.6151,4.6245,4.6324,4.6416,4.6479
3 Coal,0.0,0.0,19.0695,21.1474,20.5574,20.0498,20.6147,19.9764,20.368,17.8781,18.6638,17.6524,17.648,17.5772,17.4697,17.2856,16.8694,16.3692,15.8042,15.1851,14.5267,13.8513,13.2057,12.6078,12.067,11.5868,11.1335,10.7424,10.4,10.1059,9.8581,9.665,9.5065,9.3745,9.2736,9.189,9.1185,9.0605,9.0187,8.9792,8.9492,8.8798,8.8032,8.73,8.6609,8.5931,8.5388,8.4908,8.4413,8.3936,8.3453,8.2853,8.2206,8.1584,8.1201,8.0609,7.995,7.9312,7.8665,7.806,7.7424
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0341,0.0697,0.0999,0.139,0.1287,0.1408,0.1393,0.153,0.1687,0.187,0.2078,0.2289,0.2521,0.2777,0.3054,0.3347,0.3646,0.3951,0.4255,0.4556,0.4853,0.5126,0.5393,0.5651,0.5902,0.615,0.6409,0.6668,0.6926,0.719,0.7453,0.7713,0.7972,0.8235,0.8491,0.8746,0.8943,0.9118,0.9281,0.9435,0.9577,0.9725,0.9869,1.0002,1.0127,1.0242,1.0333,1.041,1.0481,1.0574,1.0632,1.0674,1.0713,1.0744,1.0775,1.0796
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.1479,0.5661,0.3897,0.8646,0.7835,0.8404,0.816,0.8674,0.9254,0.9913,1.0648,1.1326,1.2048,1.2817,1.3617,1.4423,1.5197,1.594,1.6637,1.7278,1.7865,1.8337,1.8763,1.9131,1.9456,1.9753,2.0064,2.036,2.0639,2.0924,2.1192,2.1445,2.1686,2.1931,2.215,2.2366,2.2432,2.2448,2.2442,2.242,2.2378,2.2355,2.2331,2.2286,2.2233,2.2166,2.2053,2.1919,2.1783,2.1699,2.1556,2.1391,2.1228,2.106,2.0901,2.0731
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0004,0.0061,0.0017,0.0123,0.0111,0.0119,0.0116,0.0125,0.0136,0.0149,0.0164,0.0178,0.0195,0.0213,0.0233,0.0255,0.0277,0.03,0.0323,0.0347,0.037,0.0392,0.0414,0.0436,0.0457,0.0478,0.05,0.0523,0.0545,0.0568,0.0591,0.0614,0.0638,0.0662,0.0686,0.071,0.0729,0.0747,0.0765,0.0782,0.0798,0.0814,0.0831,0.0847,0.0862,0.0876,0.0889,0.0901,0.0912,0.0925,0.0936,0.0945,0.0954,0.0962,0.097,0.0978
7 CCGT,0.0,0.0,1.2226,1.869,3.8321,2.3303,4.668,3.2519,6.5407,5.9469,6.3601,6.1698,6.1439,6.1031,6.0568,6.0009,5.8668,5.7188,5.558,5.378,5.1917,5.0098,4.8397,4.6812,4.5342,4.3991,4.2615,4.1377,4.0236,3.9203,3.8286,3.7542,3.6891,3.6311,3.5829,3.5393,3.4996,3.4636,3.4354,3.4122,3.3964,3.3666,3.3354,3.3066,3.2801,3.2549,3.2356,3.219,3.2023,3.1866,3.1707,3.1503,3.1281,3.1068,3.0947,3.0748,3.0521,3.0299,3.0072,2.9857,2.9628
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0031,0.0446,0.0154,0.119,0.1106,0.121,0.1197,0.1309,0.1438,0.1586,0.1754,0.1921,0.2105,0.2305,0.252,0.2746,0.2975,0.3206,0.3436,0.3661,0.3882,0.4082,0.4275,0.4459,0.4634,0.4805,0.498,0.5154,0.5324,0.5497,0.5667,0.5834,0.5998,0.6164,0.6324,0.6483,0.6598,0.6696,0.6786,0.6869,0.6943,0.7021,0.7096,0.7163,0.7224,0.7279,0.7316,0.7344,0.7368,0.7408,0.7423,0.7428,0.7431,0.7429,0.7428,0.742
9 Solid Biomass,0.0,0.0,1.4787,1.5678,1.8139,1.7604,1.4135,1.0955,1.1677,1.1247,1.2428,1.244,1.3441,1.4431,1.5395,1.6294,1.7003,1.7613,1.8136,1.8563,1.8872,1.9051,1.9112,1.9059,1.8904,1.8668,1.8347,1.799,1.7602,1.7203,1.682,1.6463,1.6133,1.5824,1.5551,1.5292,1.5052,1.4829,1.4632,1.4437,1.4259,1.4042,1.3814,1.3596,1.339,1.3192,1.3013,1.2849,1.2687,1.2532,1.2381,1.2219,1.2057,1.1903,1.1785,1.1637,1.1485,1.1341,1.1201,1.107,1.0939
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0024,0.0038,0.0044,0.0062,0.0057,0.0062,0.006,0.0066,0.0073,0.0081,0.009,0.01,0.0111,0.0123,0.0136,0.0151,0.0167,0.0183,0.0201,0.0218,0.0237,0.0254,0.0273,0.0291,0.031,0.033,0.035,0.0372,0.0394,0.0418,0.0443,0.0468,0.0495,0.0522,0.0551,0.0581,0.0608,0.0634,0.066,0.0686,0.0712,0.0739,0.0766,0.0793,0.082,0.0847,0.0873,0.0897,0.0922,0.0949,0.0974,0.0997,0.1021,0.1044,0.1067,0.1089
