,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1001,0.1001,0.1001,0.1001,0.1001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.106,0.1065,0.1014,0.0993,0.1014,0.1014,0.1017,0.1022,0.1031,0.1025,0.1029,0.1034,0.104,0.1054,0.1062,0.1061,0.1068,0.1083,0.1099,0.1117,0.1125,0.1144,0.1172,0.1196,0.121,0.1219,0.1234,0.1252,0.1271,0.129,0.13,0.1322,0.1345,0.1369,0.1394,0.142,0.1448,0.1476,0.1506,0.1537,0.157,0.1604,0.1639
5 Non-ferrous metals,0.0,0.0963,0.098,0.0998,0.0999,0.0999,0.0999,0.0999,0.1,0.1,0.1,0.0999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.1,0.0999,0.1,0.1,0.1,0.1,0.1,0.1,0.0999,0.0999,0.0999,0.0999,0.0999
6 Chemicals,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0998,0.0998,0.0998,0.0998,0.0998,0.0997,0.0997,0.0997,0.0996
7 Non-metallics nes,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999,0.0999,0.0999,0.0999,0.1
8 Ore-extra.(non-energy),0.0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0998,0.0998,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999
"9 Food, drink & tob.",0.0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,0.0999,0.0998,0.0999,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998
"10 Tex., cloth. & footw.",0.0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0998,0.0999,0.0999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999,0.0999,0.0998,0.0998,0.0998,0.0998,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0997,0.0998,0.0998,0.0999,0.0999,0.1,0.1,0.1001,0.1001,0.1001,0.1002,0.1002,0.1001,0.1001,0.1001,0.1001,0.1
11 Paper & pulp,0.0,0.0998,0.0999,0.0998,0.0998,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.1,0.1,0.1,0.1,0.1,0.1001,0.1001,0.1001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1001
12 Engineering etc,0.0,0.0986,0.0989,0.0989,0.0987,0.099,0.0982,0.0984,0.0978,0.0978,0.0977,0.0977,0.0978,0.0978,0.0979,0.0979,0.0979,0.0979,0.0979,0.098,0.098,0.098,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0978,0.0977,0.0977
13 Other industry,4383.9995,4705.9688,5173.9326,5535.8638,5666.8784,5509.8843,5858.8149,6210.8306,8042.7876,8382.8242,8382.8164,8785.8682,9155.918,9544.1826,9948.0352,10368.3613,10663.6377,10966.6807,11278.6289,11600.1621,11930.5459,12219.2559,12513.334,12815.8926,13126.1816,13444.2354,13734.7031,14030.1211,14331.7656,14641.1504,14956.5342,15279.7109,15611.4102,15946.752,16293.2129,16642.9277,17004.0059,17370.1387,17745.0273,18128.3496,18519.8828,18921.2012,19332.1191,19750.5645,20179.2715,20615.9258,21063.8828,21522.4004,21989.4961,22468.252,22955.4062
14 Construction,0.0,0.0997,0.0998,0.0998,0.0997,0.0998,0.0996,0.0997,0.0995,0.0995,0.0995,0.0995,0.0995,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0996,0.0995
15 Rail transport,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
16 Road transport,0.0,0.1,0.0,0.0,0.0,0.0,0.0,51.1858,37.2356,27.1911,18.1814,14.1976,10.637,7.9822,6.057,4.6037,3.5055,2.6744,2.0468,1.5693,1.2051,0.927,0.711,0.5463,0.4204,0.3241,0.2491,0.1918,0.1479,0.1143,0.0878,0.0676,0.0521,0.0402,0.031,0.024,0.0186,0.0144,0.0112,0.0087,0.0068,0.0053,0.0041,0.0033,0.0026,0.002,0.0016,0.0012,0.001,0.0008,0.0006
17 Air transport,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
18 Other transp. serv.,0.0,0.1,0.1,0.1,0.1,0.0999,0.1,0.1,24.0918,28.0821,28.0813,29.4246,34.3026,39.9963,46.6424,54.3902,51.0174,47.8598,44.8934,42.1057,39.4898,41.7226,44.0819,46.5778,49.2178,52.0083,55.0834,58.3388,61.7863,65.4434,69.3166,73.4183,77.7613,82.3613,87.2395,92.4129,97.8904,103.6933,109.8309,116.3251,123.1992,130.4968,138.2358,146.4279,155.0983,164.2645,173.9666,184.2178,195.0901,206.6218,218.8638
19 Households,4941.0,5392.1001,5995.1001,6433.1001,7029.1001,7370.6802,7756.4541,7827.0884,8470.9014,8812.4463,8820.8447,9213.9111,9584.6162,9970.8916,10373.4072,10792.8477,11362.8037,11964.4131,12599.46,13269.8311,13977.5195,14550.457,15148.541,15772.7637,16424.2109,17103.9824,17732.7891,18385.6211,19063.4141,19767.1484,20497.8359,21256.541,22044.3613,22862.4395,23711.9727,24594.1992,25510.4102,26461.9473,27450.2109,28476.6523,29542.791,30648.7656,31797.6816,32988.2305,34225.3672,35510.9453,36846.8828,38235.1953,39677.9531,41177.3125,42735.5234
"20 Agriculture, forestry",203.0,207.0184,207.0378,206.0347,201.0299,205.0406,209.9956,210.0069,210.9753,217.6609,217.6591,228.1109,235.3452,242.7811,250.4683,258.3991,261.9975,265.6194,269.306,273.0414,276.8243,279.9937,283.1747,286.4215,289.6735,292.9877,294.6141,296.231,297.8833,299.5474,301.1989,302.8762,304.568,306.2461,307.9614,309.6604,311.3985,313.1221,314.8806,316.6278,318.376,320.1641,321.9381,323.7489,325.5385,327.3323,329.1715,330.9952,332.8246,334.6639,336.5462
21 Fishing,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
22 Other final use,3137.0002,3280.4089,3583.4141,3950.3591,4178.3325,4305.3442,4661.272,4852.2769,5121.2246,5342.4541,5342.4497,5598.9814,5840.8926,6092.6997,6356.5527,6631.8047,7006.6509,7402.6401,7820.6914,8263.084,8730.5186,9110.707,9507.1631,9920.5537,10351.1006,10800.1191,11218.1152,11651.8477,12101.5098,12568.71,13054.3867,13559.4355,14082.9873,14627.9609,15194.3564,15783.4287,16395.1445,17030.7891,17690.3574,18375.6348,19088.6621,19829.6543,20599.5,21398.4648,22228.2773,23088.8672,23984.0918,24913.5723,25877.7246,26878.0918,27918.8887
23 Non-energy use,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
