,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,0.0363,0.0507,0.0797,0.0628,0.0353,0.0313,0.0164,0.0165,0.0176,0.0177,0.0183,0.0189,0.0196,0.0203,0.0213,0.0225,0.0239,0.0254,0.0271,0.0288,0.0306,0.0326,0.0346,0.0368,0.039,0.0412,0.0433,0.0452,0.047,0.0486,0.0501,0.0514,0.0525,0.0536,0.0545,0.0554,0.0561,0.0569,0.0575,0.0581,0.0587,0.0593,0.0598,0.0603,0.0608,0.0613,0.0617,0.0622,0.0626
3 Coal,0.0,0.0,0.7264,0.621,0.579,0.5148,0.4437,0.5067,0.4361,0.4356,0.4609,0.457,0.4667,0.4754,0.4838,0.4918,0.5038,0.5151,0.5261,0.5356,0.5434,0.5443,0.5427,0.538,0.5291,0.5175,0.5031,0.487,0.4697,0.4529,0.438,0.4253,0.4147,0.4065,0.4,0.3955,0.392,0.3898,0.3885,0.3881,0.3881,0.3886,0.3897,0.3911,0.3926,0.3945,0.3965,0.3987,0.4009,0.4034,0.4058
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0009,0.0015,0.0026,0.0029,0.003,0.0032,0.0033,0.0034,0.0036,0.0038,0.004,0.0043,0.0046,0.005,0.0054,0.0059,0.0064,0.007,0.0076,0.0082,0.0089,0.0096,0.0104,0.0111,0.0118,0.0124,0.0131,0.0137,0.0142,0.0148,0.0153,0.0157,0.0162,0.0166,0.017,0.0174,0.0178,0.0182,0.0185,0.0189,0.0192,0.0195,0.0198,0.0201,0.0204,0.0207
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0037,0.0052,0.0091,0.0104,0.0104,0.0112,0.0112,0.0116,0.012,0.0125,0.013,0.0137,0.0145,0.0154,0.0164,0.0175,0.0186,0.0198,0.0211,0.0225,0.0239,0.0253,0.0268,0.0281,0.0293,0.0305,0.0315,0.0324,0.0332,0.0339,0.0345,0.035,0.0355,0.0359,0.0363,0.0367,0.037,0.0373,0.0375,0.0377,0.038,0.0382,0.0384,0.0385,0.0387,0.0388
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0004,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007,0.0007
7 CCGT,0.0,0.0,0.1078,0.1281,0.0832,0.0691,0.1489,0.2236,0.2219,0.2221,0.2358,0.2352,0.238,0.2396,0.2402,0.2397,0.2406,0.2403,0.239,0.2364,0.2325,0.225,0.2166,0.2072,0.1971,0.187,0.1771,0.1676,0.1584,0.1498,0.1421,0.1353,0.1292,0.124,0.1193,0.1152,0.1116,0.1085,0.1057,0.1033,0.1011,0.0991,0.0973,0.0958,0.0943,0.093,0.0918,0.0907,0.0897,0.0888,0.088
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0001,0.0005,0.0012,0.0014,0.0015,0.0016,0.0016,0.0017,0.0018,0.0019,0.002,0.0022,0.0023,0.0025,0.0028,0.003,0.0033,0.0036,0.0039,0.0042,0.0046,0.0049,0.0053,0.0057,0.006,0.0064,0.0067,0.007,0.0073,0.0076,0.0078,0.0081,0.0083,0.0085,0.0087,0.0089,0.0091,0.0093,0.0094,0.0096,0.0097,0.0099,0.01,0.0102,0.0103,0.0104
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
