RTI,T2TI,1 Nuclear,2 Oil,3 Coal,4 Coal + CCS,5 Waste,6 Waste + CCS,7 CCGT,8 CCGT + CCS,9 OCGT,10 OCGT + CCS,11 Biomass,12 Biomass + CCS,13 Large Hydro,14 Pumped Hydro,15 Geothermal,16 Marine,17 Onshore,18 Offshore,19 Solar PV,20 CSP,21 Fuel cells / Turbine,22 Lithium-ion
7 Ireland (IE),16 Marine,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,0.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
7 Ireland (IE),17 Onshore,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,0.0,3.846153736114502,2.5,4.0,3.7037036418914795,5.55555534362793
7 Ireland (IE),18 Offshore,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,0.0,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
7 Ireland (IE),19 Solar PV,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,3.846153736114502,3.846153736114502,0.0,4.0,3.7037036418914795,5.55555534362793
7 Ireland (IE),20 CSP,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,0.0,1.8518518209457397,2.777777671813965
7 Ireland (IE),21 Fuel cells / Turbine,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,0.0,1.8518518209457397
7 Ireland (IE),22 Lithium-ion,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,3.846153736114502,3.846153736114502,2.5,4.0,3.7037036418914795,0.0
8 Italy (IT),1 Nuclear,0.0,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.4444444477558136,0.37037035822868347,0.4444444477558136,0.41152262687683105,0.4444444477558136,0.4444444477558136,0.18518517911434174,0.2415459007024765,0.2777777910232544,0.4444444477558136,0.4273504316806793,0.4273504316806793,0.2777777910232544,0.4444444477558136,0.41152262687683105,0.6172839403152466
8 Italy (IT),2 Oil,0.4166666567325592,0.0,0.625,0.625,0.625,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
8 Italy (IT),3 Coal,0.4166666567325592,0.625,0.0,0.625,0.625,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
8 Italy (IT),4 Coal + CCS,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.0,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
8 Italy (IT),5 Waste,0.4166666567325592,0.625,0.625,0.625,0.0,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
8 Italy (IT),6 Waste + CCS,0.4166666567325592,0.625,0.625,0.625,0.625,0.0,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
8 Italy (IT),7 CCGT,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,0.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
8 Italy (IT),8 CCGT + CCS,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,0.0,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
8 Italy (IT),9 OCGT,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,0.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
8 Italy (IT),10 OCGT + CCS,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,0.0,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
8 Italy (IT),11 Biomass,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,0.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
8 Italy (IT),12 Biomass + CCS,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,0.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
8 Italy (IT),13 Large Hydro,0.3333333432674408,0.5,0.5,0.5,0.5,0.5,0.800000011920929,0.6666666865348816,0.800000011920929,0.7407407164573669,0.800000011920929,0.800000011920929,0.0,0.43478259444236755,0.5,0.800000011920929,0.7692307829856873,0.7692307829856873,0.5,0.800000011920929,0.7407407164573669,1.1111111640930176
8 Italy (IT),14 Pumped Hydro,0.2777777910232544,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.6666666865348816,0.5555555820465088,0.6666666865348816,0.6172839403152466,0.6666666865348816,0.6666666865348816,0.2777777910232544,0.0,0.4166666567325592,0.6666666865348816,0.6410256624221802,0.6410256624221802,0.4166666567325592,0.6666666865348816,0.6172839403152466,0.9259259104728699
8 Italy (IT),15 Geothermal,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,0.0,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
8 Italy (IT),16 Marine,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,0.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
8 Italy (IT),17 Onshore,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,0.0,3.846153736114502,2.5,4.0,3.7037036418914795,5.55555534362793
8 Italy (IT),18 Offshore,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,0.0,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
8 Italy (IT),19 Solar PV,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,3.846153736114502,3.846153736114502,0.0,4.0,3.7037036418914795,5.55555534362793
8 Italy (IT),20 CSP,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,0.0,1.8518518209457397,2.777777671813965
8 Italy (IT),21 Fuel cells / Turbine,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,0.0,1.8518518209457397
8 Italy (IT),22 Lithium-ion,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,3.846153736114502,3.846153736114502,2.5,4.0,3.7037036418914795,0.0
9 Luxembourg (LX),1 Nuclear,0.0,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.4444444477558136,0.37037035822868347,0.4444444477558136,0.41152262687683105,0.4444444477558136,0.4444444477558136,0.18518517911434174,0.2415459007024765,0.2777777910232544,0.4444444477558136,0.4273504316806793,0.4273504316806793,0.2777777910232544,0.4444444477558136,0.41152262687683105,0.6172839403152466
9 Luxembourg (LX),2 Oil,0.4166666567325592,0.0,0.625,0.625,0.625,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
9 Luxembourg (LX),3 Coal,0.4166666567325592,0.625,0.0,0.625,0.625,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
9 Luxembourg (LX),4 Coal + CCS,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.0,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
9 Luxembourg (LX),5 Waste,0.4166666567325592,0.625,0.625,0.625,0.0,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
9 Luxembourg (LX),6 Waste + CCS,0.4166666567325592,0.625,0.625,0.625,0.625,0.0,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
9 Luxembourg (LX),7 CCGT,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,0.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
9 Luxembourg (LX),8 CCGT + CCS,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,0.0,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
9 Luxembourg (LX),9 OCGT,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,0.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
9 Luxembourg (LX),10 OCGT + CCS,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,0.0,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
9 Luxembourg (LX),11 Biomass,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,0.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
9 Luxembourg (LX),12 Biomass + CCS,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,0.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
9 Luxembourg (LX),13 Large Hydro,0.3333333432674408,0.5,0.5,0.5,0.5,0.5,0.800000011920929,0.6666666865348816,0.800000011920929,0.7407407164573669,0.800000011920929,0.800000011920929,0.0,0.43478259444236755,0.5,0.800000011920929,0.7692307829856873,0.7692307829856873,0.5,0.800000011920929,0.7407407164573669,1.1111111640930176
9 Luxembourg (LX),14 Pumped Hydro,0.2777777910232544,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.6666666865348816,0.5555555820465088,0.6666666865348816,0.6172839403152466,0.6666666865348816,0.6666666865348816,0.2777777910232544,0.0,0.4166666567325592,0.6666666865348816,0.6410256624221802,0.6410256624221802,0.4166666567325592,0.6666666865348816,0.6172839403152466,0.9259259104728699
9 Luxembourg (LX),15 Geothermal,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,0.0,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
9 Luxembourg (LX),16 Marine,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,0.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
9 Luxembourg (LX),17 Onshore,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,0.0,3.846153736114502,2.5,4.0,3.7037036418914795,5.55555534362793
9 Luxembourg (LX),18 Offshore,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,0.0,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
9 Luxembourg (LX),19 Solar PV,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,3.846153736114502,3.846153736114502,0.0,4.0,3.7037036418914795,5.55555534362793
9 Luxembourg (LX),20 CSP,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,0.0,1.8518518209457397,2.777777671813965
9 Luxembourg (LX),21 Fuel cells / Turbine,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,0.0,1.8518518209457397
9 Luxembourg (LX),22 Lithium-ion,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,3.846153736114502,3.846153736114502,2.5,4.0,3.7037036418914795,0.0
10 Netherlands (NL),1 Nuclear,0.0,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.4444444477558136,0.37037035822868347,0.4444444477558136,0.41152262687683105,0.4444444477558136,0.4444444477558136,0.18518517911434174,0.2415459007024765,0.2777777910232544,0.4444444477558136,0.4273504316806793,0.4273504316806793,0.2777777910232544,0.4444444477558136,0.41152262687683105,0.6172839403152466
10 Netherlands (NL),2 Oil,0.4166666567325592,0.0,0.625,0.625,0.625,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
10 Netherlands (NL),3 Coal,0.4166666567325592,0.625,0.0,0.625,0.625,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
10 Netherlands (NL),4 Coal + CCS,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.0,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
10 Netherlands (NL),5 Waste,0.4166666567325592,0.625,0.625,0.625,0.0,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
10 Netherlands (NL),6 Waste + CCS,0.4166666567325592,0.625,0.625,0.625,0.625,0.0,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
10 Netherlands (NL),7 CCGT,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,0.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
10 Netherlands (NL),8 CCGT + CCS,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,0.0,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
10 Netherlands (NL),9 OCGT,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,0.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
10 Netherlands (NL),10 OCGT + CCS,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,0.0,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
10 Netherlands (NL),11 Biomass,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,0.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
10 Netherlands (NL),12 Biomass + CCS,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,0.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
10 Netherlands (NL),13 Large Hydro,0.3333333432674408,0.5,0.5,0.5,0.5,0.5,0.800000011920929,0.6666666865348816,0.800000011920929,0.7407407164573669,0.800000011920929,0.800000011920929,0.0,0.43478259444236755,0.5,0.800000011920929,0.7692307829856873,0.7692307829856873,0.5,0.800000011920929,0.7407407164573669,1.1111111640930176
10 Netherlands (NL),14 Pumped Hydro,0.2777777910232544,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.6666666865348816,0.5555555820465088,0.6666666865348816,0.6172839403152466,0.6666666865348816,0.6666666865348816,0.2777777910232544,0.0,0.4166666567325592,0.6666666865348816,0.6410256624221802,0.6410256624221802,0.4166666567325592,0.6666666865348816,0.6172839403152466,0.9259259104728699
10 Netherlands (NL),15 Geothermal,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,0.0,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
10 Netherlands (NL),16 Marine,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,0.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
10 Netherlands (NL),17 Onshore,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,0.0,3.846153736114502,2.5,4.0,3.7037036418914795,5.55555534362793
10 Netherlands (NL),18 Offshore,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,0.0,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
10 Netherlands (NL),19 Solar PV,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,3.846153736114502,3.846153736114502,0.0,4.0,3.7037036418914795,5.55555534362793
10 Netherlands (NL),20 CSP,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,0.0,1.8518518209457397,2.777777671813965
10 Netherlands (NL),21 Fuel cells / Turbine,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,0.0,1.8518518209457397
10 Netherlands (NL),22 Lithium-ion,1.6666666269302368,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,4.0,3.7037036418914795,4.0,4.0,1.6666666269302368,2.17391300201416,2.5,4.0,3.846153736114502,3.846153736114502,2.5,4.0,3.7037036418914795,0.0
11 Austria (AT),1 Nuclear,0.0,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.4444444477558136,0.37037035822868347,0.4444444477558136,0.41152262687683105,0.4444444477558136,0.4444444477558136,0.18518517911434174,0.2415459007024765,0.2777777910232544,0.4444444477558136,0.4273504316806793,0.4273504316806793,0.2777777910232544,0.4444444477558136,0.41152262687683105,0.6172839403152466
11 Austria (AT),2 Oil,0.4166666567325592,0.0,0.625,0.625,0.625,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
11 Austria (AT),3 Coal,0.4166666567325592,0.625,0.0,0.625,0.625,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
11 Austria (AT),4 Coal + CCS,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.0,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
11 Austria (AT),5 Waste,0.4166666567325592,0.625,0.625,0.625,0.0,0.625,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
11 Austria (AT),6 Waste + CCS,0.4166666567325592,0.625,0.625,0.625,0.625,0.0,1.0,0.8333333134651184,1.0,0.9259259104728699,1.0,1.0,0.4166666567325592,0.54347825050354,0.625,1.0,0.9615384340286255,0.9615384340286255,0.625,1.0,0.9259259104728699,1.3888888359069824
11 Austria (AT),7 CCGT,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,0.0,1.6666666269302368,2.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
11 Austria (AT),8 CCGT + CCS,0.5555555820465088,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,0.0,1.3333333730697632,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.5555555820465088,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2820513248443604,1.2820513248443604,0.8333333134651184,1.3333333730697632,1.2345678806304932,1.8518518209457397
11 Austria (AT),9 OCGT,0.8333333134651184,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,0.0,1.8518518209457397,2.0,2.0,0.8333333134651184,1.08695650100708,1.25,2.0,1.923076868057251,1.923076868057251,1.25,2.0,1.8518518209457397,2.777777671813965
